"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",965,,,,49,387,282,247
"De 45 a 49 años (048)",897,,,3,182,384,162,166
"De 50 y más años (049)",4298,96,292,678,1145,575,46,1466
,,,,,,,,
"URBANA (060)",6448,14,61,182,604,1281,1875,2431
"De 12 a 14 años (061)",13,,,,,,1,12
"De 15 a 19 años (062)",150,,,,,,71,79
"De 20 a 24 años (063)",658,,,,,1,316,341
"De 25 a 29 años (064)",959,,,,,40,487,432
"De 30 a 34 años (065)",927,,,,,156,443,328
"De 35 a 39 años (066)",942,,,,15,335,318,274
"De 40 a 44 años (067)",752,,,,60,302,153,237
"De 45 a 49 años (068)",576,,,,103,245,68,160
"De 50 y más años (069)",1471,14,61,182,426,202,18,568
"PEA (070)",3246,5,22,74,324,739,962,1120
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",46,,,,,,23,23
"De 20 a 24 años (073)",303,,,,,,163,140
"De 25 a 29 años (074)",460,,,,,19,241,200
"De 30 a 34 años (075)",469,,,,,83,231,155
"De 35 a 39 años (076)",533,,,,8,203,178,144
"De 40 a 44 años (077)",441,,,,48,181,91,121
"De 45 a 49 años (078)",327,,,,56,146,28,97
"De 50 y más años (079)",666,5,22,74,212,107,7,239
"Ocupada (080)",3070,4,22,73,315,703,902,1051
"De 15 a 19 años (082)",41,,,,,,20,21
"De 20 a 24 años (083)",270,,,,,,150,120
"De 25 a 29 años (084)",417,,,,,19,217,181
"De 30 a 34 años (085)",441,,,,,79,215,147
"De 35 a 39 años (086)",516,,,,8,192,175,141
"De 40 a 44 años (087)",428,,,,46,173,91,118
"De 45 a 49 años (088)",312,,,,53,136,28,95
"De 50 y más años (089)",645,4,22,73,208,104,6,228
"Desocupada (090)",176,1,,1,9,36,60,69
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",5,,,,,,3,2
"De 20 a 24 años (093)",33,,,,,,13,20
"De 25 a 29 años (094)",43,,,,,,24,19
"De 30 a 34 años (095)",28,,,,,4,16,8
"De 35 a 39 años (096)",17,,,,,11,3,3
"De 40 a 44 años (097)",13,,,,2,8,,3
"De 45 a 49 años (098)",15,,,,3,10,,2
"De 50 y más años (099)",21,1,,1,4,3,1,11
"No PEA (100)",3202,9,39,108,280,542,913,1311
"De 12 a 14 años (101)",12,,,,,,1,11
"De 15 a 19 años (102)",104,,,,,,48,56
"De 20 a 24 años (103)",355,,,,,1,153,201
"De 25 a 29 años (104)",499,,,,,21,246,232
"De 30 a 34 años (105)",458,,,,,73,212,173
"De 35 a 39 años (106)",409,,,,7,132,140,130
"De 40 a 44 años (107)",311,,,,12,121,62,116
"De 45 a 49 años (108)",249,,,,47,99,40,63
"De 50 y más años (109)",805,9,39,108,214,95,11,329
,,,,,,,,
"RURAL (120)",15506,109,358,1058,2133,2935,4315,4598
"De 12 a 14 años (121)",13,,,,,,,13
"De 15 a 19 años (122)",287,,,,,,155,132
"De 20 a 24 años (123)",1372,,,,,3,761,608
"De 25 a 29 años (124)",1749,,,,,69,1087,593
"De 30 a 34 años (125)",1514,,,,,259,847,408
"De 35 a 39 años (126)",1509,,,,10,479,696,324
"De 40 a 44 años (127)",1344,,,,66,552,436,290
"De 45 a 49 años (128)",1350,,,3,238,590,270,249
"De 50 y más años (129)",6368,109,358,1055,1819,983,63,1981
"PEA (130)",7525,22,105,485,1023,1495,2171,2224
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",118,,,,,,68,50
"De 20 a 24 años (133)",687,,,,,1,370,316
"De 25 a 29 años (134)",888,,,,,33,555,300
"De 30 a 34 años (135)",794,,,,,139,433,222
"De 35 a 39 años (136)",769,,,,3,228,353,185
"De 40 a 44 años (137)",690,,,,29,286,216,159
"De 45 a 49 años (138)",702,,,,103,305,148,146
"De 50 y más años (139)",2875,22,105,485,888,503,28,844
"Ocupada (140)",7432,22,104,482,1021,1480,2144,2179
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",115,,,,,,67,48
"De 20 a 24 años (143)",664,,,,,1,362,301
"De 25 a 29 años (144)",865,,,,,29,548,288
"De 30 a 34 años (145)",780,,,,,137,428,215
"De 35 a 39 años (146)",760,,,,3,226,350,181
"De 40 a 44 años (147)",685,,,,29,284,215,157
"De 45 a 49 años (148)",694,,,,103,300,146,145
"De 50 y más años (149)",2867,22,104,482,886,503,28,842
"Desocupada (150)",93,,1,3,2,15,27,45
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",23,,,,,,8,15
"De 25 a 29 años (154)",23,,,,,4,7,12
"De 30 a 34 años (155)",14,,,,,2,5,7
"De 35 a 39 años (156)",9,,,,,2,3,4
"De 40 a 44 años (157)",5,,,,,2,1,2
"De 45 a 49 años (158)",8,,,,,5,2,1
"De 50 y más años (159)",8,,1,3,2,,,2
"No PEA (160)",7981,87,253,573,1110,1440,2144,2374
"De 12 a 14 años (161)",11,,,,,,,11
"De 15 a 19 años (162)",169,,,,,,87,82
"De 20 a 24 años (163)",685,,,,,2,391,292
"De 25 a 29 años (164)",861,,,,,36,532,293
"De 30 a 34 años (165)",720,,,,,120,414,186
"De 35 a 39 años (166)",740,,,,7,251,343,139
"De 40 a 44 años (167)",654,,,,37,266,220,131
"De 45 a 49 años (168)",648,,,3,135,285,122,103
"De 50 y más años (169)",3493,87,253,570,931,480,35,1137
