"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",117,100,3,82,13,1,1,,,,17,115
"De 20 a 24 años (023)",293,256,2,152,79,17,6,,,,37,386
"De 25 a 29 años (024)",389,363,,123,133,80,23,4,,,26,751
"De 30 a 34 años (025)",407,397,1,87,139,93,64,12,,1,10,1010
"De 35 a 39 años (026)",442,431,2,44,92,131,117,40,4,1,11,1419
"De 40 a 44 años (027)",395,393,1,27,73,87,132,53,18,2,2,1512
"De 45 a 49 años (028)",277,275,,12,37,56,86,61,17,6,2,1224
"De 50 y más años (029)",572,567,1,26,34,56,171,140,101,38,5,3195
"Desocupada (030)",46,42,1,10,8,8,9,4,2,,4,132
"De 15 a 19 años (032)",2,2,,2,,,,,,,,2
"De 20 a 24 años (033)",5,3,,2,1,,,,,,2,4
"De 25 a 29 años (034)",10,9,1,4,2,1,1,,,,1,15
"De 30 a 34 años (035)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (036)",7,7,,,1,2,4,,,,,25
"De 40 a 44 años (037)",7,7,,,1,2,2,1,1,,,32
"De 50 y más años (039)",9,9,,,1,2,2,3,1,,,45
"No PEA (040)",6641,6446,34,1303,1230,1037,1362,827,457,196,195,24179
"De 12 a 14 años (041)",19,9,,9,,,,,,,10,9
"De 15 a 19 años (042)",461,412,9,340,57,6,,,,,49,472
"De 20 a 24 años (043)",932,884,7,496,268,97,16,,,,48,1391
"De 25 a 29 años (044)",976,952,4,236,385,207,114,5,1,,24,2149
"De 30 a 34 años (045)",779,762,3,87,228,208,198,34,4,,17,2274
"De 35 a 39 años (046)",711,706,1,46,110,193,235,101,16,4,5,2681
"De 40 a 44 años (047)",640,632,3,24,73,135,225,126,33,13,8,2789
"De 45 a 49 años (048)",446,442,1,14,39,67,147,108,55,11,4,2211
"De 50 y más años (049)",1677,1647,6,51,70,124,427,453,348,168,30,10203
,,,,,,,,,,,,
"URBANA (060)",6275,6054,30,1223,1267,1058,1284,704,337,151,221,21545
"De 12 a 14 años (061)",10,5,,5,,,,,,,5,5
"De 15 a 19 años (062)",313,272,7,240,22,3,,,,,41,293
"De 20 a 24 años (063)",716,654,2,401,204,38,9,,,,62,960
"De 25 a 29 años (064)",853,811,4,249,340,161,54,2,1,,42,1654
"De 30 a 34 años (065)",803,783,3,137,275,210,140,16,1,1,20,2040
"De 35 a 39 años (066)",818,806,3,77,173,241,241,66,3,2,12,2640
"De 40 a 44 años (067)",712,705,4,40,120,167,245,102,23,4,7,2726
"De 45 a 49 años (068)",478,473,1,22,62,98,154,100,31,5,5,2067
"De 50 y más años (069)",1572,1545,6,52,71,140,441,418,278,139,27,9160
"PEA (070)",2234,2147,6,441,469,414,476,210,95,36,87,7221
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",69,59,1,53,5,,,,,,10,63
"De 20 a 24 años (073)",200,171,1,111,50,6,3,,,,29,241
"De 25 a 29 años (074)",287,266,1,105,92,57,10,1,,,21,509
"De 30 a 34 años (075)",321,311,,77,111,71,45,6,,1,10,755
"De 35 a 39 años (076)",367,358,2,40,84,109,95,25,2,1,9,1119
"De 40 a 44 años (077)",327,325,1,22,66,78,113,32,11,2,2,1185
"De 45 a 49 años (078)",213,211,,11,34,47,67,40,9,3,2,879
"De 50 y más años (079)",449,445,,21,27,46,143,106,73,29,4,2469
"Ocupada (080)",2195,2110,5,431,462,408,468,207,93,36,85,7108
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",67,57,1,51,5,,,,,,10,61
"De 20 a 24 años (083)",197,168,1,109,49,6,3,,,,29,237
"De 25 a 29 años (084)",279,259,,101,91,56,10,1,,,20,500
"De 30 a 34 años (085)",315,306,,75,109,70,45,6,,1,9,746
"De 35 a 39 años (086)",360,351,2,40,83,107,91,25,2,1,9,1094
"De 40 a 44 años (087)",322,320,1,22,65,77,111,32,10,2,2,1163
"De 45 a 49 años (088)",213,211,,11,34,47,67,40,9,3,2,879
"De 50 y más años (089)",441,437,,21,26,45,141,103,72,29,4,2427
"Desocupada (090)",39,37,1,10,7,6,8,3,2,,2,113
"De 15 a 19 años (092)",2,2,,2,,,,,,,,2
"De 20 a 24 años (093)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (094)",8,7,1,4,1,1,,,,,1,9
"De 30 a 34 años (095)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (096)",7,7,,,1,2,4,,,,,25
"De 40 a 44 años (097)",5,5,,,1,1,2,,1,,,22
"De 50 y más años (099)",8,8,,,1,1,2,3,1,,,42
"No PEA (100)",4041,3907,24,782,798,644,808,494,242,115,134,14324
"De 12 a 14 años (101)",9,4,,4,,,,,,,5,4
"De 15 a 19 años (102)",244,213,6,187,17,3,,,,,31,230
"De 20 a 24 años (103)",516,483,1,290,154,32,6,,,,33,719
"De 25 a 29 años (104)",566,545,3,144,248,104,44,1,1,,21,1145
"De 30 a 34 años (105)",482,472,3,60,164,139,95,10,1,,10,1285
"De 35 a 39 años (106)",451,448,1,37,89,132,146,41,1,1,3,1521
"De 40 a 44 años (107)",385,380,3,18,54,89,132,70,12,2,5,1541
"De 45 a 49 años (108)",265,262,1,11,28,51,87,60,22,2,3,1188
"De 50 y más años (109)",1123,1100,6,31,44,94,298,312,205,110,23,6691
,,,,,,,,,,,,
"RURAL (120)",3307,3217,15,644,571,508,687,437,262,93,90,12379
"De 12 a 14 años (121)",12,5,,5,,,,,,,7,5
"De 15 a 19 años (122)",267,242,5,184,48,4,1,,,,25,296
"De 20 a 24 años (123)",514,489,7,249,144,76,13,,,,25,821
"De 25 a 29 años (124)",522,513,1,114,180,127,84,7,,,9,1261
"De 30 a 34 años (125)",389,381,1,39,94,92,122,30,3,,8,1253
"De 35 a 39 años (126)",342,338,,13,30,85,115,75,17,3,4,1485
"De 40 a 44 años (127)",330,327,,11,27,57,114,78,29,11,3,1607
"De 45 a 49 años (128)",245,244,,4,14,25,79,69,41,12,1,1368
"De 50 y más años (129)",686,678,1,25,34,42,159,178,172,67,8,4283
"PEA (130)",707,678,5,123,139,115,133,104,47,12,29,2524
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",50,43,2,31,8,1,1,,,,7,54
"De 20 a 24 años (133)",98,88,1,43,30,11,3,,,,10,149
"De 25 a 29 años (134)",112,106,,22,43,24,14,3,,,6,257
"De 30 a 34 años (135)",92,91,1,12,30,23,19,6,,,1,264
"De 35 a 39 años (136)",82,80,,4,9,24,26,15,2,,2,325
"De 40 a 44 años (137)",75,75,,5,8,11,21,22,8,,,359
"De 45 a 49 años (138)",64,64,,1,3,9,19,21,8,3,,345
"De 50 y más años (139)",132,131,1,5,8,12,30,37,29,9,1,771
"Ocupada (140)",700,673,5,123,138,113,132,103,47,12,27,2505
"De 12 a 14 años (141)",2,,,,,,,,,,2,
"De 15 a 19 años (142)",50,43,2,31,8,1,1,,,,7,54
"De 20 a 24 años (143)",96,88,1,43,30,11,3,,,,8,149
"De 25 a 29 años (144)",110,104,,22,42,24,13,3,,,6,251
"De 30 a 34 años (145)",92,91,1,12,30,23,19,6,,,1,264
"De 35 a 39 años (146)",82,80,,4,9,24,26,15,2,,2,325
"De 40 a 44 años (147)",73,73,,5,8,10,21,21,8,,,349
"De 45 a 49 años (148)",64,64,,1,3,9,19,21,8,3,,345
"De 50 y más años (149)",131,130,1,5,8,11,30,37,29,9,1,768
"Desocupada (150)",7,5,,,1,2,1,1,,,2,19
"De 20 a 24 años (153)",2,,,,,,,,,,2,
"De 25 a 29 años (154)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",2,2,,,,1,,1,,,,10
"De 50 y más años (159)",1,1,,,,1,,,,,,3
"No PEA (160)",2600,2539,10,521,432,393,554,333,215,81,61,9855
"De 12 a 14 años (161)",10,5,,5,,,,,,,5,5
"De 15 a 19 años (162)",217,199,3,153,40,3,,,,,18,242
"De 20 a 24 años (163)",416,401,6,206,114,65,10,,,,15,672
"De 25 a 29 años (164)",410,407,1,92,137,103,70,4,,,3,1004
"De 30 a 34 años (165)",297,290,,27,64,69,103,24,3,,7,989
"De 35 a 39 años (166)",260,258,,9,21,61,89,60,15,3,2,1160
"De 40 a 44 años (167)",255,252,,6,19,46,93,56,21,11,3,1248
"De 45 a 49 años (168)",181,180,,3,11,16,60,48,33,9,1,1023
"De 50 y más años (169)",554,547,,20,26,30,129,141,143,58,7,3512
