"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",454,439,378,49,7,2,3,,,,15,81
"De 20 a 24 años (023)",1025,858,499,283,57,15,3,1,,,167,460
"De 25 a 29 años (024)",1428,1177,377,501,236,47,16,,,,251,1180
"De 30 a 34 años (025)",1430,1316,200,470,444,158,39,5,,,114,2027
"De 35 a 39 años (026)",1478,1427,143,325,565,250,125,16,2,1,51,2867
"De 40 a 44 años (027)",1172,1137,100,216,367,264,163,23,3,1,35,2614
"De 45 a 49 años (028)",947,929,52,137,278,234,185,32,10,1,18,2494
"De 50 y más años (029)",1679,1665,76,150,327,352,426,211,87,36,14,6247
"Desocupada (030)",669,568,190,144,109,64,46,10,3,2,101,861
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",53,52,44,7,1,,,,,,1,9
"De 20 a 24 años (033)",174,137,76,49,11,1,,,,,37,74
"De 25 a 29 años (034)",147,107,39,38,23,6,1,,,,40,107
"De 30 a 34 años (035)",91,77,13,26,22,10,6,,,,14,126
"De 35 a 39 años (036)",65,61,9,9,22,16,4,1,,,4,123
"De 40 a 44 años (037)",56,54,2,6,15,17,12,2,,,2,151
"De 45 a 49 años (038)",30,29,4,3,9,8,4,1,,,1,70
"De 50 y más años (039)",52,50,2,6,6,6,19,6,3,2,2,201
"No PEA (040)",14577,14052,4683,2253,2632,1785,1665,629,278,127,525,27888
"De 12 a 14 años (041)",1716,1702,1690,9,3,,,,,,14,15
"De 15 a 19 años (042)",2152,2116,1920,179,14,2,1,,,,36,217
"De 20 a 24 años (043)",1545,1381,598,581,157,40,5,,,,164,1038
"De 25 a 29 años (044)",1448,1306,175,558,420,119,34,,,,142,1896
"De 30 a 34 años (045)",1343,1291,87,376,542,215,64,6,1,,52,2417
"De 35 a 39 años (046)",1129,1103,44,189,462,255,137,14,1,1,26,2563
"De 40 a 44 años (047)",939,919,46,109,326,234,166,29,7,2,20,2434
"De 45 a 49 años (048)",880,860,25,74,257,255,199,36,10,4,20,2587
"De 50 y más años (049)",3425,3374,98,178,451,665,1059,544,259,120,51,14721
,,,,,,,,,,,,
"URBANA (060)",24796,23510,6707,4520,4999,3154,2659,923,381,167,1286,46507
"De 12 a 14 años (061)",1766,1752,1737,10,5,,,,,,14,20
"De 15 a 19 años (062)",2645,2593,2328,235,22,4,4,,,,52,307
"De 20 a 24 años (063)",2727,2361,1163,909,224,56,8,1,,,366,1566
"De 25 a 29 años (064)",3010,2579,587,1094,676,171,51,,,,431,3171
"De 30 a 34 años (065)",2861,2681,300,872,1007,381,109,11,1,,180,4562
"De 35 a 39 años (066)",2664,2583,192,523,1048,521,263,31,3,2,81,5538
"De 40 a 44 años (067)",2160,2104,147,331,705,513,341,54,10,3,56,5187
"De 45 a 49 años (068)",1849,1810,79,214,542,495,386,69,20,5,39,5132
"De 50 y más años (069)",5114,5047,174,332,770,1013,1497,757,347,157,67,21024
"PEA (070)",10270,9507,2049,2271,2376,1375,996,296,103,41,763,18691
"De 12 a 14 años (071)",53,53,50,1,2,,,,,,,5
"De 15 a 19 años (072)",507,491,422,56,8,2,3,,,,16,90
"De 20 a 24 años (073)",1190,987,570,329,68,16,3,1,,,203,531
"De 25 a 29 años (074)",1568,1279,412,538,259,53,17,,,,289,1286
"De 30 a 34 años (075)",1520,1392,213,496,466,167,45,5,,,128,2150
"De 35 a 39 años (076)",1538,1483,150,334,586,266,127,17,2,1,55,2979
"De 40 a 44 años (077)",1224,1187,101,222,381,279,175,25,3,1,37,2757
"De 45 a 49 años (078)",971,952,55,140,285,240,188,33,10,1,19,2550
"De 50 y más años (079)",1699,1683,76,155,321,352,438,215,88,38,16,6343
"Ocupada (080)",9602,8940,1859,2128,2267,1311,950,286,100,39,662,17831
"De 12 a 14 años (081)",52,52,49,1,2,,,,,,,5
"De 15 a 19 años (082)",454,439,378,49,7,2,3,,,,15,81
"De 20 a 24 años (083)",1017,851,494,281,57,15,3,1,,,166,458
"De 25 a 29 años (084)",1421,1172,373,500,236,47,16,,,,249,1179
"De 30 a 34 años (085)",1429,1315,200,470,444,157,39,5,,,114,2024
"De 35 a 39 años (086)",1473,1422,141,325,564,250,123,16,2,1,51,2856
"De 40 a 44 años (087)",1168,1133,99,216,366,262,163,23,3,1,35,2606
"De 45 a 49 años (088)",941,923,51,137,276,232,184,32,10,1,18,2480
"De 50 y más años (089)",1647,1633,74,149,315,346,419,209,85,36,14,6142
"Desocupada (090)",668,567,190,143,109,64,46,10,3,2,101,860
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",53,52,44,7,1,,,,,,1,9
"De 20 a 24 años (093)",173,136,76,48,11,1,,,,,37,73
"De 25 a 29 años (094)",147,107,39,38,23,6,1,,,,40,107
"De 30 a 34 años (095)",91,77,13,26,22,10,6,,,,14,126
"De 35 a 39 años (096)",65,61,9,9,22,16,4,1,,,4,123
"De 40 a 44 años (097)",56,54,2,6,15,17,12,2,,,2,151
"De 45 a 49 años (098)",30,29,4,3,9,8,4,1,,,1,70
"De 50 y más años (099)",52,50,2,6,6,6,19,6,3,2,2,201
"No PEA (100)",14526,14003,4658,2249,2623,1779,1663,627,278,126,523,27816
"De 12 a 14 años (101)",1713,1699,1687,9,3,,,,,,14,15
"De 15 a 19 años (102)",2138,2102,1906,179,14,2,1,,,,36,217
"De 20 a 24 años (103)",1537,1374,593,580,156,40,5,,,,163,1035
"De 25 a 29 años (104)",1442,1300,175,556,417,118,34,,,,142,1885
"De 30 a 34 años (105)",1341,1289,87,376,541,214,64,6,1,,52,2412
"De 35 a 39 años (106)",1126,1100,42,189,462,255,136,14,1,1,26,2559
"De 40 a 44 años (107)",936,917,46,109,324,234,166,29,7,2,19,2430
"De 45 a 49 años (108)",878,858,24,74,257,255,198,36,10,4,20,2582
"De 50 y más años (109)",3415,3364,98,177,449,661,1059,542,259,119,51,14681
,,,,,,,,,,,,
"RURAL (120)",115,110,40,9,25,17,12,4,2,1,5,217
"De 12 a 14 años (121)",3,3,3,,,,,,,,,
"De 15 a 19 años (122)",14,14,14,,,,,,,,,
"De 20 a 24 años (123)",17,15,10,4,1,,,,,,2,6
"De 25 a 29 años (124)",13,11,4,3,3,1,,,,,2,12
"De 30 a 34 años (125)",3,3,,,1,2,,,,,,8
"De 35 a 39 años (126)",8,8,4,,1,,3,,,,,15
"De 40 a 44 años (127)",7,6,1,,3,2,,,,,1,12
"De 45 a 49 años (128)",8,8,2,,2,2,2,,,,,19
"De 50 y más años (129)",42,42,2,2,14,10,7,4,2,1,,145
"PEA (130)",64,61,15,5,16,11,10,2,2,,3,145
"De 20 a 24 años (133)",9,8,5,3,,,,,,,1,3
"De 25 a 29 años (134)",7,5,4,1,,,,,,,2,1
"De 30 a 34 años (135)",1,1,,,,1,,,,,,3
"De 35 a 39 años (136)",5,5,2,,1,,2,,,,,11
"De 40 a 44 años (137)",4,4,1,,1,2,,,,,,8
"De 45 a 49 años (138)",6,6,1,,2,2,1,,,,,14
"De 50 y más años (139)",32,32,2,1,12,6,7,2,2,,,105
"Ocupada (140)",63,60,15,4,16,11,10,2,2,,3,144
"De 20 a 24 años (143)",8,7,5,2,,,,,,,1,2
"De 25 a 29 años (144)",7,5,4,1,,,,,,,2,1
"De 30 a 34 años (145)",1,1,,,,1,,,,,,3
"De 35 a 39 años (146)",5,5,2,,1,,2,,,,,11
"De 40 a 44 años (147)",4,4,1,,1,2,,,,,,8
"De 45 a 49 años (148)",6,6,1,,2,2,1,,,,,14
"De 50 y más años (149)",32,32,2,1,12,6,7,2,2,,,105
"Desocupada (150)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",1,1,,1,,,,,,,,1
"No PEA (160)",51,49,25,4,9,6,2,2,,1,2,72
"De 12 a 14 años (161)",3,3,3,,,,,,,,,
"De 15 a 19 años (162)",14,14,14,,,,,,,,,
"De 20 a 24 años (163)",8,7,5,1,1,,,,,,1,3
"De 25 a 29 años (164)",6,6,,2,3,1,,,,,,11
"De 30 a 34 años (165)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (166)",3,3,2,,,,1,,,,,4
"De 40 a 44 años (167)",3,2,,,2,,,,,,1,4
"De 45 a 49 años (168)",2,2,1,,,,1,,,,,5
"De 50 y más años (169)",10,10,,1,2,4,,2,,1,,40
