"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",649,568,150,236,122,38,20,2,,,81,692
"De 25 a 29 años (024)",679,609,95,161,163,101,78,9,2,,70,1189
"De 30 a 34 años (025)",561,539,40,73,141,125,124,27,5,4,22,1522
"De 35 a 39 años (026)",666,649,22,70,131,146,185,70,23,2,17,2248
"De 40 a 44 años (027)",624,610,13,39,93,120,185,106,38,16,14,2563
"De 45 a 49 años (028)",406,402,9,21,38,53,120,85,56,20,4,2025
"De 50 y más años (029)",604,595,15,33,48,59,124,137,94,85,9,3532
"Desocupada (030)",159,145,51,18,33,16,14,6,3,4,14,306
"De 12 a 14 años (031)",3,3,3,,,,,,,,,
"De 15 a 19 años (032)",29,27,21,4,2,,,,,,2,8
"De 20 a 24 años (033)",46,41,21,5,13,1,,1,,,5,41
"De 25 a 29 años (034)",22,18,4,4,5,3,2,,,,4,33
"De 30 a 34 años (035)",17,15,2,3,3,4,3,,,,2,34
"De 35 a 39 años (036)",15,15,,,5,6,4,,,,,45
"De 40 a 44 años (037)",7,7,,,2,,2,1,2,,,36
"De 45 a 49 años (038)",4,4,,,,1,1,1,,1,,28
"De 50 y más años (039)",16,15,,2,3,1,2,3,1,3,1,81
"No PEA (040)",10737,10387,3518,1584,1358,1089,1411,744,397,286,350,25145
"De 12 a 14 años (041)",1646,1623,1604,18,1,,,,,,23,20
"De 15 a 19 años (042)",1986,1924,1408,439,64,11,2,,,,62,608
"De 20 a 24 años (043)",1468,1371,294,587,359,106,24,1,,,97,1731
"De 25 a 29 años (044)",1234,1183,75,293,367,267,159,18,4,,51,2655
"De 30 a 34 años (045)",1091,1026,32,85,258,276,289,71,9,6,65,3276
"De 35 a 39 años (046)",971,959,33,51,145,199,343,143,38,7,12,3762
"De 40 a 44 años (047)",708,697,34,38,66,103,242,128,62,24,11,3154
"De 45 a 49 años (048)",459,451,7,14,33,57,126,113,71,30,8,2482
"De 50 y más años (049)",1174,1153,31,59,65,70,226,270,213,219,21,7457
,,,,,,,,,,,,
"URBANA (060)",8999,8580,2773,1355,1267,1022,1198,517,257,191,419,19823
"De 12 a 14 años (061)",1063,1047,1035,12,,,,,,,16,12
"De 15 a 19 años (062)",1525,1479,1157,263,48,9,2,,,,46,394
"De 20 a 24 años (063)",1229,1101,327,469,239,54,10,2,,,128,1168
"De 25 a 29 años (064)",1096,1003,128,298,308,174,89,6,,,93,1851
"De 30 a 34 años (065)",960,887,47,106,239,247,212,29,3,4,73,2493
"De 35 a 39 años (066)",974,951,31,81,213,225,303,81,14,3,23,3180
"De 40 a 44 años (067)",791,774,24,54,117,164,245,111,44,15,17,3089
"De 45 a 49 años (068)",472,466,5,22,43,77,147,101,51,20,6,2292
"De 50 y más años (069)",889,872,19,50,60,72,190,187,145,149,17,5344
"PEA (070)",3102,2913,567,498,536,446,487,220,93,66,189,7953
"De 12 a 14 años (071)",77,76,73,3,,,,,,,1,3
"De 15 a 19 años (072)",324,310,229,61,16,2,2,,,,14,107
"De 20 a 24 años (073)",432,365,130,142,74,12,5,2,,,67,362
"De 25 a 29 años (074)",430,375,80,111,105,52,26,1,,,55,589
"De 30 a 34 años (075)",373,353,27,54,94,90,73,11,1,3,20,939
"De 35 a 39 años (076)",480,465,14,58,112,118,125,31,6,1,15,1449
"De 40 a 44 años (077)",427,417,5,33,80,93,121,60,17,8,10,1605
"De 45 a 49 años (078)",252,250,3,16,29,43,75,54,21,9,2,1149
"De 50 y más años (079)",307,302,6,20,26,36,60,61,48,45,5,1750
"Ocupada (080)",2988,2809,522,487,513,437,479,216,92,63,179,7761
"De 12 a 14 años (081)",74,73,70,3,,,,,,,1,3
"De 15 a 19 años (082)",303,290,213,59,14,2,2,,,,13,101
"De 20 a 24 años (083)",391,328,109,138,63,12,5,1,,,63,329
"De 25 a 29 años (084)",415,363,77,108,102,50,25,1,,,52,569
"De 30 a 34 años (085)",363,345,25,52,93,88,72,11,1,3,18,925
"De 35 a 39 años (086)",470,455,14,58,108,114,123,31,6,1,15,1420
"De 40 a 44 años (087)",422,412,5,33,79,93,119,59,16,8,10,1580
"De 45 a 49 años (088)",249,247,3,16,29,43,74,53,21,8,2,1124
"De 50 y más años (089)",301,296,6,20,25,35,59,60,48,43,5,1710
"Desocupada (090)",114,104,45,11,23,9,8,4,1,3,10,192
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",21,20,16,2,2,,,,,,1,6
"De 20 a 24 años (093)",41,37,21,4,11,,,1,,,4,33
"De 25 a 29 años (094)",15,12,3,3,3,2,1,,,,3,20
"De 30 a 34 años (095)",10,8,2,2,1,2,1,,,,2,14
"De 35 a 39 años (096)",10,10,,,4,4,2,,,,,29
"De 40 a 44 años (097)",5,5,,,1,,2,1,1,,,25
"De 45 a 49 años (098)",3,3,,,,,1,1,,1,,25
"De 50 y más años (099)",6,6,,,1,1,1,1,,2,,40
"No PEA (100)",5897,5667,2206,857,731,576,711,297,164,125,230,11870
"De 12 a 14 años (101)",986,971,962,9,,,,,,,15,9
"De 15 a 19 años (102)",1201,1169,928,202,32,7,,,,,32,287
"De 20 a 24 años (103)",797,736,197,327,165,42,5,,,,61,806
"De 25 a 29 años (104)",666,628,48,187,203,122,63,5,,,38,1262
"De 30 a 34 años (105)",587,534,20,52,145,157,139,18,2,1,53,1554
"De 35 a 39 años (106)",494,486,17,23,101,107,178,50,8,2,8,1731
"De 40 a 44 años (107)",364,357,19,21,37,71,124,51,27,7,7,1484
"De 45 a 49 años (108)",220,216,2,6,14,34,72,47,30,11,4,1143
"De 50 y más años (109)",582,570,13,30,34,36,130,126,97,104,12,3594
,,,,,,,,,,,,
"RURAL (120)",6703,6515,1570,1001,894,729,1065,669,361,226,188,19608
"De 12 a 14 años (121)",707,697,687,9,1,,,,,,10,11
"De 15 a 19 años (122)",986,945,587,298,52,6,2,,,,41,428
"De 20 a 24 años (123)",934,879,138,359,255,91,34,2,,,55,1296
"De 25 a 29 años (124)",839,807,46,160,227,197,150,21,6,,32,2026
"De 30 a 34 años (125)",709,693,27,55,163,158,204,69,11,6,16,2339
"De 35 a 39 años (126)",678,672,24,40,68,126,229,132,47,6,6,2875
"De 40 a 44 años (127)",548,540,23,23,44,59,184,124,58,25,8,2664
"De 45 a 49 años (128)",397,391,11,13,28,34,100,98,76,31,6,2243
"De 50 y más años (129)",905,891,27,44,56,58,162,223,163,158,14,5726
"PEA (130)",1863,1795,258,274,267,216,365,222,128,65,68,6333
"De 12 a 14 años (131)",47,45,45,,,,,,,,2,
"De 15 a 19 años (132)",201,190,107,61,20,2,,,,,11,107
"De 20 a 24 años (133)",263,244,41,99,61,27,15,1,,,19,371
"De 25 a 29 años (134)",271,252,19,54,63,52,54,8,2,,19,633
"De 30 a 34 años (135)",205,201,15,22,50,39,54,16,4,1,4,617
"De 35 a 39 años (136)",201,199,8,12,24,34,64,39,17,1,2,844
"De 40 a 44 años (137)",204,200,8,6,15,27,66,47,23,8,4,994
"De 45 a 49 años (138)",158,156,6,5,9,11,46,32,35,12,2,904
"De 50 y más años (139)",313,308,9,15,25,24,66,79,47,43,5,1863
"Ocupada (140)",1818,1754,252,267,257,209,359,220,126,64,64,6219
"De 12 a 14 años (141)",47,45,45,,,,,,,,2,
"De 15 a 19 años (142)",193,183,102,59,20,2,,,,,10,105
"De 20 a 24 años (143)",258,240,41,98,59,26,15,1,,,18,363
"De 25 a 29 años (144)",264,246,18,53,61,51,53,8,2,,18,620
"De 30 a 34 años (145)",198,194,15,21,48,37,52,16,4,1,4,597
"De 35 a 39 años (146)",196,194,8,12,23,32,62,39,17,1,2,828
"De 40 a 44 años (147)",202,198,8,6,14,27,66,47,22,8,4,983
"De 45 a 49 años (148)",157,155,6,5,9,10,46,32,35,12,2,901
"De 50 y más años (149)",303,299,9,13,23,24,65,77,46,42,4,1822
"Desocupada (150)",45,41,6,7,10,7,6,2,2,1,4,114
"De 15 a 19 años (152)",8,7,5,2,,,,,,,1,2
"De 20 a 24 años (153)",5,4,,1,2,1,,,,,1,8
"De 25 a 29 años (154)",7,6,1,1,2,1,1,,,,1,13
"De 30 a 34 años (155)",7,7,,1,2,2,2,,,,,20
"De 35 a 39 años (156)",5,5,,,1,2,2,,,,,16
"De 40 a 44 años (157)",2,2,,,1,,,,1,,,11
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",10,9,,2,2,,1,2,1,1,1,41
"No PEA (160)",4840,4720,1312,727,627,513,700,447,233,161,120,13275
"De 12 a 14 años (161)",660,652,642,9,1,,,,,,8,11
"De 15 a 19 años (162)",785,755,480,237,32,4,2,,,,30,321
"De 20 a 24 años (163)",671,635,97,260,194,64,19,1,,,36,925
"De 25 a 29 años (164)",568,555,27,106,164,145,96,13,4,,13,1393
"De 30 a 34 años (165)",504,492,12,33,113,119,150,53,7,5,12,1722
"De 35 a 39 años (166)",477,473,16,28,44,92,165,93,30,5,4,2031
"De 40 a 44 años (167)",344,340,15,17,29,32,118,77,35,17,4,1670
"De 45 a 49 años (168)",239,235,5,8,19,23,54,66,41,19,4,1339
"De 50 y más años (169)",592,583,18,29,31,34,96,144,116,115,9,3863
