"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",302,7,227,66,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1367,23,737,28,,575,4,
"Otra (101)",2,2,,,,,,
"Ocupaciñn no especificada (102)",96,11,43,34,,8,,
"Desocupado (103)",192,,,,,,,192
"Mujeres (104)",1540,153,124,626,10,568,22,37
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",116,103,,13,,,,
"Técnicos de nivel medio y trab. asimilados (107)",12,12,,,,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",118,8,14,82,2,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",480,,,473,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",13,,8,4,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,,4,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",690,7,95,20,,546,22,
"Ocupaciñn no especificada (115)",52,5,3,34,1,9,,
"Desocupado (116)",37,,,,,,,37
