"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",245,35,,136,4,70,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,,2,,1,,
"Comercio al por mayor (124)",10,2,,5,,3,,
"Comercio al por menor (125)",232,33,,129,4,66,,
"Hoteles y restaurantes (126)",150,32,5,98,1,14,,
"Trans., almac. y comunicaciones (127)",6,2,,,1,3,,
"Intermediación financiera (128)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (129)",6,4,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",23,18,5,,,,,
"Enseñanza (131)",133,121,,8,,4,,
"Servicios sociales y de salud (132)",34,29,,3,2,,,
"Otras activ. serv.comun.soc y personales (133)",30,11,8,10,,1,,
"Hogares privados con servicio doméstico (134)",132,,,,,,132,
"Actividad economica no especificada (136)",96,31,20,36,,9,,
"Desocupado (137)",35,,,,,,,35
,,,,,,,,
"RURAL (138)",11897,586,1040,5869,43,4145,51,163
"Agric., ganadería, caza y silvicultura (139)",10459,6,741,5642,35,4035,,
"Pesca (140)",148,,62,20,,66,,
"Explotación de minas y canteras (141)",76,17,39,13,3,4,,
"Industrias manufactureras (142)",78,1,45,22,1,9,,
"Construcción (144)",43,,35,5,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",90,13,1,67,3,6,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",8,1,1,6,,,,
"Comercio al por mayor (147)",10,1,,7,2,,,
"Comercio al por menor (148)",72,11,,54,1,6,,
"Hoteles y restaurantes (149)",25,15,5,3,,2,,
"Trans., almac. y comunicaciones (150)",30,12,13,5,,,,
"Activid.inmobil., empres. y alquileres (152)",13,10,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",59,52,7,,,,,
"Enseñanza (154)",390,371,,14,,5,,
"Servicios sociales y de salud (155)",58,51,1,3,,3,,
"Otras activ. serv.comun.soc y personales (156)",24,17,1,4,,2,,
"Hogares privados con servicio doméstico (157)",51,,,,,,51,
"Actividad economica no especificada (159)",190,21,90,68,,11,,
"Desocupado (160)",163,,,,,,,163
"Hombres (161)",7267,466,672,4538,22,1420,4,145
"Agric., ganadería, caza y silvicultura (162)",6098,4,396,4360,14,1324,,
"Pesca (163)",143,,61,19,,63,,
"Explotación de minas y canteras (164)",67,16,37,8,3,3,,
"Industrias manufactureras (165)",71,1,38,22,1,9,,
"Construcción (167)",43,,35,5,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",72,10,1,55,3,3,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,1,1,5,,,,
"Comercio al por mayor (170)",10,1,,7,2,,,
"Comercio al por menor (171)",55,8,,43,1,3,,
"Hoteles y restaurantes (172)",16,12,3,,,1,,
"Trans., almac. y comunicaciones (173)",29,11,13,5,,,,
"Activid.inmobil., empres. y alquileres (175)",12,9,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",56,49,7,,,,,
"Enseñanza (177)",306,289,,12,,5,,
"Servicios sociales y de salud (178)",42,36,1,2,,3,,
"Otras activ. serv.comun.soc y personales (179)",18,13,,3,,2,,
"Hogares privados con servicio doméstico (180)",4,,,,,,4,
"Actividad economica no especificada (182)",145,16,80,44,,5,,
"Desocupado (183)",145,,,,,,,145
"Mujeres (184)",4630,120,368,1331,21,2725,47,18
"Agric., ganadería, caza y silvicultura (185)",4361,2,345,1282,21,2711,,
"Pesca (186)",5,,1,1,,3,,
"Explotación de minas y canteras (187)",9,1,2,5,,1,,
"Industrias manufactureras (188)",7,,7,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",18,3,,12,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por menor (194)",17,3,,11,,3,,
"Hoteles y restaurantes (195)",9,3,2,3,,1,,
"Trans., almac. y comunicaciones (196)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,3,,,,,,
"Enseñanza (200)",84,82,,2,,,,
"Servicios sociales y de salud (201)",16,15,,1,,,,
"Otras activ. serv.comun.soc y personales (202)",6,4,1,1,,,,
"Hogares privados con servicio doméstico (203)",47,,,,,,47,
"Actividad economica no especificada (205)",45,5,10,24,,6,,
"Desocupado (206)",18,,,,,,,18
