"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",463,63,161,134,81,24
"Ocupación no especificada (037)",98,,36,29,20,13
"Desocupado (038)",199,19,141,31,7,1
,,,,,,
"URBANA (039)",1316,21,351,561,315,68
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",9,,1,5,3,
"Profes., científicos e intelectuales (041)",324,,42,200,80,2
"Técnicos de nivel medio y trab.asimilados (042)",54,1,14,24,14,1
"Jefes y empleados de oficina (043)",56,,11,28,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",176,5,40,67,50,14
"Agricult.trabaj. calif. agrop. y pesqueros (045)",107,1,21,33,34,18
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",82,1,34,29,14,4
"Obreros construc., conf., papel, fab., instr. (047)",76,,23,29,22,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",270,12,83,90,64,21
"Otra (049)",7,,2,3,2,
"Ocupación no especificada (050)",23,,12,3,5,3
"Desocupado (051)",132,1,68,50,10,3
"Hombres (052)",844,11,236,335,211,51
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",9,,1,5,3,
"Profes., científicos e intelectuales (054)",157,,22,84,50,1
"Técnicos de nivel medio y trab.asimilados (055)",45,1,11,20,12,1
"Jefes y empleados de oficina (056)",35,,5,17,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",66,3,15,25,17,6
"Agricult.trabaj. calif. agrop. y pesqueros (058)",93,1,17,29,28,18
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",70,,29,26,11,4
"Obreros construc., conf., papel, fab., instr. (060)",74,,23,27,22,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",183,6,57,61,42,17
"Otra (062)",7,,2,3,2,
"Ocupación no especificada (063)",9,,5,1,3,
"Desocupado (064)",96,,49,37,8,2
"Mujeres (065)",472,10,115,226,104,17
"Profes., científicos e intelectuales (067)",167,,20,116,30,1
"Técnicos de nivel medio y trab.asimilados (068)",9,,3,4,2,
"Jefes y empleados de oficina (069)",21,,6,11,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",110,2,25,42,33,8
"Agricult.trabaj. calif. agrop. y pesqueros (071)",14,,4,4,6,
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",12,1,5,3,3,
"Obreros construc., conf., papel, fab., instr. (073)",2,,,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",87,6,26,29,22,4
"Ocupación no especificada (076)",14,,7,2,2,3
"Desocupado (077)",36,1,19,13,2,1
,,,,,,
"RURAL (078)",5413,189,1957,1613,1209,445
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,,1,2,1,
"Profes., científicos e intelectuales (080)",167,,54,72,39,2
"Técnicos de nivel medio y trab.asimilados (081)",26,,10,11,4,1
"Jefes y empleados de oficina (082)",25,,12,9,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",86,1,15,31,28,11
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2061,9,481,695,641,235
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",259,10,98,82,58,11
"Obreros construc., conf., papel, fab., instr. (086)",135,,49,45,32,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1872,132,786,492,319,143
"Otra (088)",2,,,1,1,
"Ocupación no especificada (089)",102,,36,30,23,13
"Desocupado (090)",674,37,415,143,59,20
"Hombres (091)",4367,103,1525,1322,1021,396
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,1,2,,
"Profes., científicos e intelectuales (093)",108,,25,51,31,1
"Técnicos de nivel medio y trab.asimilados (094)",21,,7,10,3,1
"Jefes y empleados de oficina (095)",17,,6,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",36,1,6,12,10,7
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1904,8,442,640,590,224
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",116,,38,39,31,8
"Obreros construc., conf., papel, fab., instr. (099)",135,,49,45,32,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1496,75,651,387,260,123
"Otra (101)",2,,,1,1,
"Ocupación no especificada (102)",18,,7,3,5,3
"Desocupado (103)",511,19,293,125,54,20
"Mujeres (104)",1046,86,432,291,188,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",59,,29,21,8,1
"Técnicos de nivel medio y trab.asimilados (107)",5,,3,1,1,
"Jefes y empleados de oficina (108)",8,,6,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",50,,9,19,18,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",157,1,39,55,51,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",143,10,60,43,27,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",376,57,135,105,59,20
"Ocupación no especificada (115)",84,,29,27,18,10
"Desocupado (116)",163,18,122,18,5,
