"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Secundaria (054)",2526,2144,163,84,135
"Superior no univ. incompleta (055)",428,356,34,18,20
"Superior no univ. completa (056)",792,618,65,36,73
"Superior univ. incompleta (057)",567,475,30,19,43
"Superior univ. completa (058)",2018,1272,176,186,384
,,,,,
"URBANA (060)",331326,205233,35453,36590,54050
"Sin nivel (061)",7691,6137,849,449,256
"Educación inicial (062)",214,166,21,14,13
"Primaria (063)",32496,26119,3292,1775,1310
"Secundaria (064)",100469,73743,10371,7387,8968
"Superior no univ. incompleta (065)",31562,21044,3454,2981,4083
"Superior no univ. completa (066)",53016,28544,5774,7129,11569
"Superior univ. incompleta (067)",30786,18954,3398,3250,5184
"Superior univ. completa (068)",75092,30526,8294,13605,22667
"De 06 a 14 años (070)",2485,2184,193,82,26
"Sin nivel (071)",17,15,,2,
"Educación inicial (072)",30,27,3,,
"Primaria (073)",1185,1057,86,36,6
"Secundaria (074)",1253,1085,104,44,20
"De 15 a 29 años (080)",105603,65403,13986,12270,13944
"Sin nivel (081)",408,303,47,34,24
"Educación inicial (082)",111,80,13,7,11
"Primaria (083)",3806,2874,483,291,158
"Secundaria (084)",39753,28650,4971,3292,2840
"Superior no univ. incompleta (085)",15433,10253,2016,1531,1633
"Superior no univ. completa (086)",17964,9536,2544,2580,3304
"Superior univ. incompleta (087)",12894,7836,1749,1508,1801
"Superior univ. completa (088)",15234,5871,2163,3027,4173
"De 30 a 44 años (090)",127921,75120,13615,15637,23549
"Sin nivel (091)",2358,1764,310,171,113
"Educación inicial (092)",73,59,5,7,2
"Primaria (093)",10066,7577,1311,698,480
"Secundaria (094)",35930,26090,3606,2650,3584
"Superior no univ. incompleta (095)",10910,7167,1030,1074,1639
"Superior no univ. completa (096)",24194,12803,2389,3421,5581
"Superior univ. incompleta (097)",10136,6083,1042,1096,1915
"Superior univ. completa (098)",34254,13577,3922,6520,10235
"De 45 a 64 años (100)",84098,53319,6906,8097,15776
"Sin nivel (101)",3535,2840,401,193,101
"Primaria (103)",13668,11260,1194,634,580
"Secundaria (104)",21148,15895,1543,1318,2392
"Superior no univ. incompleta (105)",4806,3282,375,358,791
"Superior no univ. completa (106)",10099,5617,777,1093,2612
"Superior univ. incompleta (107)",7218,4587,578,628,1425
"Superior univ. completa (108)",23624,9838,2038,3873,7875
"De 65 y más años (110)",11219,9207,753,504,755
"Sin nivel (111)",1373,1215,91,49,18
"Primaria (113)",3771,3351,218,116,86
"Secundaria (114)",2385,2023,147,83,132
"Superior no univ. incompleta (115)",413,342,33,18,20
"Superior no univ. completa (116)",759,588,64,35,72
"Superior univ. incompleta (117)",538,448,29,18,43
"Superior univ. completa (118)",1980,1240,171,185,384
,,,,,
"RURAL (120)",9375,7232,1063,447,633
"Sin nivel (121)",821,681,99,35,6
"Educación inicial (122)",25,19,4,1,1
"Primaria (123)",2470,2058,297,77,38
"Secundaria (124)",3541,2775,395,166,205
"Superior no univ. incompleta (125)",586,437,64,32,53
"Superior no univ. completa (126)",775,491,73,45,166
"Superior univ. incompleta (127)",442,318,58,21,45
"Superior univ. completa (128)",715,453,73,70,119
"De 06 a 14 años (130)",105,93,10,2,
"Sin nivel (131)",2,1,1,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",66,62,4,,
"Secundaria (134)",36,29,5,2,
"De 15 a 29 años (140)",2912,2097,388,187,240
"Sin nivel (141)",53,34,13,5,1
"Educación inicial (142)",17,14,3,,
"Primaria (143)",402,322,55,17,8
"Secundaria (144)",1587,1195,213,91,88
"Superior no univ. incompleta (145)",277,206,32,22,17
"Superior no univ. completa (146)",295,162,36,29,68
"Superior univ. incompleta (147)",136,89,25,7,15
"Superior univ. completa (148)",145,75,11,16,43
"De 30 a 44 años (150)",3109,2321,370,141,277
"Sin nivel (151)",257,204,41,12,
"Educación inicial (152)",7,4,1,1,1
"Primaria (153)",762,592,121,31,18
"Secundaria (154)",1117,879,111,49,78
"Superior no univ. incompleta (155)",215,159,19,8,29
"Superior no univ. completa (156)",315,212,20,10,73
"Superior univ. incompleta (157)",149,101,20,5,23
"Superior univ. completa (158)",287,170,37,25,55
"De 45 a 64 años (160)",2456,2000,243,104,109
"Sin nivel (161)",360,303,40,14,3
"Primaria (163)",852,724,93,24,11
"Secundaria (164)",660,551,50,23,36
"Superior no univ. incompleta (165)",79,58,12,2,7
"Superior no univ. completa (166)",132,87,16,5,24
"Superior univ. incompleta (167)",128,101,12,8,7
"Superior univ. completa (168)",245,176,20,28,21
"De 65 y más años (170)",793,721,52,13,7
"Sin nivel (171)",149,139,4,4,2
"Primaria (173)",388,358,24,5,1
"Secundaria (174)",141,121,16,1,3
"Superior no univ. incompleta (175)",15,14,1,,
"Superior no univ. completa (176)",33,30,1,1,1
"Superior univ. incompleta (177)",29,27,1,1,
"Superior univ. completa (178)",38,32,5,1,
