"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",61,,,1,,10,,49,1,,,,
"Comercio al por mayor (147)",8,,,,,8,,,,,,,
"Comercio al por menor (148)",643,,,2,,431,,8,1,201,,,
"Hoteles y restaurantes (149)",76,,,,,35,,,,41,,,
"Trans., almac. y comunicaciones (150)",244,,,1,1,,,3,196,43,,,
"Activid.inmobil., empres. y alquileres (152)",52,,13,5,3,20,,1,5,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",145,7,9,3,63,16,,,9,7,31,,
"Enseñanza (154)",264,,252,,10,,,,,2,,,
"Servicios sociales y de salud (155)",41,,6,26,1,6,,,,2,,,
"Otras activ. serv.comun.soc y personales (156)",26,,3,9,1,2,,,,11,,,
"Hogares privados con servicio doméstico (157)",41,,,,,,,,,41,,,
"Actividad economica no especificada (159)",413,,2,,4,,,,,,,407,
"Desocupado (160)",1183,,,,,,,,,,,,1183
"Hombres (161)",14241,6,249,40,74,230,9540,177,424,2336,31,180,954
"Agric., ganadería, caza y silvicultura (162)",11527,,4,3,,,9488,1,19,2012,,,
"Pesca (163)",128,,,,,,52,,,76,,,
"Explotación de minas y canteras (164)",9,,1,,,,,1,,7,,,
"Industrias manufactureras (165)",109,,,,,,,104,4,1,,,
"Suministro de electricidad, gas y agua (166)",2,,,,,,,1,1,,,,
"Construcción (167)",298,,4,,,,,9,189,96,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",309,,,3,,177,,57,2,70,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",60,,,1,,9,,49,1,,,,
"Comercio al por mayor (170)",7,,,,,7,,,,,,,
"Comercio al por menor (171)",242,,,2,,161,,8,1,70,,,
"Hoteles y restaurantes (172)",21,,,,,13,,,,8,,,
"Trans., almac. y comunicaciones (173)",240,,,1,1,,,3,195,40,,,
"Activid.inmobil., empres. y alquileres (175)",46,,12,3,2,18,,1,5,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",134,6,9,3,55,15,,,9,6,31,,
"Enseñanza (177)",222,,210,,10,,,,,2,,,
"Servicios sociales y de salud (178)",30,,4,19,1,5,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",24,,3,8,1,2,,,,10,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",186,,2,,4,,,,,,,180,
"Desocupado (183)",954,,,,,,,,,,,,954
"Mujeres (184)",9021,1,45,12,9,298,3514,179,11,4496,,227,229
"Agric., ganadería, caza y silvicultura (185)",7774,,,2,,,3499,,1,4272,,,
"Pesca (186)",29,,,,,,15,,,14,,,
"Industrias manufactureras (188)",187,,,,,,,179,8,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",403,,,,,272,,,,131,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",401,,,,,270,,,,131,,,
"Hoteles y restaurantes (195)",55,,,,,22,,,,33,,,
"Trans., almac. y comunicaciones (196)",4,,,,,,,,1,3,,,
"Activid.inmobil., empres. y alquileres (198)",6,,1,2,1,2,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,1,,,8,1,,,,1,,,
"Enseñanza (200)",42,,42,,,,,,,,,,
"Servicios sociales y de salud (201)",11,,2,7,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",2,,,1,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",39,,,,,,,,,39,,,
"Actividad economica no especificada (205)",227,,,,,,,,,,,227,
"Desocupado (206)",229,,,,,,,,,,,,229
