"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",133,132,122,5,5,,,,,,1,15
"De 15 a 19 años (022)",778,756,669,71,10,4,2,,,,22,111
"De 20 a 24 años (023)",1159,947,486,328,99,25,3,6,,,212,653
"De 25 a 29 años (024)",1144,958,237,301,261,116,38,5,,,186,1361
"De 30 a 34 años (025)",1213,1106,142,267,328,205,130,29,3,2,107,2329
"De 35 a 39 años (026)",1366,1304,100,173,322,307,305,79,16,2,62,3728
"De 40 a 44 años (027)",1270,1221,76,120,227,286,327,125,44,16,49,4197
"De 45 a 49 años (028)",1111,1092,58,117,151,180,302,153,86,45,19,4497
"De 50 y más años (029)",2326,2269,164,144,187,209,412,414,333,406,57,13229
"Desocupada (030)",573,496,279,61,50,33,43,17,7,6,77,700
"De 12 a 14 años (031)",17,17,17,,,,,,,,,
"De 15 a 19 años (032)",154,151,144,4,2,,1,,,,3,12
"De 20 a 24 años (033)",150,111,80,25,5,1,,,,,39,38
"De 25 a 29 años (034)",73,52,18,14,14,5,1,,,,21,61
"De 30 a 34 años (035)",43,37,6,8,8,9,6,,,,6,76
"De 35 a 39 años (036)",42,37,10,3,7,8,7,1,,1,5,90
"De 40 a 44 años (037)",23,22,2,2,5,4,7,2,,,1,70
"De 45 a 49 años (038)",27,26,1,2,4,2,12,3,2,,1,108
"De 50 y más años (039)",44,43,1,3,5,4,9,11,5,5,1,245
"No PEA (040)",48347,46644,14548,5056,5104,4273,6231,4535,3279,3618,1703,154942
"De 12 a 14 años (041)",5880,5826,5793,24,9,,,,,,54,42
"De 15 a 19 años (042)",6951,6786,6043,641,85,15,2,,,,165,864
"De 20 a 24 años (043)",4395,3885,1228,1658,762,188,47,2,,,510,3955
"De 25 a 29 años (044)",3989,3656,329,1038,1293,629,326,39,2,,333,7143
"De 30 a 34 años (045)",4024,3852,184,570,1081,975,837,170,26,9,172,10668
"De 35 a 39 años (046)",3785,3671,169,299,660,870,1129,416,110,18,114,12938
"De 40 a 44 años (047)",3507,3430,138,198,395,551,1108,679,260,101,77,15185
"De 45 a 49 años (048)",3027,2955,94,141,254,317,801,704,418,226,72,15741
"De 50 y más años (049)",12789,12583,570,487,565,728,1981,2525,2463,3264,206,88406
,,,,,,,,,,,,
"URBANA (060)",35533,33799,10013,4403,4416,3596,4548,2869,1890,2064,1734,102917
"De 12 a 14 años (061)",3340,3298,3281,12,5,,,,,,42,22
"De 15 a 19 años (062)",4662,4534,4083,394,44,9,4,,,,128,525
"De 20 a 24 años (063)",3585,3055,1203,1281,465,81,19,6,,,530,2575
"De 25 a 29 años (064)",3211,2835,377,938,982,390,137,10,1,,376,4712
"De 30 a 34 años (065)",3251,3046,223,626,956,728,442,60,6,5,205,7097
"De 35 a 39 años (066)",3210,3081,185,338,706,797,812,197,39,7,129,9335
"De 40 a 44 años (067)",2971,2886,127,241,466,615,904,379,117,37,85,10783
"De 45 a 49 años (068)",2573,2512,101,188,304,359,736,472,245,107,61,11439
"De 50 y más años (069)",8730,8552,433,385,488,617,1494,1745,1482,1908,178,56429
"PEA (070)",8513,7888,1709,1290,1343,1114,1219,577,316,320,625,22729
"De 12 a 14 años (071)",83,82,79,2,1,,,,,,1,4
"De 15 a 19 años (072)",640,621,560,52,4,2,3,,,,19,78
"De 20 a 24 años (073)",982,786,436,262,72,9,3,4,,,196,472
"De 25 a 29 años (074)",953,787,196,266,217,88,16,4,,,166,1054
"De 30 a 34 años (075)",1014,927,122,236,278,171,104,14,,2,87,1862
"De 35 a 39 años (076)",1107,1053,89,142,269,253,241,50,7,2,54,2881
"De 40 a 44 años (077)",1050,1010,57,106,203,260,265,86,28,5,40,3281
"De 45 a 49 años (078)",902,889,49,106,135,149,258,109,57,26,13,3418
"De 50 y más años (079)",1782,1733,121,118,164,182,329,310,224,285,49,9679
"Ocupada (080)",8094,7528,1523,1240,1301,1085,1186,568,311,314,566,22180
"De 12 a 14 años (081)",73,72,69,2,1,,,,,,1,4
"De 15 a 19 años (082)",543,525,471,48,2,2,2,,,,18,66
"De 20 a 24 años (083)",875,710,379,247,69,8,3,4,,,165,448
"De 25 a 29 años (084)",892,742,182,252,205,83,16,4,,,150,1001
"De 30 a 34 años (085)",984,900,118,228,272,165,101,14,,2,84,1812
"De 35 a 39 años (086)",1072,1023,81,140,262,246,236,50,7,1,49,2810
"De 40 a 44 años (087)",1030,991,55,104,198,256,259,86,28,5,39,3228
"De 45 a 49 años (088)",879,867,48,104,131,147,248,107,56,26,12,3335
"De 50 y más años (089)",1746,1698,120,115,161,178,321,303,220,280,48,9476
"Desocupada (090)",419,360,186,50,42,29,33,9,5,6,59,549
"De 12 a 14 años (091)",10,10,10,,,,,,,,,
"De 15 a 19 años (092)",97,96,89,4,2,,1,,,,1,12
"De 20 a 24 años (093)",107,76,57,15,3,1,,,,,31,24
"De 25 a 29 años (094)",61,45,14,14,12,5,,,,,16,53
"De 30 a 34 años (095)",30,27,4,8,6,6,3,,,,3,50
"De 35 a 39 años (096)",35,30,8,2,7,7,5,,,1,5,71
"De 40 a 44 años (097)",20,19,2,2,5,4,6,,,,1,53
"De 45 a 49 años (098)",23,22,1,2,4,2,10,2,1,,1,83
"De 50 y más años (099)",36,35,1,3,3,4,8,7,4,5,1,203
"No PEA (100)",27020,25911,8304,3113,3073,2482,3329,2292,1574,1744,1109,80188
"De 12 a 14 años (101)",3257,3216,3202,10,4,,,,,,41,18
"De 15 a 19 años (102)",4022,3913,3523,342,40,7,1,,,,109,447
"De 20 a 24 años (103)",2603,2269,767,1019,393,72,16,2,,,334,2103
"De 25 a 29 años (104)",2258,2048,181,672,765,302,121,6,1,,210,3658
"De 30 a 34 años (105)",2237,2119,101,390,678,557,338,46,6,3,118,5235
"De 35 a 39 años (106)",2103,2028,96,196,437,544,571,147,32,5,75,6454
"De 40 a 44 años (107)",1921,1876,70,135,263,355,639,293,89,32,45,7502
"De 45 a 49 años (108)",1671,1623,52,82,169,210,478,363,188,81,48,8021
"De 50 y más años (109)",6948,6819,312,267,324,435,1165,1435,1258,1623,129,46750
,,,,,,,,,,,,
"RURAL (120)",23887,23126,6868,2240,2328,2042,3245,2494,1878,2031,761,82845
"De 12 a 14 años (121)",2690,2677,2651,17,9,,,,,,13,35
"De 15 a 19 años (122)",3221,3159,2773,322,53,10,1,,,,62,462
"De 20 a 24 años (123)",2119,1888,591,730,401,133,31,2,,,231,2071
"De 25 a 29 años (124)",1995,1831,207,415,586,360,228,34,1,,164,3853
"De 30 a 34 años (125)",2029,1949,109,219,461,461,531,139,23,6,80,5976
"De 35 a 39 años (126)",1983,1931,94,137,283,388,629,299,87,14,52,7421
"De 40 a 44 años (127)",1829,1787,89,79,161,226,538,427,187,80,42,8669
"De 45 a 49 años (128)",1592,1561,52,72,105,140,379,388,261,164,31,8907
"De 50 y más años (129)",6429,6343,302,249,269,324,908,1205,1319,1767,86,45451
"PEA (130)",2560,2393,624,297,297,251,343,251,173,157,167,8091
"De 12 a 14 años (131)",67,67,60,3,4,,,,,,,11
"De 15 a 19 años (132)",292,286,253,23,8,2,,,,,6,45
"De 20 a 24 años (133)",327,272,130,91,32,17,,2,,,55,219
"De 25 a 29 años (134)",264,223,59,49,58,33,23,1,,,41,368
"De 30 a 34 años (135)",242,216,26,39,58,43,32,15,3,,26,543
"De 35 a 39 años (136)",301,288,21,34,60,62,71,30,9,1,13,937
"De 40 a 44 años (137)",243,233,21,16,29,30,69,41,16,11,10,986
"De 45 a 49 años (138)",236,229,10,13,20,33,56,47,31,19,7,1187
"De 50 y más años (139)",588,579,44,29,28,31,92,115,114,126,9,3795
"Ocupada (140)",2406,2257,531,286,289,247,333,243,171,157,149,7940
"De 12 a 14 años (141)",60,60,53,3,4,,,,,,,11
"De 15 a 19 años (142)",235,231,198,23,8,2,,,,,4,45
"De 20 a 24 años (143)",284,237,107,81,30,17,,2,,,47,205
"De 25 a 29 años (144)",252,216,55,49,56,33,22,1,,,36,360
"De 30 a 34 años (145)",229,206,24,39,56,40,29,15,3,,23,517
"De 35 a 39 años (146)",294,281,19,33,60,61,69,29,9,1,13,918
"De 40 a 44 años (147)",240,230,21,16,29,30,68,39,16,11,10,969
"De 45 a 49 años (148)",232,225,10,13,20,33,54,46,30,19,7,1162
"De 50 y más años (149)",580,571,44,29,26,31,91,111,113,126,9,3753
"Desocupada (150)",154,136,93,11,8,4,10,8,2,,18,151
"De 12 a 14 años (151)",7,7,7,,,,,,,,,
"De 15 a 19 años (152)",57,55,55,,,,,,,,2,
"De 20 a 24 años (153)",43,35,23,10,2,,,,,,8,14
"De 25 a 29 años (154)",12,7,4,,2,,1,,,,5,8
"De 30 a 34 años (155)",13,10,2,,2,3,3,,,,3,26
"De 35 a 39 años (156)",7,7,2,1,,1,2,1,,,,19
"De 40 a 44 años (157)",3,3,,,,,1,2,,,,17
"De 45 a 49 años (158)",4,4,,,,,2,1,1,,,25
"De 50 y más años (159)",8,8,,,2,,1,4,1,,,42
"No PEA (160)",21327,20733,6244,1943,2031,1791,2902,2243,1705,1874,594,74754
"De 12 a 14 años (161)",2623,2610,2591,14,5,,,,,,13,24
"De 15 a 19 años (162)",2929,2873,2520,299,45,8,1,,,,56,417
"De 20 a 24 años (163)",1792,1616,461,639,369,116,31,,,,176,1852
"De 25 a 29 años (164)",1731,1608,148,366,528,327,205,33,1,,123,3485
"De 30 a 34 años (165)",1787,1733,83,180,403,418,499,124,20,6,54,5433
"De 35 a 39 años (166)",1682,1643,73,103,223,326,558,269,78,13,39,6484
"De 40 a 44 años (167)",1586,1554,68,63,132,196,469,386,171,69,32,7683
"De 45 a 49 años (168)",1356,1332,42,59,85,107,323,341,230,145,24,7720
"De 50 y más años (169)",5841,5764,258,220,241,293,816,1090,1205,1641,77,41656
