"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",198,232,227,10,97.8,4.3,
"De 35 a 39 años (036)",127,258,246,6,95.3,2.3,
"De 40 a 44 años (037)",94,246,231,3,93.9,1.2,
"De 45 a 49 años (038)",65,183,174,,95.1,,
"De 50 y más años (039)",85,333,289,,86.8,,
"No PEA (040)",88842,217336,191947,4598,88.3,2.1,
"De 12 a 14 años (041)",9855,43,42,7,97.7,16.3,
"De 15 a 19 años (042)",13740,1961,1921,585,98,29.8,
"De 20 a 24 años (043)",12029,9338,9100,1274,97.5,13.6,
"De 25 a 29 años (044)",9215,14541,14038,1110,96.5,7.6,
"De 30 a 34 años (045)",7737,18052,17241,846,95.5,4.7,
"De 35 a 39 años (046)",6687,21143,19906,506,94.1,2.4,
"De 40 a 44 años (047)",5449,21262,19581,232,92.1,1.1,
"De 45 a 49 años (048)",4612,21264,19220,38,90.4,0.2,
"De 50 y más años (049)",19518,109732,90898,,82.8,,
,,,,,,,
"URBANA (060)",70286,133985,125082,2860,93.4,2.1,
"De 12 a 14 años (061)",4850,32,31,2,96.9,6.3,
"De 15 a 19 años (062)",9297,1128,1098,262,97.3,23.2,
"De 20 a 24 años (063)",10217,5722,5626,746,98.3,13,
"De 25 a 29 años (064)",8989,9674,9497,726,98.2,7.5,
"De 30 a 34 años (065)",7613,12848,12579,617,97.9,4.8,
"De 35 a 39 años (066)",6453,15096,14663,369,97.1,2.4,
"De 40 a 44 años (067)",5350,14976,14404,120,96.2,0.8,
"De 45 a 49 años (068)",4412,14327,13665,18,95.4,0.1,
"De 50 y más años (069)",13105,60182,53519,,88.9,,
"PEA (070)",26153,45416,43161,794,95,1.7,
"De 12 a 14 años (071)",221,9,9,,100,,
"De 15 a 19 años (072)",1984,253,239,31,94.5,12.3,
"De 20 a 24 años (073)",3723,1636,1594,156,97.4,9.5,
"De 25 a 29 años (074)",4320,3404,3339,206,98.1,6.1,
"De 30 a 34 años (075)",3786,5201,5109,203,98.2,3.9,
"De 35 a 39 años (076)",3352,6905,6715,150,97.2,2.2,
"De 40 a 44 años (077)",2833,7068,6858,44,97,0.6,
"De 45 a 49 años (078)",2302,6594,6308,4,95.7,0.1,
"De 50 y más años (079)",3632,14346,12990,,90.5,,
"Ocupada (080)",24984,44131,41923,751,95,1.7,
"De 12 a 14 años (081)",208,9,9,,100,,
"De 15 a 19 años (082)",1849,229,217,27,94.8,11.8,
"De 20 a 24 años (083)",3422,1519,1478,142,97.3,9.3,
"De 25 a 29 años (084)",4074,3258,3196,198,98.1,6.1,
"De 30 a 34 años (085)",3619,5006,4916,194,98.2,3.9,
"De 35 a 39 años (086)",3246,6692,6513,145,97.3,2.2,
"De 40 a 44 años (087)",2750,6849,6649,41,97.1,0.6,
"De 45 a 49 años (088)",2250,6461,6178,4,95.6,0.1,
"De 50 y más años (089)",3566,14108,12767,,90.5,,
"Desocupada (090)",1169,1285,1238,43,96.3,3.3,
"De 12 a 14 años (091)",13,,,,,,
"De 15 a 19 años (092)",135,24,22,4,91.7,16.7,
"De 20 a 24 años (093)",301,117,116,14,99.1,12,
"De 25 a 29 años (094)",246,146,143,8,97.9,5.5,
"De 30 a 34 años (095)",167,195,193,9,99,4.6,
"De 35 a 39 años (096)",106,213,202,5,94.8,2.3,
"De 40 a 44 años (097)",83,219,209,3,95.4,1.4,
"De 45 a 49 años (098)",52,133,130,,97.7,,
"De 50 y más años (099)",66,238,223,,93.7,,
"No PEA (100)",44133,88569,81921,2066,92.5,2.3,
"De 12 a 14 años (101)",4629,23,22,2,95.7,8.7,
"De 15 a 19 años (102)",7313,875,859,231,98.2,26.4,
"De 20 a 24 años (103)",6494,4086,4032,590,98.7,14.4,
"De 25 a 29 años (104)",4669,6270,6158,520,98.2,8.3,
"De 30 a 34 años (105)",3827,7647,7470,414,97.7,5.4,
"De 35 a 39 años (106)",3101,8191,7948,219,97,2.7,
"De 40 a 44 años (107)",2517,7908,7546,76,95.4,1,
"De 45 a 49 años (108)",2110,7733,7357,14,95.1,0.2,
"De 50 y más años (109)",9473,45836,40529,,88.4,,
,,,,,,,
"RURAL (120)",52076,144935,124172,2782,85.7,1.9,
"De 12 a 14 años (121)",5456,24,24,6,100,25,
"De 15 a 19 años (122)",7535,1205,1177,379,97.7,31.5,
"De 20 a 24 años (123)",6800,5955,5751,755,96.6,12.7,
"De 25 a 29 años (124)",5551,9408,8973,651,95.4,6.9,
"De 30 a 34 años (125)",4715,11947,11221,482,93.9,4,
"De 35 a 39 años (126)",4384,15008,13887,321,92.5,2.1,
"De 40 a 44 años (127)",3490,15450,13948,164,90.3,1.1,
"De 45 a 49 años (128)",2965,15675,13748,24,87.7,0.2,
"De 50 y más años (129)",11180,70263,55443,,78.9,,
"PEA (130)",7367,16168,14146,251,87.5,1.6,
"De 12 a 14 años (131)",230,4,4,1,100,25,
"De 15 a 19 años (132)",1108,119,115,25,96.6,21,
"De 20 a 24 años (133)",1265,703,683,71,97.2,10.1,
"De 25 a 29 años (134)",1005,1137,1093,61,96.1,5.4,
"De 30 a 34 años (135)",805,1542,1450,50,94,3.2,
"De 35 a 39 años (136)",798,2056,1929,34,93.8,1.7,
"De 40 a 44 años (137)",558,2096,1913,9,91.3,0.4,
"De 45 a 49 años (138)",463,2144,1885,,87.9,,
"De 50 y más años (139)",1135,6367,5074,,79.7,,
"Ocupada (140)",6936,15856,13879,243,87.5,1.5,
"De 12 a 14 años (141)",188,2,2,,100,,
"De 15 a 19 años (142)",961,113,109,25,96.5,22.1,
"De 20 a 24 años (143)",1181,686,666,67,97.1,9.8,
"De 25 a 29 años (144)",942,1104,1061,60,96.1,5.4,
"De 30 a 34 años (145)",774,1505,1416,49,94.1,3.3,
"De 35 a 39 años (146)",777,2011,1885,33,93.7,1.6,
"De 40 a 44 años (147)",547,2069,1891,9,91.4,0.4,
"De 45 a 49 años (148)",450,2094,1841,,87.9,,
"De 50 y más años (149)",1116,6272,5008,,79.8,,
"Desocupada (150)",431,312,267,8,85.6,2.6,
"De 12 a 14 años (151)",42,2,2,1,100,50,
"De 15 a 19 años (152)",147,6,6,,100,,
"De 20 a 24 años (153)",84,17,17,4,100,23.5,
"De 25 a 29 años (154)",63,33,32,1,97,3,
"De 30 a 34 años (155)",31,37,34,1,91.9,2.7,
"De 35 a 39 años (156)",21,45,44,1,97.8,2.2,
"De 40 a 44 años (157)",11,27,22,,81.5,,
"De 45 a 49 años (158)",13,50,44,,88,,
"De 50 y más años (159)",19,95,66,,69.5,,
"No PEA (160)",44709,128767,110026,2531,85.4,2,
"De 12 a 14 años (161)",5226,20,20,5,100,25,
"De 15 a 19 años (162)",6427,1086,1062,354,97.8,32.6,
"De 20 a 24 años (163)",5535,5252,5068,684,96.5,13,
"De 25 a 29 años (164)",4546,8271,7880,590,95.3,7.1,
"De 30 a 34 años (165)",3910,10405,9771,432,93.9,4.2,
"De 35 a 39 años (166)",3586,12952,11958,287,92.3,2.2,
"De 40 a 44 años (167)",2932,13354,12035,155,90.1,1.2,
"De 45 a 49 años (168)",2502,13531,11863,24,87.7,0.2,
"De 50 y más años (169)",10045,63896,50369,,78.8,,
