"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",570,503,219,179,78,22,5,,,,67,422
"De 25 a 29 años (024)",613,538,119,155,162,59,42,1,,,75,837
"De 30 a 34 años (025)",534,504,65,110,146,90,73,18,2,,30,1112
"De 35 a 39 años (026)",544,517,51,68,118,96,138,32,13,1,27,1522
"De 40 a 44 años (027)",497,486,24,46,78,88,147,69,28,6,11,1844
"De 45 a 49 años (028)",463,459,18,40,65,66,119,89,41,21,4,2049
"De 50 y más años (029)",1415,1395,86,90,126,140,339,279,206,129,20,7230
"Desocupada (030)",440,385,198,77,33,31,23,12,7,4,55,514
"De 12 a 14 años (031)",4,3,3,,,,,,,,1,
"De 15 a 19 años (032)",83,81,77,4,,,,,,,2,4
"De 20 a 24 años (033)",118,98,69,22,5,2,,,,,20,38
"De 25 a 29 años (034)",83,65,26,22,8,6,3,,,,18,69
"De 30 a 34 años (035)",62,51,13,14,9,11,3,1,,,11,84
"De 35 a 39 años (036)",36,35,3,12,6,6,6,1,1,,1,80
"De 40 a 44 años (037)",12,12,4,1,,1,2,3,1,,,40
"De 45 a 49 años (038)",15,13,2,1,2,4,1,2,1,,2,41
"De 50 y más años (039)",27,27,1,1,3,1,8,5,4,4,,158
"No PEA (040)",13064,12635,4591,1580,1421,1149,1715,1096,706,377,429,32676
"De 12 a 14 años (041)",1639,1634,1624,8,2,,,,,,5,12
"De 15 a 19 años (042)",2028,2008,1802,173,29,4,,,,,20,243
"De 20 a 24 años (043)",1477,1320,572,504,184,47,12,1,,,157,1068
"De 25 a 29 años (044)",1174,1072,189,323,317,158,77,6,2,,102,1812
"De 30 a 34 años (045)",973,921,80,163,259,202,183,29,4,1,52,2316
"De 35 a 39 años (046)",981,956,59,113,181,198,277,104,22,2,25,3169
"De 40 a 44 años (047)",820,805,55,54,119,119,233,134,72,19,15,3346
"De 45 a 49 años (048)",677,668,39,45,71,90,172,133,92,26,9,3134
"De 50 y más años (049)",3295,3251,171,197,259,331,761,689,514,329,44,17576
,,,,,,,,,,,,
"URBANA (060)",7239,6963,2337,1094,993,719,931,464,265,160,276,16307
"De 12 a 14 años (061)",689,685,679,4,2,,,,,,4,8
"De 15 a 19 años (062)",1060,1048,930,99,16,3,,,,,12,140
"De 20 a 24 años (063)",944,848,383,322,114,22,7,,,,96,645
"De 25 a 29 años (064)",821,753,138,266,212,94,41,2,,,68,1155
"De 30 a 34 años (065)",673,635,68,143,193,122,93,13,2,1,38,1401
"De 35 a 39 años (066)",656,635,30,93,161,142,165,33,11,,21,1867
"De 40 a 44 años (067)",531,523,24,50,94,96,145,78,30,6,8,1974
"De 45 a 49 años (068)",394,387,13,26,68,74,102,60,30,14,7,1631
"De 50 y más años (069)",1471,1449,72,91,133,166,378,278,192,139,22,7486
"PEA (070)",1977,1871,385,352,364,240,307,121,59,43,106,4886
"De 12 a 14 años (071)",21,20,19,,1,,,,,,1,2
"De 15 a 19 años (072)",139,136,111,23,1,1,,,,,3,28
"De 20 a 24 años (073)",245,220,105,83,25,4,3,,,,25,157
"De 25 a 29 años (074)",287,253,64,85,69,20,15,,,,34,344
"De 30 a 34 años (075)",260,240,37,61,75,38,24,5,,,20,455
"De 35 a 39 años (076)",246,234,12,38,71,52,51,7,3,,12,625
"De 40 a 44 años (077)",206,203,7,26,39,41,58,24,6,2,3,700
"De 45 a 49 años (078)",186,183,6,15,38,35,51,23,9,6,3,711
"De 50 y más años (079)",387,382,24,21,45,49,105,62,41,35,5,1864
"Ocupada (080)",1790,1704,302,316,350,222,296,118,57,43,86,4687
"De 12 a 14 años (081)",19,19,18,,1,,,,,,,2
"De 15 a 19 años (082)",111,109,86,21,1,1,,,,,2,26
"De 20 a 24 años (083)",195,177,76,73,23,2,3,,,,18,137
"De 25 a 29 años (084)",240,212,45,74,63,17,13,,,,28,304
"De 30 a 34 años (085)",235,219,33,55,73,32,21,5,,,16,414
"De 35 a 39 años (086)",228,216,10,33,68,48,48,7,2,,12,582
"De 40 a 44 años (087)",200,197,5,25,39,40,58,22,6,2,3,684
"De 45 a 49 años (088)",181,179,6,14,37,34,51,22,9,6,2,699
"De 50 y más años (089)",381,376,23,21,45,48,102,62,40,35,5,1839
"Desocupada (090)",187,167,83,36,14,18,11,3,2,,20,199
"De 12 a 14 años (091)",2,1,1,,,,,,,,1,
"De 15 a 19 años (092)",28,27,25,2,,,,,,,1,2
"De 20 a 24 años (093)",50,43,29,10,2,2,,,,,7,20
"De 25 a 29 años (094)",47,41,19,11,6,3,2,,,,6,40
"De 30 a 34 años (095)",25,21,4,6,2,6,3,,,,4,41
"De 35 a 39 años (096)",18,18,2,5,3,4,3,,1,,,43
"De 40 a 44 años (097)",6,6,2,1,,1,,2,,,,16
"De 45 a 49 años (098)",5,4,,1,1,1,,1,,,1,12
"De 50 y más años (099)",6,6,1,,,1,3,,1,,,25
"No PEA (100)",5262,5092,1952,742,629,479,624,343,206,117,170,11421
"De 12 a 14 años (101)",668,665,660,4,1,,,,,,3,6
"De 15 a 19 años (102)",921,912,819,76,15,2,,,,,9,112
"De 20 a 24 años (103)",699,628,278,239,89,18,4,,,,71,488
"De 25 a 29 años (104)",534,500,74,181,143,74,26,2,,,34,811
"De 30 a 34 años (105)",413,395,31,82,118,84,69,8,2,1,18,946
"De 35 a 39 años (106)",410,401,18,55,90,90,114,26,8,,9,1242
"De 40 a 44 años (107)",325,320,17,24,55,55,87,54,24,4,5,1274
"De 45 a 49 años (108)",208,204,7,11,30,39,51,37,21,8,4,920
"De 50 y más años (109)",1084,1067,48,70,88,117,273,216,151,104,17,5622
,,,,,,,,,,,,
"RURAL (120)",11265,10818,3337,1301,1239,1023,1670,1132,738,378,447,31962
"De 12 a 14 años (121)",997,995,989,5,1,,,,,,2,7
"De 15 a 19 años (122)",1372,1357,1211,127,17,2,,,,,15,167
"De 20 a 24 años (123)",1221,1073,477,383,153,49,10,1,,,148,883
"De 25 a 29 años (124)",1049,922,196,234,275,129,81,5,2,,127,1563
"De 30 a 34 años (125)",896,841,90,144,221,181,166,35,4,,55,2111
"De 35 a 39 años (126)",905,873,83,100,144,158,256,104,25,3,32,2904
"De 40 a 44 años (127)",798,780,59,51,103,112,237,128,71,19,18,3256
"De 45 a 49 años (128)",761,753,46,60,70,86,190,164,104,33,8,3593
"De 50 y más años (129)",3266,3224,186,197,255,306,730,695,532,323,42,17478
"PEA (130)",3463,3275,698,463,447,353,579,379,238,118,188,10707
"De 12 a 14 años (131)",26,26,25,1,,,,,,,,1
"De 15 a 19 años (132)",265,261,228,30,3,,,,,,4,36
"De 20 a 24 años (133)",443,381,183,118,58,20,2,,,,62,303
"De 25 a 29 años (134)",409,350,81,92,101,45,30,1,,,59,562
"De 30 a 34 años (135)",336,315,41,63,80,63,52,14,2,,21,741
"De 35 a 39 años (136)",334,318,42,42,53,50,93,26,11,1,16,977
"De 40 a 44 años (137)",303,295,21,21,39,48,91,48,23,4,8,1184
"De 45 a 49 años (138)",292,289,14,26,29,35,69,68,33,15,3,1379
"De 50 y más años (139)",1055,1040,63,70,84,92,242,222,169,98,15,5524
"Ocupada (140)",3210,3057,583,422,428,340,567,370,233,114,153,10392
"De 12 a 14 años (141)",24,24,23,1,,,,,,,,1
"De 15 a 19 años (142)",210,207,176,28,3,,,,,,3,34
"De 20 a 24 años (143)",375,326,143,106,55,20,2,,,,49,285
"De 25 a 29 años (144)",373,326,74,81,99,42,29,1,,,47,533
"De 30 a 34 años (145)",299,285,32,55,73,58,52,13,2,,14,698
"De 35 a 39 años (146)",316,301,41,35,50,48,90,25,11,1,15,940
"De 40 a 44 años (147)",297,289,19,21,39,48,89,47,22,4,8,1160
"De 45 a 49 años (148)",282,280,12,26,28,32,68,67,32,15,2,1350
"De 50 y más años (149)",1034,1019,63,69,81,92,237,217,166,94,15,5391
"Desocupada (150)",253,218,115,41,19,13,12,9,5,4,35,315
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",55,54,52,2,,,,,,,1,2
"De 20 a 24 años (153)",68,55,40,12,3,,,,,,13,18
"De 25 a 29 años (154)",36,24,7,11,2,3,1,,,,12,29
"De 30 a 34 años (155)",37,30,9,8,7,5,,1,,,7,43
"De 35 a 39 años (156)",18,17,1,7,3,2,3,1,,,1,37
"De 40 a 44 años (157)",6,6,2,,,,2,1,1,,,24
"De 45 a 49 años (158)",10,9,2,,1,3,1,1,1,,1,29
"De 50 y más años (159)",21,21,,1,3,,5,5,3,4,,133
"No PEA (160)",7802,7543,2639,838,792,670,1091,753,500,260,259,21255
"De 12 a 14 años (161)",971,969,964,4,1,,,,,,2,6
"De 15 a 19 años (162)",1107,1096,983,97,14,2,,,,,11,131
"De 20 a 24 años (163)",778,692,294,265,95,29,8,1,,,86,580
"De 25 a 29 años (164)",640,572,115,142,174,84,51,4,2,,68,1001
"De 30 a 34 años (165)",560,526,49,81,141,118,114,21,2,,34,1370
"De 35 a 39 años (166)",571,555,41,58,91,108,163,78,14,2,16,1927
"De 40 a 44 años (167)",495,485,38,30,64,64,146,80,48,15,10,2072
"De 45 a 49 años (168)",469,464,32,34,41,51,121,96,71,18,5,2214
"De 50 y más años (169)",2211,2184,123,127,171,214,488,473,363,225,27,11954
