"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",4440,3728,383,149,180
"Agric., ganadería, caza y silvicultura (045)",1666,1456,197,9,4
"Pesca (046)",1,1,,,
"Explotación de minas y canteras (047)",1,,1,,
"Industrias manufactureras (048)",140,107,25,6,2
"Suministro de electricidad, gas y agua (049)",1,,,,1
"Construcción (050)",16,8,2,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1016,980,31,5,
"Venta, mant.y rep. veh.autom y motoc. (052)",14,12,2,,
"Comercio al por mayor (053)",32,30,2,,
"Comercio al por menor (054)",970,938,27,5,
"Hoteles y restaurantes (055)",481,449,23,8,1
"Trans., almac. y comunicaciones (056)",54,42,6,4,2
"Intermediación financiera (057)",4,3,,1,
"Activid.inmobil., empres. y alquileres (058)",41,26,7,3,5
"Admin.pub. y defensa; p. segur soc.afil (059)",98,,,,98
"Enseñanza (060)",267,114,54,84,15
"Servicios sociales y de salud (061)",77,16,8,9,44
"Otras activ. serv.comun.soc y personales (062)",80,59,8,9,4
"Hogares privados con servicio doméstico (063)",150,150,,,
"Actividad economica no especificada (065)",347,317,21,5,4
,,,,,
"URBANA (066)",6326,4632,806,425,463
"Agric., ganadería, caza y silvicultura (067)",2123,1732,359,22,10
"Pesca (068)",1,1,,,
"Explotación de minas y canteras (069)",11,5,4,1,1
"Industrias manufactureras (070)",346,252,56,15,23
"Suministro de electricidad, gas y agua (071)",22,5,3,11,3
"Construcción (072)",534,258,137,104,35
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1153,1099,34,14,6
"Venta, mant.y rep. veh.autom y motoc. (074)",119,103,9,2,5
"Comercio al por mayor (075)",48,46,,1,1
"Comercio al por menor (076)",986,950,25,11,
"Hoteles y restaurantes (077)",412,383,15,13,1
"Trans., almac. y comunicaciones (078)",451,355,41,36,19
"Intermediación financiera (079)",5,3,,1,1
"Activid.inmobil., empres. y alquileres (080)",127,77,20,19,11
"Admin.pub. y defensa; p. segur soc.afil (081)",283,,,,283
"Enseñanza (082)",372,115,92,151,14
"Servicios sociales y de salud (083)",88,25,9,12,42
"Otras activ. serv.comun.soc y personales (084)",113,76,18,13,6
"Hogares privados con servicio doméstico (085)",91,91,,,
"Actividad economica no especificada (087)",194,155,18,13,8
"Hombres (088)",4090,2804,612,320,354
"Agric., ganadería, caza y silvicultura (089)",1694,1380,285,22,7
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",10,5,3,1,1
"Industrias manufactureras (092)",259,182,42,14,21
"Suministro de electricidad, gas y agua (093)",21,5,3,11,2
"Construcción (094)",523,253,135,100,35
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",426,394,16,10,6
"Venta, mant.y rep. veh.autom y motoc. (096)",110,95,8,2,5
"Comercio al por mayor (097)",26,24,,1,1
"Comercio al por menor (098)",290,275,8,7,
"Hoteles y restaurantes (099)",63,51,4,7,1
"Trans., almac. y comunicaciones (100)",409,325,35,32,17
"Intermediación financiera (101)",2,1,,,1
"Activid.inmobil., empres. y alquileres (102)",98,58,14,17,9
"Admin.pub. y defensa; p. segur soc.afil (103)",218,,,,218
"Enseñanza (104)",179,35,50,85,9
"Servicios sociales y de salud (105)",36,14,2,3,17
"Otras activ. serv.comun.soc y personales (106)",62,38,11,8,5
"Hogares privados con servicio doméstico (107)",19,19,,,
"Actividad economica no especificada (109)",70,43,12,10,5
"Mujeres (110)",2236,1828,194,105,109
"Agric., ganadería, caza y silvicultura (111)",429,352,74,,3
"Explotación de minas y canteras (113)",1,,1,,
"Industrias manufactureras (114)",87,70,14,1,2
"Suministro de electricidad, gas y agua (115)",1,,,,1
"Construcción (116)",11,5,2,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",727,705,18,4,
"Venta, mant.y rep. veh.autom y motoc. (118)",9,8,1,,
"Comercio al por mayor (119)",22,22,,,
"Comercio al por menor (120)",696,675,17,4,
"Hoteles y restaurantes (121)",349,332,11,6,
"Trans., almac. y comunicaciones (122)",42,30,6,4,2
"Intermediación financiera (123)",3,2,,1,
"Activid.inmobil., empres. y alquileres (124)",29,19,6,2,2
"Admin.pub. y defensa; p. segur soc.afil (125)",65,,,,65
"Enseñanza (126)",193,80,42,66,5
"Servicios sociales y de salud (127)",52,11,7,9,25
"Otras activ. serv.comun.soc y personales (128)",51,38,7,5,1
"Hogares privados con servicio doméstico (129)",72,72,,,
"Actividad economica no especificada (131)",124,112,6,3,3
,,,,,
"RURAL (132)",10331,8559,1244,250,278
"Agric., ganadería, caza y silvicultura (133)",7618,6698,878,35,7
"Pesca (134)",1,1,,,
"Explotación de minas y canteras (135)",10,1,2,5,2
"Industrias manufactureras (136)",228,171,44,10,3
"Suministro de electricidad, gas y agua (137)",10,2,2,6,
"Construcción (138)",535,246,166,98,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",519,485,25,4,5
"Venta, mant.y rep. veh.autom y motoc. (140)",83,72,6,,5
"Comercio al por mayor (141)",16,12,2,2,
"Comercio al por menor (142)",420,401,17,2,
"Hoteles y restaurantes (143)",169,139,21,8,1
"Trans., almac. y comunicaciones (144)",372,317,37,12,6
"Intermediación financiera (145)",1,1,,,
"Activid.inmobil., empres. y alquileres (146)",68,31,8,12,17
"Admin.pub. y defensa; p. segur soc.afil (147)",169,,,,169
"Enseñanza (148)",149,62,33,41,13
"Servicios sociales y de salud (149)",34,11,1,,22
"Otras activ. serv.comun.soc y personales (150)",65,44,3,11,7
"Hogares privados con servicio doméstico (151)",95,95,,,
"Actividad economica no especificada (153)",288,255,24,8,1
"Hombres (154)",8127,6659,1055,206,207
"Agric., ganadería, caza y silvicultura (155)",6381,5594,755,26,6
"Explotación de minas y canteras (157)",10,1,2,5,2
"Industrias manufactureras (158)",175,134,33,5,3
"Suministro de electricidad, gas y agua (159)",10,2,2,6,
"Construcción (160)",530,243,166,96,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",230,210,12,3,5
"Venta, mant.y rep. veh.autom y motoc. (162)",78,68,5,,5
"Comercio al por mayor (163)",6,4,,2,
"Comercio al por menor (164)",146,138,7,1,
"Hoteles y restaurantes (165)",37,22,9,6,
"Trans., almac. y comunicaciones (166)",360,305,37,12,6
"Activid.inmobil., empres. y alquileres (168)",56,24,7,11,14
"Admin.pub. y defensa; p. segur soc.afil (169)",136,,,,136
"Enseñanza (170)",75,28,21,23,3
"Servicios sociales y de salud (171)",9,6,,,3
"Otras activ. serv.comun.soc y personales (172)",36,23,2,7,4
"Hogares privados con servicio doméstico (173)",17,17,,,
"Actividad economica no especificada (175)",65,50,9,6,
"Mujeres (176)",2204,1900,189,44,71
"Agric., ganadería, caza y silvicultura (177)",1237,1104,123,9,1
"Pesca (178)",1,1,,,
"Industrias manufactureras (180)",53,37,11,5,
"Construcción (182)",5,3,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",289,275,13,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",5,4,1,,
"Comercio al por mayor (185)",10,8,2,,
"Comercio al por menor (186)",274,263,10,1,
"Hoteles y restaurantes (187)",132,117,12,2,1
"Trans., almac. y comunicaciones (188)",12,12,,,
"Intermediación financiera (189)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",12,7,1,1,3
"Admin.pub. y defensa; p. segur soc.afil (191)",33,,,,33
"Enseñanza (192)",74,34,12,18,10
"Servicios sociales y de salud (193)",25,5,1,,19
"Otras activ. serv.comun.soc y personales (194)",29,21,1,4,3
"Hogares privados con servicio doméstico (195)",78,78,,,
"Actividad economica no especificada (197)",223,205,15,2,1
