"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",696,18,186,216,207,69
"Ocupación no especificada (037)",53,,15,15,13,10
"Desocupado (038)",37,,15,13,8,1
,,,,,,
"URBANA (039)",2805,25,772,951,786,271
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",16,,2,7,6,1
"Profes., científicos e intelectuales (041)",164,,51,96,16,1
"Técnicos de nivel medio y trab.asimilados (042)",31,,13,13,5,
"Jefes y empleados de oficina (043)",58,,22,25,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",136,1,46,59,23,7
"Agricult.trabaj. calif. agrop. y pesqueros (045)",903,,140,278,323,162
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",93,,21,24,41,7
"Obreros construc., conf., papel, fab., instr. (047)",152,,47,75,30,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",991,21,344,287,265,74
"Otra (049)",13,,2,6,5,
"Ocupación no especificada (050)",82,,24,26,19,13
"Desocupado (051)",166,3,60,55,43,5
"Hombres (052)",1760,14,497,593,489,167
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,,2,5,5,1
"Profes., científicos e intelectuales (054)",61,,11,38,11,1
"Técnicos de nivel medio y trab.asimilados (055)",21,,7,9,5,
"Jefes y empleados de oficina (056)",38,,10,18,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",51,1,19,20,9,2
"Agricult.trabaj. calif. agrop. y pesqueros (058)",652,,91,202,240,119
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",39,,12,10,13,4
"Obreros construc., conf., papel, fab., instr. (060)",147,,47,72,28,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",556,10,236,155,123,32
"Otra (062)",13,,2,6,5,
"Ocupación no especificada (063)",37,,13,15,6,3
"Desocupado (064)",132,3,47,43,35,4
"Mujeres (065)",1045,11,275,358,297,104
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,2,1,
"Profes., científicos e intelectuales (067)",103,,40,58,5,
"Técnicos de nivel medio y trab.asimilados (068)",10,,6,4,,
"Jefes y empleados de oficina (069)",20,,12,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",85,,27,39,14,5
"Agricult.trabaj. calif. agrop. y pesqueros (071)",251,,49,76,83,43
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",54,,9,14,28,3
"Obreros construc., conf., papel, fab., instr. (073)",5,,,3,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",435,11,108,132,142,42
"Ocupación no especificada (076)",45,,11,11,13,10
"Desocupado (077)",34,,13,12,8,1
,,,,,,
"RURAL (078)",1465,16,452,441,387,169
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,1,1,,
"Profes., científicos e intelectuales (080)",46,,19,24,3,
"Técnicos de nivel medio y trab.asimilados (081)",6,,1,5,,
"Jefes y empleados de oficina (082)",16,,6,6,2,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",25,,6,7,11,1
"Agricult.trabaj. calif. agrop. y pesqueros (084)",643,1,129,176,224,113
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",23,,14,9,,
"Obreros construc., conf., papel, fab., instr. (086)",52,1,18,19,13,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",597,14,229,178,128,48
"Ocupación no especificada (089)",14,,6,6,1,1
"Desocupado (090)",41,,23,10,5,3
"Hombres (091)",960,8,300,283,255,114
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,1,1,,
"Profes., científicos e intelectuales (093)",19,,5,11,3,
"Técnicos de nivel medio y trab.asimilados (094)",6,,1,5,,
"Jefes y empleados de oficina (095)",15,,5,6,2,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",12,,2,4,5,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",462,1,87,125,164,85
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",19,,10,9,,
"Obreros construc., conf., papel, fab., instr. (099)",45,,15,17,12,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",336,7,151,94,63,21
"Ocupación no especificada (102)",6,,2,2,1,1
"Desocupado (103)",38,,21,9,5,3
"Mujeres (104)",505,8,152,158,132,55
"Profes., científicos e intelectuales (106)",27,,14,13,,
"Jefes y empleados de oficina (108)",1,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",13,,4,3,6,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",181,,42,51,60,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",4,,4,,,
"Obreros construc., conf., papel, fab., instr. (112)",7,1,3,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",261,7,78,84,65,27
"Ocupación no especificada (115)",8,,4,4,,
"Desocupado (116)",3,,2,1,,
