"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (046)",940,15,261,326,256,82
"Agric., ganadería, caza y silvicultura (047)",358,11,98,95,101,53
"Industrias manufactureras (050)",27,,6,16,5,
"Suministro de electricidad, gas y agua (051)",1,,,,1,
"Construcción (052)",4,,1,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",218,1,60,80,64,13
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,
"Comercio al por mayor (055)",10,,3,4,3,
"Comercio al por menor (056)",207,1,57,75,61,13
"Hoteles y restaurantes (057)",81,1,20,32,23,5
"Trans., almac. y comunicaciones (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",22,,8,7,7,
"Admin.pub. y defensa; p. segur.soc afil (061)",18,,5,10,3,
"Enseñanza (062)",81,,25,40,16,
"Servicios sociales y de salud (063)",16,,6,8,1,1
"Otras activ. serv.comun.soc y personales (064)",19,1,5,6,6,1
"Hogares privados con servicio doméstico (065)",19,1,7,6,5,
"Actividad economica no especificada (067)",56,,8,19,21,8
"Desocupado (068)",18,,11,5,2,
,,,,,,
"URBANA (069)",2191,26,591,682,655,237
"Agric., ganadería, caza y silvicultura (070)",1016,17,236,267,332,164
"Pesca (071)",2,,1,,,1
"Industrias manufactureras (073)",88,,27,31,26,4
"Suministro de electricidad, gas y agua (074)",3,,,2,1,
"Construcción (075)",181,,64,47,56,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",298,1,78,92,100,27
"Venta, mant.y rep. veh.autom.y motoc. (077)",7,,6,,1,
"Comercio al por mayor (078)",13,,5,5,3,
"Comercio al por menor (079)",278,1,67,87,96,27
"Hoteles y restaurantes (080)",66,1,18,29,16,2
"Trans., almac. y comunicaciones (081)",63,2,17,28,16,
"Activid.inmobil., empres. y alquileres (083)",41,,13,15,10,3
"Admin.pub. y defensa; p. segur.soc afil (084)",95,,26,41,26,2
"Enseñanza (085)",109,,25,61,23,
"Servicios sociales y de salud (086)",30,,7,14,7,2
"Otras activ. serv.comun.soc y personales (087)",59,2,20,21,11,5
"Hogares privados con servicio doméstico (088)",15,2,6,3,3,1
"Actividad economica no especificada (090)",64,,17,15,21,11
"Desocupado (091)",61,1,36,16,7,1
"Hombres (092)",1558,19,420,457,483,179
"Agric., ganadería, caza y silvicultura (093)",832,13,194,223,278,124
"Pesca (094)",2,,1,,,1
"Industrias manufactureras (096)",65,,21,19,21,4
"Suministro de electricidad, gas y agua (097)",2,,,2,,
"Construcción (098)",178,,64,46,55,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",129,1,29,33,48,18
"Venta, mant.y rep. veh.autom.y motoc. (100)",7,,6,,1,
"Comercio al por mayor (101)",3,,2,1,,
"Comercio al por menor (102)",119,1,21,32,47,18
"Hoteles y restaurantes (103)",10,,3,4,3,
"Trans., almac. y comunicaciones (104)",61,2,16,27,16,
"Activid.inmobil., empres. y alquileres (106)",22,,6,8,5,3
"Admin.pub. y defensa; p. segur.soc afil (107)",77,,21,31,23,2
"Enseñanza (108)",42,,6,25,11,
"Servicios sociales y de salud (109)",17,,3,6,6,2
"Otras activ. serv.comun.soc y personales (110)",41,1,16,15,5,4
"Hogares privados con servicio doméstico (111)",4,1,2,,,1
"Actividad economica no especificada (113)",26,,9,5,6,6
"Desocupado (114)",50,1,29,13,6,1
"Mujeres (115)",633,7,171,225,172,58
"Agric., ganadería, caza y silvicultura (116)",184,4,42,44,54,40
"Industrias manufactureras (119)",23,,6,12,5,
"Suministro de electricidad, gas y agua (120)",1,,,,1,
"Construcción (121)",3,,,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",169,,49,59,52,9
"Comercio al por mayor (124)",10,,3,4,3,
"Comercio al por menor (125)",159,,46,55,49,9
"Hoteles y restaurantes (126)",56,1,15,25,13,2
"Trans., almac. y comunicaciones (127)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",19,,7,7,5,
"Admin.pub. y defensa; p. segur.soc afil (130)",18,,5,10,3,
"Enseñanza (131)",67,,19,36,12,
"Servicios sociales y de salud (132)",13,,4,8,1,
"Otras activ. serv.comun.soc y personales (133)",18,1,4,6,6,1
"Hogares privados con servicio doméstico (134)",11,1,4,3,3,
"Actividad economica no especificada (136)",38,,8,10,15,5
"Desocupado (137)",11,,7,3,1,
,,,,,,
"RURAL (138)",1448,22,442,423,400,161
"Agric., ganadería, caza y silvicultura (139)",1112,20,344,302,308,138
"Explotación de minas y canteras (141)",1,,,1,,
"Industrias manufactureras (142)",24,,9,11,4,
"Construcción (144)",35,,15,12,6,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",77,1,18,30,22,6
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,,3,,
"Comercio al por mayor (147)",1,,,1,,
"Comercio al por menor (148)",73,1,18,26,22,6
"Hoteles y restaurantes (149)",28,,5,8,12,3
"Trans., almac. y comunicaciones (150)",27,,13,5,9,
"Activid.inmobil., empres. y alquileres (152)",13,,2,5,5,1
"Admin.pub. y defensa; p. segur.soc afil (153)",3,,,2,1,
"Enseñanza (154)",30,,7,16,7,
"Servicios sociales y de salud (155)",5,,2,,1,2
"Otras activ. serv.comun.soc y personales (156)",6,,4,1,1,
"Hogares privados con servicio doméstico (157)",9,,3,4,2,
"Actividad economica no especificada (159)",28,,4,10,10,4
"Desocupado (160)",50,1,16,16,12,5
"Hombres (161)",1141,14,352,322,316,137
"Agric., ganadería, caza y silvicultura (162)",938,13,288,251,261,125
"Explotación de minas y canteras (164)",1,,,1,,
"Industrias manufactureras (165)",20,,9,7,4,
"Construcción (167)",34,,14,12,6,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",28,,7,9,10,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,2,,
"Comercio al por mayor (170)",1,,,1,,
"Comercio al por menor (171)",25,,7,6,10,2
"Hoteles y restaurantes (172)",3,,,1,2,
"Trans., almac. y comunicaciones (173)",27,,13,5,9,
"Activid.inmobil., empres. y alquileres (175)",10,,1,5,3,1
"Admin.pub. y defensa; p. segur.soc afil (176)",3,,,2,1,
"Enseñanza (177)",16,,1,12,3,
"Servicios sociales y de salud (178)",2,,,,1,1
"Otras activ. serv.comun.soc y personales (179)",5,,3,1,1,
"Hogares privados con servicio doméstico (180)",1,,,1,,
"Actividad economica no especificada (182)",10,,4,1,4,1
"Desocupado (183)",43,1,12,14,11,5
"Mujeres (184)",307,8,90,101,84,24
"Agric., ganadería, caza y silvicultura (185)",174,7,56,51,47,13
"Industrias manufactureras (188)",4,,,4,,
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",49,1,11,21,12,4
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por menor (194)",48,1,11,20,12,4
"Hoteles y restaurantes (195)",25,,5,7,10,3
"Activid.inmobil., empres. y alquileres (198)",3,,1,,2,
"Enseñanza (200)",14,,6,4,4,
"Servicios sociales y de salud (201)",3,,2,,,1
"Otras activ. serv.comun.soc y personales (202)",1,,1,,,
"Hogares privados con servicio doméstico (203)",8,,3,3,2,
"Actividad economica no especificada (205)",18,,,9,6,3
"Desocupado (206)",7,,4,2,1,
