"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",9645,784,15,4144,2723,353,746,229,651
"Agric., ganadería, caza y silvicultura (045)",3251,615,10,2186,410,10,13,2,5
"Pesca (046)",14,2,,9,2,,1,,
"Explotación de minas y canteras (047)",2,,,1,,,,,1
"Industrias manufactureras (048)",265,4,,76,139,15,18,6,7
"Suministro de electricidad, gas y agua (049)",7,,,,4,1,2,,
"Construcción (050)",30,,,10,10,3,5,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1941,50,3,728,865,104,89,49,53
"Venta, mant.y rep. veh.autom.y motoc. (052)",23,,,2,12,1,5,1,2
"Comercio al por mayor (053)",88,2,,25,37,6,9,6,3
"Comercio al por menor (054)",1830,48,3,701,816,97,75,42,48
"Hoteles y restaurantes (055)",836,17,,348,390,30,27,13,11
"Trans., almac. y comunicaciones (056)",105,,,13,49,7,11,11,14
"Intermediación financiera (057)",16,,,,3,1,7,1,4
"Activid.inmobil., empres. y de alquiler (058)",190,,,7,52,22,52,13,44
"Admin.pub. y defensa; p. segur.soc.afil (059)",173,2,,17,61,20,36,11,26
"Enseñanza (060)",841,,,,60,59,313,68,341
"Servicios sociales y de salud (061)",235,1,,6,25,7,92,10,94
"Otras activ. serv.comun.soc y personales (062)",212,4,1,74,70,21,15,9,18
"Hogares privados con servicio doméstico (063)",994,54,1,497,405,17,11,6,3
"Actividad economica no especificada (065)",533,35,,172,178,36,54,29,29
,,,,,,,,,
"URBANA (066)",21840,549,26,7974,8288,1068,1596,690,1649
"Agric., ganadería, caza y silvicultura (067)",6698,381,15,4232,1795,95,83,47,50
"Pesca (068)",264,6,,141,106,4,5,1,1
"Explotación de minas y canteras (069)",20,,,4,10,1,2,,3
"Industrias manufactureras (070)",1047,9,1,307,583,56,46,23,22
"Suministro de electricidad, gas y agua (071)",51,1,,7,27,6,4,3,3
"Construcción (072)",1123,3,1,283,615,70,63,38,50
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3804,60,4,1186,1856,229,208,119,142
"Venta, mant.y rep. veh.autom.y motoc. (074)",375,2,,59,208,32,38,12,24
"Comercio al por mayor (075)",188,1,,52,79,13,19,12,12
"Comercio al por menor (076)",3241,57,4,1075,1569,184,151,95,106
"Hoteles y restaurantes (077)",1061,17,,394,523,44,34,27,22
"Trans., almac. y comunicaciones (078)",1903,6,2,416,1146,115,80,78,60
"Intermediación financiera (079)",44,,,,7,4,11,6,16
"Activid.inmobil., empres. y de alquiler (080)",674,,,46,195,81,120,57,175
"Admin.pub. y defensa; p. segur.soc.afil (081)",584,3,1,55,206,69,110,40,100
"Enseñanza (082)",1644,,,1,110,115,577,128,713
"Servicios sociales y de salud (083)",416,1,,10,53,27,125,25,175
"Otras activ. serv.comun.soc y personales (084)",479,7,1,129,180,54,31,32,45
"Hogares privados con servicio doméstico (085)",977,31,1,484,421,17,12,7,4
"Actividad economica no especificada (087)",1051,24,,279,455,81,85,59,68
"Hombres (088)",14059,213,16,4979,5733,727,898,467,1026
"Agric., ganadería, caza y silvicultura (089)",4973,162,10,3046,1508,86,71,45,45
"Pesca (090)",251,4,,133,104,4,4,1,1
"Explotación de minas y canteras (091)",18,,,3,10,1,2,,2
"Industrias manufactureras (092)",788,6,1,235,444,42,28,17,15
"Suministro de electricidad, gas y agua (093)",44,1,,7,23,5,2,3,3
"Construcción (094)",1095,3,1,275,605,67,58,37,49
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1903,14,1,481,1003,125,120,70,89
"Venta, mant.y rep. veh.autom.y motoc. (096)",353,2,,57,197,31,33,11,22
"Comercio al por mayor (097)",102,,,28,42,7,10,6,9
"Comercio al por menor (098)",1448,12,1,396,764,87,77,53,58
"Hoteles y restaurantes (099)",244,2,,58,138,14,7,14,11
"Trans., almac. y comunicaciones (100)",1800,6,2,404,1098,108,69,67,46
"Intermediación financiera (101)",28,,,,4,3,4,5,12
"Activid.inmobil., empres. y de alquiler (102)",485,,,40,143,59,68,44,131
"Admin.pub. y defensa; p. segur.soc.afil (103)",414,1,1,39,145,51,74,29,74
"Enseñanza (104)",876,,,1,53,63,298,66,395
"Servicios sociales y de salud (105)",198,,,4,30,20,43,15,86
"Otras activ. serv.comun.soc y personales (106)",280,3,,63,113,33,18,23,27
"Hogares privados con servicio doméstico (107)",52,2,,24,23,,1,1,1
"Actividad economica no especificada (109)",610,9,,166,289,46,31,30,39
"Mujeres (110)",7781,336,10,2995,2555,341,698,223,623
"Agric., ganadería, caza y silvicultura (111)",1725,219,5,1186,287,9,12,2,5
"Pesca (112)",13,2,,8,2,,1,,
"Explotación de minas y canteras (113)",2,,,1,,,,,1
"Industrias manufactureras (114)",259,3,,72,139,14,18,6,7
"Suministro de electricidad, gas y agua (115)",7,,,,4,1,2,,
"Construcción (116)",28,,,8,10,3,5,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1901,46,3,705,853,104,88,49,53
"Venta, mant.y rep. veh.autom.y motoc. (118)",22,,,2,11,1,5,1,2
"Comercio al por mayor (119)",86,1,,24,37,6,9,6,3
"Comercio al por menor (120)",1793,45,3,679,805,97,74,42,48
"Hoteles y restaurantes (121)",817,15,,336,385,30,27,13,11
"Trans., almac. y comunicaciones (122)",103,,,12,48,7,11,11,14
"Intermediación financiera (123)",16,,,,3,1,7,1,4
"Activid.inmobil., empres. y de alquiler (124)",189,,,6,52,22,52,13,44
"Admin.pub. y defensa; p. segur.soc.afil (125)",170,2,,16,61,18,36,11,26
"Enseñanza (126)",768,,,,57,52,279,62,318
"Servicios sociales y de salud (127)",218,1,,6,23,7,82,10,89
"Otras activ. serv.comun.soc y personales (128)",199,4,1,66,67,21,13,9,18
"Hogares privados con servicio doméstico (129)",925,29,1,460,398,17,11,6,3
"Actividad economica no especificada (131)",441,15,,113,166,35,54,29,29
,,,,,,,,,
"RURAL (132)",11532,1545,12,7447,2123,96,153,47,109
"Agric., ganadería, caza y silvicultura (133)",10583,1479,12,7098,1925,31,13,10,15
"Pesca (134)",40,3,,22,13,,,,2
"Explotación de minas y canteras (135)",1,,,,1,,,,
"Industrias manufactureras (136)",75,1,,38,26,5,3,1,1
"Construcción (138)",41,1,,25,11,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",110,6,,55,44,1,2,2,
"Venta, mant.y rep. veh.autom.y motoc. (140)",8,,,1,6,,1,,
"Comercio al por mayor (141)",4,1,,2,1,,,,
"Comercio al por menor (142)",98,5,,52,37,1,1,2,
"Hoteles y restaurantes (143)",19,2,,12,5,,,,
"Trans., almac. y comunicaciones (144)",40,,,17,22,,1,,
"Activid.inmobil., empres. y de alquiler (146)",9,,,2,4,,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",19,,,2,8,3,3,,3
"Enseñanza (148)",284,,,1,14,49,111,34,75
"Servicios sociales y de salud (149)",38,,,1,9,2,15,,11
"Otras activ. serv.comun.soc y personales (150)",27,,,15,9,1,2,,
"Hogares privados con servicio doméstico (151)",83,25,,48,10,,,,
"Actividad economica no especificada (153)",163,28,,111,22,1,,,1
"Hombres (154)",9668,1097,7,6298,1955,84,105,41,81
"Agric., ganadería, caza y silvicultura (155)",9057,1083,7,6098,1802,30,12,10,15
"Pesca (156)",39,3,,21,13,,,,2
"Explotación de minas y canteras (157)",1,,,,1,,,,
"Industrias manufactureras (158)",69,,,34,26,4,3,1,1
"Construcción (160)",39,1,,23,11,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",70,2,,32,32,1,1,2,
"Venta, mant.y rep. veh.autom.y motoc. (162)",7,,,1,5,,1,,
"Comercio al por mayor (163)",2,,,1,1,,,,
"Comercio al por menor (164)",61,2,,30,26,1,,2,
"Trans., almac. y comunicaciones (166)",38,,,16,21,,1,,
"Activid.inmobil., empres. y de alquiler (168)",8,,,1,4,,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",16,,,1,8,1,3,,3
"Enseñanza (170)",211,,,1,11,42,77,28,52
"Servicios sociales y de salud (171)",21,,,1,7,2,5,,6
"Otras activ. serv.comun.soc y personales (172)",14,,,7,6,1,,,
"Hogares privados con servicio doméstico (173)",14,,,11,3,,,,
"Actividad economica no especificada (175)",71,8,,52,10,,,,1
"Mujeres (176)",1864,448,5,1149,168,12,48,6,28
"Agric., ganadería, caza y silvicultura (177)",1526,396,5,1000,123,1,1,,
"Pesca (178)",1,,,1,,,,,
"Industrias manufactureras (180)",6,1,,4,,1,,,
"Construcción (182)",2,,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",40,4,,23,12,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,1,,1,,,,,
"Comercio al por menor (186)",37,3,,22,11,,1,,
"Hoteles y restaurantes (187)",19,2,,12,5,,,,
"Trans., almac. y comunicaciones (188)",2,,,1,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,1,,2,,,
"Enseñanza (192)",73,,,,3,7,34,6,23
"Servicios sociales y de salud (193)",17,,,,2,,10,,5
"Otras activ. serv.comun.soc y personales (194)",13,,,8,3,,2,,
"Hogares privados con servicio doméstico (195)",69,25,,37,7,,,,
"Actividad economica no especificada (197)",92,20,,59,12,1,,,
