"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",307,603,578,24,95.9,4,
"De 35 a 39 años (036)",236,768,727,16,94.7,2.1,
"De 40 a 44 años (037)",187,613,574,2,93.6,0.3,
"De 45 a 49 años (038)",137,557,526,,94.4,,
"De 50 y más años (039)",162,857,766,,89.4,,
"No PEA (040)",115522,267517,244319,8332,91.3,3.1,
"De 12 a 14 años (041)",17022,130,118,31,90.8,23.8,
"De 15 a 19 años (042)",23133,5266,5111,1492,97.1,28.3,
"De 20 a 24 años (043)",15870,16719,16232,2372,97.1,14.2,
"De 25 a 29 años (044)",11717,22849,22178,1956,97.1,8.6,
"De 30 a 34 años (045)",9049,25954,24908,1348,96,5.2,
"De 35 a 39 años (046)",7518,28221,26737,816,94.7,2.9,
"De 40 a 44 años (047)",6238,26935,25319,282,94,1,
"De 45 a 49 años (048)",5147,25293,23277,35,92,0.1,
"De 50 y más años (049)",19828,116150,100439,,86.5,,
,,,,,,,
"URBANA (060)",149107,333791,309869,8262,92.8,2.5,
"De 12 a 14 años (061)",14018,115,104,21,90.4,18.3,
"De 15 a 19 años (062)",23964,4612,4471,1209,96.9,26.2,
"De 20 a 24 años (063)",20662,17210,16767,2247,97.4,13.1,
"De 25 a 29 años (064)",17153,26338,25674,2051,97.5,7.8,
"De 30 a 34 años (065)",14359,33580,32446,1516,96.6,4.5,
"De 35 a 39 años (066)",12552,38046,36478,874,95.9,2.3,
"De 40 a 44 años (067)",11491,41213,39148,309,95,0.7,
"De 45 a 49 años (068)",9281,37642,35338,34,93.9,0.1,
"De 50 y más años (069)",25627,135035,119443,1,88.5,,
"PEA (070)",53689,130000,121651,2109,93.6,1.6,
"De 12 a 14 años (071)",739,24,24,4,100,16.7,
"De 15 a 19 años (072)",4530,913,883,168,96.7,18.4,
"De 20 a 24 años (073)",7338,4845,4716,439,97.3,9.1,
"De 25 a 29 años (074)",7418,9167,8906,544,97.2,5.9,
"De 30 a 34 años (075)",6890,14104,13634,501,96.7,3.6,
"De 35 a 39 años (076)",6526,17972,17245,311,96,1.7,
"De 40 a 44 años (077)",6370,21262,20179,125,94.9,0.6,
"De 45 a 49 años (078)",5094,19273,18126,16,94,0.1,
"De 50 y más años (079)",8784,42440,37938,1,89.4,,
"Ocupada (080)",50823,125688,117558,1951,93.5,1.6,
"De 12 a 14 años (081)",689,21,21,4,100,19,
"De 15 a 19 años (082)",3964,786,757,136,96.3,17.3,
"De 20 a 24 años (083)",6581,4383,4263,387,97.3,8.8,
"De 25 a 29 años (084)",6895,8598,8350,507,97.1,5.9,
"De 30 a 34 años (085)",6601,13552,13106,480,96.7,3.5,
"De 35 a 39 años (086)",6302,17247,16557,297,96,1.7,
"De 40 a 44 años (087)",6197,20713,19661,123,94.9,0.6,
"De 45 a 49 años (088)",4963,18742,17626,16,94,0.1,
"De 50 y más años (089)",8631,41646,37217,1,89.4,,
"Desocupada (090)",2866,4312,4093,158,94.9,3.7,
"De 12 a 14 años (091)",50,3,3,,100,,
"De 15 a 19 años (092)",566,127,126,32,99.2,25.2,
"De 20 a 24 años (093)",757,462,453,52,98.1,11.3,
"De 25 a 29 años (094)",523,569,556,37,97.7,6.5,
"De 30 a 34 años (095)",289,552,528,21,95.7,3.8,
"De 35 a 39 años (096)",224,725,688,14,94.9,1.9,
"De 40 a 44 años (097)",173,549,518,2,94.4,0.4,
"De 45 a 49 años (098)",131,531,500,,94.2,,
"De 50 y más años (099)",153,794,721,,90.8,,
"No PEA (100)",95418,203791,188218,6153,92.4,3,
"De 12 a 14 años (101)",13279,91,80,17,87.9,18.7,
"De 15 a 19 años (102)",19434,3699,3588,1041,97,28.1,
"De 20 a 24 años (103)",13324,12365,12051,1808,97.5,14.6,
"De 25 a 29 años (104)",9735,17171,16768,1507,97.7,8.8,
"De 30 a 34 años (105)",7469,19476,18812,1015,96.6,5.2,
"De 35 a 39 años (106)",6026,20074,19233,563,95.8,2.8,
"De 40 a 44 años (107)",5121,19951,18969,184,95.1,0.9,
"De 45 a 49 años (108)",4187,18369,17212,18,93.7,0.1,
"De 50 y más años (109)",16843,92595,81505,,88,,
,,,,,,,
"RURAL (120)",28888,103579,91076,3103,87.9,3,
"De 12 a 14 años (121)",4004,50,49,17,98,34,
"De 15 a 19 años (122)",4578,2065,2001,573,96.9,27.7,
"De 20 a 24 años (123)",3695,6249,6009,767,96.2,12.3,
"De 25 a 29 años (124)",3060,8822,8424,675,95.5,7.7,
"De 30 a 34 años (125)",2581,10628,9997,508,94.1,4.8,
"De 35 a 39 años (126)",2469,13193,12114,396,91.8,3,
"De 40 a 44 años (127)",1944,12020,10838,136,90.2,1.1,
"De 45 a 49 años (128)",1665,11809,10297,31,87.2,0.3,
"De 50 y más años (129)",4892,38743,31347,,80.9,,
"PEA (130)",8784,39853,34975,921,87.8,2.3,
"De 12 a 14 años (131)",261,11,11,3,100,27.3,
"De 15 a 19 años (132)",879,498,478,122,96,24.5,
"De 20 a 24 años (133)",1149,1895,1828,202,96.5,10.7,
"De 25 a 29 años (134)",1078,3144,3014,225,95.9,7.2,
"De 30 a 34 años (135)",1001,4150,3901,174,94,4.2,
"De 35 a 39 años (136)",977,5046,4610,143,91.4,2.8,
"De 40 a 44 años (137)",827,5036,4488,38,89.1,0.8,
"De 45 a 49 años (138)",705,4885,4232,14,86.6,0.3,
"De 50 y más años (139)",1907,15188,12413,,81.7,,
"Ocupada (140)",8563,39481,34639,898,87.7,2.3,
"De 12 a 14 años (141)",245,10,10,3,100,30,
"De 15 a 19 años (142)",804,479,460,115,96,24,
"De 20 a 24 años (143)",1101,1844,1779,197,96.5,10.7,
"De 25 a 29 años (144)",1055,3090,2962,219,95.9,7.1,
"De 30 a 34 años (145)",983,4099,3851,171,93.9,4.2,
"De 35 a 39 años (146)",965,5003,4571,141,91.4,2.8,
"De 40 a 44 años (147)",813,4972,4432,38,89.1,0.8,
"De 45 a 49 años (148)",699,4859,4206,14,86.6,0.3,
"De 50 y más años (149)",1898,15125,12368,,81.8,,
"Desocupada (150)",221,372,336,23,90.3,6.2,
"De 12 a 14 años (151)",16,1,1,,100,,
"De 15 a 19 años (152)",75,19,18,7,94.7,36.8,
"De 20 a 24 años (153)",48,51,49,5,96.1,9.8,
"De 25 a 29 años (154)",23,54,52,6,96.3,11.1,
"De 30 a 34 años (155)",18,51,50,3,98,5.9,
"De 35 a 39 años (156)",12,43,39,2,90.7,4.7,
"De 40 a 44 años (157)",14,64,56,,87.5,,
"De 45 a 49 años (158)",6,26,26,,100,,
"De 50 y más años (159)",9,63,45,,71.4,,
"No PEA (160)",20104,63726,56101,2182,88,3.4,
"De 12 a 14 años (161)",3743,39,38,14,97.4,35.9,
"De 15 a 19 años (162)",3699,1567,1523,451,97.2,28.8,
"De 20 a 24 años (163)",2546,4354,4181,565,96,13,
"De 25 a 29 años (164)",1982,5678,5410,450,95.3,7.9,
"De 30 a 34 años (165)",1580,6478,6096,334,94.1,5.2,
"De 35 a 39 años (166)",1492,8147,7504,253,92.1,3.1,
"De 40 a 44 años (167)",1117,6984,6350,98,90.9,1.4,
"De 45 a 49 años (168)",960,6924,6065,17,87.6,0.2,
"De 50 y más años (169)",2985,23555,18934,,80.4,,
