"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Admin.pub. y defensa; p. segur.soc.afil (037)",108,10,5,4,34,7,,1,3,18,26,
"Enseñanza (038)",190,3,181,2,3,,,,,1,,
"Servicios sociales y de salud (039)",36,,14,17,4,,,,,1,,
"Otras activ. serv.comun.soc y personales (040)",38,,3,17,2,5,,,,11,,
"Hogares privados con servicio doméstico (041)",12,,,,,,,,,12,,
"Actividad economica no especificada (043)",57,,,2,5,,,,,,,50
"Mujeres (044)",2004,2,189,67,70,253,250,33,2,996,2,140
"Agric., ganadería, caza y silvicultura (045)",805,1,,,,,250,,,554,,
"Industrias manufactureras (048)",40,,,3,1,1,,33,,2,,
"Construcción (050)",3,,,,1,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",223,,2,5,2,177,,,,37,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,,,,,9,,,,,,
"Comercio al por mayor (053)",16,,1,,,14,,,,1,,
"Comercio al por menor (054)",198,,1,5,2,154,,,,36,,
"Hoteles y restaurantes (055)",131,,,2,1,68,,,,60,,
"Trans., almac. y comunicaciones (056)",18,,,4,7,,,,1,6,,
"Intermediación financiera (057)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",12,,2,,4,1,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",49,1,1,4,36,,,,,5,2,
"Enseñanza (060)",174,,168,,5,,,,,1,,
"Servicios sociales y de salud (061)",68,,16,44,3,3,,,,2,,
"Otras activ. serv.comun.soc y personales (062)",21,,,1,1,3,,,,16,,
"Hogares privados con servicio doméstico (063)",307,,,,,,,,,307,,
"Actividad economica no especificada (065)",151,,,4,7,,,,,,,140
,,,,,,,,,,,,
"URBANA (066)",4896,15,362,135,124,413,1931,200,278,1318,28,92
"Agric., ganadería, caza y silvicultura (067)",2787,1,1,1,,,1930,2,,852,,
"Pesca (068)",1,,,,,,1,,,,,
"Industrias manufactureras (070)",151,1,,7,1,1,,132,6,3,,
"Suministro de electricidad, gas y agua (071)",9,,1,1,1,,,3,1,2,,
"Construcción (072)",91,,,4,1,,,9,65,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",454,,4,9,2,312,,53,3,71,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",58,,1,,,14,,40,3,,,
"Comercio al por mayor (075)",29,,1,,,27,,,,1,,
"Comercio al por menor (076)",367,,2,9,2,271,,13,,70,,
"Hoteles y restaurantes (077)",141,,,2,2,75,,,,62,,
"Trans., almac. y comunicaciones (078)",236,,1,10,9,,,,197,19,,
"Intermediación financiera (079)",6,,,2,3,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",51,,14,10,7,8,,,3,9,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",154,10,6,8,69,7,,1,3,22,28,
"Enseñanza (082)",320,3,305,2,8,,,,,2,,
"Servicios sociales y de salud (083)",95,,27,57,6,2,,,,3,,
"Otras activ. serv.comun.soc y personales (084)",55,,3,17,3,8,,,,24,,
"Hogares privados con servicio doméstico (085)",236,,,,,,,,,236,,
"Actividad economica no especificada (087)",109,,,5,12,,,,,,,92
"Hombres (088)",3574,13,197,70,56,188,1805,168,276,734,26,41
"Agric., ganadería, caza y silvicultura (089)",2431,,1,1,,,1804,2,,623,,
"Pesca (090)",1,,,,,,1,,,,,
"Industrias manufactureras (092)",112,1,,4,,,,100,6,1,,
"Suministro de electricidad, gas y agua (093)",9,,1,1,1,,,3,1,2,,
"Construcción (094)",88,,,4,,,,9,64,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",251,,2,4,,154,,53,3,35,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",49,,1,,,5,,40,3,,,
"Comercio al por mayor (097)",16,,,,,16,,,,,,
"Comercio al por menor (098)",186,,1,4,,133,,13,,35,,
"Hoteles y restaurantes (099)",21,,,,1,15,,,,5,,
"Trans., almac. y comunicaciones (100)",218,,1,6,2,,,,196,13,,
"Intermediación financiera (101)",4,,,2,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (102)",39,,12,10,3,7,,,3,4,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",106,9,5,4,34,7,,1,3,17,26,
"Enseñanza (104)",167,3,158,2,3,,,,,1,,
"Servicios sociales y de salud (105)",34,,14,15,4,,,,,1,,
"Otras activ. serv.comun.soc y personales (106)",35,,3,16,2,5,,,,9,,
"Hogares privados con servicio doméstico (107)",11,,,,,,,,,11,,
"Actividad economica no especificada (109)",47,,,1,5,,,,,,,41
"Mujeres (110)",1322,2,165,65,68,225,126,32,2,584,2,51
"Agric., ganadería, caza y silvicultura (111)",356,1,,,,,126,,,229,,
"Industrias manufactureras (114)",39,,,3,1,1,,32,,2,,
"Construcción (116)",3,,,,1,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",203,,2,5,2,158,,,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",9,,,,,9,,,,,,
"Comercio al por mayor (119)",13,,1,,,11,,,,1,,
"Comercio al por menor (120)",181,,1,5,2,138,,,,35,,
"Hoteles y restaurantes (121)",120,,,2,1,60,,,,57,,
"Trans., almac. y comunicaciones (122)",18,,,4,7,,,,1,6,,
"Intermediación financiera (123)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",12,,2,,4,1,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",48,1,1,4,35,,,,,5,2,
"Enseñanza (126)",153,,147,,5,,,,,1,,
"Servicios sociales y de salud (127)",61,,13,42,2,2,,,,2,,
"Otras activ. serv.comun.soc y personales (128)",20,,,1,1,3,,,,15,,
"Hogares privados con servicio doméstico (129)",225,,,,,,,,,225,,
"Actividad economica no especificada (131)",62,,,4,7,,,,,,,51
,,,,,,,,,,,,
"RURAL (132)",4189,1,47,6,2,60,2529,14,23,1409,,98
"Agric., ganadería, caza y silvicultura (133)",3836,,,,,,2528,,,1308,,
"Pesca (134)",1,,,,,,1,,,,,
"Explotación de minas y canteras (135)",1,,,,,,,1,,,,
"Industrias manufactureras (136)",13,,,,,,,12,,1,,
"Construcción (138)",11,,,,,,,,7,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",53,,,,,49,,1,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",6,,,,,6,,,,,,
"Comercio al por menor (142)",46,,,,,43,,,,3,,
"Hoteles y restaurantes (143)",11,,,,,8,,,,3,,
"Trans., almac. y comunicaciones (144)",18,,,,,,,,16,2,,
"Activid.inmobil., empres. y alquileres (146)",3,,,,,2,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",3,1,,,1,,,,,1,,
"Enseñanza (148)",44,,44,,,,,,,,,
"Servicios sociales y de salud (149)",9,,3,4,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (150)",4,,,1,,,,,,3,,
"Hogares privados con servicio doméstico (151)",83,,,,,,,,,83,,
"Actividad economica no especificada (153)",99,,,1,,,,,,,,98
"Hombres (154)",3507,1,23,4,,32,2405,13,23,997,,9
"Agric., ganadería, caza y silvicultura (155)",3387,,,,,,2404,,,983,,
"Pesca (156)",1,,,,,,1,,,,,
"Explotación de minas y canteras (157)",1,,,,,,,1,,,,
"Industrias manufactureras (158)",12,,,,,,,11,,1,,
"Construcción (160)",11,,,,,,,,7,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",33,,,,,30,,1,,2,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",3,,,,,3,,,,,,
"Comercio al por menor (164)",29,,,,,27,,,,2,,
"Trans., almac. y comunicaciones (166)",18,,,,,,,,16,2,,
"Activid.inmobil., empres. y alquileres (168)",3,,,,,2,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",2,1,,,,,,,,1,,
"Enseñanza (170)",23,,23,,,,,,,,,
"Servicios sociales y de salud (171)",2,,,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",3,,,1,,,,,,2,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",10,,,1,,,,,,,,9
"Mujeres (176)",682,,24,2,2,28,124,1,,412,,89
"Agric., ganadería, caza y silvicultura (177)",449,,,,,,124,,,325,,
"Industrias manufactureras (180)",1,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",20,,,,,19,,,,1,,
"Comercio al por mayor (185)",3,,,,,3,,,,,,
"Comercio al por menor (186)",17,,,,,16,,,,1,,
"Hoteles y restaurantes (187)",11,,,,,8,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",1,,,,1,,,,,,,
"Enseñanza (192)",21,,21,,,,,,,,,
"Servicios sociales y de salud (193)",7,,3,2,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (195)",82,,,,,,,,,82,,
"Actividad economica no especificada (197)",89,,,,,,,,,,,89
