"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",64,63,,9,30,13,10,1,,,1,154
"De 40 a 44 años (027)",62,62,,6,19,8,19,7,2,1,,228
"De 45 a 49 años (028)",49,47,,4,11,8,10,7,6,1,2,199
"De 50 y más años (029)",116,114,2,7,16,14,33,20,17,5,2,553
"Desocupada (030)",6,5,,,1,1,,1,1,1,1,30
"De 20 a 24 años (033)",1,1,,,1,,,,,,,2
"De 30 a 34 años (035)",1,,,,,,,,,,1,
"De 35 a 39 años (036)",1,1,,,,1,,,,,,3
"De 40 a 44 años (037)",1,1,,,,,,1,,,,7
"De 50 y más años (039)",2,2,,,,,,,1,1,,18
"No PEA (040)",1767,1721,4,256,268,247,386,312,180,68,46,7513
"De 12 a 14 años (041)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (042)",45,42,2,38,1,1,,,,,3,43
"De 20 a 24 años (043)",148,134,,80,44,6,2,2,,,14,206
"De 25 a 29 años (044)",177,172,1,54,62,36,18,,1,,5,372
"De 30 a 34 años (045)",174,169,,15,45,42,56,10,1,,5,551
"De 35 a 39 años (046)",192,187,,10,34,51,56,33,3,,5,714
"De 40 a 44 años (047)",154,152,,8,14,24,50,37,14,5,2,735
"De 45 a 49 años (048)",138,137,,6,14,12,42,36,21,6,1,735
"De 50 y más años (049)",737,727,1,44,54,75,162,194,140,57,10,4156
,,,,,,,,,,,,
"URBANA (060)",1172,1126,5,195,210,166,247,185,94,24,46,4437
"De 15 a 19 años (062)",24,22,1,21,,,,,,,2,21
"De 20 a 24 años (063)",79,65,1,41,18,3,1,1,,,14,96
"De 25 a 29 años (064)",106,98,1,38,34,20,5,,,,8,188
"De 30 a 34 años (065)",112,105,,29,29,19,26,1,1,,7,275
"De 35 a 39 años (066)",127,122,,14,38,30,27,12,1,,5,379
"De 40 a 44 años (067)",114,113,,10,22,21,33,18,7,2,1,455
"De 45 a 49 años (068)",111,109,,9,19,16,26,27,9,3,2,494
"De 50 y más años (069)",499,492,2,33,50,57,129,126,76,19,7,2529
"PEA (070)",306,287,2,67,72,43,58,24,17,4,19,931
"De 15 a 19 años (072)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (073)",18,11,1,9,,1,,,,,7,12
"De 25 a 29 años (074)",29,25,,10,8,6,1,,,,4,49
"De 30 a 34 años (075)",38,35,,19,6,6,4,,,,3,66
"De 35 a 39 años (076)",44,43,,8,20,8,6,1,,,1,102
"De 40 a 44 años (077)",46,46,,6,16,6,12,5,1,,,150
"De 45 a 49 años (078)",39,37,,3,9,6,8,6,5,,2,154
"De 50 y más años (079)",86,85,1,7,13,10,27,12,11,4,1,393
"Ocupada (080)",304,285,2,67,72,42,58,24,16,4,19,920
"De 15 a 19 años (082)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (083)",18,11,1,9,,1,,,,,7,12
"De 25 a 29 años (084)",29,25,,10,8,6,1,,,,4,49
"De 30 a 34 años (085)",38,35,,19,6,6,4,,,,3,66
"De 35 a 39 años (086)",43,42,,8,20,7,6,1,,,1,99
"De 40 a 44 años (087)",46,46,,6,16,6,12,5,1,,,150
"De 45 a 49 años (088)",39,37,,3,9,6,8,6,5,,2,154
"De 50 y más años (089)",85,84,1,7,13,10,27,12,10,4,1,385
"Desocupada (090)",2,2,,,,1,,,1,,,11
"De 35 a 39 años (096)",1,1,,,,1,,,,,,3
"De 50 y más años (099)",1,1,,,,,,,1,,,8
"No PEA (100)",866,839,3,128,138,123,189,161,77,20,27,3506
"De 15 a 19 años (102)",18,17,1,16,,,,,,,1,16
"De 20 a 24 años (103)",61,54,,32,18,2,1,1,,,7,84
"De 25 a 29 años (104)",77,73,1,28,26,14,4,,,,4,139
"De 30 a 34 años (105)",74,70,,10,23,13,22,1,1,,4,209
"De 35 a 39 años (106)",83,79,,6,18,22,21,11,1,,4,277
"De 40 a 44 años (107)",68,67,,4,6,15,21,13,6,2,1,305
"De 45 a 49 años (108)",72,72,,6,10,10,18,21,4,3,,340
"De 50 y más años (109)",413,407,1,26,37,47,102,114,65,15,6,2136
,,,,,,,,,,,,
"RURAL (120)",1024,999,2,143,161,146,218,165,112,52,25,4453
"De 12 a 14 años (121)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (122)",28,26,1,23,1,1,,,,,2,28
"De 20 a 24 años (123)",96,87,,50,30,5,1,1,,,9,135
"De 25 a 29 años (124)",115,112,,31,41,24,14,1,1,,3,260
"De 30 a 34 años (125)",118,116,,10,26,34,36,10,,,2,384
"De 35 a 39 años (126)",130,129,,5,26,35,39,22,2,,1,492
"De 40 a 44 años (127)",103,102,,4,11,11,36,27,9,4,1,515
"De 45 a 49 años (128)",76,75,,1,6,4,26,16,18,4,1,440
"De 50 y más años (129)",356,351,1,18,20,32,66,88,82,44,5,2198
"PEA (130)",123,117,1,15,31,22,21,14,9,4,6,446
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",9,7,,2,4,1,,,,,2,13
"De 25 a 29 años (134)",15,13,,5,5,2,,1,,,2,27
"De 30 a 34 años (135)",18,17,,5,4,5,2,1,,,1,42
"De 35 a 39 años (136)",21,21,,1,10,6,4,,,,,55
"De 40 a 44 años (137)",17,17,,,3,2,7,3,1,1,,85
"De 45 a 49 años (138)",10,10,,1,2,2,2,1,1,1,,45
"De 50 y más años (139)",32,31,1,,3,4,6,8,7,2,1,178
"Ocupada (140)",119,114,1,15,30,22,21,13,9,3,5,427
"De 15 a 19 años (142)",1,1,,1,,,,,,,,1
"De 20 a 24 años (143)",8,6,,2,3,1,,,,,2,11
"De 25 a 29 años (144)",15,13,,5,5,2,,1,,,2,27
"De 30 a 34 años (145)",17,17,,5,4,5,2,1,,,,42
"De 35 a 39 años (146)",21,21,,1,10,6,4,,,,,55
"De 40 a 44 años (147)",16,16,,,3,2,7,2,1,1,,78
"De 45 a 49 años (148)",10,10,,1,2,2,2,1,1,1,,45
"De 50 y más años (149)",31,30,1,,3,4,6,8,7,1,1,168
"Desocupada (150)",4,3,,,1,,,1,,1,1,19
"De 20 a 24 años (153)",1,1,,,1,,,,,,,2
"De 30 a 34 años (155)",1,,,,,,,,,,1,
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 50 y más años (159)",1,1,,,,,,,,1,,10
"No PEA (160)",901,882,1,128,130,124,197,151,103,48,19,4007
"De 12 a 14 años (161)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (162)",27,25,1,22,1,1,,,,,2,27
"De 20 a 24 años (163)",87,80,,48,26,4,1,1,,,7,122
"De 25 a 29 años (164)",100,99,,26,36,22,14,,1,,1,233
"De 30 a 34 años (165)",100,99,,5,22,29,34,9,,,1,342
"De 35 a 39 años (166)",109,108,,4,16,29,35,22,2,,1,437
"De 40 a 44 años (167)",86,85,,4,8,9,29,24,8,3,1,430
"De 45 a 49 años (168)",66,65,,,4,2,24,15,17,3,1,395
"De 50 y más años (169)",324,320,,18,17,28,60,80,75,42,4,2020
