"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. incompleta (067)",36,15,4,8,9
"Superior univ. completa (068)",123,32,23,35,33
"De 06 a 14 años (070)",7,7,,,
"Primaria (073)",2,2,,,
"Secundaria (074)",5,5,,,
"De 15 a 29 años (080)",253,201,15,13,24
"Sin nivel (081)",6,5,1,,
"Primaria (083)",40,36,4,,
"Secundaria (084)",130,124,2,1,3
"Superior no univ. incompleta (085)",17,15,1,,1
"Superior no univ. completa (086)",38,14,5,6,13
"Superior univ. incompleta (087)",3,2,,,1
"Superior univ. completa (088)",19,5,2,6,6
"De 30 a 44 años (090)",471,300,48,55,68
"Sin nivel (091)",7,7,,,
"Primaria (093)",91,85,4,,2
"Secundaria (094)",153,121,8,10,14
"Superior no univ. incompleta (095)",25,14,4,4,3
"Superior no univ. completa (096)",101,45,18,14,24
"Superior univ. incompleta (097)",22,7,2,8,5
"Superior univ. completa (098)",72,21,12,19,20
"De 45 a 64 años (100)",282,189,39,29,25
"Sin nivel (101)",10,10,,,
"Primaria (103)",113,104,4,4,1
"Secundaria (104)",72,50,7,7,8
"Superior no univ. incompleta (105)",13,4,4,3,2
"Superior no univ. completa (106)",32,10,13,5,4
"Superior univ. incompleta (107)",10,5,2,,3
"Superior univ. completa (108)",32,6,9,10,7
"De 65 y más años (110)",56,49,3,1,3
"Sin nivel (111)",9,8,1,,
"Primaria (113)",39,36,1,1,1
"Secundaria (114)",3,1,1,,1
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",3,2,,,1
"Superior univ. incompleta (117)",1,1,,,
,,,,,
"RURAL (120)",3354,3124,126,43,61
"Sin nivel (121)",510,506,3,1,
"Primaria (123)",1838,1778,38,12,10
"Secundaria (124)",774,717,38,9,10
"Superior no univ. incompleta (125)",40,29,7,2,2
"Superior no univ. completa (126)",103,52,12,13,26
"Superior univ. incompleta (127)",17,11,3,,3
"Superior univ. completa (128)",72,31,25,6,10
"De 06 a 14 años (130)",36,35,1,,
"Sin nivel (131)",8,8,,,
"Primaria (133)",24,23,1,,
"Secundaria (134)",4,4,,,
"De 15 a 29 años (140)",971,913,35,10,13
"Sin nivel (141)",72,71,1,,
"Primaria (143)",481,466,10,3,2
"Secundaria (144)",365,340,19,4,2
"Superior no univ. incompleta (145)",16,14,1,,1
"Superior no univ. completa (146)",22,14,2,1,5
"Superior univ. incompleta (147)",6,4,1,,1
"Superior univ. completa (148)",9,4,1,2,2
"De 30 a 44 años (150)",1217,1099,64,21,33
"Sin nivel (151)",145,144,1,,
"Primaria (153)",627,604,14,5,4
"Secundaria (154)",313,290,16,2,5
"Superior no univ. incompleta (155)",15,11,2,2,
"Superior no univ. completa (156)",65,30,9,9,17
"Superior univ. incompleta (157)",7,4,2,,1
"Superior univ. completa (158)",45,16,20,3,6
"De 45 a 64 años (160)",810,764,22,11,13
"Sin nivel (161)",158,157,1,,
"Primaria (163)",518,502,9,4,3
"Secundaria (164)",89,81,3,3,2
"Superior no univ. incompleta (165)",9,4,4,,1
"Superior no univ. completa (166)",14,6,1,3,4
"Superior univ. incompleta (167)",4,3,,,1
"Superior univ. completa (168)",18,11,4,1,2
"De 65 y más años (170)",320,313,4,1,2
"Sin nivel (171)",127,126,,1,
"Primaria (173)",188,183,4,,1
"Secundaria (174)",3,2,,,1
"Superior no univ. completa (176)",2,2,,,
