"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (105)",2032,1411,74,465,71,11,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",1520,1360,160,,,,,
"Enseñanza (107)",1824,1613,1,200,3,7,,
"Servicios sociales y de salud (108)",580,469,11,93,6,1,,
"Otras activ. serv.comun.soc y personales (109)",913,513,60,320,13,7,,
"Hogares privados con servicio doméstico (110)",108,,,,,,108,
"Organiz. y organos extraterritoriales (111)",4,4,,,,,,
"Actividad economica no especificada (112)",1131,531,217,306,34,43,,
"Desocupado (113)",1178,,,,,,,1178
"Mujeres (114)",21898,7926,1102,7301,337,1940,2667,625
"Agric., ganadería, caza y silvicultura (115)",2196,33,503,776,38,846,,
"Pesca (116)",10,,4,3,2,1,,
"Explotación de minas y canteras (117)",2,2,,,,,,
"Industrias manufactureras (118)",1077,86,169,767,21,34,,
"Suministro de electricidad, gas y agua (119)",25,25,,,,,,
"Construcción (120)",156,46,75,31,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",5442,1370,13,3153,102,804,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",162,100,5,34,5,18,,
"Comercio al por mayor (123)",236,88,2,95,6,45,,
"Comercio al por menor (124)",5044,1182,6,3024,91,741,,
"Hoteles y restaurantes (125)",2585,837,91,1474,78,105,,
"Trans., almac. y comunicaciones (126)",394,293,17,65,7,12,,
"Intermediación financiera (127)",180,175,,3,,2,,
"Activid.inmobil., empres. y alquileres (128)",965,787,24,118,21,15,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",612,550,62,,,,,
"Enseñanza (130)",2052,1856,,186,6,4,,
"Servicios sociales y de salud (131)",819,751,2,58,6,2,,
"Otras activ. serv.comun.soc y personales (132)",751,355,53,328,9,6,,
"Hogares privados con servicio doméstico (133)",2667,,,,,,2667,
"Organiz. y organos extraterritoriales (134)",1,1,,,,,,
"Actividad economica no especificada (135)",1339,759,89,339,44,108,,
,,,,,,,,
"RURAL (136)",5902,294,796,3176,214,1171,96,155
"Agric., ganadería, caza y silvicultura (137)",4869,21,646,2889,204,1109,,
"Pesca (138)",36,1,13,20,,2,,
"Industrias manufactureras (140)",38,2,14,19,,3,,
"Construcción (142)",102,3,84,12,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",143,17,4,104,3,15,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",10,3,3,3,,1,,
"Comercio al por menor (146)",133,14,1,101,3,14,,
"Hoteles y restaurantes (147)",48,13,5,27,,3,,
"Trans., almac. y comunicaciones (148)",89,16,8,64,,1,,
"Activid.inmobil., empres. y alquileres (150)",28,26,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",65,58,7,,,,,
"Enseñanza (152)",89,85,,3,1,,,
"Servicios sociales y de salud (153)",15,13,,1,1,,,
"Otras activ. serv.comun.soc y personales (154)",41,26,4,10,,1,,
"Hogares privados con servicio doméstico (155)",96,,,,,,96,
"Actividad economica no especificada (157)",88,13,9,27,3,36,,
"Desocupado (158)",155,,,,,,,155
"Hombres (159)",4658,216,649,2792,191,678,6,126
"Agric., ganadería, caza y silvicultura (160)",3971,21,511,2598,184,657,,
"Pesca (161)",33,1,13,17,,2,,
"Industrias manufactureras (163)",25,2,11,11,,1,,
"Construcción (165)",102,3,84,12,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",79,11,4,60,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",9,2,3,3,,1,,
"Comercio al por menor (169)",70,9,1,57,1,2,,
"Hoteles y restaurantes (170)",14,3,,10,,1,,
"Trans., almac. y comunicaciones (171)",87,15,7,64,,1,,
"Activid.inmobil., empres. y alquileres (173)",26,24,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",62,56,6,,,,,
"Enseñanza (175)",48,45,,2,1,,,
"Servicios sociales y de salud (176)",6,5,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",35,24,2,8,,1,,
"Hogares privados con servicio doméstico (178)",6,,,,,,6,
"Actividad economica no especificada (180)",38,6,9,9,3,11,,
"Desocupado (181)",126,,,,,,,126
"Mujeres (182)",1244,78,147,384,23,493,90,29
"Agric., ganadería, caza y silvicultura (183)",898,,135,291,20,452,,
"Pesca (184)",3,,,3,,,,
"Industrias manufactureras (186)",13,,3,8,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",64,6,,44,2,12,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por menor (192)",63,5,,44,2,12,,
"Hoteles y restaurantes (193)",34,10,5,17,,2,,
"Trans., almac. y comunicaciones (194)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (196)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",3,2,1,,,,,
"Enseñanza (198)",41,40,,1,,,,
"Servicios sociales y de salud (199)",9,8,,,1,,,
"Otras activ. serv.comun.soc y personales (200)",6,2,2,2,,,,
"Hogares privados con servicio doméstico (201)",90,,,,,,90,
"Actividad economica no especificada (203)",50,7,,18,,25,,
