"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3960,86,276,626,996,746,66,1164
,,,,,,,,
"URBANA (060)",4149,19,80,192,360,857,1665,976
"De 12 a 14 años (061)",10,,,,,,,10
"De 15 a 19 años (062)",86,,,,,,49,37
"De 20 a 24 años (063)",373,,,,,1,242,130
"De 25 a 29 años (064)",512,,,,,21,352,139
"De 30 a 34 años (065)",610,,,,,77,399,134
"De 35 a 39 años (066)",539,,,,1,155,312,71
"De 40 a 44 años (067)",457,,,,11,193,191,62
"De 45 a 49 años (068)",376,,,,46,174,99,57
"De 50 y más años (069)",1186,19,80,192,302,236,21,336
"PEA (070)",1322,2,5,38,97,302,559,319
"De 15 a 19 años (072)",13,,,,,,9,4
"De 20 a 24 años (073)",100,,,,,,62,38
"De 25 a 29 años (074)",178,,,,,7,112,59
"De 30 a 34 años (075)",264,,,,,32,155,77
"De 35 a 39 años (076)",201,,,,1,54,114,32
"De 40 a 44 años (077)",183,,,,2,83,67,31
"De 45 a 49 años (078)",149,,,,19,68,38,24
"De 50 y más años (079)",234,2,5,38,75,58,2,54
"Ocupada (080)",1304,2,5,38,97,300,551,311
"De 15 a 19 años (082)",12,,,,,,9,3
"De 20 a 24 años (083)",93,,,,,,58,35
"De 25 a 29 años (084)",174,,,,,7,110,57
"De 30 a 34 años (085)",262,,,,,32,154,76
"De 35 a 39 años (086)",199,,,,1,54,113,31
"De 40 a 44 años (087)",181,,,,2,81,67,31
"De 45 a 49 años (088)",149,,,,19,68,38,24
"De 50 y más años (089)",234,2,5,38,75,58,2,54
"Desocupada (090)",18,,,,,2,8,8
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",7,,,,,,4,3
"De 25 a 29 años (094)",4,,,,,,2,2
"De 30 a 34 años (095)",2,,,,,,1,1
"De 35 a 39 años (096)",2,,,,,,1,1
"De 40 a 44 años (097)",2,,,,,2,,
"No PEA (100)",2827,17,75,154,263,555,1106,657
"De 12 a 14 años (101)",10,,,,,,,10
"De 15 a 19 años (102)",73,,,,,,40,33
"De 20 a 24 años (103)",273,,,,,1,180,92
"De 25 a 29 años (104)",334,,,,,14,240,80
"De 30 a 34 años (105)",346,,,,,45,244,57
"De 35 a 39 años (106)",338,,,,,101,198,39
"De 40 a 44 años (107)",274,,,,9,110,124,31
"De 45 a 49 años (108)",227,,,,27,106,61,33
"De 50 y más años (109)",952,17,75,154,227,178,19,282
,,,,,,,,
"RURAL (120)",8745,69,206,485,900,1660,3375,2050
"De 12 a 14 años (121)",10,,,,,,,10
"De 15 a 19 años (122)",274,,,,,,181,93
"De 20 a 24 años (123)",903,,,,,,600,303
"De 25 a 29 años (124)",947,,,,,35,695,217
"De 30 a 34 años (125)",908,,,,,126,623,159
"De 35 a 39 años (126)",962,,,,7,257,580,118
"De 40 a 44 años (127)",810,,,1,20,277,413,99
"De 45 a 49 años (128)",708,,,,48,340,230,90
"De 50 y más años (129)",3223,69,206,484,825,625,53,961
"PEA (130)",797,,5,13,65,197,283,234
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",16,,,,,,6,10
"De 20 a 24 años (133)",81,,,,,,43,38
"De 25 a 29 años (134)",118,,,,,9,62,47
"De 30 a 34 años (135)",102,,,,,17,65,20
"De 35 a 39 años (136)",109,,,,1,33,55,20
"De 40 a 44 años (137)",77,,,1,6,31,31,8
"De 45 a 49 años (138)",77,,,,2,50,15,10
"De 50 y más años (139)",215,,5,12,56,57,6,79
"Ocupada (140)",769,,5,13,63,196,272,220
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",15,,,,,,6,9
"De 20 a 24 años (143)",73,,,,,,40,33
"De 25 a 29 años (144)",113,,,,,9,62,42
"De 30 a 34 años (145)",95,,,,,17,60,18
"De 35 a 39 años (146)",106,,,,1,32,54,19
"De 40 a 44 años (147)",75,,,1,5,31,30,8
"De 45 a 49 años (148)",76,,,,2,50,14,10
"De 50 y más años (149)",214,,5,12,55,57,6,79
"Desocupada (150)",28,,,,2,1,11,14
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",8,,,,,,3,5
"De 25 a 29 años (154)",5,,,,,,,5
"De 30 a 34 años (155)",7,,,,,,5,2
"De 35 a 39 años (156)",3,,,,,1,1,1
"De 40 a 44 años (157)",2,,,,1,,1,
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",1,,,,1,,,
"No PEA (160)",7948,69,201,472,835,1463,3092,1816
"De 12 a 14 años (161)",8,,,,,,,8
"De 15 a 19 años (162)",258,,,,,,175,83
"De 20 a 24 años (163)",822,,,,,,557,265
"De 25 a 29 años (164)",829,,,,,26,633,170
"De 30 a 34 años (165)",806,,,,,109,558,139
"De 35 a 39 años (166)",853,,,,6,224,525,98
"De 40 a 44 años (167)",733,,,,14,246,382,91
"De 45 a 49 años (168)",631,,,,46,290,215,80
"De 50 y más años (169)",3008,69,201,472,769,568,47,882
