"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1616,,,6,250,821,378,161
"De 50 y más años (049)",5232,64,307,880,1726,1210,77,968
,,,,,,,,
"URBANA (060)",11674,30,150,483,1155,2648,4416,2792
"De 12 a 14 años (061)",17,,,,,,2,15
"De 15 a 19 años (062)",385,,,,,,231,154
"De 20 a 24 años (063)",1379,,,,,12,876,491
"De 25 a 29 años (064)",1584,,,,,115,1022,447
"De 30 a 34 años (065)",1695,,,,1,366,976,352
"De 35 a 39 años (066)",1564,,,,21,536,721,286
"De 40 a 44 años (067)",1306,,,,100,557,419,230
"De 45 a 49 años (068)",1023,,,5,175,526,144,173
"De 50 y más años (069)",2721,30,150,478,858,536,25,644
"PEA (070)",3595,2,10,97,303,957,1235,991
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",72,,,,,,37,35
"De 20 a 24 años (073)",349,,,,,3,187,159
"De 25 a 29 años (074)",430,,,,,39,230,161
"De 30 a 34 años (075)",598,,,,,151,297,150
"De 35 a 39 años (076)",635,,,,10,198,278,149
"De 40 a 44 años (077)",520,,,,40,213,167,100
"De 45 a 49 años (078)",391,,,2,61,205,36,87
"De 50 y más años (079)",597,2,10,95,192,148,3,147
"Ocupada (080)",3469,1,10,96,300,942,1186,934
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",62,,,,,,32,30
"De 20 a 24 años (083)",321,,,,,3,175,143
"De 25 a 29 años (084)",399,,,,,36,218,145
"De 30 a 34 años (085)",577,,,,,148,285,144
"De 35 a 39 años (086)",623,,,,10,195,273,145
"De 40 a 44 años (087)",513,,,,39,212,165,97
"De 45 a 49 años (088)",386,,,2,60,204,35,85
"De 50 y más años (089)",585,1,10,94,191,144,3,142
"Desocupada (090)",126,1,,1,3,15,49,57
"De 15 a 19 años (092)",10,,,,,,5,5
"De 20 a 24 años (093)",28,,,,,,12,16
"De 25 a 29 años (094)",31,,,,,3,12,16
"De 30 a 34 años (095)",21,,,,,3,12,6
"De 35 a 39 años (096)",12,,,,,3,5,4
"De 40 a 44 años (097)",7,,,,1,1,2,3
"De 45 a 49 años (098)",5,,,,1,1,1,2
"De 50 y más años (099)",12,1,,1,1,4,,5
"No PEA (100)",8079,28,140,386,852,1691,3181,1801
"De 12 a 14 años (101)",14,,,,,,2,12
"De 15 a 19 años (102)",313,,,,,,194,119
"De 20 a 24 años (103)",1030,,,,,9,689,332
"De 25 a 29 años (104)",1154,,,,,76,792,286
"De 30 a 34 años (105)",1097,,,,1,215,679,202
"De 35 a 39 años (106)",929,,,,11,338,443,137
"De 40 a 44 años (107)",786,,,,60,344,252,130
"De 45 a 49 años (108)",632,,,3,114,321,108,86
"De 50 y más años (109)",2124,28,140,383,666,388,22,497
,,,,,,,,
"RURAL (120)",14025,38,177,540,1413,2943,6667,2247
"De 12 a 14 años (121)",20,,,,,,4,16
"De 15 a 19 años (122)",697,,,,,,474,223
"De 20 a 24 años (123)",1874,,,,,9,1381,484
"De 25 a 29 años (124)",2130,,,,,135,1625,370
"De 30 a 34 años (125)",1818,,,,,312,1275,231
"De 35 a 39 años (126)",1640,,,,12,478,987,163
"De 40 a 44 años (127)",1281,,,,64,521,565,131
"De 45 a 49 años (128)",1122,,,3,162,570,294,93
"De 50 y más años (129)",3443,38,177,537,1175,918,62,536
"PEA (130)",1558,2,10,40,156,380,618,352
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",58,,,,,,37,21
"De 20 a 24 años (133)",184,,,,,1,112,71
"De 25 a 29 años (134)",223,,,,,14,140,69
"De 30 a 34 años (135)",220,,,,,36,133,51
"De 35 a 39 años (136)",213,,,,3,78,102,30
"De 40 a 44 años (137)",186,,,,12,85,63,26
"De 45 a 49 años (138)",138,,,,26,70,24,18
"De 50 y más años (139)",335,2,10,40,115,96,7,65
"Ocupada (140)",1508,2,10,39,155,373,600,329
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",52,,,,,,35,17
"De 20 a 24 años (143)",172,,,,,1,106,65
"De 25 a 29 años (144)",212,,,,,14,136,62
"De 30 a 34 años (145)",212,,,,,36,129,47
"De 35 a 39 años (146)",211,,,,3,77,101,30
"De 40 a 44 años (147)",182,,,,12,82,62,26
"De 45 a 49 años (148)",136,,,,26,69,24,17
"De 50 y más años (149)",330,2,10,39,114,94,7,64
"Desocupada (150)",50,,,1,1,7,18,23
"De 15 a 19 años (152)",6,,,,,,2,4
"De 20 a 24 años (153)",12,,,,,,6,6
"De 25 a 29 años (154)",11,,,,,,4,7
"De 30 a 34 años (155)",8,,,,,,4,4
"De 35 a 39 años (156)",2,,,,,1,1,
"De 40 a 44 años (157)",4,,,,,3,1,
"De 45 a 49 años (158)",2,,,,,1,,1
"De 50 y más años (159)",5,,,1,1,2,,1
"No PEA (160)",12467,36,167,500,1257,2563,6049,1895
"De 12 a 14 años (161)",19,,,,,,4,15
"De 15 a 19 años (162)",639,,,,,,437,202
"De 20 a 24 años (163)",1690,,,,,8,1269,413
"De 25 a 29 años (164)",1907,,,,,121,1485,301
"De 30 a 34 años (165)",1598,,,,,276,1142,180
"De 35 a 39 años (166)",1427,,,,9,400,885,133
"De 40 a 44 años (167)",1095,,,,52,436,502,105
"De 45 a 49 años (168)",984,,,3,136,500,270,75
"De 50 y más años (169)",3108,36,167,497,1060,822,55,471
