"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",485,454,111,115,140,58,28,2,,,31,701
"De 25 a 29 años (024)",512,478,58,104,114,86,103,11,2,,34,1122
"De 30 a 34 años (025)",550,533,34,69,108,105,136,65,13,3,17,1758
"De 35 a 39 años (026)",536,526,17,31,74,69,180,103,43,9,10,2314
"De 40 a 44 años (027)",444,442,13,23,35,50,116,102,63,40,2,2384
"De 45 a 49 años (028)",383,380,6,17,26,29,63,89,86,64,3,2470
"De 50 y más años (029)",814,805,18,19,27,37,87,158,176,283,9,6416
"Desocupada (030)",251,232,97,44,30,18,19,9,10,5,19,446
"De 12 a 14 años (031)",18,16,16,,,,,,,,2,
"De 15 a 19 años (032)",72,68,53,12,2,1,,,,,4,19
"De 20 a 24 años (033)",54,48,21,15,9,3,,,,,6,42
"De 25 a 29 años (034)",39,33,2,8,11,8,3,,1,,6,74
"De 30 a 34 años (035)",14,14,,4,2,2,5,1,,,,45
"De 35 a 39 años (036)",11,11,2,,1,1,4,2,1,,,43
"De 40 a 44 años (037)",10,10,,2,2,3,1,,2,,,36
"De 45 a 49 años (038)",17,17,2,2,2,,3,4,3,1,,82
"De 50 y más años (039)",16,15,1,1,1,,3,2,3,4,1,105
"No PEA (040)",14013,13696,4574,1633,1507,1202,1758,1270,842,910,317,41851
"De 12 a 14 años (041)",2344,2319,2298,20,1,,,,,,25,22
"De 15 a 19 años (042)",2779,2698,1809,651,209,24,5,,,,81,1161
"De 20 a 24 años (043)",2022,1932,271,585,608,318,137,13,,,90,3420
"De 25 a 29 años (044)",1512,1466,71,188,371,391,362,78,5,,46,4213
"De 30 a 34 años (045)",1142,1133,25,77,146,198,435,195,46,11,9,4640
"De 35 a 39 años (046)",1060,1046,31,49,68,107,317,275,143,56,14,5522
"De 40 a 44 años (047)",794,786,20,18,36,58,181,229,154,90,8,4885
"De 45 a 49 años (048)",594,588,11,8,28,32,91,136,132,150,6,4264
"De 50 y más años (049)",1766,1728,38,37,40,74,230,344,362,603,38,13724
,,,,,,,,,,,,
"URBANA (060)",8285,8007,2473,1029,974,761,1113,738,484,435,278,24007
"De 12 a 14 años (061)",1018,1009,1002,7,,,,,,,9,7
"De 15 a 19 años (062)",1441,1387,1065,259,53,8,2,,,,54,397
"De 20 a 24 años (063)",1120,1037,237,372,299,99,28,2,,,83,1403
"De 25 a 29 años (064)",931,866,56,187,268,201,133,21,,,65,2023
"De 30 a 34 años (065)",790,771,36,93,164,168,231,68,10,1,19,2481
"De 35 a 39 años (066)",735,722,24,46,83,108,282,131,37,11,13,3077
"De 40 a 44 años (067)",573,570,16,26,40,77,170,140,70,31,3,2927
"De 45 a 49 años (068)",435,429,8,12,31,33,90,104,92,59,6,2678
"De 50 y más años (069)",1242,1216,29,27,36,67,177,272,275,333,26,9014
"PEA (070)",2506,2403,370,329,371,277,427,284,177,168,103,9038
"De 12 a 14 años (071)",43,41,41,,,,,,,,2,
"De 15 a 19 años (072)",229,215,154,54,5,2,,,,,14,70
"De 20 a 24 años (073)",314,285,87,82,84,23,8,1,,,29,360
"De 25 a 29 años (074)",331,300,33,81,89,54,40,3,,,31,609
"De 30 a 34 años (075)",321,308,21,51,71,69,73,21,2,,13,872
"De 35 a 39 años (076)",341,334,12,24,56,45,130,53,10,4,7,1325
"De 40 a 44 años (077)",262,261,6,17,26,44,77,53,27,11,1,1229
"De 45 a 49 años (078)",214,212,4,9,22,15,44,51,40,27,2,1262
"De 50 y más años (079)",451,447,12,11,18,25,55,102,98,126,4,3311
"Ocupada (080)",2387,2292,333,299,356,268,416,279,175,166,95,8827
"De 12 a 14 años (081)",41,39,39,,,,,,,,2,
"De 15 a 19 años (082)",205,192,136,49,5,2,,,,,13,65
"De 20 a 24 años (083)",281,254,73,71,78,23,8,1,,,27,337
"De 25 a 29 años (084)",307,280,32,74,83,49,39,3,,,27,571
"De 30 a 34 años (085)",311,298,21,47,70,68,70,20,2,,13,842
"De 35 a 39 años (086)",333,326,10,24,55,44,127,52,10,4,7,1301
"De 40 a 44 años (087)",256,255,6,15,25,42,76,53,27,11,1,1215
"De 45 a 49 años (088)",209,207,4,8,22,15,43,49,40,26,2,1232
"De 50 y más años (089)",444,441,12,11,18,25,53,101,96,125,3,3264
"Desocupada (090)",119,111,37,30,15,9,11,5,2,2,8,211
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",24,23,18,5,,,,,,,1,5
"De 20 a 24 años (093)",33,31,14,11,6,,,,,,2,23
"De 25 a 29 años (094)",24,20,1,7,6,5,1,,,,4,38
"De 30 a 34 años (095)",10,10,,4,1,1,3,1,,,,30
"De 35 a 39 años (096)",8,8,2,,1,1,3,1,,,,24
"De 40 a 44 años (097)",6,6,,2,1,2,1,,,,,14
"De 45 a 49 años (098)",5,5,,1,,,1,2,,1,,30
"De 50 y más años (099)",7,6,,,,,2,1,2,1,1,47
"No PEA (100)",5779,5604,2103,700,603,484,686,454,307,267,175,14969
"De 12 a 14 años (101)",975,968,961,7,,,,,,,7,7
"De 15 a 19 años (102)",1212,1172,911,205,48,6,2,,,,40,327
"De 20 a 24 años (103)",806,752,150,290,215,76,20,1,,,54,1043
"De 25 a 29 años (104)",600,566,23,106,179,147,93,18,,,34,1414
"De 30 a 34 años (105)",469,463,15,42,93,99,158,47,8,1,6,1609
"De 35 a 39 años (106)",394,388,12,22,27,63,152,78,27,7,6,1752
"De 40 a 44 años (107)",311,309,10,9,14,33,93,87,43,20,2,1698
"De 45 a 49 años (108)",221,217,4,3,9,18,46,53,52,32,4,1416
"De 50 y más años (109)",791,769,17,16,18,42,122,170,177,207,22,5703
,,,,,,,,,,,,
"RURAL (120)",10127,9941,2746,1115,1105,895,1379,1071,751,879,186,35594
"De 12 a 14 años (121)",1423,1403,1388,14,1,,,,,,20,16
"De 15 a 19 años (122)",1755,1704,1012,492,176,19,5,,,,51,921
"De 20 a 24 años (123)",1441,1397,166,343,458,280,137,13,,,44,2760
"De 25 a 29 años (124)",1132,1111,75,113,228,284,335,68,8,,21,3386
"De 30 a 34 años (125)",916,909,23,57,92,137,345,193,49,13,7,3962
"De 35 a 39 años (126)",872,861,26,34,60,69,219,249,150,54,11,4802
"De 40 a 44 años (127)",675,668,17,17,33,34,128,191,149,99,7,4378
"De 45 a 49 años (128)",559,556,11,15,25,28,67,125,129,156,3,4138
"De 50 y más años (129)",1354,1332,28,30,32,44,143,232,266,557,22,11231
"PEA (130)",1893,1849,275,182,201,177,307,255,216,236,44,8712
"De 12 a 14 años (131)",54,52,51,1,,,,,,,2,1
"De 15 a 19 años (132)",188,178,114,46,15,1,2,,,,10,87
"De 20 a 24 años (133)",225,217,45,48,65,38,20,1,,,8,383
"De 25 a 29 años (134)",220,211,27,31,36,40,66,8,3,,9,587
"De 30 a 34 años (135)",243,239,13,22,39,38,68,45,11,3,4,931
"De 35 a 39 años (136)",206,203,7,7,19,25,54,52,34,5,3,1032
"De 40 a 44 años (137)",192,191,7,8,11,9,40,49,38,29,1,1191
"De 45 a 49 años (138)",186,185,4,10,6,14,22,42,49,38,1,1290
"De 50 y más años (139)",379,373,7,9,10,12,35,58,81,161,6,3210
"Ocupada (140)",1761,1728,215,168,186,168,299,251,208,233,33,8477
"De 12 a 14 años (141)",38,38,37,1,,,,,,,,1
"De 15 a 19 años (142)",140,133,79,39,13,,2,,,,7,73
"De 20 a 24 años (143)",204,200,38,44,62,35,20,1,,,4,364
"De 25 a 29 años (144)",205,198,26,30,31,37,64,8,2,,7,551
"De 30 a 34 años (145)",239,235,13,22,38,37,66,45,11,3,4,916
"De 35 a 39 años (146)",203,200,7,7,19,25,53,51,33,5,3,1013
"De 40 a 44 años (147)",188,187,7,8,10,8,40,49,36,29,1,1169
"De 45 a 49 años (148)",174,173,2,9,4,14,20,40,46,38,1,1238
"De 50 y más años (149)",370,364,6,8,9,12,34,57,80,158,6,3152
"Desocupada (150)",132,121,60,14,15,9,8,4,8,3,11,235
"De 12 a 14 años (151)",16,14,14,,,,,,,,2,
"De 15 a 19 años (152)",48,45,35,7,2,1,,,,,3,14
"De 20 a 24 años (153)",21,17,7,4,3,3,,,,,4,19
"De 25 a 29 años (154)",15,13,1,1,5,3,2,,1,,2,36
"De 30 a 34 años (155)",4,4,,,1,1,2,,,,,15
"De 35 a 39 años (156)",3,3,,,,,1,1,1,,,19
"De 40 a 44 años (157)",4,4,,,1,1,,,2,,,22
"De 45 a 49 años (158)",12,12,2,1,2,,2,2,3,,,52
"De 50 y más años (159)",9,9,1,1,1,,1,1,1,3,,58
"No PEA (160)",8234,8092,2471,933,904,718,1072,816,535,643,142,26882
"De 12 a 14 años (161)",1369,1351,1337,13,1,,,,,,18,15
"De 15 a 19 años (162)",1567,1526,898,446,161,18,3,,,,41,834
"De 20 a 24 años (163)",1216,1180,121,295,393,242,117,12,,,36,2377
"De 25 a 29 años (164)",912,900,48,82,192,244,269,60,5,,12,2799
"De 30 a 34 años (165)",673,670,10,35,53,99,277,148,38,10,3,3031
"De 35 a 39 años (166)",666,658,19,27,41,44,165,197,116,49,8,3770
"De 40 a 44 años (167)",483,477,10,9,22,25,88,142,111,70,6,3187
"De 45 a 49 años (168)",373,371,7,5,19,14,45,83,80,118,2,2848
"De 50 y más años (169)",975,959,21,21,22,32,108,174,185,396,16,8021
