"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",418,21,187,126,80,4
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",52,1,22,18,8,3
"Desocupado (038)",42,,28,13,1,
,,,,,,
"URBANA (039)",3977,44,1483,1594,768,88
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",13,,1,7,5,
"Profes., científicos e intelectuales (041)",256,,61,135,60,
"Técnicos de nivel medio y trab.asimilados (042)",391,,130,180,80,1
"Jefes y empleados de oficina (043)",174,,62,75,36,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",392,3,150,147,80,12
"Agricult.trabaj. calif. agrop. y pesqueros (045)",288,1,65,86,101,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",382,1,137,160,76,8
"Obreros construc., conf., papel, fab., instr. (047)",753,2,256,342,146,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1121,34,501,399,165,22
"Otra (049)",39,,21,15,3,
"Ocupación no especificada (050)",39,1,17,13,6,2
"Desocupado (051)",129,2,82,35,10,
"Hombres (052)",3014,24,1075,1218,623,74
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,,1,6,4,
"Profes., científicos e intelectuales (054)",165,,43,78,44,
"Técnicos de nivel medio y trab.asimilados (055)",305,,96,140,68,1
"Jefes y empleados de oficina (056)",94,,24,41,28,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",139,1,48,46,40,4
"Agricult.trabaj. calif. agrop. y pesqueros (058)",262,1,60,78,90,33
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",369,1,135,153,72,8
"Obreros construc., conf., papel, fab., instr. (060)",715,2,232,328,146,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",814,17,356,305,116,20
"Otra (062)",38,,20,15,3,
"Ocupación no especificada (063)",12,,5,5,2,
"Desocupado (064)",90,2,55,23,10,
"Mujeres (065)",963,20,408,376,145,14
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,1,1,
"Profes., científicos e intelectuales (067)",91,,18,57,16,
"Técnicos de nivel medio y trab.asimilados (068)",86,,34,40,12,
"Jefes y empleados de oficina (069)",80,,38,34,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",253,2,102,101,40,8
"Agricult.trabaj. calif. agrop. y pesqueros (071)",26,,5,8,11,2
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",13,,2,7,4,
"Obreros construc., conf., papel, fab., instr. (073)",38,,24,14,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",307,17,145,94,49,2
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",27,1,12,8,4,2
"Desocupado (077)",39,,27,12,,
,,,,,,
"RURAL (078)",1707,17,508,621,448,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,1,,2,
"Profes., científicos e intelectuales (080)",48,,10,28,10,
"Técnicos de nivel medio y trab.asimilados (081)",34,,11,15,8,
"Jefes y empleados de oficina (082)",18,,10,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",59,,12,30,17,
"Agricult.trabaj. calif. agrop. y pesqueros (084)",674,,115,238,227,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",89,,32,37,17,3
"Obreros construc., conf., papel, fab., instr. (086)",289,,76,134,76,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",440,16,219,114,79,12
"Otra (088)",11,,3,6,2,
"Ocupación no especificada (089)",28,,12,11,4,1
"Desocupado (090)",14,1,7,4,2,
"Hombres (091)",1422,13,419,513,376,101
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,,2,
"Profes., científicos e intelectuales (093)",31,,5,18,8,
"Técnicos de nivel medio y trab.asimilados (094)",25,,6,11,8,
"Jefes y empleados de oficina (095)",15,,7,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",22,,4,10,8,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",605,,106,210,204,85
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",87,,31,37,16,3
"Obreros construc., conf., papel, fab., instr. (099)",281,,72,131,75,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",329,12,177,82,48,10
"Otra (101)",11,,3,6,2,
"Ocupación no especificada (102)",3,,2,1,,
"Desocupado (103)",11,1,6,3,1,
"Mujeres (104)",285,4,89,108,72,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",17,,5,10,2,
"Técnicos de nivel medio y trab.asimilados (107)",9,,5,4,,
"Jefes y empleados de oficina (108)",3,,3,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",37,,8,20,9,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",69,,9,28,23,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",2,,1,,1,
"Obreros construc., conf., papel, fab., instr. (112)",8,,4,3,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",111,4,42,32,31,2
"Ocupación no especificada (115)",25,,10,10,4,1
"Desocupado (116)",3,,1,1,1,
