"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",202,,37,67,81,17
"Otras activ. serv.comun.soc y personales (041)",1191,16,399,391,329,56
"Hogares privados con servicio doméstico (042)",53,3,23,12,14,1
"Actividad economica no especificada (044)",666,,211,236,190,29
"Desocupado (045)",2692,30,1261,703,621,77
"Mujeres (046)",12523,109,4404,4600,3102,308
"Agric., ganadería, caza y silvicultura (047)",42,3,14,9,14,2
"Pesca (048)",112,1,50,45,15,1
"Explotación de minas y canteras (049)",115,,45,39,30,1
"Industrias manufactureras (050)",570,4,134,191,217,24
"Suministro de electricidad, gas y agua (051)",17,,7,4,6,
"Construcción (052)",90,,35,40,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3194,43,965,1221,850,115
"Venta, mant.y rep. veh.autom.y motoc. (054)",82,,45,25,11,1
"Comercio al por mayor (055)",167,2,55,63,42,5
"Comercio al por menor (056)",2945,41,865,1133,797,109
"Hoteles y restaurantes (057)",1680,18,577,589,441,55
"Trans., almac. y comunicaciones (058)",343,,209,76,58,
"Intermediación financiera (059)",123,,62,43,18,
"Activid.inmobil., empres. y alquileres (060)",881,,363,350,163,5
"Admin.pub. y defensa; p. segur.soc afil (061)",492,,156,218,113,5
"Enseñanza (062)",1330,,339,602,374,15
"Servicios sociales y de salud (063)",402,,104,177,116,5
"Otras activ. serv.comun.soc y personales (064)",707,2,249,257,179,20
"Hogares privados con servicio doméstico (065)",921,21,367,297,214,22
"Actividad economica no especificada (067)",576,2,183,188,171,32
"Desocupado (068)",928,15,545,254,108,6
,,,,,,
"URBANA (069)",45219,449,15396,15496,12611,1267
"Agric., ganadería, caza y silvicultura (070)",316,10,82,83,97,44
"Pesca (071)",4691,74,2117,1626,811,63
"Explotación de minas y canteras (072)",2266,,472,685,1075,34
"Industrias manufactureras (073)",3020,30,987,936,934,133
"Suministro de electricidad, gas y agua (074)",192,,39,54,93,6
"Construcción (075)",3423,9,1036,1222,1060,96
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",7784,148,2443,2670,2214,309
"Venta, mant.y rep. veh.autom.y motoc. (077)",1328,10,473,416,406,23
"Comercio al por mayor (078)",454,7,162,161,111,13
"Comercio al por menor (079)",6002,131,1808,2093,1697,273
"Hoteles y restaurantes (080)",2580,36,880,897,674,93
"Trans., almac. y comunicaciones (081)",5218,48,1871,1724,1502,73
"Intermediación financiera (082)",203,,82,84,34,3
"Activid.inmobil., empres. y alquileres (083)",3857,8,1245,1555,977,72
"Admin.pub. y defensa; p. segur.soc afil (084)",1591,,396,619,535,41
"Enseñanza (085)",1876,,433,792,610,41
"Servicios sociales y de salud (086)",594,,138,240,195,21
"Otras activ. serv.comun.soc y personales (087)",1858,18,631,635,498,76
"Hogares privados con servicio doméstico (088)",951,24,378,305,222,22
"Actividad economica no especificada (090)",1224,2,385,421,356,60
"Desocupado (091)",3575,42,1781,948,724,80
"Hombres (092)",32871,340,11057,10952,9563,959
"Agric., ganadería, caza y silvicultura (093)",284,7,73,75,87,42
"Pesca (094)",4580,73,2067,1581,797,62
"Explotación de minas y canteras (095)",2152,,427,647,1045,33
"Industrias manufactureras (096)",2459,26,856,750,718,109
"Suministro de electricidad, gas y agua (097)",175,,32,50,87,6
"Construcción (098)",3337,9,1001,1183,1048,96
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",4614,105,1484,1458,1373,194
"Venta, mant.y rep. veh.autom.y motoc. (100)",1247,10,428,392,395,22
"Comercio al por mayor (101)",291,5,107,99,72,8
"Comercio al por menor (102)",3076,90,949,967,906,164
"Hoteles y restaurantes (103)",923,18,310,314,243,38
"Trans., almac. y comunicaciones (104)",4880,48,1663,1650,1446,73
"Intermediación financiera (105)",87,,21,43,20,3
"Activid.inmobil., empres. y alquileres (106)",3000,8,888,1216,821,67
"Admin.pub. y defensa; p. segur.soc afil (107)",1104,,243,403,422,36
"Enseñanza (108)",556,,97,195,238,26
"Servicios sociales y de salud (109)",199,,37,66,80,16
"Otras activ. serv.comun.soc y personales (110)",1162,16,388,381,321,56
"Hogares privados con servicio doméstico (111)",50,3,22,11,14,
"Actividad economica no especificada (113)",656,,208,233,187,28
"Desocupado (114)",2653,27,1240,696,616,74
"Mujeres (115)",12348,109,4339,4544,3048,308
"Agric., ganadería, caza y silvicultura (116)",32,3,9,8,10,2
"Pesca (117)",111,1,50,45,14,1
"Explotación de minas y canteras (118)",114,,45,38,30,1
"Industrias manufactureras (119)",561,4,131,186,216,24
"Suministro de electricidad, gas y agua (120)",17,,7,4,6,
"Construcción (121)",86,,35,39,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3170,43,959,1212,841,115
"Venta, mant.y rep. veh.autom.y motoc. (123)",81,,45,24,11,1
"Comercio al por mayor (124)",163,2,55,62,39,5
"Comercio al por menor (125)",2926,41,859,1126,791,109
"Hoteles y restaurantes (126)",1657,18,570,583,431,55
"Trans., almac. y comunicaciones (127)",338,,208,74,56,
"Intermediación financiera (128)",116,,61,41,14,
"Activid.inmobil., empres. y alquileres (129)",857,,357,339,156,5
"Admin.pub. y defensa; p. segur.soc afil (130)",487,,153,216,113,5
"Enseñanza (131)",1320,,336,597,372,15
"Servicios sociales y de salud (132)",395,,101,174,115,5
"Otras activ. serv.comun.soc y personales (133)",696,2,243,254,177,20
"Hogares privados con servicio doméstico (134)",901,21,356,294,208,22
"Actividad economica no especificada (136)",568,2,177,188,169,32
"Desocupado (137)",922,15,541,252,108,6
,,,,,,
"RURAL (138)",1060,11,409,345,256,39
"Agric., ganadería, caza y silvicultura (139)",140,2,44,30,45,19
"Pesca (140)",330,6,175,103,44,2
"Explotación de minas y canteras (141)",10,,1,5,4,
"Industrias manufactureras (142)",32,,12,12,8,
"Construcción (144)",70,,25,24,19,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",103,,30,30,37,6
"Venta, mant.y rep. veh.autom.y motoc. (146)",11,,5,4,2,
"Comercio al por mayor (147)",12,,2,4,6,
"Comercio al por menor (148)",80,,23,22,29,6
"Hoteles y restaurantes (149)",85,,22,38,24,1
"Trans., almac. y comunicaciones (150)",38,,8,13,16,1
"Intermediación financiera (151)",10,,2,3,5,
"Activid.inmobil., empres. y alquileres (152)",69,,14,33,21,1
"Admin.pub. y defensa; p. segur.soc afil (153)",25,,7,15,3,
"Enseñanza (154)",12,,3,6,2,1
"Servicios sociales y de salud (155)",10,,3,4,2,1
"Otras activ. serv.comun.soc y personales (156)",40,,17,13,10,
"Hogares privados con servicio doméstico (157)",23,,12,4,6,1
"Actividad economica no especificada (159)",18,,9,3,5,1
"Desocupado (160)",45,3,25,9,5,3
"Hombres (161)",885,11,344,289,202,39
"Agric., ganadería, caza y silvicultura (162)",130,2,39,29,41,19
"Pesca (163)",329,6,175,103,43,2
"Explotación de minas y canteras (164)",9,,1,4,4,
"Industrias manufactureras (165)",23,,9,7,7,
"Construcción (167)",66,,25,23,16,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",79,,24,21,28,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,5,3,2,
"Comercio al por mayor (170)",8,,2,3,3,
"Comercio al por menor (171)",61,,17,15,23,6
"Hoteles y restaurantes (172)",62,,15,32,14,1
"Trans., almac. y comunicaciones (173)",33,,7,11,14,1
"Intermediación financiera (174)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (175)",45,,8,22,14,1
"Admin.pub. y defensa; p. segur.soc afil (176)",20,,4,13,3,
"Enseñanza (177)",2,,,1,,1
"Servicios sociales y de salud (178)",3,,,1,1,1
"Otras activ. serv.comun.soc y personales (179)",29,,11,10,8,
"Hogares privados con servicio doméstico (180)",3,,1,1,,1
"Actividad economica no especificada (182)",10,,3,3,3,1
"Desocupado (183)",39,3,21,7,5,3
"Mujeres (184)",175,,65,56,54,
"Agric., ganadería, caza y silvicultura (185)",10,,5,1,4,
"Pesca (186)",1,,,,1,
"Explotación de minas y canteras (187)",1,,,1,,
"Industrias manufactureras (188)",9,,3,5,1,
"Construcción (190)",4,,,1,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",24,,6,9,9,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",4,,,1,3,
"Comercio al por menor (194)",19,,6,7,6,
"Hoteles y restaurantes (195)",23,,7,6,10,
"Trans., almac. y comunicaciones (196)",5,,1,2,2,
"Intermediación financiera (197)",7,,1,2,4,
"Activid.inmobil., empres. y alquileres (198)",24,,6,11,7,
"Admin.pub. y defensa; p. segur.soc afil (199)",5,,3,2,,
"Enseñanza (200)",10,,3,5,2,
"Servicios sociales y de salud (201)",7,,3,3,1,
"Otras activ. serv.comun.soc y personales (202)",11,,6,3,2,
"Hogares privados con servicio doméstico (203)",20,,11,3,6,
"Actividad economica no especificada (205)",8,,6,,2,
"Desocupado (206)",6,,4,2,,
