"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",86,230,227,4,98.7,1.7,
"De 40 a 44 años (037)",56,141,136,,96.5,,
"De 45 a 49 años (038)",59,182,171,,94,,
"De 50 y más años (039)",55,209,184,,88,,
"No PEA (040)",37239,85719,80127,1872,93.5,2.2,
"De 12 a 14 años (041)",3942,18,17,1,94.4,5.6,
"De 15 a 19 años (042)",5349,800,784,251,98,31.4,
"De 20 a 24 años (043)",4192,3646,3580,555,98.2,15.2,
"De 25 a 29 años (044)",3668,6069,5935,485,97.8,8,
"De 30 a 34 años (045)",3163,7354,7167,334,97.5,4.5,
"De 35 a 39 años (046)",2811,7954,7705,181,96.9,2.3,
"De 40 a 44 años (047)",2775,8727,8333,55,95.5,0.6,
"De 45 a 49 años (048)",2517,8904,8420,10,94.6,0.1,
"De 50 y más años (049)",8822,42247,38186,,90.4,,
,,,,,,,
"URBANA (060)",48881,108650,102046,2179,93.9,2,
"De 12 a 14 años (061)",3966,20,19,1,95,5,
"De 15 a 19 años (062)",6153,886,865,267,97.6,30.1,
"De 20 a 24 años (063)",5737,4333,4254,621,98.2,14.3,
"De 25 a 29 años (064)",5353,7639,7461,560,97.7,7.3,
"De 30 a 34 años (065)",4656,9876,9633,412,97.5,4.2,
"De 35 a 39 años (066)",4270,11387,11026,225,96.8,2,
"De 40 a 44 años (067)",4210,12601,12061,82,95.7,0.7,
"De 45 a 49 años (068)",3809,12700,12051,11,94.9,0.1,
"De 50 y más años (069)",10727,49208,44676,,90.8,,
"PEA (070)",12322,24524,23343,355,95.2,1.4,
"De 12 a 14 años (071)",83,2,2,,100,,
"De 15 a 19 años (072)",902,107,101,21,94.4,19.6,
"De 20 a 24 años (073)",1664,808,793,85,98.1,10.5,
"De 25 a 29 años (074)",1773,1715,1669,84,97.3,4.9,
"De 30 a 34 años (075)",1555,2681,2618,88,97.7,3.3,
"De 35 a 39 años (076)",1506,3569,3449,46,96.6,1.3,
"De 40 a 44 años (077)",1483,4028,3876,28,96.2,0.7,
"De 45 a 49 años (078)",1332,4023,3827,3,95.1,0.1,
"De 50 y más años (079)",2024,7591,7008,,92.3,,
"Ocupada (080)",11402,23283,22152,318,95.1,1.4,
"De 12 a 14 años (081)",70,2,2,,100,,
"De 15 a 19 años (082)",769,90,84,16,93.3,17.8,
"De 20 a 24 años (083)",1427,700,686,70,98,10,
"De 25 a 29 años (084)",1602,1569,1523,79,97.1,5,
"De 30 a 34 años (085)",1445,2473,2415,80,97.7,3.2,
"De 35 a 39 años (086)",1420,3339,3222,42,96.5,1.3,
"De 40 a 44 años (087)",1427,3887,3740,28,96.2,0.7,
"De 45 a 49 años (088)",1273,3841,3656,3,95.2,0.1,
"De 50 y más años (089)",1969,7382,6824,,92.4,,
"Desocupada (090)",920,1241,1191,37,96,3,
"De 12 a 14 años (091)",13,,,,,,
"De 15 a 19 años (092)",133,17,17,5,100,29.4,
"De 20 a 24 años (093)",237,108,107,15,99.1,13.9,
"De 25 a 29 años (094)",171,146,146,5,100,3.4,
"De 30 a 34 años (095)",110,208,203,8,97.6,3.8,
"De 35 a 39 años (096)",86,230,227,4,98.7,1.7,
"De 40 a 44 años (097)",56,141,136,,96.5,,
"De 45 a 49 años (098)",59,182,171,,94,,
"De 50 y más años (099)",55,209,184,,88,,
"No PEA (100)",36559,84126,78703,1824,93.6,2.2,
"De 12 a 14 años (101)",3883,18,17,1,94.4,5.6,
"De 15 a 19 años (102)",5251,779,764,246,98.1,31.6,
"De 20 a 24 años (103)",4073,3525,3461,536,98.2,15.2,
"De 25 a 29 años (104)",3580,5924,5792,476,97.8,8,
"De 30 a 34 años (105)",3101,7195,7015,324,97.5,4.5,
"De 35 a 39 años (106)",2764,7818,7577,179,96.9,2.3,
"De 40 a 44 años (107)",2727,8573,8185,54,95.5,0.6,
"De 45 a 49 años (108)",2477,8677,8224,8,94.8,0.1,
"De 50 y más años (109)",8703,41617,37668,,90.5,,
,,,,,,,
"RURAL (120)",855,1865,1686,51,90.4,2.7,
"De 12 a 14 años (121)",59,,,,,,
"De 15 a 19 años (122)",109,21,20,5,95.2,23.8,
"De 20 a 24 años (123)",137,126,124,20,98.4,15.9,
"De 25 a 29 años (124)",124,177,173,11,97.7,6.2,
"De 30 a 34 años (125)",89,182,174,10,95.6,5.5,
"De 35 a 39 años (126)",65,163,154,3,94.5,1.8,
"De 40 a 44 años (127)",59,179,172,,96.1,,
"De 45 a 49 años (128)",65,301,267,2,88.7,0.7,
"De 50 y más años (129)",148,716,602,,84.1,,
"PEA (130)",175,272,262,4,96.3,1.5,
"De 15 a 19 años (132)",11,,,,,,
"De 20 a 24 años (133)",18,5,5,1,100,20,
"De 25 a 29 años (134)",36,32,30,2,93.8,6.3,
"De 30 a 34 años (135)",27,23,22,,95.7,,
"De 35 a 39 años (136)",18,27,26,1,96.3,3.7,
"De 40 a 44 años (137)",11,25,24,,96,,
"De 45 a 49 años (138)",25,74,71,,95.9,,
"De 50 y más años (139)",29,86,84,,97.7,,
"Ocupada (140)",169,269,259,3,96.3,1.1,
"De 15 a 19 años (142)",11,,,,,,
"De 20 a 24 años (143)",16,5,5,1,100,20,
"De 25 a 29 años (144)",34,29,27,1,93.1,3.4,
"De 30 a 34 años (145)",25,23,22,,95.7,,
"De 35 a 39 años (146)",18,27,26,1,96.3,3.7,
"De 40 a 44 años (147)",11,25,24,,96,,
"De 45 a 49 años (148)",25,74,71,,95.9,,
"De 50 y más años (149)",29,86,84,,97.7,,
"Desocupada (150)",6,3,3,1,100,33.3,
"De 20 a 24 años (153)",2,,,,,,
"De 25 a 29 años (154)",2,3,3,1,100,33.3,
"De 30 a 34 años (155)",2,,,,,,
"No PEA (160)",680,1593,1424,47,89.4,3,
"De 12 a 14 años (161)",59,,,,,,
"De 15 a 19 años (162)",98,21,20,5,95.2,23.8,
"De 20 a 24 años (163)",119,121,119,19,98.3,15.7,
"De 25 a 29 años (164)",88,145,143,9,98.6,6.2,
"De 30 a 34 años (165)",62,159,152,10,95.6,6.3,
"De 35 a 39 años (166)",47,136,128,2,94.1,1.5,
"De 40 a 44 años (167)",48,154,148,,96.1,,
"De 45 a 49 años (168)",40,227,196,2,86.3,0.9,
"De 50 y más años (169)",119,630,518,,82.2,,
