"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",244,204,49,78,57,15,4,,1,,40,262
"De 30 a 34 años (025)",199,185,36,50,58,28,11,2,,,14,310
"De 35 a 39 años (026)",189,186,20,29,63,41,31,1,1,,3,425
"De 40 a 44 años (027)",147,145,12,25,39,29,35,5,,,2,374
"De 45 a 49 años (028)",126,124,5,12,32,27,33,13,1,1,2,402
"De 50 y más años (029)",325,325,13,25,42,57,75,67,33,13,,1464
"Desocupada (030)",75,66,10,20,16,10,8,,2,,9,133
"De 15 a 19 años (032)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (033)",15,12,4,7,,1,,,,,3,10
"De 25 a 29 años (034)",19,14,3,5,5,1,,,,,5,18
"De 30 a 34 años (035)",15,14,,5,7,1,1,,,,1,26
"De 35 a 39 años (036)",10,10,,,3,5,2,,,,,29
"De 40 a 44 años (037)",4,4,,1,1,2,,,,,,9
"De 45 a 49 años (038)",7,7,1,1,,,5,,,,,23
"De 50 y más años (039)",2,2,,,,,,,2,,,17
"No PEA (040)",1526,1479,458,241,309,198,158,67,35,13,47,3006
"De 12 a 14 años (041)",196,195,194,1,,,,,,,1,1
"De 15 a 19 años (042)",196,190,168,21,1,,,,,,6,23
"De 20 a 24 años (043)",168,155,51,77,25,1,1,,,,13,134
"De 25 a 29 años (044)",152,138,17,56,49,14,1,,1,,14,208
"De 30 a 34 años (045)",166,161,12,31,73,33,11,1,,,5,331
"De 35 a 39 años (046)",130,129,5,12,53,39,17,3,,,1,327
"De 40 a 44 años (047)",120,119,3,15,42,35,21,2,1,,1,313
"De 45 a 49 años (048)",91,91,3,8,28,29,17,4,2,,,266
"De 50 y más años (049)",307,301,5,20,38,47,90,57,31,13,6,1403
,,,,,,,,,,,,
"URBANA (060)",1878,1774,502,333,391,259,192,60,25,12,104,3456
"De 12 a 14 años (061)",132,131,130,1,,,,,,,1,1
"De 15 a 19 años (062)",177,172,154,16,2,,,,,,5,20
"De 20 a 24 años (063)",225,195,90,86,17,2,,,,,30,126
"De 25 a 29 años (064)",269,224,52,89,65,14,2,,2,,45,286
"De 30 a 34 años (065)",243,228,38,59,81,37,11,2,,,15,391
"De 35 a 39 años (066)",197,194,15,20,77,50,31,1,,,3,464
"De 40 a 44 años (067)",174,173,8,21,59,48,32,4,1,,1,454
"De 45 a 49 años (068)",139,138,6,15,39,39,32,5,2,,1,401
"De 50 y más años (069)",322,319,9,26,51,69,84,48,20,12,3,1313
"PEA (070)",854,783,185,175,181,110,83,32,11,6,71,1597
"De 12 a 14 años (071)",2,2,2,,,,,,,,,
"De 15 a 19 años (072)",45,45,34,10,1,,,,,,,12
"De 20 a 24 años (073)",120,99,54,36,8,1,,,,,21,55
"De 25 a 29 años (074)",162,128,42,48,31,4,2,,1,,34,139
"De 30 a 34 años (075)",128,116,27,37,32,13,5,2,,,12,173
"De 35 a 39 años (076)",107,105,12,14,39,22,18,,,,2,235
"De 40 a 44 años (077)",80,79,5,10,26,19,16,3,,,1,209
"De 45 a 49 años (078)",66,65,3,8,18,15,17,4,,,1,191
"De 50 y más años (079)",144,144,6,12,26,36,25,23,10,6,,583
"Ocupada (080)",811,744,180,164,172,106,75,32,9,6,67,1505
"De 12 a 14 años (081)",2,2,2,,,,,,,,,
"De 15 a 19 años (082)",44,44,34,9,1,,,,,,,11
"De 20 a 24 años (083)",112,93,52,32,8,1,,,,,19,51
"De 25 a 29 años (084)",153,121,39,46,29,4,2,,1,,32,133
"De 30 a 34 años (085)",119,107,27,34,28,12,4,2,,,12,155
"De 35 a 39 años (086)",100,98,12,14,37,19,16,,,,2,214
"De 40 a 44 años (087)",78,77,5,9,25,19,16,3,,,1,206
"De 45 a 49 años (088)",61,60,3,8,18,15,12,4,,,1,169
"De 50 y más años (089)",142,142,6,12,26,36,25,23,8,6,,566
"Desocupada (090)",43,39,5,11,9,4,8,,2,,4,92
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",8,6,2,4,,,,,,,2,4
"De 25 a 29 años (094)",9,7,3,2,2,,,,,,2,6
"De 30 a 34 años (095)",9,9,,3,4,1,1,,,,,18
"De 35 a 39 años (096)",7,7,,,2,3,2,,,,,21
"De 40 a 44 años (097)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (098)",5,5,,,,,5,,,,,22
"De 50 y más años (099)",2,2,,,,,,,2,,,17
"No PEA (100)",1024,991,317,158,210,149,109,28,14,6,33,1859
"De 12 a 14 años (101)",130,129,128,1,,,,,,,1,1
"De 15 a 19 años (102)",132,127,120,6,1,,,,,,5,8
"De 20 a 24 años (103)",105,96,36,50,9,1,,,,,9,71
"De 25 a 29 años (104)",107,96,10,41,34,10,,,1,,11,147
"De 30 a 34 años (105)",115,112,11,22,49,24,6,,,,3,218
"De 35 a 39 años (106)",90,89,3,6,38,28,13,1,,,1,229
"De 40 a 44 años (107)",94,94,3,11,33,29,16,1,1,,,245
"De 45 a 49 años (108)",73,73,3,7,21,24,15,1,2,,,210
"De 50 y más años (109)",178,175,3,14,25,33,59,25,10,6,3,730
,,,,,,,,,,,,
"RURAL (120)",1237,1200,254,231,244,148,165,95,48,15,37,3056
"De 12 a 14 años (121)",76,76,76,,,,,,,,,
"De 15 a 19 años (122)",101,100,78,22,,,,,,,1,22
"De 20 a 24 años (123)",151,141,44,66,26,2,3,,,,10,136
"De 25 a 29 años (124)",146,132,17,50,46,16,3,,,,14,202
"De 30 a 34 años (125)",137,132,10,27,57,25,12,1,,,5,276
"De 35 a 39 años (126)",132,131,10,21,42,35,19,3,1,,1,317
"De 40 a 44 años (127)",97,95,7,20,23,18,24,3,,,2,242
"De 45 a 49 años (128)",85,84,3,6,21,17,23,12,1,1,1,290
"De 50 y más años (129)",312,309,9,19,29,35,81,76,46,14,3,1571
"PEA (130)",735,712,113,148,145,99,116,56,27,8,23,1909
"De 12 a 14 años (131)",10,10,10,,,,,,,,,
"De 15 a 19 años (132)",37,37,30,7,,,,,,,,7
"De 20 a 24 años (133)",88,82,29,39,10,2,2,,,,6,73
"De 25 a 29 años (134)",101,90,10,35,31,12,2,,,,11,141
"De 30 a 34 años (135)",86,83,9,18,33,16,7,,,,3,163
"De 35 a 39 años (136)",92,91,8,15,27,24,15,1,1,,1,219
"De 40 a 44 años (137)",71,70,7,16,14,12,19,2,,,1,174
"De 45 a 49 años (138)",67,66,3,5,14,12,21,9,1,1,1,234
"De 50 y más años (139)",183,183,7,13,16,21,50,44,25,7,,898
"Ocupada (140)",703,685,108,139,138,93,116,56,27,8,18,1868
"De 12 a 14 años (141)",10,10,10,,,,,,,,,
"De 15 a 19 años (142)",35,35,28,7,,,,,,,,7
"De 20 a 24 años (143)",81,76,27,36,10,1,2,,,,5,67
"De 25 a 29 años (144)",91,83,10,32,28,11,2,,,,8,129
"De 30 a 34 años (145)",80,78,9,16,30,16,7,,,,2,155
"De 35 a 39 años (146)",89,88,8,15,26,22,15,1,1,,1,211
"De 40 a 44 años (147)",69,68,7,16,14,10,19,2,,,1,168
"De 45 a 49 años (148)",65,64,2,4,14,12,21,9,1,1,1,233
"De 50 y más años (149)",183,183,7,13,16,21,50,44,25,7,,898
"Desocupada (150)",32,27,5,9,7,6,,,,,5,41
"De 15 a 19 años (152)",2,2,2,,,,,,,,,
"De 20 a 24 años (153)",7,6,2,3,,1,,,,,1,6
"De 25 a 29 años (154)",10,7,,3,3,1,,,,,3,12
"De 30 a 34 años (155)",6,5,,2,3,,,,,,1,8
"De 35 a 39 años (156)",3,3,,,1,2,,,,,,8
"De 40 a 44 años (157)",2,2,,,,2,,,,,,6
"De 45 a 49 años (158)",2,2,1,1,,,,,,,,1
"No PEA (160)",502,488,141,83,99,49,49,39,21,7,14,1147
"De 12 a 14 años (161)",66,66,66,,,,,,,,,
"De 15 a 19 años (162)",64,63,48,15,,,,,,,1,15
"De 20 a 24 años (163)",63,59,15,27,16,,1,,,,4,63
"De 25 a 29 años (164)",45,42,7,15,15,4,1,,,,3,61
"De 30 a 34 años (165)",51,49,1,9,24,9,5,1,,,2,113
"De 35 a 39 años (166)",40,40,2,6,15,11,4,2,,,,98
"De 40 a 44 años (167)",26,25,,4,9,6,5,1,,,1,68
"De 45 a 49 años (168)",18,18,,1,7,5,2,3,,,,56
"De 50 y más años (169)",129,126,2,6,13,14,31,32,21,7,3,673
