"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"URBANA (060)",12309,9653,1001,375,1280
"Sin nivel (061)",395,381,13,,1
"Educación inicial (062)",1,1,,,
"Primaria (063)",2538,2354,143,18,23
"Secundaria (064)",5900,5153,431,61,255
"Superior no univ. incompleta (065)",827,594,87,24,122
"Superior no univ. completa (066)",1171,560,135,98,378
"Superior univ. incompleta (067)",377,238,23,12,104
"Superior univ. completa (068)",1100,372,169,162,397
"De 06 a 14 años (070)",154,140,10,3,1
"Primaria (073)",70,64,4,2,
"Secundaria (074)",84,76,6,1,1
"De 15 a 29 años (080)",4461,3604,394,92,371
"Sin nivel (081)",21,21,,,
"Primaria (083)",337,312,17,4,4
"Secundaria (084)",2812,2465,220,22,105
"Superior no univ. incompleta (085)",411,316,47,9,39
"Superior no univ. completa (086)",430,239,54,32,105
"Superior univ. incompleta (087)",167,125,10,4,28
"Superior univ. completa (088)",283,126,46,21,90
"De 30 a 44 años (090)",4559,3400,386,175,598
"Sin nivel (091)",66,63,3,,
"Educación inicial (092)",1,1,,,
"Primaria (093)",852,785,61,5,1
"Secundaria (094)",2041,1807,143,17,74
"Superior no univ. incompleta (095)",311,220,31,10,50
"Superior no univ. completa (096)",548,256,55,42,195
"Superior univ. incompleta (097)",152,86,9,4,53
"Superior univ. completa (098)",588,182,84,97,225
"De 45 a 64 años (100)",2632,2049,190,103,290
"Sin nivel (101)",189,182,7,,
"Primaria (103)",1013,940,53,6,14
"Secundaria (104)",891,741,59,21,70
"Superior no univ. incompleta (105)",97,55,7,5,30
"Superior no univ. completa (106)",175,52,25,24,74
"Superior univ. incompleta (107)",56,25,4,4,23
"Superior univ. completa (108)",211,54,35,43,79
"De 65 y más años (110)",503,460,21,2,20
"Sin nivel (111)",119,115,3,,1
"Primaria (113)",266,253,8,1,4
"Secundaria (114)",72,64,3,,5
"Superior no univ. incompleta (115)",8,3,2,,3
"Superior no univ. completa (116)",18,13,1,,4
"Superior univ. incompleta (117)",2,2,,,
"Superior univ. completa (118)",18,10,4,1,3
,,,,,
"RURAL (120)",31531,29363,1302,257,609
"Sin nivel (121)",2761,2720,30,9,2
"Educación inicial (122)",27,25,,1,1
"Primaria (123)",12138,11792,290,22,34
"Secundaria (124)",13984,13135,611,72,166
"Superior no univ. incompleta (125)",699,579,51,14,55
"Superior no univ. completa (126)",977,633,138,52,154
"Superior univ. incompleta (127)",232,168,29,9,26
"Superior univ. completa (128)",713,311,153,78,171
"De 06 a 14 años (130)",387,382,1,4,
"Sin nivel (131)",9,9,,,
"Educación inicial (132)",6,6,,,
"Primaria (133)",269,266,1,2,
"Secundaria (134)",103,101,,2,
"De 15 a 29 años (140)",9477,8787,450,58,182
"Sin nivel (141)",86,81,3,1,1
"Educación inicial (142)",6,6,,,
"Primaria (143)",1630,1577,44,2,7
"Secundaria (144)",6827,6421,317,29,60
"Superior no univ. incompleta (145)",323,278,19,5,21
"Superior no univ. completa (146)",363,263,34,11,55
"Superior univ. incompleta (147)",86,69,9,1,7
"Superior univ. completa (148)",156,92,24,9,31
"De 30 a 44 años (150)",9797,8957,481,106,253
"Sin nivel (151)",210,204,4,1,1
"Educación inicial (152)",15,13,,1,1
"Primaria (153)",3313,3197,99,7,10
"Secundaria (154)",5102,4798,221,25,58
"Superior no univ. incompleta (155)",277,232,19,6,20
"Superior no univ. completa (156)",436,292,53,26,65
"Superior univ. incompleta (157)",97,73,12,1,11
"Superior univ. completa (158)",347,148,73,39,87
"De 45 a 64 años (160)",8500,7912,336,85,167
"Sin nivel (161)",1199,1179,15,5,
"Primaria (163)",5008,4857,127,9,15
"Secundaria (164)",1791,1661,69,16,45
"Superior no univ. incompleta (165)",92,63,13,3,13
"Superior no univ. completa (166)",166,69,49,15,33
"Superior univ. incompleta (167)",46,23,8,7,8
"Superior univ. completa (168)",198,60,55,30,53
"De 65 y más años (170)",3370,3325,34,4,7
"Sin nivel (171)",1257,1247,8,2,
"Primaria (173)",1918,1895,19,2,2
"Secundaria (174)",161,154,4,,3
"Superior no univ. incompleta (175)",7,6,,,1
"Superior no univ. completa (176)",12,9,2,,1
"Superior univ. incompleta (177)",3,3,,,
"Superior univ. completa (178)",12,11,1,,
