"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",83,68,10,20,21,12,5,,,,15,120
"De 30 a 34 años (025)",96,85,13,19,25,14,10,3,1,,11,180
"De 35 a 39 años (026)",83,81,5,12,19,19,20,6,,,2,233
"De 40 a 44 años (027)",53,52,3,2,7,13,17,5,3,2,1,214
"De 45 a 49 años (028)",46,45,,1,8,7,18,7,2,2,1,203
"De 50 y más años (029)",111,110,5,9,9,5,21,24,19,18,1,668
"Desocupada (030)",15,13,2,2,1,3,3,2,,,2,39
"De 20 a 24 años (033)",3,3,1,1,,1,,,,,,4
"De 25 a 29 años (034)",4,2,,1,1,,,,,,2,3
"De 30 a 34 años (035)",1,1,1,,,,,,,,,
"De 35 a 39 años (036)",4,4,,,,2,1,1,,,,17
"De 40 a 44 años (037)",1,1,,,,,,1,,,,7
"De 50 y más años (039)",2,2,,,,,2,,,,,8
"No PEA (040)",2869,2799,827,234,272,238,476,337,234,181,70,9787
"De 12 a 14 años (041)",351,351,351,,,,,,,,,
"De 15 a 19 años (042)",379,374,340,30,4,,,,,,5,38
"De 20 a 24 años (043)",238,213,72,79,43,13,5,1,,,25,232
"De 25 a 29 años (044)",203,191,7,50,71,37,23,2,1,,12,420
"De 30 a 34 años (045)",207,202,6,21,45,49,72,8,1,,5,624
"De 35 a 39 años (046)",212,206,4,8,24,41,80,36,11,2,6,878
"De 40 a 44 años (047)",168,165,8,5,13,19,61,31,22,6,3,814
"De 45 a 49 años (048)",158,157,3,3,11,12,34,43,29,22,1,976
"De 50 y más años (049)",953,940,36,38,61,67,201,216,170,151,13,5805
,,,,,,,,,,,,
"URBANA (060)",803,766,191,97,137,120,114,55,31,21,37,2091
"De 12 a 14 años (061)",69,69,69,,,,,,,,,
"De 15 a 19 años (062)",79,78,72,3,3,,,,,,1,9
"De 20 a 24 años (063)",71,62,17,22,19,4,,,,,9,72
"De 25 a 29 años (064)",111,99,7,30,34,21,6,,1,,12,194
"De 30 a 34 años (065)",112,102,12,18,24,28,18,2,,,10,239
"De 35 a 39 años (066)",110,107,5,10,23,31,28,8,2,,3,341
"De 40 a 44 años (067)",53,53,3,4,9,13,14,7,2,1,,193
"De 45 a 49 años (068)",38,38,,,9,6,12,7,3,1,,169
"De 50 y más años (069)",160,158,6,10,16,17,36,31,23,19,2,874
"PEA (070)",311,285,47,54,66,53,46,11,4,4,26,695
"De 12 a 14 años (071)",4,4,4,,,,,,,,,
"De 15 a 19 años (072)",13,13,11,2,,,,,,,,2
"De 20 a 24 años (073)",31,24,7,8,6,3,,,,,7,29
"De 25 a 29 años (074)",53,43,6,15,14,8,,,,,10,67
"De 30 a 34 años (075)",60,51,11,14,13,7,5,1,,,9,88
"De 35 a 39 años (076)",62,62,5,10,17,19,10,1,,,,151
"De 40 a 44 años (077)",27,27,1,1,6,8,8,2,,1,,95
"De 45 a 49 años (078)",23,23,,,6,4,10,3,,,,88
"De 50 y más años (079)",38,38,2,4,4,4,13,4,4,3,,175
"Ocupada (080)",305,279,46,52,65,52,46,10,4,4,26,681
"De 12 a 14 años (081)",4,4,4,,,,,,,,,
"De 15 a 19 años (082)",13,13,11,2,,,,,,,,2
"De 20 a 24 años (083)",30,23,7,7,6,3,,,,,7,28
"De 25 a 29 años (084)",51,41,6,14,13,8,,,,,10,64
"De 30 a 34 años (085)",59,50,10,14,13,7,5,1,,,9,88
"De 35 a 39 años (086)",60,60,5,10,17,18,10,,,,,141
"De 40 a 44 años (087)",27,27,1,1,6,8,8,2,,1,,95
"De 45 a 49 años (088)",23,23,,,6,4,10,3,,,,88
"De 50 y más años (089)",38,38,2,4,4,4,13,4,4,3,,175
"Desocupada (090)",6,6,1,2,1,1,,1,,,,14
"De 20 a 24 años (093)",1,1,,1,,,,,,,,1
"De 25 a 29 años (094)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (095)",1,1,1,,,,,,,,,
"De 35 a 39 años (096)",2,2,,,,1,,1,,,,10
"No PEA (100)",492,481,144,43,71,67,68,44,27,17,11,1396
"De 12 a 14 años (101)",65,65,65,,,,,,,,,
"De 15 a 19 años (102)",66,65,61,1,3,,,,,,1,7
"De 20 a 24 años (103)",40,38,10,14,13,1,,,,,2,43
"De 25 a 29 años (104)",58,56,1,15,20,13,6,,1,,2,127
"De 30 a 34 años (105)",52,51,1,4,11,21,13,1,,,1,151
"De 35 a 39 años (106)",48,45,,,6,12,18,7,2,,3,190
"De 40 a 44 años (107)",26,26,2,3,3,5,6,5,2,,,98
"De 45 a 49 años (108)",15,15,,,3,2,2,4,3,1,,81
"De 50 y más años (109)",122,120,4,6,12,13,23,27,19,16,2,699
,,,,,,,,,,,,
"RURAL (120)",2664,2583,725,232,235,194,457,330,228,182,81,9423
"De 12 a 14 años (121)",289,289,289,,,,,,,,,
"De 15 a 19 años (122)",332,327,291,35,1,,,,,,5,37
"De 20 a 24 años (123)",242,212,77,80,34,13,6,2,,,30,226
"De 25 a 29 años (124)",179,162,10,41,59,28,22,2,,,17,349
"De 30 a 34 años (125)",192,186,8,22,46,35,64,9,2,,6,565
"De 35 a 39 años (126)",189,184,4,10,20,31,73,35,9,2,5,787
"De 40 a 44 años (127)",169,165,8,3,11,19,64,30,23,7,4,842
"De 45 a 49 años (128)",166,164,3,4,10,13,40,43,28,23,2,1010
"De 50 y más años (129)",906,894,35,37,54,55,188,209,166,150,12,5607
"PEA (130)",287,265,42,41,34,23,49,37,21,18,22,1032
"De 12 a 14 años (131)",3,3,3,,,,,,,,,
"De 15 a 19 años (132)",19,18,12,6,,,,,,,1,6
"De 20 a 24 años (133)",44,37,15,15,4,1,1,1,,,7,37
"De 25 a 29 años (134)",34,27,4,6,8,4,5,,,,7,56
"De 30 a 34 años (135)",37,35,3,5,12,7,5,2,1,,2,92
"De 35 a 39 años (136)",25,23,,2,2,2,11,6,,,2,99
"De 40 a 44 años (137)",27,26,2,1,1,5,9,4,3,1,1,126
"De 45 a 49 años (138)",23,22,,1,2,3,8,4,2,2,1,115
"De 50 y más años (139)",75,74,3,5,5,1,10,20,15,15,1,501
"Ocupada (140)",278,258,41,41,34,21,46,36,21,18,20,1007
"De 12 a 14 años (141)",3,3,3,,,,,,,,,
"De 15 a 19 años (142)",19,18,12,6,,,,,,,1,6
"De 20 a 24 años (143)",42,35,14,15,4,,1,1,,,7,34
"De 25 a 29 años (144)",32,27,4,6,8,4,5,,,,5,56
"De 30 a 34 años (145)",37,35,3,5,12,7,5,2,1,,2,92
"De 35 a 39 años (146)",23,21,,2,2,1,10,6,,,2,92
"De 40 a 44 años (147)",26,25,2,1,1,5,9,3,3,1,1,119
"De 45 a 49 años (148)",23,22,,1,2,3,8,4,2,2,1,115
"De 50 y más años (149)",73,72,3,5,5,1,8,20,15,15,1,493
"Desocupada (150)",9,7,1,,,2,3,1,,,2,25
"De 20 a 24 años (153)",2,2,1,,,1,,,,,,3
"De 25 a 29 años (154)",2,,,,,,,,,,2,
"De 35 a 39 años (156)",2,2,,,,1,1,,,,,7
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 50 y más años (159)",2,2,,,,,2,,,,,8
"No PEA (160)",2377,2318,683,191,201,171,408,293,207,164,59,8391
"De 12 a 14 años (161)",286,286,286,,,,,,,,,
"De 15 a 19 años (162)",313,309,279,29,1,,,,,,4,31
"De 20 a 24 años (163)",198,175,62,65,30,12,5,1,,,23,189
"De 25 a 29 años (164)",145,135,6,35,51,24,17,2,,,10,293
"De 30 a 34 años (165)",155,151,5,17,34,28,59,7,1,,4,473
"De 35 a 39 años (166)",164,161,4,8,18,29,62,29,9,2,3,688
"De 40 a 44 años (167)",142,139,6,2,10,14,55,26,20,6,3,716
"De 45 a 49 años (168)",143,142,3,3,8,10,32,39,26,21,1,895
"De 50 y más años (169)",831,820,32,32,49,54,178,189,151,135,11,5106
