"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador independiente (051)",78982,75151,3831,,
"Empleador o patrono (052)",4022,3058,509,310,145
"Trabajador familiar no remunerado (053)",8990,8080,549,210,151
"Trabajador del hogar (054)",7470,7470,,,
"De 06 a 14 años (056)",2416,2082,208,68,58
"Empleado (057)",342,272,52,12,6
"Obrero (058)",369,237,56,30,46
"Trabajador independiente (059)",642,607,35,,
"Empleador o patrono (060)",2,2,,,
"Trabajador familiar no remunerado (061)",883,786,65,26,6
"Trabajador del hogar (062)",178,178,,,
"De 15 a 29 años (064)",65155,43105,7612,6583,7855
"Empleado (065)",23470,9881,3791,4652,5146
"Obrero (066)",12634,6121,2158,1762,2593
"Trabajador independiente (067)",20478,19187,1291,,
"Empleador o patrono (068)",848,614,121,76,37
"Trabajador familiar no remunerado (069)",3841,3418,251,93,79
"Trabajador del hogar (070)",3884,3884,,,
"De 30 a 44 años (072)",73784,46769,7296,8494,11225
"Empleado (073)",26561,7581,3631,6603,8746
"Obrero (074)",11571,5555,1869,1746,2401
"Trabajador independiente (075)",29670,28181,1489,,
"Empleador o patrono (076)",1461,1135,179,101,46
"Trabajador familiar no remunerado (077)",2343,2139,128,44,32
"Trabajador del hogar (078)",2178,2178,,,
"De 45 a 64 años (080)",49399,33489,3989,4392,7529
"Empleado (081)",15403,3774,1876,3395,6358
"Obrero (082)",6383,3483,960,852,1088
"Trabajador independiente (083)",23549,22663,886,,
"Empleador o patrono (084)",1400,1035,188,118,59
"Trabajador familiar no remunerado (085)",1539,1409,79,27,24
"Trabajador del hogar (086)",1125,1125,,,
"De 65 y más años (088)",7197,6225,368,245,359
"Empleado (089)",847,364,89,131,263
"Obrero (090)",907,643,102,79,83
"Trabajador independiente (091)",4643,4513,130,,
"Empleador o patrono (092)",311,272,21,15,3
"Trabajador familiar no remunerado (093)",384,328,26,20,10
"Trabajador del hogar (094)",105,105,,,
,,,,,
"RURAL (096)",28187,24350,2452,747,638
"Empleado (097)",978,508,193,124,153
"Obrero (098)",13188,10384,1754,580,470
"Trabajador independiente (099)",9960,9639,321,,
"Empleador o patrono (100)",635,572,49,9,5
"Trabajador familiar no remunerado (101)",3096,2917,135,34,10
"Trabajador del hogar (102)",330,330,,,
"De 06 a 14 años (104)",597,512,46,24,15
"Empleado (105)",5,5,,,
"Obrero (106)",195,140,29,12,14
"Trabajador independiente (107)",66,64,2,,
"Trabajador familiar no remunerado (109)",317,289,15,12,1
"Trabajador del hogar (110)",14,14,,,
"De 15 a 29 años (112)",10648,8991,1025,335,297
"Empleado (113)",406,241,67,40,58
"Obrero (114)",5757,4462,778,287,230
"Trabajador independiente (115)",2350,2257,93,,
"Empleador o patrono (116)",88,74,10,1,3
"Trabajador familiar no remunerado (117)",1781,1691,77,7,6
"Trabajador del hogar (118)",266,266,,,
"De 30 a 44 años (120)",8905,7602,828,252,223
"Empleado (121)",369,160,85,53,71
"Obrero (122)",4389,3467,583,188,151
"Trabajador independiente (123)",3387,3269,118,,
"Empleador o patrono (124)",148,136,10,1,1
"Trabajador familiar no remunerado (125)",577,535,32,10,
"Trabajador del hogar (126)",35,35,,,
"De 45 a 64 años (128)",6137,5443,474,126,94
"Empleado (129)",186,94,38,31,23
"Obrero (130)",2373,1902,317,85,69
"Trabajador independiente (131)",2995,2904,91,,
"Empleador o patrono (132)",267,243,19,5,
"Trabajador familiar no remunerado (133)",303,287,9,5,2
"Trabajador del hogar (134)",13,13,,,
"De 65 y más años (136)",1900,1802,79,10,9
"Empleado (137)",12,8,3,,1
"Obrero (138)",474,413,47,8,6
"Trabajador independiente (139)",1162,1145,17,,
"Empleador o patrono (140)",132,119,10,2,1
"Trabajador familiar no remunerado (141)",118,115,2,,1
"Trabajador del hogar (142)",2,2,,,
