"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Esposa(o)/ compa¤era(o) (050)",102,11,,24,37,6,9,2,13
"Hijo(a)/ hijastro(a) (051)",1357,212,92,573,388,28,29,17,18
"Yerno/ nuera (052)",22,,,3,11,2,2,1,3
"Nieto(a) (053)",94,26,11,40,17,,,,
"Padres/ suegros (054)",18,6,,10,2,,,,
"Otro(a) pariente (055)",167,21,7,62,61,2,8,2,4
"Trabajador(a) del hogar (056)",10,,,5,4,,1,,
"Pensionista (057)",3,,,3,,,,,
"Otro(a) no pariente (058)",117,14,3,33,37,5,7,6,12
"Mujeres (060)",3533,870,111,1322,693,82,192,44,219
"Jefe o Jefa (061)",800,272,,226,116,18,53,15,100
"Esposa(o)/ compa¤era(o) (062)",1079,256,3,411,207,32,85,11,74
"Hijo(a)/ hijastro(a) (063)",1212,210,95,546,278,21,28,11,23
"Yerno/ nuera (064)",35,2,,10,13,2,5,,3
"Nieto(a) (065)",97,29,8,45,13,,,2,
"Padres/ suegros (066)",70,47,,16,5,,,,2
"Otro(a) pariente (067)",155,38,5,52,36,6,10,3,5
"Trabajador(a) del hogar (068)",12,1,,3,8,,,,
"Otro(a) no pariente (070)",73,15,,13,17,3,11,2,12
,,,,,,,,,
"RURAL (072)",7510,2324,190,3205,1313,102,203,56,117
"Jefe o Jefa (073)",2401,697,1,1022,435,42,113,22,69
"Esposa(o)/ compa¤era(o) (074)",1421,615,2,511,209,14,46,11,13
"Hijo(a)/ hijastro(a) (075)",2782,687,157,1319,521,29,27,22,20
"Yerno/ nuera (076)",91,20,,32,23,4,8,1,3
"Nieto(a) (077)",248,89,19,110,25,4,,,1
"Padres/ suegros (078)",111,67,,38,3,2,1,,
"Otro(a) pariente (079)",346,117,9,137,63,7,5,,8
"Trabajador(a) del hogar (080)",12,7,,2,3,,,,
"Pensionista (081)",1,,,,1,,,,
"Otro(a) no pariente (082)",97,25,2,34,30,,3,,3
"Hombres (084)",3769,811,88,1733,834,62,136,33,72
"Jefe o Jefa (085)",1706,326,,813,369,30,100,18,50
"Esposa(o)/ compa¤era(o) (086)",128,19,,43,45,1,18,,2
"Hijo(a)/ hijastro(a) (087)",1472,339,79,681,323,19,8,14,9
"Yerno/ nuera (088)",44,8,,11,15,2,5,1,2
"Nieto(a) (089)",128,49,5,54,16,3,,,1
"Padres/ suegros (090)",30,8,,20,1,1,,,
"Otro(a) pariente (091)",192,44,3,91,39,6,3,,6
"Trabajador(a) del hogar (092)",4,3,,,1,,,,
"Pensionista (093)",1,,,,1,,,,
"Otro(a) no pariente (094)",64,15,1,20,24,,2,,2
"Mujeres (096)",3741,1513,102,1472,479,40,67,23,45
"Jefe o Jefa (097)",695,371,1,209,66,12,13,4,19
"Esposa(o)/ compa¤era(o) (098)",1293,596,2,468,164,13,28,11,11
"Hijo(a)/ hijastro(a) (099)",1310,348,78,638,198,10,19,8,11
"Yerno/ nuera (100)",47,12,,21,8,2,3,,1
"Nieto(a) (101)",120,40,14,56,9,1,,,
"Padres/ suegros (102)",81,59,,18,2,1,1,,
"Otro(a) pariente (103)",154,73,6,46,24,1,2,,2
"Trabajador(a) del hogar (104)",8,4,,2,2,,,,
"Otro(a) no pariente (106)",33,10,1,14,6,,1,,1
