"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Explotación de minas y canteras (047)",1,,,1,
"Industrias manufactureras (048)",7,6,1,,
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",3,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",78,77,1,,
"Comercio al por mayor (053)",2,2,,,
"Comercio al por menor (054)",76,75,1,,
"Hoteles y restaurantes (055)",45,43,1,1,
"Trans., almac. y comunicaciones (056)",1,1,,,
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",8,5,2,,1
"Admin.pub. y defensa; p. segur soc.afil (059)",32,,,,32
"Enseñanza (060)",68,40,19,7,2
"Servicios sociales y de salud (061)",20,8,,,12
"Otras activ. serv.comun.soc y personales (062)",9,7,2,,
"Hogares privados con servicio doméstico (063)",31,31,,,
"Actividad economica no especificada (065)",39,38,1,,
,,,,,
"URBANA (066)",788,521,104,62,101
"Agric., ganadería, caza y silvicultura (067)",261,249,9,1,2
"Explotación de minas y canteras (069)",26,,17,9,
"Industrias manufactureras (070)",18,17,1,,
"Suministro de electricidad, gas y agua (071)",2,1,,1,
"Construcción (072)",40,20,12,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",77,75,2,,
"Comercio al por mayor (075)",3,3,,,
"Comercio al por menor (076)",74,72,2,,
"Hoteles y restaurantes (077)",33,32,1,,
"Trans., almac. y comunicaciones (078)",14,11,2,1,
"Intermediación financiera (079)",2,,,,2
"Activid.inmobil., empres. y alquileres (080)",15,7,6,1,1
"Admin.pub. y defensa; p. segur soc.afil (081)",72,,,,72
"Enseñanza (082)",121,32,44,40,5
"Servicios sociales y de salud (083)",27,8,,,19
"Otras activ. serv.comun.soc y personales (084)",17,11,5,1,
"Hogares privados con servicio doméstico (085)",22,22,,,
"Actividad economica no especificada (087)",41,36,5,,
"Hombres (088)",522,326,82,54,60
"Agric., ganadería, caza y silvicultura (089)",237,227,8,1,1
"Explotación de minas y canteras (091)",26,,17,9,
"Industrias manufactureras (092)",11,11,,,
"Suministro de electricidad, gas y agua (093)",1,1,,,
"Construcción (094)",40,20,12,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",23,22,1,,
"Comercio al por mayor (097)",1,1,,,
"Comercio al por menor (098)",22,21,1,,
"Hoteles y restaurantes (099)",2,2,,,
"Trans., almac. y comunicaciones (100)",13,10,2,1,
"Intermediación financiera (101)",1,,,,1
"Activid.inmobil., empres. y alquileres (102)",9,4,4,1,
"Admin.pub. y defensa; p. segur soc.afil (103)",48,,,,48
"Enseñanza (104)",74,7,31,33,3
"Servicios sociales y de salud (105)",11,4,,,7
"Otras activ. serv.comun.soc y personales (106)",11,7,3,1,
"Hogares privados con servicio doméstico (107)",2,2,,,
"Actividad economica no especificada (109)",13,9,4,,
"Mujeres (110)",266,195,22,8,41
"Agric., ganadería, caza y silvicultura (111)",24,22,1,,1
"Industrias manufactureras (114)",7,6,1,,
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",54,53,1,,
"Comercio al por mayor (119)",2,2,,,
"Comercio al por menor (120)",52,51,1,,
"Hoteles y restaurantes (121)",31,30,1,,
"Trans., almac. y comunicaciones (122)",1,1,,,
"Intermediación financiera (123)",1,,,,1
"Activid.inmobil., empres. y alquileres (124)",6,3,2,,1
"Admin.pub. y defensa; p. segur soc.afil (125)",24,,,,24
"Enseñanza (126)",47,25,13,7,2
"Servicios sociales y de salud (127)",16,4,,,12
"Otras activ. serv.comun.soc y personales (128)",6,4,2,,
"Hogares privados con servicio doméstico (129)",20,20,,,
"Actividad economica no especificada (131)",28,27,1,,
,,,,,
"RURAL (132)",1393,1178,124,45,46
"Agric., ganadería, caza y silvicultura (133)",1014,970,42,2,
"Pesca (134)",2,2,,,
"Explotación de minas y canteras (135)",92,18,25,23,26
"Industrias manufactureras (136)",19,16,2,1,
"Construcción (138)",77,40,31,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",39,37,2,,
"Venta, mant.y rep. veh.autom y motoc. (140)",2,1,1,,
"Comercio al por mayor (141)",3,3,,,
"Comercio al por menor (142)",34,33,1,,
"Hoteles y restaurantes (143)",16,15,,1,
"Trans., almac. y comunicaciones (144)",9,8,1,,
"Activid.inmobil., empres. y alquileres (146)",9,5,,3,1
"Admin.pub. y defensa; p. segur soc.afil (147)",18,,,,18
"Enseñanza (148)",53,25,20,8,
"Servicios sociales y de salud (149)",6,5,,,1
"Otras activ. serv.comun.soc y personales (150)",6,6,,,
"Hogares privados con servicio doméstico (151)",13,13,,,
"Actividad economica no especificada (153)",20,18,1,1,
"Hombres (154)",1084,890,113,43,38
"Agric., ganadería, caza y silvicultura (155)",807,766,39,2,
"Pesca (156)",2,2,,,
"Explotación de minas y canteras (157)",91,18,25,22,26
"Industrias manufactureras (158)",19,16,2,1,
"Construcción (160)",74,39,29,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",15,13,2,,
"Venta, mant.y rep. veh.autom y motoc. (162)",2,1,1,,
"Comercio al por mayor (163)",3,3,,,
"Comercio al por menor (164)",10,9,1,,
"Hoteles y restaurantes (165)",2,2,,,
"Trans., almac. y comunicaciones (166)",9,8,1,,
"Activid.inmobil., empres. y alquileres (168)",7,3,,3,1
"Admin.pub. y defensa; p. segur soc.afil (169)",10,,,,10
"Enseñanza (170)",32,10,14,8,
"Servicios sociales y de salud (171)",2,1,,,1
"Otras activ. serv.comun.soc y personales (172)",3,3,,,
"Hogares privados con servicio doméstico (173)",2,2,,,
"Actividad economica no especificada (175)",9,7,1,1,
"Mujeres (176)",309,288,11,2,8
"Agric., ganadería, caza y silvicultura (177)",207,204,3,,
"Explotación de minas y canteras (179)",1,,,1,
"Construcción (182)",3,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",24,24,,,
"Comercio al por menor (186)",24,24,,,
"Hoteles y restaurantes (187)",14,13,,1,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",8,,,,8
"Enseñanza (192)",21,15,6,,
"Servicios sociales y de salud (193)",4,4,,,
"Otras activ. serv.comun.soc y personales (194)",3,3,,,
"Hogares privados con servicio doméstico (195)",11,11,,,
"Actividad economica no especificada (197)",11,11,,,
