"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",18,2,10,2,1,3
"Actividad economica no especificada (044)",377,4,130,127,85,31
"Desocupado (045)",1013,10,490,319,152,42
"Mujeres (046)",3586,83,1335,1177,766,225
"Agric., ganadería, caza y silvicultura (047)",1295,60,376,350,363,146
"Explotación de minas y canteras (049)",2,,1,,1,
"Industrias manufactureras (050)",53,,26,11,13,3
"Construcción (052)",6,,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",538,8,181,205,128,16
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,3,1,,
"Comercio al por mayor (055)",8,,3,4,1,
"Comercio al por menor (056)",526,8,175,200,127,16
"Hoteles y restaurantes (057)",179,3,70,59,39,8
"Trans., almac. y comunicaciones (058)",10,,5,4,1,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",44,,26,13,5,
"Admin.pub. y defensa; p. segur.soc afil (061)",62,,39,19,3,1
"Enseñanza (062)",378,,81,226,71,
"Servicios sociales y de salud (063)",80,,43,32,5,
"Otras activ. serv.comun.soc y personales (064)",40,,15,11,14,
"Hogares privados con servicio doméstico (065)",152,4,79,42,19,8
"Actividad economica no especificada (067)",376,1,137,114,84,40
"Desocupado (068)",369,7,249,90,20,3
,,,,,,
"URBANA (069)",8562,117,2664,2936,2107,738
"Agric., ganadería, caza y silvicultura (070)",3923,81,967,1158,1140,577
"Pesca (071)",1,,,1,,
"Explotación de minas y canteras (072)",139,,46,68,23,2
"Industrias manufactureras (073)",175,1,69,46,45,14
"Suministro de electricidad, gas y agua (074)",7,,2,3,2,
"Construcción (075)",248,,93,94,58,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",933,13,313,358,217,32
"Venta, mant.y rep. veh.autom.y motoc. (077)",60,,39,14,5,2
"Comercio al por mayor (078)",20,,5,10,5,
"Comercio al por menor (079)",853,13,269,334,207,30
"Hoteles y restaurantes (080)",224,4,82,83,45,10
"Trans., almac. y comunicaciones (081)",215,2,89,88,34,2
"Intermediación financiera (082)",1,,,1,,
"Activid.inmobil., empres. y alquileres (083)",160,1,70,55,31,3
"Admin.pub. y defensa; p. segur.soc afil (084)",186,,84,63,36,3
"Enseñanza (085)",791,,115,450,220,6
"Servicios sociales y de salud (086)",108,,50,47,11,
"Otras activ. serv.comun.soc y personales (087)",82,,32,25,23,2
"Hogares privados con servicio doméstico (088)",148,4,75,40,20,9
"Actividad economica no especificada (090)",501,4,179,160,112,46
"Desocupado (091)",720,7,398,196,90,29
"Hombres (092)",6109,72,1790,2103,1563,581
"Agric., ganadería, caza y silvicultura (093)",3247,52,798,989,927,481
"Pesca (094)",1,,,1,,
"Explotación de minas y canteras (095)",138,,45,68,23,2
"Industrias manufactureras (096)",127,1,47,35,33,11
"Suministro de electricidad, gas y agua (097)",7,,2,3,2,
"Construcción (098)",243,,89,93,58,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",465,6,158,179,105,17
"Venta, mant.y rep. veh.autom.y motoc. (100)",57,,37,13,5,2
"Comercio al por mayor (101)",12,,2,6,4,
"Comercio al por menor (102)",396,6,119,160,96,15
"Hoteles y restaurantes (103)",71,1,21,32,13,4
"Trans., almac. y comunicaciones (104)",206,2,84,85,33,2
"Intermediación financiera (105)",1,,,1,,
"Activid.inmobil., empres. y alquileres (106)",119,1,47,42,26,3
"Admin.pub. y defensa; p. segur.soc afil (107)",130,,48,47,33,2
"Enseñanza (108)",473,,55,258,154,6
"Servicios sociales y de salud (109)",46,,20,19,7,
"Otras activ. serv.comun.soc y personales (110)",50,,20,16,12,2
"Hogares privados con servicio doméstico (111)",12,,9,1,1,1
"Actividad economica no especificada (113)",255,4,90,84,56,21
"Desocupado (114)",518,5,257,150,80,26
"Mujeres (115)",2453,45,874,833,544,157
"Agric., ganadería, caza y silvicultura (116)",676,29,169,169,213,96
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",48,,22,11,12,3
"Construcción (121)",5,,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",468,7,155,179,112,15
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,2,1,,
"Comercio al por mayor (124)",8,,3,4,1,
"Comercio al por menor (125)",457,7,150,174,111,15
"Hoteles y restaurantes (126)",153,3,61,51,32,6
"Trans., almac. y comunicaciones (127)",9,,5,3,1,
"Activid.inmobil., empres. y alquileres (129)",41,,23,13,5,
"Admin.pub. y defensa; p. segur.soc afil (130)",56,,36,16,3,1
"Enseñanza (131)",318,,60,192,66,
"Servicios sociales y de salud (132)",62,,30,28,4,
"Otras activ. serv.comun.soc y personales (133)",32,,12,9,11,
"Hogares privados con servicio doméstico (134)",136,4,66,39,19,8
"Actividad economica no especificada (136)",246,,89,76,56,25
"Desocupado (137)",202,2,141,46,10,3
,,,,,,
"RURAL (138)",5133,79,1650,1735,1238,431
"Agric., ganadería, caza y silvicultura (139)",3539,64,969,1161,965,380
"Pesca (140)",2,,,1,1,
"Explotación de minas y canteras (141)",30,,13,13,4,
"Industrias manufactureras (142)",26,,12,9,4,1
"Suministro de electricidad, gas y agua (143)",4,,,1,3,
"Construcción (144)",57,1,24,20,11,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",182,1,72,68,39,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,,9,1,,
"Comercio al por mayor (147)",2,,,1,1,
"Comercio al por menor (148)",170,1,63,66,38,2
"Hoteles y restaurantes (149)",34,,14,9,9,2
"Trans., almac. y comunicaciones (150)",64,,19,33,11,1
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",20,,10,4,6,
"Admin.pub. y defensa; p. segur.soc afil (153)",34,,11,12,11,
"Enseñanza (154)",152,,34,92,25,1
"Servicios sociales y de salud (155)",34,,21,9,4,
"Otras activ. serv.comun.soc y personales (156)",17,,6,5,6,
"Hogares privados con servicio doméstico (157)",22,2,14,4,,2
"Actividad economica no especificada (159)",252,1,88,81,57,25
"Desocupado (160)",662,10,341,213,82,16
"Hombres (161)",4000,41,1189,1391,1016,363
"Agric., ganadería, caza y silvicultura (162)",2920,33,762,980,815,330
"Pesca (163)",2,,,1,1,
"Explotación de minas y canteras (164)",29,,13,13,3,
"Industrias manufactureras (165)",21,,8,9,3,1
"Suministro de electricidad, gas y agua (166)",4,,,1,3,
"Construcción (167)",56,1,23,20,11,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",112,,46,42,23,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,8,1,,
"Comercio al por mayor (170)",2,,,1,1,
"Comercio al por menor (171)",101,,38,40,22,1
"Hoteles y restaurantes (172)",8,,5,1,2,
"Trans., almac. y comunicaciones (173)",63,,19,32,11,1
"Activid.inmobil., empres. y alquileres (175)",17,,7,4,6,
"Admin.pub. y defensa; p. segur.soc afil (176)",28,,8,9,11,
"Enseñanza (177)",92,,13,58,20,1
"Servicios sociales y de salud (178)",16,,8,5,3,
"Otras activ. serv.comun.soc y personales (179)",9,,3,3,3,
"Hogares privados con servicio doméstico (180)",6,2,1,1,,2
"Actividad economica no especificada (182)",122,,40,43,29,10
"Desocupado (183)",495,5,233,169,72,16
"Mujeres (184)",1133,38,461,344,222,68
"Agric., ganadería, caza y silvicultura (185)",619,31,207,181,150,50
"Explotación de minas y canteras (187)",1,,,,1,
"Industrias manufactureras (188)",5,,4,,1,
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",70,1,26,26,16,1
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por menor (194)",69,1,25,26,16,1
"Hoteles y restaurantes (195)",26,,9,8,7,2
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Intermediación financiera (197)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",3,,3,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,3,3,,
"Enseñanza (200)",60,,21,34,5,
"Servicios sociales y de salud (201)",18,,13,4,1,
"Otras activ. serv.comun.soc y personales (202)",8,,3,2,3,
"Hogares privados con servicio doméstico (203)",16,,13,3,,
"Actividad economica no especificada (205)",130,1,48,38,28,15
"Desocupado (206)",167,5,108,44,10,
