"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",3261,,,,18,801,1874,568
"De 40 a 44 años (047)",2856,,,,106,952,1292,506
"De 45 a 49 años (048)",2205,,,4,233,1023,607,338
"De 50 y más años (049)",10843,271,828,1844,2721,1663,118,3398
,,,,,,,,
"URBANA (060)",40303,207,673,1749,3932,7702,14672,11368
"De 12 a 14 años (061)",66,,,,,,2,64
"De 15 a 19 años (062)",943,,,,,,553,390
"De 20 a 24 años (063)",4347,,,,,19,2353,1975
"De 25 a 29 años (064)",5730,,,,,288,3373,2069
"De 30 a 34 años (065)",5746,,,,1,849,3430,1466
"De 35 a 39 años (066)",5157,,,,48,1396,2668,1045
"De 40 a 44 años (067)",4440,,,,243,1744,1636,817
"De 45 a 49 años (068)",3385,,,13,552,1646,567,607
"De 50 y más años (069)",10489,207,673,1736,3088,1760,90,2935
"PEA (070)",19930,12,94,529,2020,4640,7299,5336
"De 12 a 14 años (071)",7,,,,,,,7
"De 15 a 19 años (072)",289,,,,,,168,121
"De 20 a 24 años (073)",1691,,,,,11,910,770
"De 25 a 29 años (074)",2845,,,,,163,1549,1133
"De 30 a 34 años (075)",3253,,,,1,514,1858,880
"De 35 a 39 años (076)",3151,,,,36,889,1555,671
"De 40 a 44 años (077)",2716,,,,166,1141,915,494
"De 45 a 49 años (078)",2116,,,10,382,1033,295,396
"De 50 y más años (079)",3862,12,94,519,1435,889,49,864
"Ocupada (080)",19155,12,93,525,1988,4518,6952,5067
"De 12 a 14 años (081)",7,,,,,,,7
"De 15 a 19 años (082)",264,,,,,,152,112
"De 20 a 24 años (083)",1563,,,,,10,844,709
"De 25 a 29 años (084)",2672,,,,,154,1476,1042
"De 30 a 34 años (085)",3110,,,,1,494,1770,845
"De 35 a 39 años (086)",3014,,,,35,852,1484,643
"De 40 a 44 años (087)",2651,,,,162,1116,894,479
"De 45 a 49 años (088)",2072,,,10,376,1011,286,389
"De 50 y más años (089)",3802,12,93,515,1414,881,46,841
"Desocupada (090)",775,,1,4,32,122,347,269
"De 15 a 19 años (092)",25,,,,,,16,9
"De 20 a 24 años (093)",128,,,,,1,66,61
"De 25 a 29 años (094)",173,,,,,9,73,91
"De 30 a 34 años (095)",143,,,,,20,88,35
"De 35 a 39 años (096)",137,,,,1,37,71,28
"De 40 a 44 años (097)",65,,,,4,25,21,15
"De 45 a 49 años (098)",44,,,,6,22,9,7
"De 50 y más años (099)",60,,1,4,21,8,3,23
"No PEA (100)",20373,195,579,1220,1912,3062,7373,6032
"De 12 a 14 años (101)",59,,,,,,2,57
"De 15 a 19 años (102)",654,,,,,,385,269
"De 20 a 24 años (103)",2656,,,,,8,1443,1205
"De 25 a 29 años (104)",2885,,,,,125,1824,936
"De 30 a 34 años (105)",2493,,,,,335,1572,586
"De 35 a 39 años (106)",2006,,,,12,507,1113,374
"De 40 a 44 años (107)",1724,,,,77,603,721,323
"De 45 a 49 años (108)",1269,,,3,170,613,272,211
"De 50 y más años (109)",6627,195,579,1217,1653,871,41,2071
,,,,,,,,
"RURAL (120)",15254,77,274,706,1418,2622,6234,3923
"De 12 a 14 años (121)",30,,,,,,3,27
"De 15 a 19 años (122)",615,,,,,,403,212
"De 20 a 24 años (123)",1823,,,,,5,1167,651
"De 25 a 29 años (124)",1886,,,,,78,1348,460
"De 30 a 34 años (125)",1785,,,,1,228,1210,346
"De 35 a 39 años (126)",1580,,,,7,384,934,255
"De 40 a 44 años (127)",1407,,,,42,445,685,235
"De 45 a 49 años (128)",1161,,,1,84,511,398,167
"De 50 y más años (129)",4967,77,274,705,1284,971,86,1570
"PEA (130)",2745,1,25,78,252,530,1074,785
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",108,,,,,,70,38
"De 20 a 24 años (133)",326,,,,,2,176,148
"De 25 a 29 años (134)",373,,,,,19,238,116
"De 30 a 34 años (135)",360,,,,1,43,231,85
"De 35 a 39 años (136)",325,,,,1,90,173,61
"De 40 a 44 años (137)",275,,,,13,96,114,52
"De 45 a 49 años (138)",225,,,,21,101,63,40
"De 50 y más años (139)",751,1,25,78,216,179,9,243
"Ocupada (140)",2704,1,24,77,251,524,1062,765
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",103,,,,,,68,35
"De 20 a 24 años (143)",314,,,,,2,173,139
"De 25 a 29 años (144)",368,,,,,19,236,113
"De 30 a 34 años (145)",354,,,,1,40,230,83
"De 35 a 39 años (146)",320,,,,1,88,171,60
"De 40 a 44 años (147)",274,,,,13,96,113,52
"De 45 a 49 años (148)",224,,,,20,101,63,40
"De 50 y más años (149)",745,1,24,77,216,178,8,241
"Desocupada (150)",41,,1,1,1,6,12,20
"De 15 a 19 años (152)",5,,,,,,2,3
"De 20 a 24 años (153)",12,,,,,,3,9
"De 25 a 29 años (154)",5,,,,,,2,3
"De 30 a 34 años (155)",6,,,,,3,1,2
"De 35 a 39 años (156)",5,,,,,2,2,1
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",6,,1,1,,1,1,2
"No PEA (160)",12509,76,249,628,1166,2092,5160,3138
"De 12 a 14 años (161)",28,,,,,,3,25
"De 15 a 19 años (162)",507,,,,,,333,174
"De 20 a 24 años (163)",1497,,,,,3,991,503
"De 25 a 29 años (164)",1513,,,,,59,1110,344
"De 30 a 34 años (165)",1425,,,,,185,979,261
"De 35 a 39 años (166)",1255,,,,6,294,761,194
"De 40 a 44 años (167)",1132,,,,29,349,571,183
"De 45 a 49 años (168)",936,,,1,63,410,335,127
"De 50 y más años (169)",4216,76,249,627,1068,792,77,1327
