"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 50 y más años (019)",71058,69107,1482,3583,4779,6428,16851,16268,11277,8439,1951,404340
"Educacion Inicial (020)",3568,3121,1808,516,451,207,117,16,2,4,447,2699
"De 12 a 14 años (021)",817,807,799,4,4,,,,,,10,12
"De 15 a 19 años (022)",660,645,598,36,10,1,,,,,15,59
"De 20 a 24 años (023)",605,479,254,148,66,8,1,2,,,126,321
"De 25 a 29 años (024)",573,429,66,168,128,52,15,,,,144,646
"De 30 a 34 años (025)",580,485,65,115,160,86,51,5,1,2,95,975
"De 35 a 39 años (026)",333,276,26,45,83,60,50,9,1,2,57,686
"Primaria (030)",472328,454466,90597,47202,65903,65530,97737,51332,23658,12507,17862,1474767
"De 12 a 14 años (031)",55238,54795,54489,268,38,,,,,,443,344
"De 15 a 19 años (032)",20541,19950,17040,2442,367,64,37,,,,591,3516
"De 20 a 24 años (033)",19938,17125,5709,7001,3386,788,175,66,,,2813,17286
"De 25 a 29 años (034)",23411,20894,2059,6928,7401,3219,1191,73,23,,2517,37022
"De 30 a 34 años (035)",29305,27575,1530,5402,9527,6538,4026,466,57,29,1730,64941
"De 35 a 39 años (036)",31476,30259,1087,3832,7976,8040,7559,1472,247,46,1217,88467
"De 40 a 44 años (037)",34842,33704,1219,3064,6826,8154,10315,3237,735,154,1138,114676
"De 45 a 49 años (038)",36140,35217,923,2665,5832,7428,11506,5027,1470,366,923,135579
"De 50 y más años (039)",221437,214947,6541,15600,24550,31299,62928,40991,21126,11912,6490,1012936
"Secundaria (040)",1335215,1246916,485029,225311,220544,147676,121936,32699,9732,3989,88299,1970669
"De 12 a 14 años (041)",140372,139131,138369,607,155,,,,,,1241,917
"De 15 a 19 años (042)",265012,259373,237669,19438,1816,354,96,,,,5639,24516
"De 20 a 24 años (043)",171620,143451,61281,60672,18067,2730,512,189,,,28169,108337
"De 25 a 29 años (044)",145171,124001,16604,53351,39220,11656,2933,178,59,,21170,180588
"De 30 a 34 años (045)",125380,114877,8155,32377,43552,21158,8792,692,80,71,10503,225742
"De 35 a 39 años (046)",107353,101548,4899,18307,35444,25287,15414,1905,231,61,5805,245252
"De 40 a 44 años (047)",90005,86159,3576,11320,25374,22980,18763,3507,511,128,3846,239518
"De 45 a 49 años (048)",74313,71360,2928,8311,18043,18424,17904,4530,947,273,2953,216851
"De 50 y más años (049)",215989,207016,11548,20928,38873,45087,57522,21698,7904,3456,8973,728948
"Sup. no Univ. incompleta (050)",265760,231987,87023,55923,45204,24100,14784,3493,1004,456,33773,317772
"De 15 a 19 años (052)",41391,40692,38224,2254,149,43,22,,,,699,2769
"De 20 a 24 años (053)",62940,48876,32267,13805,2393,272,73,66,,,14064,20119
"De 25 a 29 años (054)",43215,32978,7828,15524,7644,1599,332,39,12,,10237,37337
"De 30 a 34 años (055)",33047,28942,3458,10381,10128,3740,1123,85,7,20,4105,47399
"De 35 a 39 años (056)",25654,23810,1702,5653,9051,5015,2101,237,27,24,1844,49622
"De 40 a 44 años (057)",19124,18133,1113,3205,6281,4522,2613,338,40,21,991,43143
"De 45 a 49 años (058)",13818,13200,733,1991,4044,3417,2414,484,91,26,618,34794
"De 50 y más años (059)",26571,25356,1698,3110,5514,5492,6106,2244,827,365,1215,82589
"Sup. no Univ. completa (060)",343868,290005,56217,80509,79150,42003,24453,5318,1638,717,53863,525177
"De 20 a 24 años (063)",43737,30447,19898,8815,1448,202,36,48,,,13290,12768
"De 25 a 29 años (064)",56946,39908,13037,18462,6814,1270,264,45,16,,17038,37438
"De 30 a 34 años (065)",55690,46129,8327,18613,14014,3972,1072,89,10,32,9561,64008
"De 35 a 39 años (066)",48527,43255,4566,12517,16488,7090,2349,206,23,16,5272,78284
"De 40 a 44 años (067)",40302,37406,3123,7929,14198,8073,3611,393,52,27,2896,79058
"De 45 a 49 años (068)",32178,30119,2185,5605,10706,7088,3829,574,101,31,2059,69412
"De 50 y más años (069)",66488,62741,5081,8568,15482,14308,13292,3963,1436,611,3747,184209
"Sup. Univ. incompleta (070)",223274,184004,85806,35800,31668,17656,10135,2110,593,236,39270,216387
"De 15 a 19 años (072)",35510,35076,33876,1068,86,29,17,,,,434,1395
"De 20 a 24 años (073)",62901,44397,36056,7002,1100,143,41,55,,,18504,10145
"De 25 a 29 años (074)",31203,19716,7272,8256,3357,654,148,23,6,,11487,17736
"De 30 a 34 años (075)",21892,17853,3174,6823,5483,1823,497,39,4,10,4039,25732
"De 35 a 39 años (076)",18038,16239,1646,4398,6011,2912,1167,85,11,9,1799,30791
"De 40 a 44 años (077)",15223,14202,1069,2830,5275,3279,1514,192,33,10,1021,31229
"De 45 a 49 años (078)",12731,11997,787,2110,4165,2944,1686,263,35,7,734,28504
"De 50 y más años (079)",25776,24524,1926,3313,6191,5872,5065,1453,504,200,1252,70855
"Sup. Univ. completa (080)",408597,327881,69469,86981,92203,46800,24980,5197,1538,713,80716,572601
"De 20 a 24 años (083)",24713,12988,8676,3568,606,87,25,26,,,11725,5312
"De 25 a 29 años (084)",63074,35980,17741,13236,4031,716,185,64,7,,27094,24659
"De 30 a 34 años (085)",66809,49974,14422,19764,12116,2831,734,70,4,33,16835,56382
"De 35 a 39 años (086)",59499,50543,8187,16161,18131,6090,1759,151,28,36,8956,79665
"De 40 a 44 años (087)",51889,46541,5603,11529,18029,8243,2744,298,58,37,5348,86698
"De 45 a 49 años (088)",41219,37449,4106,8277,13915,7546,3083,409,85,28,3770,75418
"De 50 y más años (089)",101394,94406,10734,14446,25375,21287,16450,4179,1356,579,6988,244467
,,,,,,,,,,,,
"URBANA (100)",3152892,2833601,882603,538915,545045,354946,316300,118463,50089,27240,319291,5554941
"De 12 a 14 años (101)",197612,195900,194805,890,205,,,,,,1712,1300
"De 15 a 19 años (102)",364829,357414,328987,25298,2444,506,179,,,,7415,32420
"De 20 a 24 años (103)",388188,299015,164914,101277,27204,4274,888,458,,,89173,175113
"De 25 a 29 años (104)",365473,275188,64959,116270,68879,19342,5163,437,138,,90285,337490
"De 30 a 34 años (105)",337976,290436,39548,94385,96541,41103,16931,1534,183,211,47540,495673
"De 35 a 39 años (106)",296464,271006,22445,61558,94488,55738,31561,4364,641,211,25458,587452
"De 40 a 44 años (107)",257412,241728,16047,40354,77048,56374,41202,8633,1632,438,15684,614150
"De 45 a 49 años (108)",216909,205494,11920,29377,57537,47911,42319,12393,3160,877,11415,586551
"De 50 y más años (109)",728029,697420,38978,69506,120699,129698,178057,90644,44335,25503,30609,2724792
"Sin nivel (110)",103341,98114,7543,7246,10425,11299,22518,18448,11986,8649,5227,480818
"De 12 a 14 años (111)",1476,1457,1436,13,8,,,,,,19,29
"De 15 a 19 años (112)",2193,2141,1964,131,24,15,7,,,,52,252
"De 20 a 24 años (113)",2157,1614,882,447,195,57,27,6,,,543,1167
"De 25 a 29 años (114)",2283,1631,380,493,397,222,109,15,15,,652,2632
"De 30 a 34 años (115)",5601,4919,432,985,1691,1018,668,91,20,14,682,11171
"De 35 a 39 años (116)",5867,5351,348,678,1383,1312,1227,310,76,17,516,15452
"De 40 a 44 años (117)",6247,5796,359,496,1107,1169,1714,681,208,62,451,20521
"De 45 a 49 años (118)",6677,6315,263,430,848,1094,1958,1133,441,148,362,26671
"De 50 y más años (119)",70840,68890,1479,3573,4772,6412,16808,16212,11226,8408,1950,402923
"Educacion Inicial (120)",3562,3115,1807,514,450,206,116,16,2,4,447,2687
"De 12 a 14 años (121)",817,807,799,4,4,,,,,,10,12
"De 15 a 19 años (122)",660,645,598,36,10,1,,,,,15,59
"De 20 a 24 años (123)",604,478,254,148,65,8,1,2,,,126,319
"De 25 a 29 años (124)",573,429,66,168,128,52,15,,,,144,646
"De 30 a 34 años (125)",576,481,65,113,160,85,50,5,1,2,95,965
"De 35 a 39 años (126)",332,275,25,45,83,60,50,9,1,2,57,686
"Primaria (130)",471351,453512,90422,47075,65741,65396,97552,51222,23620,12484,17839,1471814
"De 12 a 14 años (131)",55133,54691,54385,268,38,,,,,,442,344
"De 15 a 19 años (132)",20482,19894,17002,2427,364,64,37,,,,588,3495
"De 20 a 24 años (133)",19868,17060,5700,6968,3368,784,174,66,,,2808,17201
"De 25 a 29 años (134)",23313,20801,2057,6896,7365,3202,1185,73,23,,2512,36843
"De 30 a 34 años (135)",29210,27482,1529,5391,9489,6513,4010,464,57,29,1728,64701
"De 35 a 39 años (136)",31387,30171,1086,3819,7955,8022,7528,1469,246,46,1216,88198
"De 40 a 44 años (137)",34757,33621,1212,3059,6815,8137,10281,3230,733,154,1136,114382
"De 45 a 49 años (138)",36055,35132,922,2663,5828,7412,11473,5007,1463,364,923,135166
"De 50 y más años (139)",221146,214660,6529,15584,24519,31262,62864,40913,21098,11891,6486,1011484
"Secundaria (140)",1333594,1245377,484429,224978,220291,147524,121795,32664,9713,3983,88217,1968330
"De 12 a 14 años (141)",140186,138945,138185,605,155,,,,,,1241,915
"De 15 a 19 años (142)",264641,259012,237367,19384,1811,354,96,,,,5629,24452
"De 20 a 24 años (143)",171368,143231,61216,60557,18036,2722,511,189,,,28137,108132
"De 25 a 29 años (144)",144947,123805,16588,53271,39153,11631,2925,178,59,,21142,180267
"De 30 a 34 años (145)",125216,114718,8146,32336,43487,21127,8780,691,80,71,10498,225423
"De 35 a 39 años (146)",107208,101405,4892,18291,35403,25247,15385,1897,229,61,5803,244842
"De 40 a 44 años (147)",89905,86061,3572,11310,25352,22959,18729,3502,510,127,3844,239208
"De 45 a 49 años (148)",74254,71302,2927,8304,18036,18412,17882,4524,944,273,2952,216636
"De 50 y más años (149)",215869,206898,11536,20920,38858,45072,57487,21683,7891,3451,8971,728455
"Sup. no Univ. incompleta (150)",265599,231844,86965,55889,45177,24090,14773,3493,1002,455,33755,317572
"De 15 a 19 años (152)",41354,40656,38190,2252,149,43,22,,,,698,2767
"De 20 a 24 años (153)",62899,48844,32252,13793,2389,271,73,66,,,14055,20096
"De 25 a 29 años (154)",43187,32956,7826,15510,7640,1597,332,39,12,,10231,37309
"De 30 a 34 años (155)",33026,28921,3454,10376,10118,3739,1122,85,7,20,4105,47366
"De 35 a 39 años (156)",25645,23803,1701,5653,9049,5013,2099,237,27,24,1842,49604
"De 40 a 44 años (157)",19116,18125,1113,3205,6279,4519,2611,338,39,21,991,43112
"De 45 a 49 años (158)",13813,13195,732,1990,4043,3417,2412,484,91,26,618,34783
"De 50 y más años (159)",26559,25344,1697,3110,5510,5491,6102,2244,826,364,1215,82535
"Sup. no Univ. completa (160)",343734,289884,56201,80467,79121,41986,24439,5316,1637,717,53850,524946
"De 20 a 24 años (163)",43708,30423,19893,8799,1445,202,36,48,,,13285,12746
"De 25 a 29 años (164)",56926,39893,13035,18453,6811,1269,264,45,16,,17033,37420
"De 30 a 34 años (165)",55664,46103,8326,18603,14005,3968,1070,89,10,32,9561,63958
"De 35 a 39 años (166)",48507,43236,4561,12514,16483,7086,2347,206,23,16,5271,78251
"De 40 a 44 años (167)",40288,37393,3123,7929,14192,8069,3610,392,51,27,2895,79014
"De 45 a 49 años (168)",32167,30109,2183,5604,10705,7086,3825,574,101,31,2058,69387
"De 50 y más años (169)",66474,62727,5080,8565,15480,14306,13287,3962,1436,611,3747,184170
"Sup. Univ. incompleta (170)",223208,183947,85780,35787,31657,17651,10134,2109,593,236,39261,216327
"De 15 a 19 años (172)",35499,35066,33866,1068,86,29,17,,,,433,1395
"De 20 a 24 años (173)",62879,44380,36043,6998,1100,143,41,55,,,18499,10141
"De 25 a 29 años (174)",31195,19710,7272,8251,3356,654,148,23,6,,11485,17729
"De 30 a 34 años (175)",21885,17846,3174,6821,5479,1822,497,39,4,10,4039,25719
"De 35 a 39 años (176)",18032,16233,1646,4398,6008,2909,1167,85,11,9,1799,30776
"De 40 a 44 años (177)",15221,14200,1067,2830,5275,3279,1514,192,33,10,1021,31229
"De 45 a 49 años (178)",12728,11995,787,2110,4163,2944,1686,263,35,7,733,28500
"De 50 y más años (179)",25769,24517,1925,3311,6190,5871,5064,1452,504,200,1252,70838
"Sup. Univ. completa (180)",408503,327808,69456,86959,92183,46794,24973,5195,1536,712,80695,572447
"De 20 a 24 años (183)",24705,12985,8674,3567,606,87,25,26,,,11720,5311
"De 25 a 29 años (184)",63049,35963,17735,13228,4029,715,185,64,7,,27086,24644
"De 30 a 34 años (185)",66798,49966,14422,19760,12112,2831,734,70,4,33,16832,56370
"De 35 a 39 años (186)",59486,50532,8186,16160,18124,6089,1758,151,28,36,8954,79643
"De 40 a 44 años (187)",51878,46532,5601,11525,18028,8242,2743,298,58,37,5346,86684
"De 45 a 49 años (188)",41215,37446,4106,8276,13914,7546,3083,408,85,28,3769,75408
"De 50 y más años (189)",101372,94384,10732,14443,25370,21284,16445,4178,1354,578,6988,244387
,,,,,,,,,,,,
"RURAL (200)",3425,3255,899,602,538,362,445,224,120,65,170,7895
"De 12 a 14 años (201)",292,291,289,2,,,,,,,1,2
"De 15 a 19 años (202)",482,467,387,71,9,,,,,,15,89
"De 20 a 24 años (203)",431,369,110,185,59,13,2,,,,62,350
"De 25 a 29 años (204)",420,366,28,153,118,49,18,,,,54,609
"De 30 a 34 años (205)",357,346,15,82,138,66,42,3,,,11,753
"De 35 a 39 años (206)",315,306,17,33,85,74,77,16,4,,9,889
"De 40 a 44 años (207)",249,242,16,20,47,51,80,18,8,2,7,824
"De 45 a 49 años (208)",195,191,5,14,17,34,69,35,13,4,4,827
"De 50 y más años (209)",684,677,32,42,65,75,157,152,95,59,7,3552
"Sin nivel (210)",366,362,10,29,35,37,85,74,58,34,4,1946
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",4,4,3,,1,,,,,,,2
"De 20 a 24 años (213)",8,7,1,4,2,,,,,,1,8
"De 25 a 29 años (214)",17,17,,5,5,3,4,,,,,41
"De 30 a 34 años (215)",29,28,,7,8,3,10,,,,1,76
"De 35 a 39 años (216)",32,31,1,,6,6,12,5,1,,1,122
"De 40 a 44 años (217)",29,29,1,1,5,5,8,5,3,1,,131
"De 45 a 49 años (218)",28,28,,2,1,4,8,8,3,2,,149
"De 50 y más años (219)",218,217,3,10,7,16,43,56,51,31,1,1417
"Educacion Inicial (220)",6,6,1,2,1,1,1,,,,,12
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 30 a 34 años (225)",4,4,,2,,1,1,,,,,10
"De 35 a 39 años (226)",1,1,1,,,,,,,,,
"Primaria (230)",977,954,175,127,162,134,185,110,38,23,23,2953
"De 12 a 14 años (231)",105,104,104,,,,,,,,1,
"De 15 a 19 años (232)",59,56,38,15,3,,,,,,3,21
"De 20 a 24 años (233)",70,65,9,33,18,4,1,,,,5,85
"De 25 a 29 años (234)",98,93,2,32,36,17,6,,,,5,179
"De 30 a 34 años (235)",95,93,1,11,38,25,16,2,,,2,240
"De 35 a 39 años (236)",89,88,1,13,21,18,31,3,1,,1,269
"De 40 a 44 años (237)",85,83,7,5,11,17,34,7,2,,2,294
"De 45 a 49 años (238)",85,85,1,2,4,16,33,20,7,2,,413
"De 50 y más años (239)",291,287,12,16,31,37,64,78,28,21,4,1452
"Secundaria (240)",1621,1539,600,333,253,152,141,35,19,6,82,2339
"De 12 a 14 años (241)",186,186,184,2,,,,,,,,2
"De 15 a 19 años (242)",371,361,302,54,5,,,,,,10,64
"De 20 a 24 años (243)",252,220,65,115,31,8,1,,,,32,205
"De 25 a 29 años (244)",224,196,16,80,67,25,8,,,,28,321
"De 30 a 34 años (245)",164,159,9,41,65,31,12,1,,,5,319
"De 35 a 39 años (246)",145,143,7,16,41,40,29,8,2,,2,410
"De 40 a 44 años (247)",100,98,4,10,22,21,34,5,1,1,2,310
"De 45 a 49 años (248)",59,58,1,7,7,12,22,6,3,,1,215
"De 50 y más años (249)",120,118,12,8,15,15,35,15,13,5,2,493
"Sup. no Univ. incompleta (250)",161,143,58,34,27,10,11,,2,1,18,200
"De 15 a 19 años (252)",37,36,34,2,,,,,,,1,2
"De 20 a 24 años (253)",41,32,15,12,4,1,,,,,9,23
"De 25 a 29 años (254)",28,22,2,14,4,2,,,,,6,28
"De 30 a 34 años (255)",21,21,4,5,10,1,1,,,,,33
"De 35 a 39 años (256)",9,7,1,,2,2,2,,,,2,18
"De 40 a 44 años (257)",8,8,,,2,3,2,,1,,,31
"De 45 a 49 años (258)",5,5,1,1,1,,2,,,,,11
"De 50 y más años (259)",12,12,1,,4,1,4,,1,1,,54
"Sup. no Univ. completa (260)",134,121,16,42,29,17,14,2,1,,13,231
"De 20 a 24 años (263)",29,24,5,16,3,,,,,,5,22
"De 25 a 29 años (264)",20,15,2,9,3,1,,,,,5,18
"De 30 a 34 años (265)",26,26,1,10,9,4,2,,,,,50
"De 35 a 39 años (266)",20,19,5,3,5,4,2,,,,1,33
"De 40 a 44 años (267)",14,13,,,6,4,1,1,1,,1,44
"De 45 a 49 años (268)",11,10,2,1,1,2,4,,,,1,25
"De 50 y más años (269)",14,14,1,3,2,2,5,1,,,,39
"Sup. Univ. incompleta (270)",66,57,26,13,11,5,1,1,,,9,60
"De 15 a 19 años (272)",11,10,10,,,,,,,,1,
"De 20 a 24 años (273)",22,17,13,4,,,,,,,5,4
"De 25 a 29 años (274)",8,6,,5,1,,,,,,2,7
"De 30 a 34 años (275)",7,7,,2,4,1,,,,,,13
"De 35 a 39 años (276)",6,6,,,3,3,,,,,,15
"De 40 a 44 años (277)",2,2,2,,,,,,,,,
"De 45 a 49 años (278)",3,2,,,2,,,,,,1,4
"De 50 y más años (279)",7,7,1,2,1,1,1,1,,,,17
"Sup. Univ. completa (280)",94,73,13,22,20,6,7,2,2,1,21,154
"De 20 a 24 años (283)",8,3,2,1,,,,,,,5,1
"De 25 a 29 años (284)",25,17,6,8,2,1,,,,,8,15
"De 30 a 34 años (285)",11,8,,4,4,,,,,,3,12
"De 35 a 39 años (286)",13,11,1,1,7,1,1,,,,2,22
"De 40 a 44 años (287)",11,9,2,4,1,1,1,,,,2,14
"De 45 a 49 años (288)",4,3,,1,1,,,1,,,1,10
"De 50 y más años (289)",22,22,2,3,5,3,5,1,2,1,,80
