"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",4066,116,1855,1033,847,215
"Sin nivel (031)",477,7,73,137,162,98
"Educación inicial (032)",7,1,6,,,
"Primaria (033)",1768,84,640,470,468,106
"Secundaria (034)",1408,24,890,320,166,8
"Superior no univ. incompleta (035)",121,,76,32,13,
"Superior no univ. completa (036)",137,,86,33,18,
"Superior univ. incompleta (037)",67,,42,18,6,1
"Superior univ. completa (038)",81,,42,23,14,2
"No PEA (040)",89616,31950,22890,13238,12141,9397
"Sin nivel (041)",12915,913,885,2379,3860,4878
"Educación inicial (042)",2094,2005,66,23,,
"Primaria (043)",45164,22903,6020,6326,6223,3692
"Secundaria (044)",24053,6129,12920,3236,1336,432
"Superior no univ. incompleta (045)",1910,,1345,362,134,69
"Superior no univ. completa (046)",1398,,509,470,273,146
"Superior univ. incompleta (047)",1147,,890,145,75,37
"Superior univ. completa (048)",935,,255,297,240,143
,,,,,,
"URBANA (060)",81700,17733,22905,17907,15386,7769
"Sin nivel (061)",9032,415,574,1919,2955,3169
"Educación inicial (062)",1104,1013,77,14,,
"Primaria (063)",34223,12326,5092,6289,7054,3462
"Secundaria (064)",25910,3979,12469,5897,2971,594
"Superior no univ. incompleta (065)",3101,,1748,868,390,95
"Superior no univ. completa (066)",3631,,1158,1411,876,186
"Superior univ. incompleta (067)",1878,,1161,402,260,55
"Superior univ. completa (068)",2821,,626,1107,880,208
"PEA (070)",31280,432,9448,10509,8623,2268
"Sin nivel (071)",3023,18,220,858,1219,708
"Educación inicial (072)",38,3,26,9,,
"Primaria (073)",10747,269,2353,3231,3726,1168
"Secundaria (074)",10650,142,4654,3715,1924,215
"Superior no univ. incompleta (075)",1560,,703,558,270,29
"Superior no univ. completa (076)",2420,,712,1021,632,55
"Superior univ. incompleta (077)",865,,378,276,192,19
"Superior univ. completa (078)",1977,,402,841,660,74
"Ocupada (080)",28918,369,8365,9916,8128,2140
"Sin nivel (081)",2804,15,191,801,1141,656
"Educación inicial (082)",32,3,20,9,,
"Primaria (083)",9873,224,2062,3008,3477,1102
"Secundaria (084)",9731,127,4100,3495,1801,208
"Superior no univ. incompleta (085)",1464,,647,529,259,29
"Superior no univ. completa (086)",2308,,641,996,616,55
"Superior univ. incompleta (087)",800,,338,258,186,18
"Superior univ. completa (088)",1906,,366,820,648,72
"Desocupada (090)",2362,63,1083,593,495,128
"Sin nivel (091)",219,3,29,57,78,52
"Educación inicial (092)",6,,6,,,
"Primaria (093)",874,45,291,223,249,66
"Secundaria (094)",919,15,554,220,123,7
"Superior no univ. incompleta (095)",96,,56,29,11,
"Superior no univ. completa (096)",112,,71,25,16,
"Superior univ. incompleta (097)",65,,40,18,6,1
"Superior univ. completa (098)",71,,36,21,12,2
"No PEA (100)",50420,17301,13457,7398,6763,5501
"Sin nivel (101)",6009,397,354,1061,1736,2461
"Educación inicial (102)",1066,1010,51,5,,
"Primaria (103)",23476,12057,2739,3058,3328,2294
"Secundaria (104)",15260,3837,7815,2182,1047,379
"Superior no univ. incompleta (105)",1541,,1045,310,120,66
"Superior no univ. completa (106)",1211,,446,390,244,131
"Superior univ. incompleta (107)",1013,,783,126,68,36
"Superior univ. completa (108)",844,,224,266,220,134
,,,,,,
"RURAL (120)",59118,15111,15727,11727,10654,5899
"Sin nivel (121)",10237,551,858,2215,3331,3282
"Educación inicial (122)",1058,1009,25,24,,
"Primaria (123)",32521,11207,6254,6367,6230,2463
"Secundaria (124)",13512,2344,7677,2539,849,103
"Superior no univ. incompleta (125)",638,,454,133,45,6
"Superior no univ. completa (126)",608,,216,261,103,28
"Superior univ. incompleta (127)",250,,168,60,20,2
"Superior univ. completa (128)",294,,75,128,76,15
"PEA (130)",19922,462,6294,5887,5276,2003
"Sin nivel (131)",3331,35,327,897,1207,865
"Educación inicial (132)",30,14,10,6,,
"Primaria (133)",10833,361,2973,3099,3335,1065
"Secundaria (134)",4719,52,2572,1485,560,50
"Superior no univ. incompleta (135)",269,,154,81,31,3
"Superior no univ. completa (136)",421,,153,181,74,13
"Superior univ. incompleta (137)",116,,61,41,13,1
"Superior univ. completa (138)",203,,44,97,56,6
"Ocupada (140)",18218,409,5522,5447,4924,1916
"Sin nivel (141)",3073,31,283,817,1123,819
"Educación inicial (142)",29,13,10,6,,
"Primaria (143)",9939,322,2624,2852,3116,1025
"Secundaria (144)",4230,43,2236,1385,517,49
"Superior no univ. incompleta (145)",244,,134,78,29,3
"Superior no univ. completa (146)",396,,138,173,72,13
"Superior univ. incompleta (147)",114,,59,41,13,1
"Superior univ. completa (148)",193,,38,95,54,6
"Desocupada (150)",1704,53,772,440,352,87
"Sin nivel (151)",258,4,44,80,84,46
"Educación inicial (152)",1,1,,,,
"Primaria (153)",894,39,349,247,219,40
"Secundaria (154)",489,9,336,100,43,1
"Superior no univ. incompleta (155)",25,,20,3,2,
"Superior no univ. completa (156)",25,,15,8,2,
"Superior univ. incompleta (157)",2,,2,,,
"Superior univ. completa (158)",10,,6,2,2,
"No PEA (160)",39196,14649,9433,5840,5378,3896
"Sin nivel (161)",6906,516,531,1318,2124,2417
"Educación inicial (162)",1028,995,15,18,,
"Primaria (163)",21688,10846,3281,3268,2895,1398
"Secundaria (164)",8793,2292,5105,1054,289,53
"Superior no univ. incompleta (165)",369,,300,52,14,3
"Superior no univ. completa (166)",187,,63,80,29,15
"Superior univ. incompleta (167)",134,,107,19,7,1
"Superior univ. completa (168)",91,,31,31,20,9
