"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleador o patrono (052)",895,664,135,78,18
"Trabajador familiar no remunerado (053)",1750,1556,134,40,20
"Trabajador del hogar (054)",1186,1186,,,
"De 06 a 14 años (056)",578,489,61,24,4
"Empleado (057)",69,61,4,3,1
"Obrero (058)",122,72,32,15,3
"Trabajador independiente (059)",127,121,6,,
"Empleador o patrono (060)",1,1,,,
"Trabajador familiar no remunerado (061)",204,179,19,6,
"Trabajador del hogar (062)",55,55,,,
"De 15 a 29 años (064)",12901,8248,1796,1299,1558
"Empleado (065)",3594,1563,591,619,821
"Obrero (066)",3860,1758,734,643,725
"Trabajador independiente (067)",4019,3645,374,,
"Empleador o patrono (068)",155,104,27,19,5
"Trabajador familiar no remunerado (069)",695,600,70,18,7
"Trabajador del hogar (070)",578,578,,,
"De 30 a 44 años (072)",14356,8886,1569,1547,2354
"Empleado (073)",4297,1158,557,954,1628
"Obrero (074)",3522,1662,597,551,712
"Trabajador independiente (075)",5450,5115,335,,
"Empleador o patrono (076)",312,222,50,33,7
"Trabajador familiar no remunerado (077)",435,389,30,9,7
"Trabajador del hogar (078)",340,340,,,
"De 45 a 64 años (080)",10722,7108,928,998,1688
"Empleado (081)",2977,622,315,681,1359
"Obrero (082)",2184,1283,289,290,322
"Trabajador independiente (083)",4723,4460,263,,
"Empleador o patrono (084)",332,256,48,23,5
"Trabajador familiar no remunerado (085)",319,300,13,4,2
"Trabajador del hogar (086)",187,187,,,
"De 65 y más años (088)",1901,1599,130,67,105
"Empleado (089)",175,64,27,25,59
"Obrero (090)",408,286,45,36,41
"Trabajador independiente (091)",1100,1054,46,,
"Empleador o patrono (092)",95,81,10,3,1
"Trabajador familiar no remunerado (093)",97,88,2,3,4
"Trabajador del hogar (094)",26,26,,,
,,,,,
"RURAL (096)",37995,30366,2830,2129,2670
"Empleado (097)",1477,709,178,178,412
"Obrero (098)",21802,15531,2200,1862,2209
"Trabajador independiente (099)",10043,9761,282,,
"Empleador o patrono (100)",853,755,60,25,13
"Trabajador familiar no remunerado (101)",3269,3059,110,64,36
"Trabajador del hogar (102)",551,551,,,
"De 06 a 14 años (104)",952,782,66,49,55
"Empleado (105)",3,3,,,
"Obrero (106)",382,248,41,43,50
"Trabajador independiente (107)",44,43,1,,
"Empleador o patrono (108)",1,1,,,
"Trabajador familiar no remunerado (109)",509,474,24,6,5
"Trabajador del hogar (110)",13,13,,,
"De 15 a 29 años (112)",13800,10470,1177,918,1235
"Empleado (113)",624,332,76,67,149
"Obrero (114)",8821,6022,937,807,1055
"Trabajador independiente (115)",2332,2234,98,,
"Empleador o patrono (116)",115,94,10,5,6
"Trabajador familiar no remunerado (117)",1521,1401,56,39,25
"Trabajador del hogar (118)",387,387,,,
"De 30 a 44 años (120)",11725,9164,936,700,925
"Empleado (121)",526,221,67,63,175
"Obrero (122)",7185,5082,736,622,745
"Trabajador independiente (123)",3095,2997,98,,
"Empleador o patrono (124)",197,170,18,5,4
"Trabajador familiar no remunerado (125)",609,581,17,10,1
"Trabajador del hogar (126)",113,113,,,
"De 45 a 64 años (128)",8764,7374,554,411,425
"Empleado (129)",295,136,31,46,82
"Obrero (130)",4461,3363,416,345,337
"Trabajador independiente (131)",3200,3129,71,,
"Empleador o patrono (132)",358,316,26,14,2
"Trabajador familiar no remunerado (133)",418,398,10,6,4
"Trabajador del hogar (134)",32,32,,,
"De 65 y más años (136)",2754,2576,97,51,30
"Empleado (137)",29,17,4,2,6
"Obrero (138)",953,816,70,45,22
"Trabajador independiente (139)",1372,1358,14,,
"Empleador o patrono (140)",182,174,6,1,1
"Trabajador familiar no remunerado (141)",212,205,3,3,1
"Trabajador del hogar (142)",6,6,,,
