"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",62,4,31,15,10,2
"Actividad economica no especificada (043)",353,4,137,116,76,20
"Mujeres (045)",6346,214,2124,2203,1483,322
"Agric., ganadería, caza y silvicultura (046)",3016,146,908,871,849,242
"Pesca (047)",58,,21,22,15,
"Industrias manufactureras (049)",113,2,23,53,30,5
"Suministro de electricidad, gas y agua (050)",1,,,1,,
"Construcción (051)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",911,31,282,374,200,24
"Venta, mant.y rep. veh.autom.y motoc. (053)",6,,4,2,,
"Comercio al por mayor (054)",20,,8,10,2,
"Comercio al por menor (055)",885,31,270,362,198,24
"Hoteles y restaurantes (056)",406,12,160,145,82,7
"Trans., almac. y comunicaciones (057)",19,,11,5,3,
"Intermediación financiera (058)",3,,,1,2,
"Activid.inmobil., empres. y alquileres (059)",37,,15,16,6,
"Admin.pub. y defensa; p. segur.soc.afil (060)",93,,28,48,17,
"Enseñanza (061)",686,,187,367,130,2
"Servicios sociales y de salud (062)",52,,19,24,7,2
"Otras activ. serv.comun.soc y personales (063)",94,3,44,29,16,2
"Hogares privados con servicio doméstico (064)",528,18,289,135,68,18
"Actividad economica no especificada (066)",324,2,134,110,58,20
,,,,,,
"URBANA (067)",11926,358,3759,4205,2862,742
"Agric., ganadería, caza y silvicultura (068)",5003,185,1384,1505,1379,550
"Pesca (069)",633,4,184,244,175,26
"Explotación de minas y canteras (070)",2,,1,,1,
"Industrias manufactureras (071)",474,15,166,182,96,15
"Suministro de electricidad, gas y agua (072)",30,3,7,9,10,1
"Construcción (073)",250,2,90,113,41,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1636,77,509,630,349,71
"Venta, mant.y rep. veh.autom.y motoc. (075)",73,4,26,29,12,2
"Comercio al por mayor (076)",57,,22,23,9,3
"Comercio al por menor (077)",1506,73,461,578,328,66
"Hoteles y restaurantes (078)",450,23,174,154,90,9
"Trans., almac. y comunicaciones (079)",497,16,275,142,58,6
"Intermediación financiera (080)",12,,2,5,5,
"Activid.inmobil., empres. y alquileres (081)",146,1,56,55,32,2
"Admin.pub. y defensa; p. segur.soc.afil (082)",425,,113,198,108,6
"Enseñanza (083)",1160,,242,608,305,5
"Servicios sociales y de salud (084)",112,1,41,49,20,1
"Otras activ. serv.comun.soc y personales (085)",187,7,77,59,37,7
"Hogares privados con servicio doméstico (086)",416,18,240,96,49,13
"Actividad economica no especificada (088)",493,6,198,156,107,26
"Hombres (089)",7961,245,2481,2734,1950,551
"Agric., ganadería, caza y silvicultura (090)",3812,135,1098,1149,1008,422
"Pesca (091)",597,4,174,228,165,26
"Explotación de minas y canteras (092)",2,,1,,1,
"Industrias manufactureras (093)",370,13,150,130,67,10
"Suministro de electricidad, gas y agua (094)",29,3,7,8,10,1
"Construcción (095)",247,2,88,112,41,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",810,47,252,292,170,49
"Venta, mant.y rep. veh.autom.y motoc. (097)",67,4,22,27,12,2
"Comercio al por mayor (098)",40,,14,15,8,3
"Comercio al por menor (099)",703,43,216,250,150,44
"Hoteles y restaurantes (100)",87,12,32,24,16,3
"Trans., almac. y comunicaciones (101)",479,16,265,137,55,6
"Intermediación financiera (102)",9,,2,4,3,
"Activid.inmobil., empres. y alquileres (103)",109,1,41,39,26,2
"Admin.pub. y defensa; p. segur.soc.afil (104)",337,,87,152,92,6
"Enseñanza (105)",586,,94,297,192,3
"Servicios sociales y de salud (106)",67,1,23,30,13,
"Otras activ. serv.comun.soc y personales (107)",97,4,37,30,21,5
"Hogares privados con servicio doméstico (108)",39,3,17,10,8,1
"Actividad economica no especificada (110)",284,4,113,92,62,13
"Mujeres (112)",3965,113,1278,1471,912,191
"Agric., ganadería, caza y silvicultura (113)",1191,50,286,356,371,128
"Pesca (114)",36,,10,16,10,
"Industrias manufactureras (116)",104,2,16,52,29,5
"Suministro de electricidad, gas y agua (117)",1,,,1,,
"Construcción (118)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",826,30,257,338,179,22
"Venta, mant.y rep. veh.autom.y motoc. (120)",6,,4,2,,
"Comercio al por mayor (121)",17,,8,8,1,
"Comercio al por menor (122)",803,30,245,328,178,22
"Hoteles y restaurantes (123)",363,11,142,130,74,6
"Trans., almac. y comunicaciones (124)",18,,10,5,3,
"Intermediación financiera (125)",3,,,1,2,
"Activid.inmobil., empres. y alquileres (126)",37,,15,16,6,
"Admin.pub. y defensa; p. segur.soc.afil (127)",88,,26,46,16,
"Enseñanza (128)",574,,148,311,113,2
"Servicios sociales y de salud (129)",45,,18,19,7,1
"Otras activ. serv.comun.soc y personales (130)",90,3,40,29,16,2
"Hogares privados con servicio doméstico (131)",377,15,223,86,41,12
"Actividad economica no especificada (133)",209,2,85,64,45,13
,,,,,,
"RURAL (134)",9287,328,3245,2936,2099,679
"Agric., ganadería, caza y silvicultura (135)",7493,304,2590,2191,1786,622
"Pesca (136)",586,13,234,227,94,18
"Explotación de minas y canteras (137)",5,,2,3,,
"Industrias manufactureras (138)",71,,26,27,12,6
"Construcción (140)",38,,10,21,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",270,5,81,113,63,8
"Venta, mant.y rep. veh.autom.y motoc. (142)",7,,3,3,1,
"Comercio al por mayor (143)",16,,3,9,4,
"Comercio al por menor (144)",247,5,75,101,58,8
"Hoteles y restaurantes (145)",48,2,20,16,9,1
"Trans., almac. y comunicaciones (146)",28,,12,11,5,
"Activid.inmobil., empres. y alquileres (148)",3,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (149)",23,,6,13,4,
"Enseñanza (150)",331,,99,170,60,2
"Servicios sociales y de salud (151)",17,,3,12,1,1
"Otras activ. serv.comun.soc y personales (152)",16,,7,7,2,
"Hogares privados con servicio doméstico (153)",174,4,80,54,29,7
"Actividad economica no especificada (155)",184,,73,70,27,14
"Hombres (156)",6906,227,2399,2204,1528,548
"Agric., ganadería, caza y silvicultura (157)",5668,208,1968,1676,1308,508
"Pesca (158)",564,13,223,221,89,18
"Explotación de minas y canteras (159)",5,,2,3,,
"Industrias manufactureras (160)",62,,19,26,11,6
"Construcción (162)",36,,9,20,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",185,4,56,77,42,6
"Venta, mant.y rep. veh.autom.y motoc. (164)",7,,3,3,1,
"Comercio al por mayor (165)",13,,3,7,3,
"Comercio al por menor (166)",165,4,50,67,38,6
"Hoteles y restaurantes (167)",5,1,2,1,1,
"Trans., almac. y comunicaciones (168)",27,,11,11,5,
"Activid.inmobil., empres. y alquileres (170)",3,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (171)",18,,4,11,3,
"Enseñanza (172)",219,,60,114,43,2
"Servicios sociales y de salud (173)",10,,2,7,1,
"Otras activ. serv.comun.soc y personales (174)",12,,3,7,2,
"Hogares privados con servicio doméstico (175)",23,1,14,5,2,1
"Actividad economica no especificada (177)",69,,24,24,14,7
"Mujeres (179)",2381,101,846,732,571,131
"Agric., ganadería, caza y silvicultura (180)",1825,96,622,515,478,114
"Pesca (181)",22,,11,6,5,
"Industrias manufactureras (183)",9,,7,1,1,
"Construcción (185)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",85,1,25,36,21,2
"Comercio al por mayor (188)",3,,,2,1,
"Comercio al por menor (189)",82,1,25,34,20,2
"Hoteles y restaurantes (190)",43,1,18,15,8,1
"Trans., almac. y comunicaciones (191)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,2,2,1,
"Enseñanza (195)",112,,39,56,17,
"Servicios sociales y de salud (196)",7,,1,5,,1
"Otras activ. serv.comun.soc y personales (197)",4,,4,,,
"Hogares privados con servicio doméstico (198)",151,3,66,49,27,6
"Actividad economica no especificada (200)",115,,49,46,13,7
