"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",25,42,42,2,100,4.8,
"De 35 a 39 años (036)",13,37,36,2,97.3,5.4,
"De 40 a 44 años (037)",15,85,77,,90.6,,
"De 45 a 49 años (038)",7,43,41,,95.3,,
"De 50 y más años (039)",15,95,86,,90.5,,
"No PEA (040)",28118,74887,68128,1932,91,2.6,
"De 12 a 14 años (041)",4016,27,27,8,100,29.6,
"De 15 a 19 años (042)",4779,1350,1329,349,98.4,25.9,
"De 20 a 24 años (043)",3574,4374,4268,516,97.6,11.8,
"De 25 a 29 años (044)",3189,6856,6665,474,97.2,6.9,
"De 30 a 34 años (045)",2614,7936,7650,331,96.4,4.2,
"De 35 a 39 años (046)",2178,8535,8120,177,95.1,2.1,
"De 40 a 44 años (047)",1721,8126,7618,63,93.7,0.8,
"De 45 a 49 años (048)",1328,7244,6664,14,92,0.2,
"De 50 y más años (049)",4719,30439,25787,,84.7,,
,,,,,,,
"URBANA (060)",25509,60844,56376,1117,92.7,1.8,
"De 12 a 14 años (061)",2600,23,22,4,95.7,17.4,
"De 15 a 19 años (062)",3771,687,677,174,98.5,25.3,
"De 20 a 24 años (063)",2988,2614,2573,285,98.4,10.9,
"De 25 a 29 años (064)",2880,4444,4350,261,97.9,5.9,
"De 30 a 34 años (065)",2766,6388,6225,228,97.4,3.6,
"De 35 a 39 años (066)",2408,7264,7020,113,96.6,1.6,
"De 40 a 44 años (067)",2068,7599,7280,48,95.8,0.6,
"De 45 a 49 años (068)",1545,6500,6115,3,94.1,,
"De 50 y más años (069)",4483,25325,22114,1,87.3,,
"PEA (070)",8992,21105,19907,302,94.3,1.4,
"De 12 a 14 años (071)",150,7,6,1,85.7,14.3,
"De 15 a 19 años (072)",865,184,183,30,99.5,16.3,
"De 20 a 24 años (073)",1143,779,766,60,98.3,7.7,
"De 25 a 29 años (074)",1230,1429,1397,61,97.8,4.3,
"De 30 a 34 años (075)",1294,2552,2488,77,97.5,3,
"De 35 a 39 años (076)",1183,3109,3015,49,97,1.6,
"De 40 a 44 años (077)",1049,3494,3366,21,96.3,0.6,
"De 45 a 49 años (078)",788,3044,2863,2,94.1,0.1,
"De 50 y más años (079)",1290,6507,5823,1,89.5,,
"Ocupada (080)",8764,20763,19586,292,94.3,1.4,
"De 12 a 14 años (081)",134,7,6,1,85.7,14.3,
"De 15 a 19 años (082)",802,172,171,28,99.4,16.3,
"De 20 a 24 años (083)",1094,750,739,58,98.5,7.7,
"De 25 a 29 años (084)",1198,1393,1363,59,97.8,4.2,
"De 30 a 34 años (085)",1269,2510,2446,75,97.5,3,
"De 35 a 39 años (086)",1171,3076,2983,47,97,1.5,
"De 40 a 44 años (087)",1036,3425,3304,21,96.5,0.6,
"De 45 a 49 años (088)",782,3007,2828,2,94,0.1,
"De 50 y más años (089)",1278,6423,5746,1,89.5,,
"Desocupada (090)",228,342,321,10,93.9,2.9,
"De 12 a 14 años (091)",16,,,,,,
"De 15 a 19 años (092)",63,12,12,2,100,16.7,
"De 20 a 24 años (093)",49,29,27,2,93.1,6.9,
"De 25 a 29 años (094)",32,36,34,2,94.4,5.6,
"De 30 a 34 años (095)",25,42,42,2,100,4.8,
"De 35 a 39 años (096)",12,33,32,2,97,6.1,
"De 40 a 44 años (097)",13,69,62,,89.9,,
"De 45 a 49 años (098)",6,37,35,,94.6,,
"De 50 y más años (099)",12,84,77,,91.7,,
"No PEA (100)",16517,39739,36469,815,91.8,2.1,
"De 12 a 14 años (101)",2450,16,16,3,100,18.8,
"De 15 a 19 años (102)",2906,503,494,144,98.2,28.6,
"De 20 a 24 años (103)",1845,1835,1807,225,98.5,12.3,
"De 25 a 29 años (104)",1650,3015,2953,200,97.9,6.6,
"De 30 a 34 años (105)",1472,3836,3737,151,97.4,3.9,
"De 35 a 39 años (106)",1225,4155,4005,64,96.4,1.5,
"De 40 a 44 años (107)",1019,4105,3914,27,95.3,0.7,
"De 45 a 49 años (108)",757,3456,3252,1,94.1,,
"De 50 y más años (109)",3193,18818,16291,,86.6,,
,,,,,,,
"RURAL (120)",13731,41696,37704,1248,90.4,3,
"De 12 a 14 años (121)",1687,12,12,5,100,41.7,
"De 15 a 19 años (122)",2216,957,943,227,98.5,23.7,
"De 20 a 24 años (123)",2061,2922,2835,326,97,11.2,
"De 25 a 29 años (124)",1850,4507,4361,312,96.8,6.9,
"De 30 a 34 años (125)",1366,4861,4646,195,95.6,4,
"De 35 a 39 años (126)",1171,5308,4986,128,93.9,2.4,
"De 40 a 44 años (127)",868,4956,4590,41,92.6,0.8,
"De 45 a 49 años (128)",708,4610,4167,14,90.4,0.3,
"De 50 y más años (129)",1804,13563,11164,,82.3,,
"PEA (130)",2130,6548,6045,130,92.3,2,
"De 12 a 14 años (131)",121,1,1,,100,,
"De 15 a 19 años (132)",343,110,108,22,98.2,20,
"De 20 a 24 años (133)",332,383,374,35,97.7,9.1,
"De 25 a 29 años (134)",311,666,649,38,97.4,5.7,
"De 30 a 34 años (135)",224,761,733,14,96.3,1.8,
"De 35 a 39 años (136)",218,928,871,15,93.9,1.6,
"De 40 a 44 años (137)",166,935,886,5,94.8,0.5,
"De 45 a 49 años (138)",137,822,755,1,91.8,0.1,
"De 50 y más años (139)",278,1942,1668,,85.9,,
"Ocupada (140)",2091,6501,6001,129,92.3,2,
"De 12 a 14 años (141)",111,1,1,,100,,
"De 15 a 19 años (142)",327,106,104,22,98.1,20.8,
"De 20 a 24 años (143)",327,381,372,35,97.6,9.2,
"De 25 a 29 años (144)",310,662,645,37,97.4,5.6,
"De 30 a 34 años (145)",224,761,733,14,96.3,1.8,
"De 35 a 39 años (146)",217,924,867,15,93.8,1.6,
"De 40 a 44 años (147)",164,919,871,5,94.8,0.5,
"De 45 a 49 años (148)",136,816,749,1,91.8,0.1,
"De 50 y más años (149)",275,1931,1659,,85.9,,
"Desocupada (150)",39,47,44,1,93.6,2.1,
"De 12 a 14 años (151)",10,,,,,,
"De 15 a 19 años (152)",16,4,4,,100,,
"De 20 a 24 años (153)",5,2,2,,100,,
"De 25 a 29 años (154)",1,4,4,1,100,25,
"De 35 a 39 años (156)",1,4,4,,100,,
"De 40 a 44 años (157)",2,16,15,,93.8,,
"De 45 a 49 años (158)",1,6,6,,100,,
"De 50 y más años (159)",3,11,9,,81.8,,
"No PEA (160)",11601,35148,31659,1118,90.1,3.2,
"De 12 a 14 años (161)",1566,11,11,5,100,45.5,
"De 15 a 19 años (162)",1873,847,835,205,98.6,24.2,
"De 20 a 24 años (163)",1729,2539,2461,291,96.9,11.5,
"De 25 a 29 años (164)",1539,3841,3712,274,96.6,7.1,
"De 30 a 34 años (165)",1142,4100,3913,181,95.4,4.4,
"De 35 a 39 años (166)",953,4380,4115,113,93.9,2.6,
"De 40 a 44 años (167)",702,4021,3704,36,92.1,0.9,
"De 45 a 49 años (168)",571,3788,3412,13,90.1,0.3,
"De 50 y más años (169)",1526,11621,9496,,81.7,,
