"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",259,1,111,80,48,19
"Mujeres (045)",3213,72,907,1086,844,304
"Agric., ganadería, caza y silvicultura (046)",1236,47,267,301,402,219
"Explotación de minas y canteras (048)",78,1,42,24,10,1
"Industrias manufactureras (049)",89,1,27,24,27,10
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",12,,3,5,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",510,7,153,192,123,35
"Venta, mant.y rep. veh.autom.y motoc. (053)",3,,,2,1,
"Comercio al por mayor (054)",10,,2,5,2,1
"Comercio al por menor (055)",497,7,151,185,120,34
"Hoteles y restaurantes (056)",183,2,62,63,39,17
"Trans., almac. y comunicaciones (057)",12,,8,2,2,
"Intermediación financiera (058)",6,,,5,1,
"Activid.inmobil., empres. y alquileres (059)",31,,15,12,4,
"Admin.pub. y defensa; p. segur.soc.afil (060)",67,,33,19,14,1
"Enseñanza (061)",504,,101,297,105,1
"Servicios sociales y de salud (062)",119,,18,49,52,
"Otras activ. serv.comun.soc y personales (063)",49,,19,21,8,1
"Hogares privados con servicio doméstico (064)",169,13,103,30,21,2
"Actividad economica no especificada (066)",147,1,55,42,32,17
,,,,,,
"URBANA (067)",6061,128,1845,2124,1506,458
"Agric., ganadería, caza y silvicultura (068)",1796,71,404,448,555,318
"Explotación de minas y canteras (070)",707,3,384,244,70,6
"Industrias manufactureras (071)",198,8,85,48,40,17
"Suministro de electricidad, gas y agua (072)",14,,5,7,2,
"Construcción (073)",232,2,93,87,42,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",712,19,200,267,177,49
"Venta, mant.y rep. veh.autom.y motoc. (075)",28,,12,11,5,
"Comercio al por mayor (076)",16,,5,6,4,1
"Comercio al por menor (077)",668,19,183,250,168,48
"Hoteles y restaurantes (078)",179,2,57,64,40,16
"Trans., almac. y comunicaciones (079)",197,3,89,75,27,3
"Intermediación financiera (080)",12,,1,7,4,
"Activid.inmobil., empres. y alquileres (081)",88,,30,34,21,3
"Admin.pub. y defensa; p. segur.soc.afil (082)",262,,77,99,81,5
"Enseñanza (083)",951,,141,523,283,4
"Servicios sociales y de salud (084)",181,,28,78,73,2
"Otras activ. serv.comun.soc y personales (085)",94,4,36,31,19,4
"Hogares privados con servicio doméstico (086)",164,14,100,28,19,3
"Actividad economica no especificada (088)",274,2,115,84,53,20
"Hombres (089)",3920,84,1237,1345,949,305
"Agric., ganadería, caza y silvicultura (090)",1310,50,315,333,382,230
"Explotación de minas y canteras (092)",638,2,349,222,60,5
"Industrias manufactureras (093)",145,7,68,36,24,10
"Suministro de electricidad, gas y agua (094)",14,,5,7,2,
"Construcción (095)",225,2,92,83,40,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",288,12,77,105,72,22
"Venta, mant.y rep. veh.autom.y motoc. (097)",25,,12,9,4,
"Comercio al por mayor (098)",7,,3,2,2,
"Comercio al por menor (099)",256,12,62,94,66,22
"Hoteles y restaurantes (100)",33,1,10,14,6,2
"Trans., almac. y comunicaciones (101)",185,3,81,73,25,3
"Intermediación financiera (102)",6,,1,2,3,
"Activid.inmobil., empres. y alquileres (103)",65,,18,26,18,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",200,,47,82,67,4
"Enseñanza (105)",503,,57,261,182,3
"Servicios sociales y de salud (106)",65,,11,31,21,2
"Otras activ. serv.comun.soc y personales (107)",54,4,21,14,12,3
"Hogares privados con servicio doméstico (108)",17,2,12,1,1,1
"Actividad economica no especificada (110)",172,1,73,55,34,9
"Mujeres (112)",2141,44,608,779,557,153
"Agric., ganadería, caza y silvicultura (113)",486,21,89,115,173,88
"Explotación de minas y canteras (115)",69,1,35,22,10,1
"Industrias manufactureras (116)",53,1,17,12,16,7
"Construcción (118)",7,,1,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",424,7,123,162,105,27
"Venta, mant.y rep. veh.autom.y motoc. (120)",3,,,2,1,
"Comercio al por mayor (121)",9,,2,4,2,1
"Comercio al por menor (122)",412,7,121,156,102,26
"Hoteles y restaurantes (123)",146,1,47,50,34,14
"Trans., almac. y comunicaciones (124)",12,,8,2,2,
"Intermediación financiera (125)",6,,,5,1,
"Activid.inmobil., empres. y alquileres (126)",23,,12,8,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",62,,30,17,14,1
"Enseñanza (128)",448,,84,262,101,1
"Servicios sociales y de salud (129)",116,,17,47,52,
"Otras activ. serv.comun.soc y personales (130)",40,,15,17,7,1
"Hogares privados con servicio doméstico (131)",147,12,88,27,18,2
"Actividad economica no especificada (133)",102,1,42,29,19,11
,,,,,,
"RURAL (134)",3940,70,1147,1207,1039,477
"Agric., ganadería, caza y silvicultura (135)",2673,62,641,716,825,429
"Pesca (136)",1,,,1,,
"Explotación de minas y canteras (137)",279,,145,106,27,1
"Industrias manufactureras (138)",119,2,49,35,24,9
"Suministro de electricidad, gas y agua (139)",6,,4,,2,
"Construcción (140)",168,2,59,76,29,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",171,2,61,63,31,14
"Venta, mant.y rep. veh.autom.y motoc. (142)",15,,10,5,,
"Comercio al por mayor (143)",2,,1,1,,
"Comercio al por menor (144)",154,2,50,57,31,14
"Hoteles y restaurantes (145)",69,1,34,22,8,4
"Trans., almac. y comunicaciones (146)",58,,15,29,13,1
"Intermediación financiera (147)",1,,,1,,
"Activid.inmobil., empres. y alquileres (148)",50,,21,21,8,
"Admin.pub. y defensa; p. segur.soc.afil (149)",36,,13,13,10,
"Enseñanza (150)",126,,31,66,28,1
"Servicios sociales y de salud (151)",10,,1,7,2,
"Otras activ. serv.comun.soc y personales (152)",15,,6,8,1,
"Hogares privados con servicio doméstico (153)",26,1,16,5,4,
"Actividad economica no especificada (155)",132,,51,38,27,16
"Hombres (156)",2868,42,848,900,752,326
"Agric., ganadería, caza y silvicultura (157)",1923,36,463,530,596,298
"Pesca (158)",1,,,1,,
"Explotación de minas y canteras (159)",270,,138,104,27,1
"Industrias manufactureras (160)",83,2,39,23,13,6
"Suministro de electricidad, gas y agua (161)",5,,3,,2,
"Construcción (162)",163,2,57,75,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",85,2,31,33,13,6
"Venta, mant.y rep. veh.autom.y motoc. (164)",15,,10,5,,
"Comercio al por mayor (165)",1,,1,,,
"Comercio al por menor (166)",69,2,20,28,13,6
"Hoteles y restaurantes (167)",32,,19,9,3,1
"Trans., almac. y comunicaciones (168)",58,,15,29,13,1
"Intermediación financiera (169)",1,,,1,,
"Activid.inmobil., empres. y alquileres (170)",42,,18,17,7,
"Admin.pub. y defensa; p. segur.soc.afil (171)",31,,10,11,10,
"Enseñanza (172)",70,,14,31,24,1
"Servicios sociales y de salud (173)",7,,,5,2,
"Otras activ. serv.comun.soc y personales (174)",6,,2,4,,
"Hogares privados con servicio doméstico (175)",4,,1,2,1,
"Actividad economica no especificada (177)",87,,38,25,14,10
"Mujeres (179)",1072,28,299,307,287,151
"Agric., ganadería, caza y silvicultura (180)",750,26,178,186,229,131
"Explotación de minas y canteras (182)",9,,7,2,,
"Industrias manufactureras (183)",36,,10,12,11,3
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Construcción (185)",5,,2,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",86,,30,30,18,8
"Comercio al por mayor (188)",1,,,1,,
"Comercio al por menor (189)",85,,30,29,18,8
"Hoteles y restaurantes (190)",37,1,15,13,5,3
"Activid.inmobil., empres. y alquileres (193)",8,,3,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,3,2,,
"Enseñanza (195)",56,,17,35,4,
"Servicios sociales y de salud (196)",3,,1,2,,
"Otras activ. serv.comun.soc y personales (197)",9,,4,4,1,
"Hogares privados con servicio doméstico (198)",22,1,15,3,3,
"Actividad economica no especificada (200)",45,,13,13,13,6
