"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"URBANA (060)",4643,3077,528,558,480
"Sin nivel (061)",175,152,18,4,1
"Educación inicial (062)",4,3,,1,
"Primaria (063)",1092,949,68,48,27
"Secundaria (064)",1566,1138,171,145,112
"Superior no univ. incompleta (065)",299,187,49,26,37
"Superior no univ. completa (066)",627,287,97,128,115
"Superior univ. incompleta (067)",192,111,13,23,45
"Superior univ. completa (068)",688,250,112,183,143
"De 06 a 14 años (070)",50,48,2,,
"Educación inicial (072)",2,2,,,
"Primaria (073)",26,24,2,,
"Secundaria (074)",22,22,,,
"De 15 a 29 años (080)",1342,846,168,168,160
"Sin nivel (081)",5,4,1,,
"Primaria (083)",87,74,7,5,1
"Secundaria (084)",638,459,82,64,33
"Superior no univ. incompleta (085)",172,116,26,14,16
"Superior no univ. completa (086)",240,110,28,46,56
"Superior univ. incompleta (087)",71,34,9,11,17
"Superior univ. completa (088)",129,49,15,28,37
"De 30 a 44 años (090)",1592,894,206,287,205
"Sin nivel (091)",36,34,1,1,
"Educación inicial (092)",2,1,,1,
"Primaria (093)",233,193,19,16,5
"Secundaria (094)",505,341,58,60,46
"Superior no univ. incompleta (095)",94,51,14,10,19
"Superior no univ. completa (096)",276,114,53,67,42
"Superior univ. incompleta (097)",70,44,1,8,17
"Superior univ. completa (098)",376,116,60,124,76
"De 45 a 64 años (100)",1136,816,125,90,105
"Sin nivel (101)",63,51,9,2,1
"Primaria (103)",435,369,27,21,18
"Secundaria (104)",325,252,27,19,27
"Superior no univ. incompleta (105)",28,15,9,2,2
"Superior no univ. completa (106)",93,47,16,13,17
"Superior univ. incompleta (107)",40,23,3,3,11
"Superior univ. completa (108)",152,59,34,30,29
"De 65 y más años (110)",523,473,27,13,10
"Sin nivel (111)",71,63,7,1,
"Primaria (113)",311,289,13,6,3
"Secundaria (114)",76,64,4,2,6
"Superior no univ. incompleta (115)",5,5,,,
"Superior no univ. completa (116)",18,16,,2,
"Superior univ. incompleta (117)",11,10,,1,
"Superior univ. completa (118)",31,26,3,1,1
,,,,,
"RURAL (120)",5558,3854,498,467,739
"Sin nivel (121)",408,339,40,19,10
"Educación inicial (122)",4,3,1,,
"Primaria (123)",1615,1393,92,91,39
"Secundaria (124)",1995,1392,185,194,224
"Superior no univ. incompleta (125)",440,235,40,34,131
"Superior no univ. completa (126)",512,223,41,53,195
"Superior univ. incompleta (127)",193,99,20,14,60
"Superior univ. completa (128)",391,170,79,62,80
"De 06 a 14 años (130)",86,77,3,6,
"Sin nivel (131)",1,1,,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",53,49,1,3,
"Secundaria (134)",31,26,2,3,
"De 15 a 29 años (140)",1497,915,150,151,281
"Sin nivel (141)",23,18,,3,2
"Educación inicial (142)",2,1,1,,
"Primaria (143)",172,146,9,14,3
"Secundaria (144)",763,515,81,80,87
"Superior no univ. incompleta (145)",198,96,21,16,65
"Superior no univ. completa (146)",190,78,9,20,83
"Superior univ. incompleta (147)",68,29,10,7,22
"Superior univ. completa (148)",81,32,19,11,19
"De 30 a 44 años (150)",1815,1096,186,185,348
"Sin nivel (151)",77,65,7,3,2
"Educación inicial (152)",1,1,,,
"Primaria (153)",380,313,26,22,19
"Secundaria (154)",682,443,67,75,97
"Superior no univ. incompleta (155)",175,90,16,15,54
"Superior no univ. completa (156)",239,83,27,28,101
"Superior univ. incompleta (157)",83,36,7,7,33
"Superior univ. completa (158)",178,65,36,35,42
"De 45 a 64 años (160)",1449,1114,129,104,102
"Sin nivel (161)",142,115,17,5,5
"Primaria (163)",618,522,43,41,12
"Secundaria (164)",438,332,34,34,38
"Superior no univ. incompleta (165)",54,36,3,3,12
"Superior no univ. completa (166)",63,42,5,5,11
"Superior univ. incompleta (167)",32,24,3,,5
"Superior univ. completa (168)",102,43,24,16,19
"De 65 y más años (170)",711,652,30,21,8
"Sin nivel (171)",165,140,16,8,1
"Primaria (173)",392,363,13,11,5
"Secundaria (174)",81,76,1,2,2
"Superior no univ. incompleta (175)",13,13,,,
"Superior no univ. completa (176)",20,20,,,
"Superior univ. incompleta (177)",10,10,,,
"Superior univ. completa (178)",30,30,,,
