"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",59,59,,6,17,15,16,3,2,,,192
"De 40 a 44 años (027)",55,54,,3,14,13,18,6,,,1,185
"De 45 a 49 años (028)",45,45,,6,7,9,10,6,5,2,,189
"De 50 y más años (029)",105,104,1,12,18,11,21,24,13,4,1,481
"Desocupada (030)",33,27,,8,3,2,6,5,3,,6,106
"De 20 a 24 años (033)",10,6,,4,1,,1,,,,4,10
"De 25 a 29 años (034)",6,4,,3,1,,,,,,2,5
"De 30 a 34 años (035)",1,1,,,,,1,,,,,4
"De 35 a 39 años (036)",2,2,,,,1,,1,,,,10
"De 40 a 44 años (037)",4,4,,1,1,,,1,1,,,18
"De 45 a 49 años (038)",3,3,,,,,3,,,,,15
"De 50 y más años (039)",7,7,,,,1,1,3,2,,,44
"No PEA (040)",3756,3684,19,480,536,477,906,734,401,131,72,16527
"De 12 a 14 años (041)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (042)",92,87,2,69,15,1,,,,,5,102
"De 20 a 24 años (043)",349,324,2,163,109,45,2,3,,,25,543
"De 25 a 29 años (044)",413,398,1,90,124,107,71,5,,,15,997
"De 30 a 34 años (045)",355,352,2,21,90,73,123,38,5,,3,1249
"De 35 a 39 años (046)",380,379,,23,35,72,138,74,30,7,1,1731
"De 40 a 44 años (047)",328,320,1,10,24,36,90,85,57,17,8,1778
"De 45 a 49 años (048)",318,318,1,11,22,23,85,87,67,22,,1865
"De 50 y más años (049)",1517,1505,10,93,116,120,397,442,242,85,12,8260
,,,,,,,,,,,,
"URBANA (060)",1139,1110,9,204,228,162,257,163,70,17,29,4087
"De 15 a 19 años (062)",22,22,1,18,3,,,,,,,24
"De 20 a 24 años (063)",105,100,,65,23,11,1,,,,5,148
"De 25 a 29 años (064)",152,138,1,53,52,18,14,,,,14,273
"De 30 a 34 años (065)",115,111,1,12,45,25,23,5,,,4,310
"De 35 a 39 años (066)",122,122,,10,22,33,45,10,2,,,438
"De 40 a 44 años (067)",111,109,,5,23,18,38,17,5,3,2,453
"De 45 a 49 años (068)",95,95,1,10,14,12,30,15,11,2,,408
"De 50 y más años (069)",417,413,5,31,46,45,106,116,52,12,4,2033
"PEA (070)",286,279,,72,71,47,55,22,10,2,7,841
"De 15 a 19 años (072)",3,3,,3,,,,,,,,3
"De 20 a 24 años (073)",28,26,,18,4,4,,,,,2,38
"De 25 a 29 años (074)",35,33,,22,8,2,1,,,,2,49
"De 30 a 34 años (075)",36,34,,7,14,5,6,2,,,2,87
"De 35 a 39 años (076)",47,47,,6,14,11,13,2,1,,,146
"De 40 a 44 años (077)",44,43,,3,12,9,15,4,,,1,143
"De 45 a 49 años (078)",32,32,,5,6,6,9,2,3,1,,123
"De 50 y más años (079)",61,61,,8,13,10,11,12,6,1,,252
"Ocupada (080)",268,263,,67,71,46,52,17,8,2,5,770
"De 15 a 19 años (082)",3,3,,3,,,,,,,,3
"De 20 a 24 años (083)",26,25,,17,4,4,,,,,1,37
"De 25 a 29 años (084)",31,30,,19,8,2,1,,,,1,46
"De 30 a 34 años (085)",35,33,,7,14,5,5,2,,,2,83
"De 35 a 39 años (086)",45,45,,6,14,10,13,1,1,,,136
"De 40 a 44 años (087)",42,41,,2,12,9,15,3,,,1,136
"De 45 a 49 años (088)",30,30,,5,6,6,7,2,3,1,,113
"De 50 y más años (089)",56,56,,8,13,10,11,9,4,1,,216
"Desocupada (090)",18,16,,5,,1,3,5,2,,2,71
"De 20 a 24 años (093)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (094)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (095)",1,1,,,,,1,,,,,4
"De 35 a 39 años (096)",2,2,,,,1,,1,,,,10
"De 40 a 44 años (097)",2,2,,1,,,,1,,,,7
"De 45 a 49 años (098)",2,2,,,,,2,,,,,10
"De 50 y más años (099)",5,5,,,,,,3,2,,,36
"No PEA (100)",853,831,9,132,157,115,202,141,60,15,22,3246
"De 15 a 19 años (102)",19,19,1,15,3,,,,,,,21
"De 20 a 24 años (103)",77,74,,47,19,7,1,,,,3,110
"De 25 a 29 años (104)",117,105,1,31,44,16,13,,,,12,224
"De 30 a 34 años (105)",79,77,1,5,31,20,17,3,,,2,223
"De 35 a 39 años (106)",75,75,,4,8,22,32,8,1,,,292
"De 40 a 44 años (107)",67,66,,2,11,9,23,13,5,3,1,310
"De 45 a 49 años (108)",63,63,1,5,8,6,21,13,8,1,,285
"De 50 y más años (109)",356,352,5,23,33,35,95,104,46,11,4,1781
,,,,,,,,,,,,
"RURAL (120)",3054,2992,11,379,400,381,729,618,354,120,62,13832
"De 12 a 14 años (121)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (122)",76,71,1,57,12,1,,,,,5,84
"De 20 a 24 años (123)",298,268,2,130,92,39,2,3,,,30,458
"De 25 a 29 años (124)",308,303,,63,84,93,58,5,,,5,791
"De 30 a 34 años (125)",290,288,1,20,62,55,109,36,5,,2,1061
"De 35 a 39 años (126)",319,318,,19,30,55,109,68,30,7,1,1495
"De 40 a 44 años (127)",276,269,1,9,16,31,70,75,53,14,7,1528
"De 45 a 49 años (128)",271,271,,7,15,20,68,78,61,22,,1661
"De 50 y más años (129)",1212,1203,6,74,88,87,313,353,205,77,9,6752
"PEA (130)",151,139,1,31,21,19,25,25,13,4,12,551
"De 15 a 19 años (132)",3,3,,3,,,,,,,,3
"De 20 a 24 años (133)",26,18,,14,2,1,1,,,,8,25
"De 25 a 29 años (134)",12,10,,4,4,2,,,,,2,18
"De 30 a 34 años (135)",14,13,,4,3,2,3,1,,,1,35
"De 35 a 39 años (136)",14,14,,,3,5,3,2,1,,,56
"De 40 a 44 años (137)",15,15,,1,3,4,3,3,1,,,60
"De 45 a 49 años (138)",16,16,,1,1,3,4,4,2,1,,81
"De 50 y más años (139)",51,50,1,4,5,2,11,15,9,3,1,273
"Ocupada (140)",136,128,1,28,18,18,22,25,12,4,8,516
"De 15 a 19 años (142)",3,3,,3,,,,,,,,3
"De 20 a 24 años (143)",18,13,,11,1,1,,,,,5,16
"De 25 a 29 años (144)",10,9,,4,3,2,,,,,1,16
"De 30 a 34 años (145)",14,13,,4,3,2,3,1,,,1,35
"De 35 a 39 años (146)",14,14,,,3,5,3,2,1,,,56
"De 40 a 44 años (147)",13,13,,1,2,4,3,3,,,,49
"De 45 a 49 años (148)",15,15,,1,1,3,3,4,2,1,,76
"De 50 y más años (149)",49,48,1,4,5,1,10,15,9,3,1,265
"Desocupada (150)",15,11,,3,3,1,3,,1,,4,35
"De 20 a 24 años (153)",8,5,,3,1,,1,,,,3,9
"De 25 a 29 años (154)",2,1,,,1,,,,,,1,2
"De 40 a 44 años (157)",2,2,,,1,,,,1,,,11
"De 45 a 49 años (158)",1,1,,,,,1,,,,,5
"De 50 y más años (159)",2,2,,,,1,1,,,,,8
"No PEA (160)",2903,2853,10,348,379,362,704,593,341,116,50,13281
"De 12 a 14 años (161)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (162)",73,68,1,54,12,1,,,,,5,81
"De 20 a 24 años (163)",272,250,2,116,90,38,1,3,,,22,433
"De 25 a 29 años (164)",296,293,,59,80,91,58,5,,,3,773
"De 30 a 34 años (165)",276,275,1,16,59,53,106,35,5,,1,1026
"De 35 a 39 años (166)",305,304,,19,27,50,106,66,29,7,1,1439
"De 40 a 44 años (167)",261,254,1,8,13,27,67,72,52,14,7,1468
"De 45 a 49 años (168)",255,255,,6,14,17,64,74,59,21,,1580
"De 50 y más años (169)",1161,1153,5,70,83,85,302,338,196,74,8,6479
