"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",793,,,,75,373,208,137
"De 50 y más años (049)",4795,150,409,874,1097,647,58,1560
,,,,,,,,
"URBANA (060)",10662,118,343,748,1206,1932,3194,3121
"De 12 a 14 años (061)",17,,,,,,,17
"De 15 a 19 años (062)",228,,,,,,130,98
"De 20 a 24 años (063)",875,,,,,2,514,359
"De 25 a 29 años (064)",1135,,,,,45,688,402
"De 30 a 34 años (065)",1175,,,,,186,704,285
"De 35 a 39 años (066)",1177,,,,8,331,600,238
"De 40 a 44 años (067)",1047,,,,48,425,345,229
"De 45 a 49 años (068)",841,,,1,109,397,171,163
"De 50 y más años (069)",4167,118,343,747,1041,546,42,1330
"PEA (070)",4472,11,79,239,518,1006,1367,1252
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",51,,,,,,26,25
"De 20 a 24 años (073)",299,,,,,2,171,126
"De 25 a 29 años (074)",527,,,,,23,291,213
"De 30 a 34 años (075)",555,,,,,97,302,156
"De 35 a 39 años (076)",657,,,,5,193,316,143
"De 40 a 44 años (077)",574,,,,32,250,179,113
"De 45 a 49 años (078)",414,,,1,65,195,65,88
"De 50 y más años (079)",1392,11,79,238,416,246,17,385
"Ocupada (080)",4365,11,77,236,512,990,1332,1207
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",50,,,,,,26,24
"De 20 a 24 años (083)",281,,,,,2,162,117
"De 25 a 29 años (084)",497,,,,,23,280,194
"De 30 a 34 años (085)",538,,,,,92,295,151
"De 35 a 39 años (086)",646,,,,5,189,310,142
"De 40 a 44 años (087)",566,,,,31,247,179,109
"De 45 a 49 años (088)",408,,,1,65,193,63,86
"De 50 y más años (089)",1376,11,77,235,411,244,17,381
"Desocupada (090)",107,,2,3,6,16,35,45
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",18,,,,,,9,9
"De 25 a 29 años (094)",30,,,,,,11,19
"De 30 a 34 años (095)",17,,,,,5,7,5
"De 35 a 39 años (096)",11,,,,,4,6,1
"De 40 a 44 años (097)",8,,,,1,3,,4
"De 45 a 49 años (098)",6,,,,,2,2,2
"De 50 y más años (099)",16,,2,3,5,2,,4
"No PEA (100)",6190,107,264,509,688,926,1827,1869
"De 12 a 14 años (101)",14,,,,,,,14
"De 15 a 19 años (102)",177,,,,,,104,73
"De 20 a 24 años (103)",576,,,,,,343,233
"De 25 a 29 años (104)",608,,,,,22,397,189
"De 30 a 34 años (105)",620,,,,,89,402,129
"De 35 a 39 años (106)",520,,,,3,138,284,95
"De 40 a 44 años (107)",473,,,,16,175,166,116
"De 45 a 49 años (108)",427,,,,44,202,106,75
"De 50 y más años (109)",2775,107,264,509,625,300,25,945
,,,,,,,,
"RURAL (120)",6865,45,167,484,775,1230,2342,1822
"De 12 a 14 años (121)",19,,,,,,2,17
"De 15 a 19 años (122)",208,,,,,,129,79
"De 20 a 24 años (123)",675,,,,,1,441,233
"De 25 a 29 años (124)",732,,,,,29,513,190
"De 30 a 34 años (125)",657,,,,1,92,425,139
"De 35 a 39 años (126)",632,,,,6,146,355,125
"De 40 a 44 años (127)",633,,,,16,218,274,125
"De 45 a 49 años (128)",562,,,,56,262,151,93
"De 50 y más años (129)",2747,45,167,484,696,482,52,821
"PEA (130)",1966,2,22,119,258,394,661,510
"De 12 a 14 años (131)",2,,,,,,1,1
"De 15 a 19 años (132)",39,,,,,,26,13
"De 20 a 24 años (133)",165,,,,,1,100,64
"De 25 a 29 años (134)",200,,,,,6,138,56
"De 30 a 34 años (135)",199,,,,,34,126,39
"De 35 a 39 años (136)",234,,,,2,54,128,50
"De 40 a 44 años (137)",204,,,,7,73,74,50
"De 45 a 49 años (138)",196,,,,25,91,49,31
"De 50 y más años (139)",727,2,22,119,224,135,19,206
"Ocupada (140)",1912,2,22,119,257,384,636,492
"De 12 a 14 años (141)",2,,,,,,1,1
"De 15 a 19 años (142)",37,,,,,,25,12
"De 20 a 24 años (143)",150,,,,,1,91,58
"De 25 a 29 años (144)",192,,,,,6,134,52
"De 30 a 34 años (145)",194,,,,,33,123,38
"De 35 a 39 años (146)",219,,,,2,49,122,46
"De 40 a 44 años (147)",202,,,,7,73,73,49
"De 45 a 49 años (148)",192,,,,25,89,48,30
"De 50 y más años (149)",724,2,22,119,223,133,19,206
"Desocupada (150)",54,,,,1,10,25,18
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",15,,,,,,9,6
"De 25 a 29 años (154)",8,,,,,,4,4
"De 30 a 34 años (155)",5,,,,,1,3,1
"De 35 a 39 años (156)",15,,,,,5,6,4
"De 40 a 44 años (157)",2,,,,,,1,1
"De 45 a 49 años (158)",4,,,,,2,1,1
"De 50 y más años (159)",3,,,,1,2,,
"No PEA (160)",4899,43,145,365,517,836,1681,1312
"De 12 a 14 años (161)",17,,,,,,1,16
"De 15 a 19 años (162)",169,,,,,,103,66
"De 20 a 24 años (163)",510,,,,,,341,169
"De 25 a 29 años (164)",532,,,,,23,375,134
"De 30 a 34 años (165)",458,,,,1,58,299,100
"De 35 a 39 años (166)",398,,,,4,92,227,75
"De 40 a 44 años (167)",429,,,,9,145,200,75
"De 45 a 49 años (168)",366,,,,31,171,102,62
"De 50 y más años (169)",2020,43,145,365,472,347,33,615
