"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",6096,5311,618,99,68
"Agric., ganadería, caza y silvicultura (045)",4960,4455,468,34,3
"Pesca (046)",5,4,1,,
"Explotación de minas y canteras (047)",10,8,,,2
"Industrias manufactureras (048)",33,29,4,,
"Construcción (050)",1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",263,242,18,3,
"Venta, mant.y rep. veh.autom y motoc. (052)",4,3,1,,
"Comercio al por mayor (053)",10,9,1,,
"Comercio al por menor (054)",249,230,16,3,
"Hoteles y restaurantes (055)",159,145,11,2,1
"Trans., almac. y comunicaciones (056)",7,2,4,1,
"Intermediación financiera (057)",2,2,,,
"Activid.inmobil., empres. y alquileres (058)",7,5,1,1,
"Admin.pub. y defensa; p. segur soc.afil (059)",26,,,,26
"Enseñanza (060)",217,95,82,39,1
"Servicios sociales y de salud (061)",50,17,4,5,24
"Otras activ. serv.comun.soc y personales (062)",36,27,4,2,3
"Hogares privados con servicio doméstico (063)",179,179,,,
"Actividad economica no especificada (065)",141,100,21,12,8
,,,,,
"URBANA (066)",4116,3260,482,183,191
"Agric., ganadería, caza y silvicultura (067)",1830,1680,134,10,6
"Pesca (068)",68,66,2,,
"Explotación de minas y canteras (069)",31,18,10,1,2
"Industrias manufactureras (070)",156,137,14,5,
"Suministro de electricidad, gas y agua (071)",1,,,1,
"Construcción (072)",117,79,27,9,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",566,516,45,3,2
"Venta, mant.y rep. veh.autom y motoc. (074)",44,41,3,,
"Comercio al por mayor (075)",27,22,3,,2
"Comercio al por menor (076)",495,453,39,3,
"Hoteles y restaurantes (077)",191,174,16,1,
"Trans., almac. y comunicaciones (078)",134,102,15,11,6
"Intermediación financiera (079)",4,3,,1,
"Activid.inmobil., empres. y alquileres (080)",52,30,12,9,1
"Admin.pub. y defensa; p. segur soc.afil (081)",104,,,,104
"Enseñanza (082)",352,93,162,93,4
"Servicios sociales y de salud (083)",70,21,7,5,37
"Otras activ. serv.comun.soc y personales (084)",62,50,6,5,1
"Hogares privados con servicio doméstico (085)",148,148,,,
"Actividad economica no especificada (087)",230,143,32,29,26
"Hombres (088)",2632,2032,332,129,139
"Agric., ganadería, caza y silvicultura (089)",1231,1125,95,7,4
"Pesca (090)",68,66,2,,
"Explotación de minas y canteras (091)",30,17,10,1,2
"Industrias manufactureras (092)",130,113,12,5,
"Suministro de electricidad, gas y agua (093)",1,,,1,
"Construcción (094)",116,78,27,9,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",321,289,30,,2
"Venta, mant.y rep. veh.autom y motoc. (096)",41,39,2,,
"Comercio al por mayor (097)",17,13,2,,2
"Comercio al por menor (098)",263,237,26,,
"Hoteles y restaurantes (099)",41,35,6,,
"Trans., almac. y comunicaciones (100)",128,101,11,10,6
"Intermediación financiera (101)",2,1,,1,
"Activid.inmobil., empres. y alquileres (102)",46,26,11,8,1
"Admin.pub. y defensa; p. segur soc.afil (103)",81,,,,81
"Enseñanza (104)",219,51,101,63,4
"Servicios sociales y de salud (105)",36,13,3,1,19
"Otras activ. serv.comun.soc y personales (106)",32,25,4,3,
"Hogares privados con servicio doméstico (107)",16,16,,,
"Actividad economica no especificada (109)",134,76,20,20,18
"Mujeres (110)",1484,1228,150,54,52
"Agric., ganadería, caza y silvicultura (111)",599,555,39,3,2
"Explotación de minas y canteras (113)",1,1,,,
"Industrias manufactureras (114)",26,24,2,,
"Construcción (116)",1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",245,227,15,3,
"Venta, mant.y rep. veh.autom y motoc. (118)",3,2,1,,
"Comercio al por mayor (119)",10,9,1,,
"Comercio al por menor (120)",232,216,13,3,
"Hoteles y restaurantes (121)",150,139,10,1,
"Trans., almac. y comunicaciones (122)",6,1,4,1,
"Intermediación financiera (123)",2,2,,,
"Activid.inmobil., empres. y alquileres (124)",6,4,1,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",23,,,,23
"Enseñanza (126)",133,42,61,30,
"Servicios sociales y de salud (127)",34,8,4,4,18
"Otras activ. serv.comun.soc y personales (128)",30,25,2,2,1
"Hogares privados con servicio doméstico (129)",132,132,,,
"Actividad economica no especificada (131)",96,67,12,9,8
,,,,,
"RURAL (132)",11734,9986,1407,163,178
"Agric., ganadería, caza y silvicultura (133)",10459,9270,1121,62,6
"Pesca (134)",148,122,26,,
"Explotación de minas y canteras (135)",76,26,6,,44
"Industrias manufactureras (136)",78,48,15,14,1
"Construcción (138)",43,27,7,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",90,73,11,3,3
"Venta, mant.y rep. veh.autom y motoc. (140)",8,5,1,,2
"Comercio al por mayor (141)",10,8,1,,1
"Comercio al por menor (142)",72,60,9,3,
"Hoteles y restaurantes (143)",25,10,2,4,9
"Trans., almac. y comunicaciones (144)",30,17,1,,12
"Activid.inmobil., empres. y alquileres (146)",13,4,3,4,2
"Admin.pub. y defensa; p. segur soc.afil (147)",59,,,,59
"Enseñanza (148)",390,187,165,36,2
"Servicios sociales y de salud (149)",58,20,4,1,33
"Otras activ. serv.comun.soc y personales (150)",24,10,9,2,3
"Hogares privados con servicio doméstico (151)",51,51,,,
"Actividad economica no especificada (153)",190,121,37,31,1
"Hombres (154)",7122,5903,939,118,162
"Agric., ganadería, caza y silvicultura (155)",6098,5370,692,31,5
"Pesca (156)",143,118,25,,
"Explotación de minas y canteras (157)",67,19,6,,42
"Industrias manufactureras (158)",71,43,13,14,1
"Construcción (160)",43,27,7,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",72,58,8,3,3
"Venta, mant.y rep. veh.autom y motoc. (162)",7,4,1,,2
"Comercio al por mayor (163)",10,8,1,,1
"Comercio al por menor (164)",55,46,6,3,
"Hoteles y restaurantes (165)",16,4,1,3,8
"Trans., almac. y comunicaciones (166)",29,16,1,,12
"Activid.inmobil., empres. y alquileres (168)",12,3,3,4,2
"Admin.pub. y defensa; p. segur soc.afil (169)",56,,,,56
"Enseñanza (170)",306,134,144,27,1
"Servicios sociales y de salud (171)",42,11,4,,27
"Otras activ. serv.comun.soc y personales (172)",18,8,7,2,1
"Hogares privados con servicio doméstico (173)",4,4,,,
"Actividad economica no especificada (175)",145,88,28,28,1
"Mujeres (176)",4612,4083,468,45,16
"Agric., ganadería, caza y silvicultura (177)",4361,3900,429,31,1
"Pesca (178)",5,4,1,,
"Explotación de minas y canteras (179)",9,7,,,2
"Industrias manufactureras (180)",7,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",18,15,3,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por menor (186)",17,14,3,,
"Hoteles y restaurantes (187)",9,6,1,1,1
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",3,,,,3
"Enseñanza (192)",84,53,21,9,1
"Servicios sociales y de salud (193)",16,9,,1,6
"Otras activ. serv.comun.soc y personales (194)",6,2,2,,2
"Hogares privados con servicio doméstico (195)",47,47,,,
"Actividad economica no especificada (197)",45,33,9,3,
