"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",179,152,,89,42,15,6,,,,27,243
"De 25 a 29 años (024)",248,216,,70,68,49,24,3,2,,32,487
"De 30 a 34 años (025)",259,243,1,45,71,52,58,15,1,,16,692
"De 35 a 39 años (026)",265,253,1,29,44,54,89,26,6,4,12,927
"De 40 a 44 años (027)",195,192,1,10,22,30,60,45,17,7,3,911
"De 45 a 49 años (028)",188,183,,6,15,19,58,45,36,4,5,986
"De 50 y más años (029)",527,521,5,34,44,41,119,131,105,42,6,2958
"Desocupada (030)",42,25,,8,5,4,4,1,3,,17,80
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",10,2,,2,,,,,,,8,2
"De 25 a 29 años (034)",12,6,,3,3,,,,,,6,9
"De 30 a 34 años (035)",7,4,,2,2,,,,,,3,6
"De 35 a 39 años (036)",1,1,,,,,1,,,,,5
"De 40 a 44 años (037)",4,4,,,,1,1,1,1,,,22
"De 45 a 49 años (038)",1,1,,,,,1,,,,,4
"De 50 y más años (039)",6,6,,,,3,1,,2,,,31
"No PEA (040)",5975,5742,17,842,864,855,1307,1033,580,244,233,25052
"De 12 a 14 años (041)",8,3,,2,1,,,,,,5,4
"De 15 a 19 años (042)",188,173,3,145,21,3,1,,,,15,200
"De 20 a 24 años (043)",609,531,4,262,196,54,14,1,,,78,881
"De 25 a 29 años (044)",725,665,1,169,209,170,110,6,,,60,1602
"De 30 a 34 años (045)",706,685,1,62,151,207,183,73,8,,21,2304
"De 35 a 39 años (046)",675,658,,40,68,148,220,144,32,6,17,2840
"De 40 a 44 años (047)",625,620,2,26,35,70,212,153,94,28,5,3318
"De 45 a 49 años (048)",546,536,,25,43,35,137,158,96,42,10,3111
"De 50 y más años (049)",1893,1871,6,111,140,168,430,498,350,168,22,10792
,,,,,,,,,,,,
"URBANA (060)",1961,1873,7,329,335,272,419,297,149,65,88,7519
"De 12 a 14 años (061)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (062)",53,50,,44,5,1,,,,,3,57
"De 20 a 24 años (063)",171,144,,81,45,16,2,,,,27,227
"De 25 a 29 años (064)",229,202,,73,65,44,19,1,,,27,421
"De 30 a 34 años (065)",238,231,,40,80,56,40,15,,,7,633
"De 35 a 39 años (066)",243,237,,26,47,44,79,37,4,,6,865
"De 40 a 44 años (067)",186,186,,10,13,35,65,42,16,5,,883
"De 45 a 49 años (068)",191,186,,10,20,20,52,48,24,12,5,982
"De 50 y más años (069)",645,636,7,44,60,56,162,154,105,48,9,3450
"PEA (070)",654,626,3,112,137,97,141,77,48,11,28,2306
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",5,5,,4,,1,,,,,,7
"De 20 a 24 años (073)",59,52,,29,18,5,,,,,7,80
"De 25 a 29 años (074)",80,69,,25,22,18,4,,,,11,140
"De 30 a 34 años (075)",102,100,,21,42,19,14,4,,,2,246
"De 35 a 39 años (076)",104,101,,15,27,17,33,8,1,,3,320
"De 40 a 44 años (077)",73,73,,3,7,15,27,15,4,2,,330
"De 45 a 49 años (078)",69,68,,3,6,10,25,15,8,1,1,329
"De 50 y más años (079)",161,158,3,12,15,12,38,35,35,8,3,854
"Ocupada (080)",639,613,3,107,135,94,140,77,46,11,26,2267
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",5,5,,4,,1,,,,,,7
"De 20 a 24 años (083)",57,51,,28,18,5,,,,,6,79
"De 25 a 29 años (084)",76,66,,23,21,18,4,,,,10,136
"De 30 a 34 años (085)",99,97,,19,41,19,14,4,,,2,242
"De 35 a 39 años (086)",104,101,,15,27,17,33,8,1,,3,320
"De 40 a 44 años (087)",73,73,,3,7,15,27,15,4,2,,330
"De 45 a 49 años (088)",68,67,,3,6,10,24,15,8,1,1,325
"De 50 y más años (089)",156,153,3,12,15,9,38,35,33,8,3,828
"Desocupada (090)",15,13,,5,2,3,1,,2,,2,39
"De 20 a 24 años (093)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (094)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (095)",3,3,,2,1,,,,,,,4
"De 45 a 49 años (098)",1,1,,,,,1,,,,,4
"De 50 y más años (099)",5,5,,,,3,,,2,,,26
"No PEA (100)",1307,1247,4,217,198,175,278,220,101,54,60,5213
"De 12 a 14 años (101)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (102)",48,45,,40,5,,,,,,3,50
"De 20 a 24 años (103)",112,92,,52,27,11,2,,,,20,147
"De 25 a 29 años (104)",149,133,,48,43,26,15,1,,,16,281
"De 30 a 34 años (105)",136,131,,19,38,37,26,11,,,5,387
"De 35 a 39 años (106)",139,136,,11,20,27,46,29,3,,3,545
"De 40 a 44 años (107)",113,113,,7,6,20,38,27,12,3,,553
"De 45 a 49 años (108)",122,118,,7,14,10,27,33,16,11,4,653
"De 50 y más años (109)",484,478,4,32,45,44,124,119,70,40,6,2596
,,,,,,,,,,,,
"RURAL (120)",5954,5686,18,827,846,849,1307,1002,601,236,268,24862
"De 12 a 14 años (121)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (122)",171,156,3,125,22,4,2,,,,15,189
"De 20 a 24 años (123)",627,541,4,272,193,53,18,1,,,86,899
"De 25 a 29 años (124)",756,685,1,169,215,175,115,8,2,,71,1677
"De 30 a 34 años (125)",734,701,2,69,144,203,201,73,9,,33,2369
"De 35 a 39 años (126)",698,675,1,43,65,158,231,133,34,10,23,2907
"De 40 a 44 años (127)",638,630,3,26,44,66,208,157,96,30,8,3368
"De 45 a 49 años (128)",544,534,,21,38,34,144,155,108,34,10,3119
"De 50 y más años (129)",1781,1762,4,101,124,156,388,475,352,162,19,10331
"PEA (130)",1286,1191,5,202,180,169,278,189,122,46,95,5023
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",31,28,,20,6,1,1,,,,3,39
"De 20 a 24 años (133)",130,102,,62,24,10,6,,,,28,165
"De 25 a 29 años (134)",180,153,,48,49,31,20,3,2,,27,356
"De 30 a 34 años (135)",164,147,1,26,31,33,44,11,1,,17,452
"De 35 a 39 años (136)",162,153,1,14,17,37,57,18,5,4,9,612
"De 40 a 44 años (137)",126,123,1,7,15,16,34,31,14,5,3,603
"De 45 a 49 años (138)",120,116,,3,9,9,34,30,28,3,4,661
"De 50 y más años (139)",372,369,2,22,29,32,82,96,72,34,3,2135
"Ocupada (140)",1259,1179,5,199,177,168,275,188,121,46,80,4982
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",30,27,,19,6,1,1,,,,3,38
"De 20 a 24 años (143)",122,101,,61,24,10,6,,,,21,164
"De 25 a 29 años (144)",172,150,,47,47,31,20,3,2,,22,351
"De 30 a 34 años (145)",160,146,1,26,30,33,44,11,1,,14,450
"De 35 a 39 años (146)",161,152,1,14,17,37,56,18,5,4,9,607
"De 40 a 44 años (147)",122,119,1,7,15,15,33,30,13,5,3,581
"De 45 a 49 años (148)",120,116,,3,9,9,34,30,28,3,4,661
"De 50 y más años (149)",371,368,2,22,29,32,81,96,72,34,3,2130
"Desocupada (150)",27,12,,3,3,1,3,1,1,,15,41
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",8,1,,1,,,,,,,7,1
"De 25 a 29 años (154)",8,3,,1,2,,,,,,5,5
"De 30 a 34 años (155)",4,1,,,1,,,,,,3,2
"De 35 a 39 años (156)",1,1,,,,,1,,,,,5
"De 40 a 44 años (157)",4,4,,,,1,1,1,1,,,22
"De 50 y más años (159)",1,1,,,,,1,,,,,5
"No PEA (160)",4668,4495,13,625,666,680,1029,813,479,190,173,19839
"De 12 a 14 años (161)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (162)",140,128,3,105,16,3,1,,,,12,150
"De 20 a 24 años (163)",497,439,4,210,169,43,12,1,,,58,734
"De 25 a 29 años (164)",576,532,1,121,166,144,95,5,,,44,1321
"De 30 a 34 años (165)",570,554,1,43,113,170,157,62,8,,16,1917
"De 35 a 39 años (166)",536,522,,29,48,121,174,115,29,6,14,2295
"De 40 a 44 años (167)",512,507,2,19,29,50,174,126,82,25,5,2765
"De 45 a 49 años (168)",424,418,,18,29,25,110,125,80,31,6,2458
"De 50 y más años (169)",1409,1393,2,79,95,124,306,379,280,128,16,8196
