"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",69,6,33,21,9,
"Hogares privados con servicio doméstico (042)",29,1,15,8,4,1
"Actividad economica no especificada (044)",211,1,107,59,33,11
"Desocupado (045)",2082,28,1053,651,290,60
"Mujeres (046)",9780,319,3748,3231,1933,549
"Agric., ganadería, caza y silvicultura (047)",6724,264,2353,2079,1553,475
"Pesca (048)",3,,1,2,,
"Explotación de minas y canteras (049)",58,1,39,14,4,
"Industrias manufactureras (050)",86,,34,30,20,2
"Suministro de electricidad, gas y agua (051)",4,,,3,1,
"Construcción (052)",54,,32,19,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",992,12,320,473,155,32
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,2,6,1,
"Comercio al por mayor (055)",40,,12,21,7,
"Comercio al por menor (056)",943,12,306,446,147,32
"Hoteles y restaurantes (057)",258,8,139,66,39,6
"Trans., almac. y comunicaciones (058)",25,,13,7,5,
"Activid.inmobil., empres. y alquileres (060)",30,,13,14,1,2
"Admin.pub. y defensa; p. segur.soc afil (061)",91,,54,27,10,
"Enseñanza (062)",335,,105,203,27,
"Servicios sociales y de salud (063)",96,,42,44,10,
"Otras activ. serv.comun.soc y personales (064)",69,,25,33,10,1
"Hogares privados con servicio doméstico (065)",120,9,66,25,16,4
"Actividad economica no especificada (067)",228,,95,78,41,14
"Desocupado (068)",607,25,417,114,39,12
,,,,,,
"URBANA (069)",9648,123,3428,3759,1940,398
"Agric., ganadería, caza y silvicultura (070)",3227,49,935,1152,836,255
"Pesca (071)",8,,5,2,1,
"Explotación de minas y canteras (072)",294,1,149,105,36,3
"Industrias manufactureras (073)",227,2,91,86,39,9
"Suministro de electricidad, gas y agua (074)",21,,11,7,3,
"Construcción (075)",838,3,356,324,145,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1260,17,350,602,244,47
"Venta, mant.y rep. veh.autom.y motoc. (077)",63,1,28,21,12,1
"Comercio al por mayor (078)",55,,16,31,7,1
"Comercio al por menor (079)",1142,16,306,550,225,45
"Hoteles y restaurantes (080)",235,9,103,67,49,7
"Trans., almac. y comunicaciones (081)",355,4,95,178,74,4
"Intermediación financiera (082)",5,,2,2,1,
"Activid.inmobil., empres. y alquileres (083)",143,,46,64,31,2
"Admin.pub. y defensa; p. segur.soc afil (084)",344,,137,139,63,5
"Enseñanza (085)",623,,124,376,119,4
"Servicios sociales y de salud (086)",159,,54,79,26,
"Otras activ. serv.comun.soc y personales (087)",118,6,48,46,17,1
"Hogares privados con servicio doméstico (088)",79,7,44,16,9,3
"Actividad economica no especificada (090)",218,1,92,77,38,10
"Desocupado (091)",1494,24,786,437,209,38
"Hombres (092)",6182,67,2129,2429,1301,256
"Agric., ganadería, caza y silvicultura (093)",1893,27,520,695,484,167
"Pesca (094)",6,,4,1,1,
"Explotación de minas y canteras (095)",282,1,140,102,36,3
"Industrias manufactureras (096)",157,2,66,60,22,7
"Suministro de electricidad, gas y agua (097)",20,,11,6,3,
"Construcción (098)",791,3,327,309,143,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",474,8,125,207,113,21
"Venta, mant.y rep. veh.autom.y motoc. (100)",56,1,26,17,11,1
"Comercio al por mayor (101)",19,,7,10,1,1
"Comercio al por menor (102)",399,7,92,180,101,19
"Hoteles y restaurantes (103)",74,3,29,21,20,1
"Trans., almac. y comunicaciones (104)",331,4,82,171,70,4
"Intermediación financiera (105)",5,,2,2,1,
"Activid.inmobil., empres. y alquileres (106)",119,,35,54,30,
"Admin.pub. y defensa; p. segur.soc afil (107)",265,,90,117,53,5
"Enseñanza (108)",377,,51,227,95,4
"Servicios sociales y de salud (109)",83,,21,43,19,
"Otras activ. serv.comun.soc y personales (110)",55,6,26,15,8,
"Hogares privados con servicio doméstico (111)",15,1,8,4,1,1
"Actividad economica no especificada (113)",110,1,49,38,18,4
"Desocupado (114)",1125,11,543,357,184,30
"Mujeres (115)",3466,56,1299,1330,639,142
"Agric., ganadería, caza y silvicultura (116)",1334,22,415,457,352,88
"Pesca (117)",2,,1,1,,
"Explotación de minas y canteras (118)",12,,9,3,,
"Industrias manufactureras (119)",70,,25,26,17,2
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",47,,29,15,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",786,9,225,395,131,26
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,2,4,1,
"Comercio al por mayor (124)",36,,9,21,6,
"Comercio al por menor (125)",743,9,214,370,124,26
"Hoteles y restaurantes (126)",161,6,74,46,29,6
"Trans., almac. y comunicaciones (127)",24,,13,7,4,
"Activid.inmobil., empres. y alquileres (129)",24,,11,10,1,2
"Admin.pub. y defensa; p. segur.soc afil (130)",79,,47,22,10,
"Enseñanza (131)",246,,73,149,24,
"Servicios sociales y de salud (132)",76,,33,36,7,
"Otras activ. serv.comun.soc y personales (133)",63,,22,31,9,1
"Hogares privados con servicio doméstico (134)",64,6,36,12,8,2
"Actividad economica no especificada (136)",108,,43,39,20,6
"Desocupado (137)",369,13,243,80,25,8
,,,,,,
"RURAL (138)",17617,567,6620,5609,3635,1186
"Agric., ganadería, caza y silvicultura (139)",13455,520,4504,4191,3129,1111
"Pesca (140)",8,,2,5,1,
"Explotación de minas y canteras (141)",1264,8,702,402,145,7
"Industrias manufactureras (142)",61,,31,19,10,1
"Suministro de electricidad, gas y agua (143)",24,,4,9,11,
"Construcción (144)",267,,111,112,41,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",397,3,164,166,54,10
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,5,4,,
"Comercio al por mayor (147)",12,,5,5,2,
"Comercio al por menor (148)",376,3,154,157,52,10
"Hoteles y restaurantes (149)",122,3,75,31,13,
"Trans., almac. y comunicaciones (150)",91,1,39,36,15,
"Activid.inmobil., empres. y alquileres (152)",32,,17,13,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",130,,53,56,19,2
"Enseñanza (154)",227,,66,140,20,1
"Servicios sociales y de salud (155)",33,,11,16,6,
"Otras activ. serv.comun.soc y personales (156)",20,,10,8,2,
"Hogares privados con servicio doméstico (157)",70,3,37,17,11,2
"Actividad economica no especificada (159)",221,,110,60,36,15
"Desocupado (160)",1195,29,684,328,120,34
"Hombres (161)",11303,304,4171,3708,2341,779
"Agric., ganadería, caza y silvicultura (162)",8065,278,2566,2569,1928,724
"Pesca (163)",7,,2,4,1,
"Explotación de minas y canteras (164)",1218,7,672,391,141,7
"Industrias manufactureras (165)",45,,22,15,7,1
"Suministro de electricidad, gas y agua (166)",21,,4,7,10,
"Construcción (167)",260,,108,108,41,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",191,,69,88,30,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,5,2,,
"Comercio al por mayor (170)",8,,2,5,1,
"Comercio al por menor (171)",176,,62,81,29,4
"Hoteles y restaurantes (172)",25,1,10,11,3,
"Trans., almac. y comunicaciones (173)",90,1,39,36,14,
"Activid.inmobil., empres. y alquileres (175)",26,,15,9,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",118,,46,51,19,2
"Enseñanza (177)",138,,34,86,17,1
"Servicios sociales y de salud (178)",13,,2,8,3,
"Otras activ. serv.comun.soc y personales (179)",14,,7,6,1,
"Hogares privados con servicio doméstico (180)",14,,7,4,3,
"Actividad economica no especificada (182)",101,,58,21,15,7
"Desocupado (183)",957,17,510,294,106,30
"Mujeres (184)",6314,263,2449,1901,1294,407
"Agric., ganadería, caza y silvicultura (185)",5390,242,1938,1622,1201,387
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",46,1,30,11,4,
"Industrias manufactureras (188)",16,,9,4,3,
"Suministro de electricidad, gas y agua (189)",3,,,2,1,
"Construcción (190)",7,,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",206,3,95,78,24,6
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,2,,
"Comercio al por mayor (193)",4,,3,,1,
"Comercio al por menor (194)",200,3,92,76,23,6
"Hoteles y restaurantes (195)",97,2,65,20,10,
"Trans., almac. y comunicaciones (196)",1,,,,1,
"Activid.inmobil., empres. y alquileres (198)",6,,2,4,,
"Admin.pub. y defensa; p. segur.soc afil (199)",12,,7,5,,
"Enseñanza (200)",89,,32,54,3,
"Servicios sociales y de salud (201)",20,,9,8,3,
"Otras activ. serv.comun.soc y personales (202)",6,,3,2,1,
"Hogares privados con servicio doméstico (203)",56,3,30,13,8,2
"Actividad economica no especificada (205)",120,,52,39,21,8
"Desocupado (206)",238,12,174,34,14,4
