"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",195,47,3,63,63,7,7,,5
"Explotación de minas y canteras (047)",239,13,3,70,125,12,7,8,1
"Industrias manufactureras (048)",49,5,,16,17,5,2,1,3
"Construcción (050)",7,,,1,4,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",778,61,2,234,338,50,44,22,27
"Venta, mant.y rep. veh.autom.y motoc. (052)",26,1,,3,13,1,3,2,3
"Comercio al por mayor (053)",12,1,,4,6,1,,,
"Comercio al por menor (054)",740,59,2,227,319,48,41,20,24
"Hoteles y restaurantes (055)",849,57,5,251,420,54,32,18,12
"Trans., almac. y comunicaciones (056)",38,,,4,25,3,4,,2
"Intermediación financiera (057)",3,1,,,,1,1,,
"Activid.inmobil., empres. y de alquiler (058)",17,,,4,4,3,1,2,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",23,,,1,5,2,5,6,4
"Enseñanza (060)",133,,,,4,8,74,4,43
"Servicios sociales y de salud (061)",46,,,,8,2,14,2,20
"Otras activ. serv.comun.soc y personales (062)",99,6,1,19,41,11,9,5,7
"Hogares privados con servicio doméstico (063)",220,9,1,75,117,12,5,,1
"Actividad economica no especificada (065)",191,20,1,34,76,18,21,7,14
,,,,,,,,,
"URBANA (066)",3217,143,4,672,1429,307,274,151,237
"Agric., ganadería, caza y silvicultura (067)",263,25,1,74,117,20,15,7,4
"Pesca (068)",5,,,2,2,,1,,
"Explotación de minas y canteras (069)",259,10,,74,140,11,6,12,6
"Industrias manufactureras (070)",181,2,,43,81,17,16,12,10
"Suministro de electricidad, gas y agua (071)",13,1,,1,7,3,1,,
"Construcción (072)",125,6,1,33,52,11,7,6,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",842,33,1,187,390,77,66,46,42
"Venta, mant.y rep. veh.autom.y motoc. (074)",196,2,,13,97,21,33,15,15
"Comercio al por mayor (075)",14,1,,5,7,,,,1
"Comercio al por menor (076)",632,30,1,169,286,56,33,31,26
"Hoteles y restaurantes (077)",365,31,1,104,171,29,11,9,9
"Trans., almac. y comunicaciones (078)",307,4,,40,170,48,25,11,9
"Intermediación financiera (079)",3,,,1,1,1,,,
"Activid.inmobil., empres. y de alquiler (080)",63,,,5,20,6,9,8,15
"Admin.pub. y defensa; p. segur.soc.afil (081)",95,2,,5,24,15,16,16,17
"Enseñanza (082)",131,,,1,2,9,63,4,52
"Servicios sociales y de salud (083)",50,,,,5,1,10,4,30
"Otras activ. serv.comun.soc y personales (084)",125,6,,20,58,15,7,6,13
"Hogares privados con servicio doméstico (085)",109,4,,25,66,9,3,,2
"Actividad economica no especificada (087)",281,19,,57,123,35,18,10,19
"Hombres (088)",1984,63,2,366,923,206,167,116,141
"Agric., ganadería, caza y silvicultura (089)",219,23,1,61,94,19,12,7,2
"Pesca (090)",5,,,2,2,,1,,
"Explotación de minas y canteras (091)",216,7,,59,121,8,6,10,5
"Industrias manufactureras (092)",154,1,,33,73,13,14,11,9
"Suministro de electricidad, gas y agua (093)",13,1,,1,7,3,1,,
"Construcción (094)",122,6,1,33,51,11,6,6,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",461,6,,68,235,48,43,36,25
"Venta, mant.y rep. veh.autom.y motoc. (096)",183,2,,11,92,20,30,15,13
"Comercio al por mayor (097)",9,,,2,6,,,,1
"Comercio al por menor (098)",269,4,,55,137,28,13,21,11
"Hoteles y restaurantes (099)",63,2,,13,29,7,6,4,2
"Trans., almac. y comunicaciones (100)",286,4,,38,158,45,22,11,8
"Intermediación financiera (101)",2,,,1,1,,,,
"Activid.inmobil., empres. y de alquiler (102)",52,,,2,18,5,8,6,13
"Admin.pub. y defensa; p. segur.soc.afil (103)",78,2,,4,22,13,11,13,13
"Enseñanza (104)",55,,,1,1,4,24,2,23
"Servicios sociales y de salud (105)",25,,,,1,,4,4,16
"Otras activ. serv.comun.soc y personales (106)",58,2,,8,32,7,2,1,6
"Hogares privados con servicio doméstico (107)",18,1,,5,7,3,1,,1
"Actividad economica no especificada (109)",157,8,,37,71,20,6,5,10
"Mujeres (110)",1233,80,2,306,506,101,107,35,96
"Agric., ganadería, caza y silvicultura (111)",44,2,,13,23,1,3,,2
"Explotación de minas y canteras (113)",43,3,,15,19,3,,2,1
"Industrias manufactureras (114)",27,1,,10,8,4,2,1,1
"Construcción (116)",3,,,,1,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",381,27,1,119,155,29,23,10,17
"Venta, mant.y rep. veh.autom.y motoc. (118)",13,,,2,5,1,3,,2
"Comercio al por mayor (119)",5,1,,3,1,,,,
"Comercio al por menor (120)",363,26,1,114,149,28,20,10,15
"Hoteles y restaurantes (121)",302,29,1,91,142,22,5,5,7
"Trans., almac. y comunicaciones (122)",21,,,2,12,3,3,,1
"Intermediación financiera (123)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (124)",11,,,3,2,1,1,2,2
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,,,1,2,2,5,3,4
"Enseñanza (126)",76,,,,1,5,39,2,29
"Servicios sociales y de salud (127)",25,,,,4,1,6,,14
"Otras activ. serv.comun.soc y personales (128)",67,4,,12,26,8,5,5,7
"Hogares privados con servicio doméstico (129)",91,3,,20,59,6,2,,1
"Actividad economica no especificada (131)",124,11,,20,52,15,12,5,9
,,,,,,,,,
"RURAL (132)",6949,413,30,1802,3434,448,403,200,219
"Agric., ganadería, caza y silvicultura (133)",1238,207,11,473,400,69,29,20,29
"Pesca (134)",7,1,,2,4,,,,
"Explotación de minas y canteras (135)",2536,81,6,635,1510,120,82,66,36
"Industrias manufactureras (136)",170,10,2,28,94,14,8,6,8
"Suministro de electricidad, gas y agua (137)",10,,,,9,,1,,
"Construcción (138)",121,5,,29,65,8,8,1,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",764,43,1,184,360,57,59,27,33
"Venta, mant.y rep. veh.autom.y motoc. (140)",114,2,,14,54,11,23,6,4
"Comercio al por mayor (141)",21,,,3,11,2,1,1,3
"Comercio al por menor (142)",629,41,1,167,295,44,35,20,26
"Hoteles y restaurantes (143)",663,28,4,181,339,42,40,18,11
"Trans., almac. y comunicaciones (144)",539,8,1,100,302,66,34,20,8
"Intermediación financiera (145)",10,1,,1,1,1,3,1,2
"Activid.inmobil., empres. y de alquiler (146)",60,3,,4,24,8,7,5,9
"Admin.pub. y defensa; p. segur.soc.afil (147)",37,,,3,12,5,2,11,4
"Enseñanza (148)",118,,,,3,8,69,6,32
"Servicios sociales y de salud (149)",45,1,,,6,2,16,3,17
"Otras activ. serv.comun.soc y personales (150)",127,5,1,20,63,13,13,4,8
"Hogares privados con servicio doméstico (151)",171,7,1,68,80,10,4,1,
"Actividad economica no especificada (153)",333,13,3,74,162,25,28,11,17
"Hombres (154)",5295,274,16,1336,2693,361,283,160,172
"Agric., ganadería, caza y silvicultura (155)",1087,162,8,423,360,63,25,20,26
"Pesca (156)",7,1,,2,4,,,,
"Explotación de minas y canteras (157)",2340,71,3,580,1404,111,75,60,36
"Industrias manufactureras (158)",148,6,2,22,85,13,8,6,6
"Suministro de electricidad, gas y agua (159)",10,,,,9,,1,,
"Construcción (160)",117,5,,28,62,8,8,1,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",367,9,,69,177,36,38,15,23
"Venta, mant.y rep. veh.autom.y motoc. (162)",101,1,,13,46,11,23,4,3
"Comercio al por mayor (163)",14,,,2,6,1,1,1,3
"Comercio al por menor (164)",252,8,,54,125,24,14,10,17
"Hoteles y restaurantes (165)",116,,,21,61,10,13,5,6
"Trans., almac. y comunicaciones (166)",522,8,1,98,289,66,33,20,7
"Intermediación financiera (167)",8,,,1,1,1,2,1,2
"Activid.inmobil., empres. y de alquiler (168)",54,3,,3,22,6,7,5,8
"Admin.pub. y defensa; p. segur.soc.afil (169)",31,,,3,9,5,2,8,4
"Enseñanza (170)",61,,,,,5,34,4,18
"Servicios sociales y de salud (171)",24,1,,,2,1,8,1,11
"Otras activ. serv.comun.soc y personales (172)",95,3,,13,48,10,9,4,8
"Hogares privados con servicio doméstico (173)",42,1,,13,22,4,1,1,
"Actividad economica no especificada (175)",266,4,2,60,138,22,19,9,12
"Mujeres (176)",1654,139,14,466,741,87,120,40,47
"Agric., ganadería, caza y silvicultura (177)",151,45,3,50,40,6,4,,3
"Explotación de minas y canteras (179)",196,10,3,55,106,9,7,6,
"Industrias manufactureras (180)",22,4,,6,9,1,,,2
"Construcción (182)",4,,,1,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",397,34,1,115,183,21,21,12,10
"Venta, mant.y rep. veh.autom.y motoc. (184)",13,1,,1,8,,,2,1
"Comercio al por mayor (185)",7,,,1,5,1,,,
"Comercio al por menor (186)",377,33,1,113,170,20,21,10,9
"Hoteles y restaurantes (187)",547,28,4,160,278,32,27,13,5
"Trans., almac. y comunicaciones (188)",17,,,2,13,,1,,1
"Intermediación financiera (189)",2,1,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",6,,,1,2,2,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,,3,,,3,
"Enseñanza (192)",57,,,,3,3,35,2,14
"Servicios sociales y de salud (193)",21,,,,4,1,8,2,6
"Otras activ. serv.comun.soc y personales (194)",32,2,1,7,15,3,4,,
"Hogares privados con servicio doméstico (195)",129,6,1,55,58,6,3,,
"Actividad economica no especificada (197)",67,9,1,14,24,3,9,2,5
