"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",24,3,,17,3,1,,,
"Industrias manufactureras (048)",195,35,,111,30,7,10,1,1
"Suministro de electricidad, gas y agua (049)",1,,,,,,1,,
"Construcción (050)",20,2,,13,1,1,1,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",722,67,1,299,190,36,98,9,22
"Venta, mant.y rep. veh.autom.y motoc. (052)",8,,,1,3,2,2,,
"Comercio al por mayor (053)",13,1,,8,2,,,2,
"Comercio al por menor (054)",701,66,1,290,185,34,96,7,22
"Hoteles y restaurantes (055)",340,32,,161,93,24,25,2,3
"Trans., almac. y comunicaciones (056)",34,1,,3,12,3,13,,2
"Intermediación financiera (057)",12,,,,,,7,1,4
"Activid.inmobil., empres. y de alquiler (058)",37,,,,10,1,16,1,9
"Admin.pub. y defensa; p. segur.soc.afil (059)",65,3,,20,9,6,17,2,8
"Enseñanza (060)",630,,,,63,39,407,13,108
"Servicios sociales y de salud (061)",100,,,1,7,6,45,5,36
"Otras activ. serv.comun.soc y personales (062)",130,25,2,67,18,5,7,1,5
"Hogares privados con servicio doméstico (063)",514,109,1,297,83,7,13,3,1
"Actividad economica no especificada (065)",454,142,,238,39,9,18,5,3
,,,,,,,,,
"URBANA (066)",5854,264,11,1921,1539,316,1228,104,471
"Agric., ganadería, caza y silvicultura (067)",1029,79,1,645,219,29,44,4,8
"Pesca (068)",1,,,,,,1,,
"Explotación de minas y canteras (069)",95,4,,35,33,5,10,2,6
"Industrias manufactureras (070)",381,13,,150,147,27,32,4,8
"Suministro de electricidad, gas y agua (071)",9,,,1,6,,2,,
"Construcción (072)",303,14,1,140,95,20,13,2,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1203,50,5,412,438,69,159,24,46
"Venta, mant.y rep. veh.autom.y motoc. (074)",69,,1,14,30,9,10,2,3
"Comercio al por mayor (075)",50,1,,21,18,2,5,3,
"Comercio al por menor (076)",1084,49,4,377,390,58,144,19,43
"Hoteles y restaurantes (077)",322,23,,112,120,20,36,4,7
"Trans., almac. y comunicaciones (078)",353,9,3,90,173,21,49,2,6
"Intermediación financiera (079)",23,,,2,1,,8,2,10
"Activid.inmobil., empres. y de alquiler (080)",138,1,,2,42,6,42,10,35
"Admin.pub. y defensa; p. segur.soc.afil (081)",171,3,,27,29,11,63,8,30
"Enseñanza (082)",983,,,,48,55,651,20,209
"Servicios sociales y de salud (083)",175,,,3,27,15,57,8,65
"Otras activ. serv.comun.soc y personales (084)",193,18,1,72,55,14,20,3,10
"Hogares privados con servicio doméstico (085)",273,35,,150,64,8,12,3,1
"Actividad economica no especificada (087)",202,15,,80,42,16,29,8,12
"Hombres (088)",3601,101,9,1248,1083,198,625,61,276
"Agric., ganadería, caza y silvicultura (089)",907,57,1,578,198,26,37,2,8
"Pesca (090)",1,,,,,,1,,
"Explotación de minas y canteras (091)",92,4,,33,33,4,10,2,6
"Industrias manufactureras (092)",301,7,,117,123,21,23,3,7
"Suministro de electricidad, gas y agua (093)",8,,,1,6,,1,,
"Construcción (094)",294,13,1,137,94,19,12,2,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",623,7,4,194,273,38,68,15,24
"Venta, mant.y rep. veh.autom.y motoc. (096)",62,,1,13,28,7,8,2,3
"Comercio al por mayor (097)",39,,,15,16,2,5,1,
"Comercio al por menor (098)",522,7,3,166,229,29,55,12,21
"Hoteles y restaurantes (099)",74,1,,16,39,1,11,2,4
"Trans., almac. y comunicaciones (100)",325,8,3,88,162,19,38,2,5
"Intermediación financiera (101)",12,,,2,1,,2,1,6
"Activid.inmobil., empres. y de alquiler (102)",103,1,,2,32,6,27,9,26
"Admin.pub. y defensa; p. segur.soc.afil (103)",115,1,,11,20,6,49,6,22
"Enseñanza (104)",461,,,,16,28,301,9,107
"Servicios sociales y de salud (105)",85,,,2,20,10,19,3,31
"Otras activ. serv.comun.soc y personales (106)",99,1,,28,40,10,13,2,5
"Hogares privados con servicio doméstico (107)",12,,,6,4,1,1,,
"Actividad economica no especificada (109)",89,1,,33,22,9,12,3,9
"Mujeres (110)",2253,163,2,673,456,118,603,43,195
"Agric., ganadería, caza y silvicultura (111)",122,22,,67,21,3,7,2,
"Explotación de minas y canteras (113)",3,,,2,,1,,,
"Industrias manufactureras (114)",80,6,,33,24,6,9,1,1
"Suministro de electricidad, gas y agua (115)",1,,,,,,1,,
"Construcción (116)",9,1,,3,1,1,1,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",580,43,1,218,165,31,91,9,22
"Venta, mant.y rep. veh.autom.y motoc. (118)",7,,,1,2,2,2,,
"Comercio al por mayor (119)",11,1,,6,2,,,2,
"Comercio al por menor (120)",562,42,1,211,161,29,89,7,22
"Hoteles y restaurantes (121)",248,22,,96,81,19,25,2,3
"Trans., almac. y comunicaciones (122)",28,1,,2,11,2,11,,1
"Intermediación financiera (123)",11,,,,,,6,1,4
"Activid.inmobil., empres. y de alquiler (124)",35,,,,10,,15,1,9
"Admin.pub. y defensa; p. segur.soc.afil (125)",56,2,,16,9,5,14,2,8
"Enseñanza (126)",522,,,,32,27,350,11,102
"Servicios sociales y de salud (127)",90,,,1,7,5,38,5,34
"Otras activ. serv.comun.soc y personales (128)",94,17,1,44,15,4,7,1,5
"Hogares privados con servicio doméstico (129)",261,35,,144,60,7,11,3,1
"Actividad economica no especificada (131)",113,14,,47,20,7,17,5,3
,,,,,,,,,
"RURAL (132)",15235,1889,14,11316,1640,94,214,13,55
"Agric., ganadería, caza y silvicultura (133)",12610,1537,11,9759,1213,33,41,4,12
"Explotación de minas y canteras (135)",209,9,1,150,42,2,2,2,1
"Industrias manufactureras (136)",387,47,,275,58,3,3,1,
"Suministro de electricidad, gas y agua (137)",13,,,6,5,,1,,1
"Construcción (138)",427,25,,344,52,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",317,30,,179,80,8,18,,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",16,,,5,6,1,2,,2
"Comercio al por mayor (141)",10,,,3,7,,,,
"Comercio al por menor (142)",291,30,,171,67,7,16,,
"Hoteles y restaurantes (143)",117,10,,82,19,5,,1,
"Trans., almac. y comunicaciones (144)",98,5,,44,41,4,2,,2
"Intermediación financiera (145)",2,,,1,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",22,1,,5,8,1,3,,4
"Admin.pub. y defensa; p. segur.soc.afil (147)",61,4,,33,13,4,6,,1
"Enseñanza (148)",213,,,,44,23,115,4,27
"Servicios sociales y de salud (149)",29,,,2,1,4,17,,5
"Otras activ. serv.comun.soc y personales (150)",52,8,1,34,8,1,,,
"Hogares privados con servicio doméstico (151)",272,77,1,165,27,,2,,
"Actividad economica no especificada (153)",406,136,,237,29,2,1,1,
"Hombres (154)",13308,1394,12,10192,1470,56,128,11,45
"Agric., ganadería, caza y silvicultura (155)",11830,1320,11,9256,1166,25,37,4,11
"Explotación de minas y canteras (157)",188,6,1,135,39,2,2,2,1
"Industrias manufactureras (158)",272,18,,197,52,2,2,1,
"Suministro de electricidad, gas y agua (159)",13,,,6,5,,1,,1
"Construcción (160)",416,24,,334,52,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",175,6,,98,55,3,11,,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",15,,,5,5,1,2,,2
"Comercio al por mayor (163)",8,,,1,7,,,,
"Comercio al por menor (164)",152,6,,92,43,2,9,,
"Hoteles y restaurantes (165)",25,,,17,7,,,1,
"Trans., almac. y comunicaciones (166)",92,5,,43,40,3,,,1
"Intermediación financiera (167)",1,,,1,,,,,
"Activid.inmobil., empres. y de alquiler (168)",20,1,,5,8,,2,,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",52,3,,29,13,3,3,,1
"Enseñanza (170)",105,,,,13,11,58,2,21
"Servicios sociales y de salud (171)",19,,,2,1,3,10,,3
"Otras activ. serv.comun.soc y personales (172)",16,,,11,5,,,,
"Hogares privados con servicio doméstico (173)",19,3,,12,4,,,,
"Actividad economica no especificada (175)",65,8,,46,10,,,1,
"Mujeres (176)",1927,495,2,1124,170,38,86,2,10
"Agric., ganadería, caza y silvicultura (177)",780,217,,503,47,8,4,,1
"Explotación de minas y canteras (179)",21,3,,15,3,,,,
"Industrias manufactureras (180)",115,29,,78,6,1,1,,
"Construcción (182)",11,1,,10,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",142,24,,81,25,5,7,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,,,2,,,,,
"Comercio al por menor (186)",139,24,,79,24,5,7,,
"Hoteles y restaurantes (187)",92,10,,65,12,5,,,
"Trans., almac. y comunicaciones (188)",6,,,1,1,1,2,,1
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,1,,4,,1,3,,
"Enseñanza (192)",108,,,,31,12,57,2,6
"Servicios sociales y de salud (193)",10,,,,,1,7,,2
"Otras activ. serv.comun.soc y personales (194)",36,8,1,23,3,1,,,
"Hogares privados con servicio doméstico (195)",253,74,1,153,23,,2,,
"Actividad economica no especificada (197)",341,128,,191,19,2,1,,
