"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",273,273,268,5,,,,,,,,5
"De 15 a 19 años (022)",1497,1472,1180,250,39,1,2,,,,25,339
"De 20 a 24 años (023)",2297,2024,756,675,415,129,45,4,,,273,2111
"De 25 a 29 años (024)",2319,2032,332,571,500,305,282,39,3,,287,3955
"De 30 a 34 años (025)",2251,2114,173,438,497,305,452,211,36,2,137,6009
"De 35 a 39 años (026)",2049,1995,100,237,367,311,474,343,132,31,54,7656
"De 40 a 44 años (027)",1645,1609,67,111,224,216,391,281,203,116,36,7735
"De 45 a 49 años (028)",1441,1426,45,86,134,170,309,272,223,187,15,7960
"De 50 y más años (029)",3527,3502,112,163,183,251,604,724,659,806,25,23447
"Desocupada (030)",957,797,393,172,95,39,44,31,12,11,160,1096
"De 12 a 14 años (031)",12,12,12,,,,,,,,,
"De 15 a 19 años (032)",178,174,149,23,2,,,,,,4,27
"De 20 a 24 años (033)",291,218,135,59,21,2,1,,,,73,111
"De 25 a 29 años (034)",221,167,66,66,25,7,2,1,,,54,152
"De 30 a 34 años (035)",114,94,17,17,25,17,15,3,,,20,203
"De 35 a 39 años (036)",43,39,7,1,11,6,8,5,1,,4,114
"De 40 a 44 años (037)",41,38,4,3,8,3,8,9,2,1,3,150
"De 45 a 49 años (038)",23,22,2,1,2,2,5,3,5,2,1,121
"De 50 y más años (039)",34,33,1,2,1,2,5,10,4,8,1,218
"No PEA (040)",33370,32253,13470,3269,2510,2175,3637,2973,2249,1970,1117,91646
"De 12 a 14 años (041)",5482,5462,5447,14,1,,,,,,20,16
"De 15 a 19 años (042)",6196,6122,5561,488,68,4,1,,,,74,640
"De 20 a 24 años (043)",4224,3665,1548,1269,585,206,51,6,,,559,3316
"De 25 a 29 años (044)",2757,2506,299,685,699,461,319,33,10,,251,5106
"De 30 a 34 años (045)",2216,2130,105,279,431,469,598,210,34,4,86,6817
"De 35 a 39 años (046)",1990,1947,80,131,208,304,597,407,179,41,43,8670
"De 40 a 44 años (047)",1727,1705,71,73,113,167,445,420,284,132,22,9371
"De 45 a 49 años (048)",1525,1515,50,51,73,113,306,368,309,245,10,9691
"De 50 y más años (049)",7253,7201,309,279,332,451,1320,1529,1433,1548,52,48019
,,,,,,,,,,,,
"URBANA (060)",23193,21729,7573,3176,2655,1934,2722,1774,1049,846,1464,56326
"De 12 a 14 años (061)",2263,2254,2244,9,1,,,,,,9,11
"De 15 a 19 años (062)",3409,3356,3085,243,25,3,,,,,53,302
"De 20 a 24 años (063)",3197,2577,1303,896,294,64,15,5,,,620,1778
"De 25 a 29 años (064)",2681,2241,398,855,614,244,116,12,2,,440,3395
"De 30 a 34 años (065)",2286,2114,171,520,635,410,302,67,8,1,172,4829
"De 35 a 39 años (066)",1949,1873,80,247,435,384,483,185,54,5,76,6091
"De 40 a 44 años (067)",1631,1592,78,117,253,261,472,254,125,32,39,6542
"De 45 a 49 años (068)",1349,1333,46,77,136,192,369,265,147,101,16,6635
"De 50 y más años (069)",4428,4389,168,212,262,376,965,986,713,707,39,26743
"PEA (070)",7967,7293,1291,1491,1394,905,1118,583,286,225,674,20600
"De 12 a 14 años (071)",53,53,50,3,,,,,,,,3
"De 15 a 19 años (072)",405,393,344,45,4,,,,,,12,53
"De 20 a 24 años (073)",941,740,363,274,89,9,4,1,,,201,503
"De 25 a 29 años (074)",1293,1038,242,426,252,77,37,4,,,255,1344
"De 30 a 34 años (075)",1281,1171,132,356,372,175,114,19,3,,110,2267
"De 35 a 39 años (076)",1077,1031,51,174,306,213,213,63,10,1,46,2846
"De 40 a 44 años (077)",865,838,40,85,187,162,238,78,38,10,27,2921
"De 45 a 49 años (078)",723,713,29,54,98,126,195,121,51,39,10,3109
"De 50 y más años (079)",1329,1316,40,74,86,143,317,297,184,175,13,7554
"Ocupada (080)",7389,6825,1094,1374,1325,872,1093,567,282,218,564,19924
"De 12 a 14 años (081)",51,51,48,3,,,,,,,,3
"De 15 a 19 años (082)",321,313,276,35,2,,,,,,8,39
"De 20 a 24 años (083)",773,622,298,235,76,8,4,1,,,151,435
"De 25 a 29 años (084)",1136,920,196,377,233,74,37,3,,,216,1242
"De 30 a 34 años (085)",1206,1107,122,343,354,159,108,18,3,,99,2136
"De 35 a 39 años (086)",1052,1008,49,173,298,207,209,61,10,1,44,2782
"De 40 a 44 años (087)",836,811,38,83,179,159,231,74,38,9,25,2829
"De 45 a 49 años (088)",707,698,27,53,98,124,190,119,49,38,9,3038
"De 50 y más años (089)",1307,1295,40,72,85,141,314,291,182,170,12,7420
"Desocupada (090)",578,468,197,117,69,33,25,16,4,7,110,676
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",84,80,68,10,2,,,,,,4,14
"De 20 a 24 años (093)",168,118,65,39,13,1,,,,,50,68
"De 25 a 29 años (094)",157,118,46,49,19,3,,1,,,39,102
"De 30 a 34 años (095)",75,64,10,13,18,16,6,1,,,11,131
"De 35 a 39 años (096)",25,23,2,1,8,6,4,2,,,2,64
"De 40 a 44 años (097)",29,27,2,2,8,3,7,4,,1,2,92
"De 45 a 49 años (098)",16,15,2,1,,2,5,2,2,1,1,71
"De 50 y más años (099)",22,21,,2,1,2,3,6,2,5,1,134
"No PEA (100)",15226,14436,6282,1685,1261,1029,1604,1191,763,621,790,35726
"De 12 a 14 años (101)",2210,2201,2194,6,1,,,,,,9,8
"De 15 a 19 años (102)",3004,2963,2741,198,21,3,,,,,41,249
"De 20 a 24 años (103)",2256,1837,940,622,205,55,11,4,,,419,1275
"De 25 a 29 años (104)",1388,1203,156,429,362,167,79,8,2,,185,2051
"De 30 a 34 años (105)",1005,943,39,164,263,235,188,48,5,1,62,2562
"De 35 a 39 años (106)",872,842,29,73,129,171,270,122,44,4,30,3245
"De 40 a 44 años (107)",766,754,38,32,66,99,234,176,87,22,12,3621
"De 45 a 49 años (108)",626,620,17,23,38,66,174,144,96,62,6,3526
"De 50 y más años (109)",3099,3073,128,138,176,233,648,689,529,532,26,19189
,,,,,,,,,,,,
"RURAL (120)",28433,27768,9323,2801,2309,1968,3518,3104,2468,2277,665,95633
"De 12 a 14 años (121)",3504,3493,3483,10,,,,,,,11,10
"De 15 a 19 años (122)",4462,4412,3805,518,84,2,3,,,,50,704
"De 20 a 24 años (123)",3615,3330,1136,1107,727,273,82,5,,,285,3760
"De 25 a 29 años (124)",2616,2464,299,467,610,529,487,61,11,,152,5818
"De 30 a 34 años (125)",2295,2224,124,214,318,381,763,357,62,5,71,8200
"De 35 a 39 años (126)",2133,2108,107,122,151,237,596,570,258,67,25,10349
"De 40 a 44 años (127)",1782,1760,64,70,92,125,372,456,364,217,22,10714
"De 45 a 49 años (128)",1640,1630,51,61,73,93,251,378,390,333,10,11137
"De 50 y más años (129)",6386,6347,254,232,254,328,964,1277,1383,1655,39,44941
"PEA (130)",10289,9951,2135,1217,1060,822,1485,1322,982,928,338,39713
"De 12 a 14 años (131)",232,232,230,2,,,,,,,,2
"De 15 a 19 años (132)",1270,1253,985,228,37,1,2,,,,17,313
"De 20 a 24 años (133)",1647,1502,528,460,347,122,42,3,,,145,1719
"De 25 a 29 años (134)",1247,1161,156,211,273,235,247,36,3,,86,2763
"De 30 a 34 años (135)",1084,1037,58,99,150,147,353,195,33,2,47,3945
"De 35 a 39 años (136)",1015,1003,56,64,72,104,269,285,123,30,12,4924
"De 40 a 44 años (137)",821,809,31,29,45,57,161,212,167,107,12,4964
"De 45 a 49 años (138)",741,735,18,33,38,46,119,154,177,150,6,4972
"De 50 y más años (139)",2232,2219,73,91,98,110,292,437,479,639,13,16111
"Ocupada (140)",9910,9622,1939,1162,1034,816,1466,1307,974,924,288,39293
"De 12 a 14 años (141)",222,222,220,2,,,,,,,,2
"De 15 a 19 años (142)",1176,1159,904,215,37,1,2,,,,17,300
"De 20 a 24 años (143)",1524,1402,458,440,339,121,41,3,,,122,1676
"De 25 a 29 años (144)",1183,1112,136,194,267,231,245,36,3,,71,2713
"De 30 a 34 años (145)",1045,1007,51,95,143,146,344,193,33,2,38,3873
"De 35 a 39 años (146)",997,987,51,64,69,104,265,282,122,30,10,4874
"De 40 a 44 años (147)",809,798,29,28,45,57,160,207,165,107,11,4906
"De 45 a 49 años (148)",734,728,18,33,36,46,119,153,174,149,6,4922
"De 50 y más años (149)",2220,2207,72,91,98,110,290,433,477,636,13,16027
"Desocupada (150)",379,329,196,55,26,6,19,15,8,4,50,420
"De 12 a 14 años (151)",10,10,10,,,,,,,,,
"De 15 a 19 años (152)",94,94,81,13,,,,,,,,13
"De 20 a 24 años (153)",123,100,70,20,8,1,1,,,,23,43
"De 25 a 29 años (154)",64,49,20,17,6,4,2,,,,15,50
"De 30 a 34 años (155)",39,30,7,4,7,1,9,2,,,9,72
"De 35 a 39 años (156)",18,16,5,,3,,4,3,1,,2,50
"De 40 a 44 años (157)",12,11,2,1,,,1,5,2,,1,58
"De 45 a 49 años (158)",7,7,,,2,,,1,3,1,,50
"De 50 y más años (159)",12,12,1,,,,2,4,2,3,,84
"No PEA (160)",18144,17817,7188,1584,1249,1146,2033,1782,1486,1349,327,55920
"De 12 a 14 años (161)",3272,3261,3253,8,,,,,,,11,8
"De 15 a 19 años (162)",3192,3159,2820,290,47,1,1,,,,33,391
"De 20 a 24 años (163)",1968,1828,608,647,380,151,40,2,,,140,2041
"De 25 a 29 años (164)",1369,1303,143,256,337,294,240,25,8,,66,3055
"De 30 a 34 años (165)",1211,1187,66,115,168,234,410,162,29,3,24,4255
"De 35 a 39 años (166)",1118,1105,51,58,79,133,327,285,135,37,13,5425
"De 40 a 44 años (167)",961,951,33,41,47,68,211,244,197,110,10,5750
"De 45 a 49 años (168)",899,895,33,28,35,47,132,224,213,183,4,6165
"De 50 y más años (169)",4154,4128,181,141,156,218,672,840,904,1016,26,28830
