"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Explotación de minas y canteras (025)",19,,,,,,,4,1,14,,
"Industrias manufactureras (026)",87,,,,,,,85,2,,,
"Suministro de electricidad, gas y agua (027)",1,,,,1,,,,,,,
"Construcción (028)",218,,3,,,,,2,101,112,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",92,,2,4,,63,,6,2,15,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",5,,,,,,,5,,,,
"Comercio al por mayor (031)",4,,,,,3,,,,1,,
"Comercio al por menor (032)",83,,2,4,,60,,1,2,14,,
"Hoteles y restaurantes (033)",8,,1,1,,6,,,,,,
"Trans., almac. y comunicaciones (034)",43,,,1,1,,,,24,17,,
"Intermediación financiera (035)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",21,,2,2,12,2,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",95,12,5,5,41,1,,,,21,10,
"Enseñanza (038)",201,7,188,1,2,,,,,3,,
"Servicios sociales y de salud (039)",22,,7,12,1,,,,1,1,,
"Otras activ. serv.comun.soc y personales (040)",15,,1,3,2,,,,,9,,
"Hogares privados con servicio doméstico (041)",12,,,,,,,,,12,,
"Actividad economica no especificada (043)",122,,,,2,,,,,,,120
"Mujeres (044)",786,5,177,24,31,134,48,32,,233,,102
"Agric., ganadería, caza y silvicultura (045)",141,,,,,,48,,,93,,
"Industrias manufactureras (048)",33,,,,,1,,32,,,,
"Construcción (050)",3,,,,,,,,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",83,,,5,,65,,,,13,,
"Comercio al por mayor (053)",8,,,1,,7,,,,,,
"Comercio al por menor (054)",75,,,4,,58,,,,13,,
"Hoteles y restaurantes (055)",80,,,3,2,67,,,,8,,
"Trans., almac. y comunicaciones (056)",11,,,2,2,,,,,7,,
"Activid.inmobil., empres. y alquileres (058)",7,,2,1,3,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",27,5,,2,20,,,,,,,
"Enseñanza (060)",165,,163,,2,,,,,,,
"Servicios sociales y de salud (061)",23,,12,10,1,,,,,,,
"Otras activ. serv.comun.soc y personales (062)",21,,,1,,1,,,,19,,
"Hogares privados con servicio doméstico (063)",89,,,,,,,,,89,,
"Actividad economica no especificada (065)",103,,,,1,,,,,,,102
,,,,,,,,,,,,
"URBANA (066)",1651,24,300,47,90,142,390,89,83,401,10,75
"Agric., ganadería, caza y silvicultura (067)",560,,,1,2,,390,,1,166,,
"Explotación de minas y canteras (069)",5,,,,,,,2,1,2,,
"Industrias manufactureras (070)",84,,,,,1,,81,2,,,
"Suministro de electricidad, gas y agua (071)",1,,,,1,,,,,,,
"Construcción (072)",129,,3,,,,,1,61,64,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",124,,2,5,,94,,5,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",4,,,,,,,4,,,,
"Comercio al por mayor (075)",10,,,1,,9,,,,,,
"Comercio al por menor (076)",110,,2,4,,85,,1,2,16,,
"Hoteles y restaurantes (077)",55,,1,4,2,43,,,,5,,
"Trans., almac. y comunicaciones (078)",43,,,2,3,,,,15,23,,
"Intermediación financiera (079)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",26,,3,3,14,2,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",117,17,5,7,56,1,,,,21,10,
"Enseñanza (082)",282,7,267,1,4,,,,,3,,
"Servicios sociales y de salud (083)",41,,18,20,1,,,,1,1,,
"Otras activ. serv.comun.soc y personales (084)",33,,1,4,2,1,,,,25,,
"Hogares privados con servicio doméstico (085)",71,,,,,,,,,71,,
"Actividad economica no especificada (087)",78,,,,3,,,,,,,75
"Hombres (088)",1160,19,159,27,60,51,380,66,83,267,10,38
"Agric., ganadería, caza y silvicultura (089)",525,,,1,2,,380,,1,141,,
"Explotación de minas y canteras (091)",5,,,,,,,2,1,2,,
"Industrias manufactureras (092)",60,,,,,,,58,2,,,
"Suministro de electricidad, gas y agua (093)",1,,,,1,,,,,,,
"Construcción (094)",126,,3,,,,,1,61,61,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",60,,2,2,,43,,5,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",4,,,,,,,4,,,,
"Comercio al por mayor (097)",2,,,,,2,,,,,,
"Comercio al por menor (098)",54,,2,2,,41,,1,2,6,,
"Hoteles y restaurantes (099)",7,,1,1,,5,,,,,,
"Trans., almac. y comunicaciones (100)",33,,,1,1,,,,15,16,,
"Intermediación financiera (101)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",20,,2,2,11,2,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",91,12,5,5,37,1,,,,21,10,
"Enseñanza (104)",152,7,139,1,2,,,,,3,,
"Servicios sociales y de salud (105)",19,,6,11,,,,,1,1,,
"Otras activ. serv.comun.soc y personales (106)",14,,1,3,2,,,,,8,,
"Hogares privados con servicio doméstico (107)",5,,,,,,,,,5,,
"Actividad economica no especificada (109)",40,,,,2,,,,,,,38
"Mujeres (110)",491,5,141,20,30,91,10,23,,134,,37
"Agric., ganadería, caza y silvicultura (111)",35,,,,,,10,,,25,,
"Industrias manufactureras (114)",24,,,,,1,,23,,,,
"Construcción (116)",3,,,,,,,,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",64,,,3,,51,,,,10,,
"Comercio al por mayor (119)",8,,,1,,7,,,,,,
"Comercio al por menor (120)",56,,,2,,44,,,,10,,
"Hoteles y restaurantes (121)",48,,,3,2,38,,,,5,,
"Trans., almac. y comunicaciones (122)",10,,,1,2,,,,,7,,
"Activid.inmobil., empres. y alquileres (124)",6,,1,1,3,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",26,5,,2,19,,,,,,,
"Enseñanza (126)",130,,128,,2,,,,,,,
"Servicios sociales y de salud (127)",22,,12,9,1,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",19,,,1,,1,,,,17,,
"Hogares privados con servicio doméstico (129)",66,,,,,,,,,66,,
"Actividad economica no especificada (131)",38,,,,1,,,,,,,37
,,,,,,,,,,,,
"RURAL (132)",2528,,86,9,7,64,1421,40,49,705,,147
"Agric., ganadería, caza y silvicultura (133)",2016,,,2,,,1421,,,593,,
"Explotación de minas y canteras (135)",14,,,,,,,2,,12,,
"Industrias manufactureras (136)",36,,,,,,,36,,,,
"Construcción (138)",92,,,,,,,1,40,51,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",51,,,4,,34,,1,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",2,,,,,1,,,,1,,
"Comercio al por menor (142)",48,,,4,,33,,,,11,,
"Hoteles y restaurantes (143)",33,,,,,30,,,,3,,
"Trans., almac. y comunicaciones (144)",11,,,1,,,,,9,1,,
"Activid.inmobil., empres. y alquileres (146)",2,,1,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",5,,,,5,,,,,,,
"Enseñanza (148)",84,,84,,,,,,,,,
"Servicios sociales y de salud (149)",4,,1,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",3,,,,,,,,,3,,
"Hogares privados con servicio doméstico (151)",30,,,,,,,,,30,,
"Actividad economica no especificada (153)",147,,,,,,,,,,,147
"Hombres (154)",2233,,50,5,6,21,1383,31,49,606,,82
"Agric., ganadería, caza y silvicultura (155)",1910,,,2,,,1383,,,525,,
"Explotación de minas y canteras (157)",14,,,,,,,2,,12,,
"Industrias manufactureras (158)",27,,,,,,,27,,,,
"Construcción (160)",92,,,,,,,1,40,51,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",32,,,2,,20,,1,,9,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",2,,,,,1,,,,1,,
"Comercio al por menor (164)",29,,,2,,19,,,,8,,
"Hoteles y restaurantes (165)",1,,,,,1,,,,,,
"Trans., almac. y comunicaciones (166)",10,,,,,,,,9,1,,
"Activid.inmobil., empres. y alquileres (168)",1,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",4,,,,4,,,,,,,
"Enseñanza (170)",49,,49,,,,,,,,,
"Servicios sociales y de salud (171)",3,,1,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,,7,,
"Actividad economica no especificada (175)",82,,,,,,,,,,,82
"Mujeres (176)",295,,36,4,1,43,38,9,,99,,65
"Agric., ganadería, caza y silvicultura (177)",106,,,,,,38,,,68,,
"Industrias manufactureras (180)",9,,,,,,,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",19,,,2,,14,,,,3,,
"Comercio al por menor (186)",19,,,2,,14,,,,3,,
"Hoteles y restaurantes (187)",32,,,,,29,,,,3,,
"Trans., almac. y comunicaciones (188)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",1,,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",1,,,,1,,,,,,,
"Enseñanza (192)",35,,35,,,,,,,,,
"Servicios sociales y de salud (193)",1,,,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",2,,,,,,,,,2,,
"Hogares privados con servicio doméstico (195)",23,,,,,,,,,23,,
"Actividad economica no especificada (197)",65,,,,,,,,,,,65
