"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Suministro de electricidad, gas y agua (049)",2,1,,,,,1,,
"Construcción (050)",19,9,,7,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",243,21,,89,102,12,10,6,3
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,1,1,,1,,
"Comercio al por mayor (053)",6,1,,3,1,,,1,
"Comercio al por menor (054)",234,20,,85,100,12,9,5,3
"Hoteles y restaurantes (055)",136,25,2,49,51,5,3,,1
"Trans., almac. y comunicaciones (056)",7,2,,2,1,2,,,
"Intermediación financiera (057)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",21,,,1,7,1,5,2,5
"Admin.pub. y defensa; p. segur.soc.afil (059)",44,3,,4,13,4,8,2,10
"Enseñanza (060)",320,,,,24,18,159,10,109
"Servicios sociales y de salud (061)",90,,,1,3,5,33,2,46
"Otras activ. serv.comun.soc y personales (062)",20,1,,3,4,,7,1,4
"Hogares privados con servicio doméstico (063)",136,33,1,68,32,,2,,
"Actividad economica no especificada (065)",146,38,,57,31,7,11,,2
,,,,,,,,,
"URBANA (066)",3456,215,3,770,1080,201,604,95,488
"Agric., ganadería, caza y silvicultura (067)",794,131,,352,253,20,24,5,9
"Explotación de minas y canteras (069)",292,,,17,110,23,55,14,73
"Industrias manufactureras (070)",107,8,,28,48,9,5,4,5
"Suministro de electricidad, gas y agua (071)",7,,,,2,1,2,,2
"Construcción (072)",257,11,,73,137,12,13,1,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",362,22,,114,159,20,26,11,10
"Venta, mant.y rep. veh.autom.y motoc. (074)",21,,,2,9,,9,,1
"Comercio al por mayor (075)",10,2,,3,3,,1,1,
"Comercio al por menor (076)",331,20,,109,147,20,16,10,9
"Hoteles y restaurantes (077)",147,15,1,53,52,11,11,1,3
"Trans., almac. y comunicaciones (078)",85,2,1,5,44,12,14,6,1
"Intermediación financiera (079)",3,,,,,,1,1,1
"Activid.inmobil., empres. y de alquiler (080)",90,,,7,35,5,14,8,21
"Admin.pub. y defensa; p. segur.soc.afil (081)",208,4,,8,79,25,34,19,39
"Enseñanza (082)",625,,,,30,30,326,17,222
"Servicios sociales y de salud (083)",115,,,1,6,6,34,3,65
"Otras activ. serv.comun.soc y personales (084)",65,1,,6,25,5,12,2,14
"Hogares privados con servicio doméstico (085)",71,4,1,29,30,3,4,,
"Actividad economica no especificada (087)",228,17,,77,70,19,29,3,13
"Hombres (088)",2348,98,1,502,824,152,387,70,314
"Agric., ganadería, caza y silvicultura (089)",651,76,,297,222,20,23,5,8
"Explotación de minas y canteras (091)",272,,,16,110,22,54,11,59
"Industrias manufactureras (092)",85,4,,19,41,8,5,4,4
"Suministro de electricidad, gas y agua (093)",6,,,,2,1,1,,2
"Construcción (094)",254,11,,73,135,12,12,1,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",140,3,,34,67,8,16,5,7
"Venta, mant.y rep. veh.autom.y motoc. (096)",18,,,1,8,,8,,1
"Comercio al por mayor (097)",4,1,,,2,,1,,
"Comercio al por menor (098)",118,2,,33,57,8,7,5,6
"Hoteles y restaurantes (099)",38,,,9,12,6,8,1,2
"Trans., almac. y comunicaciones (100)",81,1,1,5,43,10,14,6,1
"Intermediación financiera (101)",2,,,,,,1,1,
"Activid.inmobil., empres. y de alquiler (102)",69,,,6,28,4,9,6,16
"Admin.pub. y defensa; p. segur.soc.afil (103)",169,2,,5,68,21,27,17,29
"Enseñanza (104)",352,,,,20,16,182,7,127
"Servicios sociales y de salud (105)",44,,,,3,2,9,2,28
"Otras activ. serv.comun.soc y personales (106)",46,,,3,21,5,6,1,10
"Hogares privados con servicio doméstico (107)",13,,,3,5,3,2,,
"Actividad economica no especificada (109)",126,1,,32,47,14,18,3,11
"Mujeres (110)",1108,117,2,268,256,49,217,25,174
"Agric., ganadería, caza y silvicultura (111)",143,55,,55,31,,1,,1
"Explotación de minas y canteras (113)",20,,,1,,1,1,3,14
"Industrias manufactureras (114)",22,4,,9,7,1,,,1
"Suministro de electricidad, gas y agua (115)",1,,,,,,1,,
"Construcción (116)",3,,,,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",222,19,,80,92,12,10,6,3
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,1,1,,1,,
"Comercio al por mayor (119)",6,1,,3,1,,,1,
"Comercio al por menor (120)",213,18,,76,90,12,9,5,3
"Hoteles y restaurantes (121)",109,15,1,44,40,5,3,,1
"Trans., almac. y comunicaciones (122)",4,1,,,1,2,,,
"Intermediación financiera (123)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",21,,,1,7,1,5,2,5
"Admin.pub. y defensa; p. segur.soc.afil (125)",39,2,,3,11,4,7,2,10
"Enseñanza (126)",273,,,,10,14,144,10,95
"Servicios sociales y de salud (127)",71,,,1,3,4,25,1,37
"Otras activ. serv.comun.soc y personales (128)",19,1,,3,4,,6,1,4
"Hogares privados con servicio doméstico (129)",58,4,1,26,25,,2,,
"Actividad economica no especificada (131)",102,16,,45,23,5,11,,2
,,,,,,,,,
"RURAL (132)",4066,1101,14,1846,912,39,91,5,58
"Agric., ganadería, caza y silvicultura (133)",2938,900,11,1411,590,9,12,2,3
"Explotación de minas y canteras (135)",114,16,1,59,35,,3,,
"Industrias manufactureras (136)",102,45,1,34,19,3,,,
"Suministro de electricidad, gas y agua (137)",9,3,,6,,,,,
"Construcción (138)",335,49,,176,105,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",45,3,,22,19,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,1,,,,,
"Comercio al por menor (142)",44,3,,21,19,1,,,
"Hoteles y restaurantes (143)",41,11,1,14,14,1,,,
"Trans., almac. y comunicaciones (144)",21,1,,11,9,,,,
"Activid.inmobil., empres. y de alquiler (146)",9,,,4,3,,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",48,4,,14,17,3,9,1,
"Enseñanza (148)",158,,,,50,12,53,,43
"Servicios sociales y de salud (149)",26,,,,1,2,10,1,12
"Otras activ. serv.comun.soc y personales (150)",11,1,,3,5,1,1,,
"Hogares privados con servicio doméstico (151)",84,32,,45,7,,,,
"Actividad economica no especificada (153)",125,36,,47,38,2,2,,
"Hombres (154)",3186,624,8,1602,818,30,66,4,34
"Agric., ganadería, caza y silvicultura (155)",2384,538,6,1261,555,8,12,2,2
"Explotación de minas y canteras (157)",94,8,1,51,31,,3,,
"Industrias manufactureras (158)",58,13,1,26,16,2,,,
"Suministro de electricidad, gas y agua (159)",8,2,,6,,,,,
"Construcción (160)",319,40,,169,105,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",24,1,,13,9,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,1,,,,,
"Comercio al por menor (164)",23,1,,12,9,1,,,
"Hoteles y restaurantes (165)",14,1,,9,3,1,,,
"Trans., almac. y comunicaciones (166)",18,,,9,9,,,,
"Activid.inmobil., empres. y de alquiler (168)",9,,,4,3,,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",43,3,,13,15,3,8,1,
"Enseñanza (170)",111,,,,36,8,38,,29
"Servicios sociales y de salud (171)",7,,,,1,1,2,,3
"Otras activ. serv.comun.soc y personales (172)",10,1,,3,5,1,,,
"Hogares privados con servicio doméstico (173)",6,3,,3,,,,,
"Actividad economica no especificada (175)",81,14,,35,30,,2,,
"Mujeres (176)",880,477,6,244,94,9,25,1,24
"Agric., ganadería, caza y silvicultura (177)",554,362,5,150,35,1,,,1
"Explotación de minas y canteras (179)",20,8,,8,4,,,,
"Industrias manufactureras (180)",44,32,,8,3,1,,,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,,,
"Construcción (182)",16,9,,7,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",21,2,,9,10,,,,
"Comercio al por menor (186)",21,2,,9,10,,,,
"Hoteles y restaurantes (187)",27,10,1,5,11,,,,
"Trans., almac. y comunicaciones (188)",3,1,,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,1,,1,2,,1,,
"Enseñanza (192)",47,,,,14,4,15,,14
"Servicios sociales y de salud (193)",19,,,,,1,8,1,9
"Otras activ. serv.comun.soc y personales (194)",1,,,,,,1,,
"Hogares privados con servicio doméstico (195)",78,29,,42,7,,,,
"Actividad economica no especificada (197)",44,22,,12,8,2,,,
