"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,
"Construcción (050)",4,,,1,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",180,24,,44,52,14,33,2,11
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,,,,1,,
"Comercio al por mayor (053)",8,,,3,2,1,2,,
"Comercio al por menor (054)",171,24,,41,50,13,30,2,11
"Hoteles y restaurantes (055)",69,12,1,20,20,3,8,1,4
"Trans., almac. y comunicaciones (056)",4,,,,1,1,,1,1
"Intermediación financiera (057)",2,,,,,1,,,1
"Activid.inmobil., empres. y de alquiler (058)",15,,,,3,,4,2,6
"Admin.pub. y defensa; p. segur.soc.afil (059)",47,,,2,7,7,17,1,13
"Enseñanza (060)",309,,,,16,17,199,14,63
"Servicios sociales y de salud (061)",61,,,,3,2,18,9,29
"Otras activ. serv.comun.soc y personales (062)",28,7,,10,3,1,4,2,1
"Hogares privados con servicio doméstico (063)",109,24,,41,37,3,2,2,
"Actividad economica no especificada (065)",85,26,,19,18,4,8,4,6
,,,,,,,,,
"URBANA (066)",1953,113,,296,424,129,572,89,330
"Agric., ganadería, caza y silvicultura (067)",312,52,,112,91,19,20,6,12
"Explotación de minas y canteras (069)",2,,,1,,1,,,
"Industrias manufactureras (070)",68,,,20,28,5,8,3,4
"Suministro de electricidad, gas y agua (071)",6,,,3,1,,,,2
"Construcción (072)",71,1,,11,34,3,11,4,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",298,20,,69,103,24,47,7,28
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,,8,,5,,
"Comercio al por mayor (075)",19,,,5,8,2,3,1,
"Comercio al por menor (076)",266,20,,64,87,22,39,6,28
"Hoteles y restaurantes (077)",72,11,,15,23,6,12,1,4
"Trans., almac. y comunicaciones (078)",58,1,,7,27,4,9,4,6
"Intermediación financiera (079)",4,,,,,1,1,1,1
"Activid.inmobil., empres. y de alquiler (080)",43,,,2,7,4,10,5,15
"Admin.pub. y defensa; p. segur.soc.afil (081)",110,,,6,20,9,42,8,25
"Enseñanza (082)",585,,,,23,32,349,28,153
"Servicios sociales y de salud (083)",109,,,1,6,2,35,11,54
"Otras activ. serv.comun.soc y personales (084)",44,5,,7,4,8,8,4,8
"Hogares privados con servicio doméstico (085)",78,12,,29,32,2,1,2,
"Actividad economica no especificada (087)",93,11,,13,25,9,19,5,11
"Hombres (088)",1236,55,,192,300,83,341,58,207
"Agric., ganadería, caza y silvicultura (089)",282,43,,104,84,16,20,5,10
"Explotación de minas y canteras (091)",2,,,1,,1,,,
"Industrias manufactureras (092)",63,,,19,26,5,6,3,4
"Suministro de electricidad, gas y agua (093)",6,,,3,1,,,,2
"Construcción (094)",71,1,,11,34,3,11,4,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",152,3,,31,63,12,19,6,18
"Venta, mant.y rep. veh.autom.y motoc. (096)",12,,,,8,,4,,
"Comercio al por mayor (097)",11,,,2,6,1,1,1,
"Comercio al por menor (098)",129,3,,29,49,11,14,5,18
"Hoteles y restaurantes (099)",15,1,,2,5,3,4,,
"Trans., almac. y comunicaciones (100)",54,1,,7,26,3,9,3,5
"Intermediación financiera (101)",2,,,,,,1,1,
"Activid.inmobil., empres. y de alquiler (102)",35,,,2,7,4,8,3,11
"Admin.pub. y defensa; p. segur.soc.afil (103)",72,,,4,17,3,29,7,12
"Enseñanza (104)",342,,,,11,19,195,17,100
"Servicios sociales y de salud (105)",56,,,1,4,1,19,5,26
"Otras activ. serv.comun.soc y personales (106)",27,2,,1,2,7,6,2,7
"Hogares privados con servicio doméstico (107)",9,2,,1,6,,,,
"Actividad economica no especificada (109)",48,2,,5,14,6,14,2,5
"Mujeres (110)",717,58,,104,124,46,231,31,123
"Agric., ganadería, caza y silvicultura (111)",30,9,,8,7,3,,1,2
"Industrias manufactureras (114)",5,,,1,2,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",146,17,,38,40,12,28,1,10
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,,,1,,
"Comercio al por mayor (119)",8,,,3,2,1,2,,
"Comercio al por menor (120)",137,17,,35,38,11,25,1,10
"Hoteles y restaurantes (121)",57,10,,13,18,3,8,1,4
"Trans., almac. y comunicaciones (122)",4,,,,1,1,,1,1
"Intermediación financiera (123)",2,,,,,1,,,1
"Activid.inmobil., empres. y de alquiler (124)",8,,,,,,2,2,4
"Admin.pub. y defensa; p. segur.soc.afil (125)",38,,,2,3,6,13,1,13
"Enseñanza (126)",243,,,,12,13,154,11,53
"Servicios sociales y de salud (127)",53,,,,2,1,16,6,28
"Otras activ. serv.comun.soc y personales (128)",17,3,,6,2,1,2,2,1
"Hogares privados con servicio doméstico (129)",69,10,,28,26,2,1,2,
"Actividad economica no especificada (131)",45,9,,8,11,3,5,3,6
,,,,,,,,,
"RURAL (132)",3938,1086,12,1574,808,86,254,40,78
"Agric., ganadería, caza y silvicultura (133)",2978,957,7,1312,587,42,48,12,13
"Pesca (134)",1,,,,1,,,,
"Industrias manufactureras (136)",118,22,,40,44,3,6,2,1
"Suministro de electricidad, gas y agua (137)",33,9,1,18,5,,,,
"Construcción (138)",253,34,3,123,63,6,14,2,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",65,8,,17,25,3,9,2,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,,2,,2,,
"Comercio al por menor (142)",61,8,,17,23,3,7,2,1
"Hoteles y restaurantes (143)",16,2,1,8,5,,,,
"Trans., almac. y comunicaciones (144)",12,,,2,4,,5,1,
"Activid.inmobil., empres. y de alquiler (146)",18,,,4,8,,3,,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",45,6,,3,14,5,12,3,2
"Enseñanza (148)",222,,,,10,15,140,10,47
"Servicios sociales y de salud (149)",21,,,,6,1,6,6,2
"Otras activ. serv.comun.soc y personales (150)",27,5,,6,6,7,2,1,
"Hogares privados con servicio doméstico (151)",50,20,,13,15,1,1,,
"Actividad economica no especificada (153)",79,23,,28,15,3,8,1,1
"Hombres (154)",3387,872,10,1425,724,74,187,32,63
"Agric., ganadería, caza y silvicultura (155)",2677,793,6,1211,558,40,45,12,12
"Pesca (156)",1,,,,1,,,,
"Industrias manufactureras (158)",100,16,,34,38,3,6,2,1
"Suministro de electricidad, gas y agua (159)",32,9,1,18,4,,,,
"Construcción (160)",249,34,3,122,60,6,14,2,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,1,,11,13,1,4,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,,2,,2,,
"Comercio al por menor (164)",27,1,,11,11,1,2,1,
"Hoteles y restaurantes (165)",4,,,1,3,,,,
"Trans., almac. y comunicaciones (166)",12,,,2,4,,5,1,
"Activid.inmobil., empres. y de alquiler (168)",11,,,4,5,,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",36,6,,3,10,4,8,3,2
"Enseñanza (170)",156,,,,6,11,95,7,37
"Servicios sociales y de salud (171)",13,,,,5,,4,3,1
"Otras activ. serv.comun.soc y personales (172)",16,1,,2,5,7,,1,
"Hogares privados con servicio doméstico (173)",10,6,,,4,,,,
"Actividad economica no especificada (175)",39,6,,17,8,2,5,,1
"Mujeres (176)",551,214,2,149,84,12,67,8,15
"Agric., ganadería, caza y silvicultura (177)",301,164,1,101,29,2,3,,1
"Industrias manufactureras (180)",18,6,,6,6,,,,
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Construcción (182)",4,,,1,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",34,7,,6,12,2,5,1,1
"Comercio al por menor (186)",34,7,,6,12,2,5,1,1
"Hoteles y restaurantes (187)",12,2,1,7,2,,,,
"Activid.inmobil., empres. y de alquiler (190)",7,,,,3,,2,,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,,,,4,1,4,,
"Enseñanza (192)",66,,,,4,4,45,3,10
"Servicios sociales y de salud (193)",8,,,,1,1,2,3,1
"Otras activ. serv.comun.soc y personales (194)",11,4,,4,1,,2,,
"Hogares privados con servicio doméstico (195)",40,14,,13,11,1,1,,
"Actividad economica no especificada (197)",40,17,,11,7,1,3,1,
