"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",113,107,35,23,21,17,10,1,,,6,164
"De 35 a 39 años (026)",104,100,18,16,21,19,20,6,,,4,241
"De 40 a 44 años (027)",104,101,9,12,15,15,25,13,9,3,3,390
"De 45 a 49 años (028)",72,71,8,5,16,11,15,11,4,1,1,252
"De 50 y más años (029)",264,260,16,23,27,34,68,55,24,13,4,1181
"Desocupada (030)",18,16,10,3,,1,1,1,,,2,17
"De 15 a 19 años (032)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (033)",7,6,5,1,,,,,,,1,1
"De 25 a 29 años (034)",2,2,2,,,,,,,,,
"De 30 a 34 años (035)",1,1,,1,,,,,,,,1
"De 40 a 44 años (037)",4,3,1,,,1,1,,,,1,7
"De 45 a 49 años (038)",1,1,,,,,,1,,,,7
"De 50 y más años (039)",1,1,1,,,,,,,,,
"No PEA (040)",2461,2398,609,261,313,261,438,266,144,106,63,7736
"De 12 a 14 años (041)",231,231,231,,,,,,,,,
"De 15 a 19 años (042)",275,270,242,24,4,,,,,,5,32
"De 20 a 24 años (043)",206,186,57,73,41,15,,,,,20,200
"De 25 a 29 años (044)",192,179,18,52,65,27,17,,,,13,335
"De 30 a 34 años (045)",183,177,7,24,56,42,38,10,,,6,485
"De 35 a 39 años (046)",155,151,5,11,29,33,52,18,2,1,4,530
"De 40 a 44 años (047)",138,137,6,11,19,27,40,18,14,2,1,563
"De 45 a 49 años (048)",169,167,3,11,17,20,55,33,17,11,2,820
"De 50 y más años (049)",912,900,40,55,82,97,236,187,111,92,12,4771
,,,,,,,,,,,,
"URBANA (060)",2023,1969,491,238,286,210,360,216,99,69,54,6030
"De 12 a 14 años (061)",128,128,128,,,,,,,,,
"De 15 a 19 años (062)",191,189,170,15,4,,,,,,2,23
"De 20 a 24 años (063)",162,143,59,48,30,6,,,,,19,126
"De 25 a 29 años (064)",168,159,31,44,56,16,12,,,,9,253
"De 30 a 34 años (065)",173,165,35,31,37,32,25,5,,,8,337
"De 35 a 39 años (066)",162,159,19,18,32,27,43,17,2,1,3,481
"De 40 a 44 años (067)",151,148,13,17,23,26,36,15,15,3,3,551
"De 45 a 49 años (068)",145,143,6,9,26,20,42,22,13,5,2,608
"De 50 y más años (069)",743,735,30,56,78,83,202,157,69,60,8,3651
"PEA (070)",633,607,160,93,106,66,98,51,21,12,26,1567
"De 12 a 14 años (071)",7,7,7,,,,,,,,,
"De 15 a 19 años (072)",34,34,30,3,1,,,,,,,5
"De 20 a 24 años (073)",72,64,34,16,13,1,,,,,8,45
"De 25 a 29 años (074)",65,60,18,15,20,4,3,,,,5,79
"De 30 a 34 años (075)",82,76,32,19,12,8,4,1,,,6,90
"De 35 a 39 años (076)",71,70,16,10,14,12,13,5,,,1,163
"De 40 a 44 años (077)",72,69,9,10,12,10,14,6,6,2,3,233
"De 45 a 49 años (078)",55,54,5,4,12,10,12,8,3,,1,189
"De 50 y más años (079)",175,173,9,16,22,21,52,31,12,10,2,763
"Ocupada (080)",622,597,153,91,106,66,98,50,21,12,25,1558
"De 12 a 14 años (081)",7,7,7,,,,,,,,,
"De 15 a 19 años (082)",32,32,29,2,1,,,,,,,4
"De 20 a 24 años (083)",68,60,30,16,13,1,,,,,8,45
"De 25 a 29 años (084)",64,59,17,15,20,4,3,,,,5,79
"De 30 a 34 años (085)",81,75,32,18,12,8,4,1,,,6,89
"De 35 a 39 años (086)",71,70,16,10,14,12,13,5,,,1,163
"De 40 a 44 años (087)",70,68,8,10,12,10,14,6,6,2,2,233
"De 45 a 49 años (088)",54,53,5,4,12,10,12,7,3,,1,182
"De 50 y más años (089)",175,173,9,16,22,21,52,31,12,10,2,763
"Desocupada (090)",11,10,7,2,,,,1,,,1,9
"De 15 a 19 años (092)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (093)",4,4,4,,,,,,,,,
"De 25 a 29 años (094)",1,1,1,,,,,,,,,
"De 30 a 34 años (095)",1,1,,1,,,,,,,,1
"De 40 a 44 años (097)",2,1,1,,,,,,,,1,
"De 45 a 49 años (098)",1,1,,,,,,1,,,,7
"No PEA (100)",1390,1362,331,145,180,144,262,165,78,57,28,4463
"De 12 a 14 años (101)",121,121,121,,,,,,,,,
"De 15 a 19 años (102)",157,155,140,12,3,,,,,,2,18
"De 20 a 24 años (103)",90,79,25,32,17,5,,,,,11,81
"De 25 a 29 años (104)",103,99,13,29,36,12,9,,,,4,174
"De 30 a 34 años (105)",91,89,3,12,25,24,21,4,,,2,247
"De 35 a 39 años (106)",91,89,3,8,18,15,30,12,2,1,2,318
"De 40 a 44 años (107)",79,79,4,7,11,16,22,9,9,1,,318
"De 45 a 49 años (108)",90,89,1,5,14,10,30,14,10,5,1,419
"De 50 y más años (109)",568,562,21,40,56,62,150,126,57,50,6,2888
,,,,,,,,,,,,
"RURAL (120)",1376,1329,342,161,171,160,222,137,82,54,47,4151
"De 12 a 14 años (121)",116,116,116,,,,,,,,,
"De 15 a 19 años (122)",135,131,113,15,3,,,,,,4,21
"De 20 a 24 años (123)",156,143,51,53,27,12,,,,,13,143
"De 25 a 29 años (124)",122,112,16,32,34,20,10,,,,10,203
"De 30 a 34 años (125)",124,120,7,17,40,27,23,6,,,4,313
"De 35 a 39 años (126)",97,92,4,9,18,25,29,7,,,5,290
"De 40 a 44 años (127)",95,93,3,6,11,17,30,16,8,2,2,409
"De 45 a 49 años (128)",97,96,5,7,7,11,28,23,8,7,1,471
"De 50 y más años (129)",434,426,27,22,31,48,102,85,66,45,8,2301
"PEA (130)",305,293,64,45,38,43,46,36,16,5,12,878
"De 12 a 14 años (131)",6,6,6,,,,,,,,,
"De 15 a 19 años (132)",17,16,11,3,2,,,,,,1,7
"De 20 a 24 años (133)",40,36,19,12,3,2,,,,,4,24
"De 25 a 29 años (134)",33,32,11,9,5,5,2,,,,1,42
"De 30 a 34 años (135)",32,32,3,5,9,9,6,,,,,75
"De 35 a 39 años (136)",33,30,2,6,7,7,7,1,,,3,78
"De 40 a 44 años (137)",36,35,1,2,3,6,12,7,3,1,1,164
"De 45 a 49 años (138)",18,18,3,1,4,1,3,4,1,1,,70
"De 50 y más años (139)",90,88,8,7,5,13,16,24,12,3,2,418
"Ocupada (140)",298,287,61,44,38,42,45,36,16,5,11,870
"De 12 a 14 años (141)",6,6,6,,,,,,,,,
"De 15 a 19 años (142)",17,16,11,3,2,,,,,,1,7
"De 20 a 24 años (143)",37,34,18,11,3,2,,,,,3,23
"De 25 a 29 años (144)",32,31,10,9,5,5,2,,,,1,42
"De 30 a 34 años (145)",32,32,3,5,9,9,6,,,,,75
"De 35 a 39 años (146)",33,30,2,6,7,7,7,1,,,3,78
"De 40 a 44 años (147)",34,33,1,2,3,5,11,7,3,1,1,157
"De 45 a 49 años (148)",18,18,3,1,4,1,3,4,1,1,,70
"De 50 y más años (149)",89,87,7,7,5,13,16,24,12,3,2,418
"Desocupada (150)",7,6,3,1,,1,1,,,,1,8
"De 20 a 24 años (153)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (154)",1,1,1,,,,,,,,,
"De 40 a 44 años (157)",2,2,,,,1,1,,,,,7
"De 50 y más años (159)",1,1,1,,,,,,,,,
"No PEA (160)",1071,1036,278,116,133,117,176,101,66,49,35,3273
"De 12 a 14 años (161)",110,110,110,,,,,,,,,
"De 15 a 19 años (162)",118,115,102,12,1,,,,,,3,14
"De 20 a 24 años (163)",116,107,32,41,24,10,,,,,9,119
"De 25 a 29 años (164)",89,80,5,23,29,15,8,,,,9,161
"De 30 a 34 años (165)",92,88,4,12,31,18,17,6,,,4,238
"De 35 a 39 años (166)",64,62,2,3,11,18,22,6,,,2,212
"De 40 a 44 años (167)",59,58,2,4,8,11,18,9,5,1,1,245
"De 45 a 49 años (168)",79,78,2,6,3,10,25,19,7,6,1,401
"De 50 y más años (169)",344,338,19,15,26,35,86,61,54,42,6,1883
