"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"URBANA (060)",3605,22,99,227,322,688,1361,886
"De 12 a 14 años (061)",8,,,,,,,8
"De 15 a 19 años (062)",91,,,,,,44,47
"De 20 a 24 años (063)",388,,,,,1,254,133
"De 25 a 29 años (064)",460,,,,,17,330,113
"De 30 a 34 años (065)",465,,,,,63,307,95
"De 35 a 39 años (066)",484,,,,8,142,249,85
"De 40 a 44 años (067)",313,,,,12,139,114,48
"De 45 a 49 años (068)",275,,,,24,142,54,55
"De 50 y más años (069)",1121,22,99,227,278,184,9,302
"PEA (070)",1032,3,12,43,96,256,348,274
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",16,,,,,,9,7
"De 20 a 24 años (073)",79,,,,,1,42,36
"De 25 a 29 años (074)",126,,,,,7,70,49
"De 30 a 34 años (075)",144,,,,,24,77,43
"De 35 a 39 años (076)",191,,,,5,66,94,26
"De 40 a 44 años (077)",103,,,,6,48,37,12
"De 45 a 49 años (078)",114,,,,11,62,17,24
"De 50 y más años (079)",258,3,12,43,74,48,2,76
"Ocupada (080)",1011,3,12,43,95,253,338,267
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",14,,,,,,7,7
"De 20 a 24 años (083)",77,,,,,1,41,35
"De 25 a 29 años (084)",122,,,,,7,68,47
"De 30 a 34 años (085)",139,,,,,23,74,42
"De 35 a 39 años (086)",189,,,,5,66,94,24
"De 40 a 44 años (087)",100,,,,6,47,35,12
"De 45 a 49 años (088)",113,,,,11,61,17,24
"De 50 y más años (089)",256,3,12,43,73,48,2,75
"Desocupada (090)",21,,,,1,3,10,7
"De 15 a 19 años (092)",2,,,,,,2,
"De 20 a 24 años (093)",2,,,,,,1,1
"De 25 a 29 años (094)",4,,,,,,2,2
"De 30 a 34 años (095)",5,,,,,1,3,1
"De 35 a 39 años (096)",2,,,,,,,2
"De 40 a 44 años (097)",3,,,,,1,2,
"De 45 a 49 años (098)",1,,,,,1,,
"De 50 y más años (099)",2,,,,1,,,1
"No PEA (100)",2573,19,87,184,226,432,1013,612
"De 12 a 14 años (101)",7,,,,,,,7
"De 15 a 19 años (102)",75,,,,,,35,40
"De 20 a 24 años (103)",309,,,,,,212,97
"De 25 a 29 años (104)",334,,,,,10,260,64
"De 30 a 34 años (105)",321,,,,,39,230,52
"De 35 a 39 años (106)",293,,,,3,76,155,59
"De 40 a 44 años (107)",210,,,,6,91,77,36
"De 45 a 49 años (108)",161,,,,13,80,37,31
"De 50 y más años (109)",863,19,87,184,204,136,7,226
,,,,,,,,
"RURAL (120)",1608,14,35,85,166,301,552,455
"De 12 a 14 años (121)",4,,,,,,,4
"De 15 a 19 años (122)",50,,,,,,33,17
"De 20 a 24 años (123)",168,,,,,,101,67
"De 25 a 29 años (124)",164,,,,,4,96,64
"De 30 a 34 años (125)",155,,,,,19,101,35
"De 35 a 39 años (126)",191,,,,1,42,108,40
"De 40 a 44 años (127)",162,,,,8,58,65,31
"De 45 a 49 años (128)",159,,,,16,74,43,26
"De 50 y más años (129)",555,14,35,85,141,104,5,171
"PEA (130)",542,3,3,24,51,106,160,195
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",15,,,,,,7,8
"De 20 a 24 años (133)",65,,,,,,28,37
"De 25 a 29 años (134)",68,,,,,3,30,35
"De 30 a 34 años (135)",60,,,,,6,32,22
"De 35 a 39 años (136)",69,,,,,21,36,12
"De 40 a 44 años (137)",51,,,,2,23,12,14
"De 45 a 49 años (138)",55,,,,5,23,14,13
"De 50 y más años (139)",157,3,3,24,44,30,1,52
"Ocupada (140)",535,3,3,23,51,106,158,191
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",14,,,,,,7,7
"De 20 a 24 años (143)",62,,,,,,28,34
"De 25 a 29 años (144)",68,,,,,3,30,35
"De 30 a 34 años (145)",58,,,,,6,30,22
"De 35 a 39 años (146)",69,,,,,21,36,12
"De 40 a 44 años (147)",51,,,,2,23,12,14
"De 45 a 49 años (148)",55,,,,5,23,14,13
"De 50 y más años (149)",156,3,3,23,44,30,1,52
"Desocupada (150)",7,,,1,,,2,4
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",3,,,,,,,3
"De 30 a 34 años (155)",2,,,,,,2,
"De 50 y más años (159)",1,,,1,,,,
"No PEA (160)",1066,11,32,61,115,195,392,260
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",35,,,,,,26,9
"De 20 a 24 años (163)",103,,,,,,73,30
"De 25 a 29 años (164)",96,,,,,1,66,29
"De 30 a 34 años (165)",95,,,,,13,69,13
"De 35 a 39 años (166)",122,,,,1,21,72,28
"De 40 a 44 años (167)",111,,,,6,35,53,17
"De 45 a 49 años (168)",104,,,,11,51,29,13
"De 50 y más años (169)",398,11,32,61,97,74,4,119
