"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",7,,,,,5,,1,,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por menor (171)",6,,,,,5,,,,1,,,
"Trans., almac. y comunicaciones (173)",3,,,,1,,,,2,,,,
"Activid.inmobil., empres. y alquileres (175)",2,,,1,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",17,4,,,1,,,,,12,,,
"Enseñanza (177)",13,,11,,,,,,,2,,,
"Servicios sociales y de salud (178)",3,,1,1,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",5,,,,,,,,,,,5,
"Desocupado (183)",81,,,,,,,,,,,,81
"Mujeres (184)",491,,7,,,16,193,1,2,257,,5,10
"Agric., ganadería, caza y silvicultura (185)",441,,,,,,193,,,248,,,
"Industrias manufactureras (188)",1,,,,,,,1,,,,,
"Construcción (190)",8,,,,,,,,2,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",12,,,,,11,,,,1,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",11,,,,,10,,,,1,,,
"Hoteles y restaurantes (195)",5,,,,,5,,,,,,,
"Enseñanza (200)",7,,7,,,,,,,,,,
"Hogares privados con servicio doméstico (203)",2,,,,,,,,,2,,,
"Actividad economica no especificada (205)",5,,,,,,,,,,,5,
"Desocupado (206)",10,,,,,,,,,,,,10
