"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",356,3,145,139,61,8
"Obreros construc., conf., papel, fab., instr. (034)",215,17,84,74,36,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",6638,351,2547,2199,1346,195
"Otra (036)",17,,13,4,,
"Ocupación no especificada (037)",1276,11,470,483,254,58
"Desocupado (038)",636,22,406,146,54,8
,,,,,,
"URBANA (039)",37218,630,13322,13889,8115,1262
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",62,,2,28,30,2
"Profes., científicos e intelectuales (041)",3117,,654,1696,729,38
"Técnicos de nivel medio y trab.asimilados (042)",1626,,604,614,365,43
"Jefes y empleados de oficina (043)",1262,,577,452,224,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",6365,86,2127,2523,1425,204
"Agricult.trabaj. calif. agrop. y pesqueros (045)",4877,21,1199,1825,1456,376
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",2745,41,1089,950,580,85
"Obreros construc., conf., papel, fab., instr. (047)",4554,17,1809,1739,920,69
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",9541,415,3912,2983,1878,353
"Otra (049)",308,,122,143,43,
"Ocupación no especificada (050)",1344,26,467,529,276,46
"Desocupado (051)",1417,24,760,407,189,37
"Hombres (052)",24322,401,8715,8701,5537,968
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",46,,1,18,25,2
"Profes., científicos e intelectuales (054)",1554,,265,785,470,34
"Técnicos de nivel medio y trab.asimilados (055)",1035,,349,398,252,36
"Jefes y empleados de oficina (056)",578,,214,218,139,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",2551,30,849,929,629,114
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4383,18,1094,1638,1285,348
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",2415,38,959,820,521,77
"Obreros construc., conf., papel, fab., instr. (060)",4409,17,1752,1681,892,67
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",5503,267,2455,1554,996,231
"Otra (062)",292,,110,139,43,
"Ocupación no especificada (063)",658,15,230,248,144,21
"Desocupado (064)",898,16,437,273,141,31
"Mujeres (065)",12896,229,4607,5188,2578,294
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",16,,1,10,5,
"Profes., científicos e intelectuales (067)",1563,,389,911,259,4
"Técnicos de nivel medio y trab.asimilados (068)",591,,255,216,113,7
"Jefes y empleados de oficina (069)",684,,363,234,85,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3814,56,1278,1594,796,90
"Agricult.trabaj. calif. agrop. y pesqueros (071)",494,3,105,187,171,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",330,3,130,130,59,8
"Obreros construc., conf., papel, fab., instr. (073)",145,,57,58,28,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",4038,148,1457,1429,882,122
"Otra (075)",16,,12,4,,
"Ocupación no especificada (076)",686,11,237,281,132,25
"Desocupado (077)",519,8,323,134,48,6
,,,,,,
"RURAL (078)",28797,891,10936,8857,6228,1885
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,,4,5,
"Profes., científicos e intelectuales (080)",455,,95,274,83,3
"Técnicos de nivel medio y trab.asimilados (081)",251,1,106,91,47,6
"Jefes y empleados de oficina (082)",110,,45,43,21,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",939,17,347,358,183,34
"Agricult.trabaj. calif. agrop. y pesqueros (084)",12988,58,3289,4411,3845,1385
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",443,3,190,163,82,5
"Obreros construc., conf., papel, fab., instr. (086)",855,30,351,335,127,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",11595,755,5955,2868,1639,378
"Otra (088)",5,,2,2,1,
"Ocupación no especificada (089)",782,1,312,251,167,51
"Desocupado (090)",365,26,244,57,28,10
"Hombres (091)",23572,637,8922,7170,5192,1651
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,,,2,4,
"Profes., científicos e intelectuales (093)",244,,38,146,57,3
"Técnicos de nivel medio y trab.asimilados (094)",170,1,68,62,34,5
"Jefes y empleados de oficina (095)",62,,18,26,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",282,5,111,94,58,14
"Agricult.trabaj. calif. agrop. y pesqueros (097)",12167,50,3082,4173,3579,1283
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",417,3,175,154,80,5
"Obreros construc., conf., papel, fab., instr. (099)",785,13,324,319,119,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",8995,552,4865,2098,1175,305
"Otra (101)",4,,1,2,1,
"Ocupación no especificada (102)",192,1,79,49,45,18
"Desocupado (103)",248,12,161,45,22,8
"Mujeres (104)",5225,254,2014,1687,1036,234
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,2,1,
"Profes., científicos e intelectuales (106)",211,,57,128,26,
"Técnicos de nivel medio y trab.asimilados (107)",81,,38,29,13,1
"Jefes y empleados de oficina (108)",48,,27,17,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",657,12,236,264,125,20
"Agricult.trabaj. calif. agrop. y pesqueros (110)",821,8,207,238,266,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",26,,15,9,2,
"Obreros construc., conf., papel, fab., instr. (112)",70,17,27,16,8,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2600,203,1090,770,464,73
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",590,,233,202,122,33
"Desocupado (116)",117,14,83,12,6,2
