"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2567,69,201,462,669,367,16,783
,,,,,,,,
"URBANA (060)",4639,17,62,221,496,943,1325,1575
"De 12 a 14 años (061)",7,,,,,,,7
"De 15 a 19 años (062)",75,,,,,,35,40
"De 20 a 24 años (063)",375,,,,,,178,197
"De 25 a 29 años (064)",556,,,,,27,314,215
"De 30 a 34 años (065)",602,,,,,106,312,184
"De 35 a 39 años (066)",619,,,,4,181,267,167
"De 40 a 44 años (067)",511,,,,29,211,154,117
"De 45 a 49 años (068)",445,,,3,76,200,60,106
"De 50 y más años (069)",1449,17,62,218,387,218,5,542
"PEA (070)",2519,6,21,96,274,567,732,823
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",28,,,,,,15,13
"De 20 a 24 años (073)",184,,,,,,81,103
"De 25 a 29 años (074)",309,,,,,13,171,125
"De 30 a 34 años (075)",354,,,,,69,172,113
"De 35 a 39 años (076)",365,,,,2,110,162,91
"De 40 a 44 años (077)",323,,,,17,136,94,76
"De 45 a 49 años (078)",246,,,3,44,114,35,50
"De 50 y más años (079)",709,6,21,93,211,125,2,251
"Ocupada (080)",2431,6,20,94,269,547,704,791
"De 15 a 19 años (082)",24,,,,,,12,12
"De 20 a 24 años (083)",174,,,,,,75,99
"De 25 a 29 años (084)",294,,,,,13,163,118
"De 30 a 34 años (085)",342,,,,,65,170,107
"De 35 a 39 años (086)",349,,,,2,103,157,87
"De 40 a 44 años (087)",312,,,,16,133,90,73
"De 45 a 49 años (088)",241,,,3,43,113,35,47
"De 50 y más años (089)",695,6,20,91,208,120,2,248
"Desocupada (090)",88,,1,2,5,20,28,32
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",4,,,,,,3,1
"De 20 a 24 años (093)",10,,,,,,6,4
"De 25 a 29 años (094)",15,,,,,,8,7
"De 30 a 34 años (095)",12,,,,,4,2,6
"De 35 a 39 años (096)",16,,,,,7,5,4
"De 40 a 44 años (097)",11,,,,1,3,4,3
"De 45 a 49 años (098)",5,,,,1,1,,3
"De 50 y más años (099)",14,,1,2,3,5,,3
"No PEA (100)",2120,11,41,125,222,376,593,752
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",47,,,,,,20,27
"De 20 a 24 años (103)",191,,,,,,97,94
"De 25 a 29 años (104)",247,,,,,14,143,90
"De 30 a 34 años (105)",248,,,,,37,140,71
"De 35 a 39 años (106)",254,,,,2,71,105,76
"De 40 a 44 años (107)",188,,,,12,75,60,41
"De 45 a 49 años (108)",199,,,,32,86,25,56
"De 50 y más años (109)",740,11,41,125,176,93,3,291
,,,,,,,,
"RURAL (120)",8084,73,253,687,1304,1644,2258,1865
"De 12 a 14 años (121)",5,,,,,,,5
"De 15 a 19 años (122)",120,,,,,,75,45
"De 20 a 24 años (123)",524,,,,,2,322,200
"De 25 a 29 años (124)",719,,,,,24,495,200
"De 30 a 34 años (125)",783,,,,,120,511,152
"De 35 a 39 años (126)",836,,,,10,266,407,153
"De 40 a 44 años (127)",672,,,,41,264,261,106
"De 45 a 49 años (128)",666,,,1,100,310,150,105
"De 50 y más años (129)",3759,73,253,686,1153,658,37,899
"PEA (130)",4302,15,93,350,754,930,1201,959
"De 15 a 19 años (132)",53,,,,,,30,23
"De 20 a 24 años (133)",277,,,,,1,167,109
"De 25 a 29 años (134)",393,,,,,18,259,116
"De 30 a 34 años (135)",434,,,,,70,275,89
"De 35 a 39 años (136)",463,,,,5,134,233,91
"De 40 a 44 años (137)",373,,,,26,148,135,64
"De 45 a 49 años (138)",377,,,1,63,175,78,60
"De 50 y más años (139)",1932,15,93,349,660,384,24,407
"Ocupada (140)",4248,15,92,350,752,923,1183,933
"De 15 a 19 años (142)",52,,,,,,29,23
"De 20 a 24 años (143)",265,,,,,1,163,101
"De 25 a 29 años (144)",378,,,,,18,256,104
"De 30 a 34 años (145)",425,,,,,66,271,88
"De 35 a 39 años (146)",455,,,,5,133,228,89
"De 40 a 44 años (147)",370,,,,26,148,134,62
"De 45 a 49 años (148)",375,,,1,62,174,78,60
"De 50 y más años (149)",1928,15,92,349,659,383,24,406
"Desocupada (150)",54,,1,,2,7,18,26
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",12,,,,,,4,8
"De 25 a 29 años (154)",15,,,,,,3,12
"De 30 a 34 años (155)",9,,,,,4,4,1
"De 35 a 39 años (156)",8,,,,,1,5,2
"De 40 a 44 años (157)",3,,,,,,1,2
"De 45 a 49 años (158)",2,,,,1,1,,
"De 50 y más años (159)",4,,1,,1,1,,1
"No PEA (160)",3782,58,160,337,550,714,1057,906
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",67,,,,,,45,22
"De 20 a 24 años (163)",247,,,,,1,155,91
"De 25 a 29 años (164)",326,,,,,6,236,84
"De 30 a 34 años (165)",349,,,,,50,236,63
"De 35 a 39 años (166)",373,,,,5,132,174,62
"De 40 a 44 años (167)",299,,,,15,116,126,42
"De 45 a 49 años (168)",289,,,,37,135,72,45
"De 50 y más años (169)",1827,58,160,337,493,274,13,492
