"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",142,,65,49,24,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",6447,189,2302,2169,1400,387
"Otra (036)",5,,3,2,,
"Ocupación no especificada (037)",368,10,121,136,72,29
"Desocupado (038)",310,5,170,77,43,15
,,,,,,
"URBANA (039)",21946,429,7716,7951,4687,1163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",70,,10,36,23,1
"Profes., científicos e intelectuales (041)",868,,235,461,167,5
"Técnicos de nivel medio y trab.asimilados (042)",699,,280,300,104,15
"Jefes y empleados de oficina (043)",468,,244,170,54,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3142,44,1152,1237,620,89
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3398,16,564,1068,1228,522
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1599,18,742,570,223,46
"Obreros construc., conf., papel, fab., instr. (047)",2128,5,716,913,453,41
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",8256,319,3238,2729,1590,380
"Otra (049)",101,,15,68,18,
"Ocupación no especificada (050)",514,19,187,189,86,33
"Desocupado (051)",703,8,333,210,121,31
"Hombres (052)",12980,261,4454,4571,2947,747
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",51,,5,28,18,
"Profes., científicos e intelectuales (054)",445,,90,230,121,4
"Técnicos de nivel medio y trab.asimilados (055)",434,,158,201,63,12
"Jefes y empleados de oficina (056)",247,,111,94,42,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",989,18,347,360,215,49
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2475,12,378,753,939,393
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1200,14,557,413,185,31
"Obreros construc., conf., papel, fab., instr. (060)",2002,5,660,867,433,37
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",4338,198,1844,1328,782,186
"Otra (062)",96,,12,66,18,
"Ocupación no especificada (063)",254,10,97,86,45,16
"Desocupado (064)",449,4,195,145,86,19
"Mujeres (065)",8966,168,3262,3380,1740,416
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",19,,5,8,5,1
"Profes., científicos e intelectuales (067)",423,,145,231,46,1
"Técnicos de nivel medio y trab.asimilados (068)",265,,122,99,41,3
"Jefes y empleados de oficina (069)",221,,133,76,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2153,26,805,877,405,40
"Agricult.trabaj. calif. agrop. y pesqueros (071)",923,4,186,315,289,129
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",399,4,185,157,38,15
"Obreros construc., conf., papel, fab., instr. (073)",126,,56,46,20,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3918,121,1394,1401,808,194
"Otra (075)",5,,3,2,,
"Ocupación no especificada (076)",260,9,90,103,41,17
"Desocupado (077)",254,4,138,65,35,12
,,,,,,
"RURAL (078)",11867,216,3676,3730,3071,1174
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,2,3,5,
"Profes., científicos e intelectuales (080)",255,,101,104,46,4
"Técnicos de nivel medio y trab.asimilados (081)",186,,76,86,22,2
"Jefes y empleados de oficina (082)",100,,46,36,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",312,3,147,105,49,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3935,10,484,1077,1599,765
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",523,1,256,220,38,8
"Obreros construc., conf., papel, fab., instr. (086)",352,,115,161,67,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5802,193,2281,1831,1146,351
"Otra (088)",14,,2,9,3,
"Ocupación no especificada (089)",179,4,61,45,50,19
"Desocupado (090)",199,5,105,53,28,8
"Hombres (091)",7788,140,2318,2508,2032,790
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,2,1,4,
"Profes., científicos e intelectuales (093)",131,,43,55,30,3
"Técnicos de nivel medio y trab.asimilados (094)",136,,51,68,16,1
"Jefes y empleados de oficina (095)",60,,20,24,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",109,2,54,37,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",3057,6,346,841,1263,601
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",451,,218,199,30,4
"Obreros construc., conf., papel, fab., instr. (099)",336,,106,158,63,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3273,125,1373,1063,554,158
"Otra (101)",14,,2,9,3,
"Ocupación no especificada (102)",71,3,30,12,19,7
"Desocupado (103)",143,4,73,41,20,5
"Mujeres (104)",4079,76,1358,1222,1039,384
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,2,1,
"Profes., científicos e intelectuales (106)",124,,58,49,16,1
"Técnicos de nivel medio y trab.asimilados (107)",50,,25,18,6,1
"Jefes y empleados de oficina (108)",40,,26,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",203,1,93,68,35,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",878,4,138,236,336,164
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",72,1,38,21,8,4
"Obreros construc., conf., papel, fab., instr. (112)",16,,9,3,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2529,68,908,768,592,193
"Ocupación no especificada (115)",108,1,31,33,31,12
"Desocupado (116)",56,1,32,12,8,3
