"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2892,163,1112,892,585,140
"Ocupación no especificada (037)",130,,52,41,26,11
"Desocupado (038)",107,6,72,22,4,3
,,,,,,
"URBANA (039)",3144,86,1006,1208,680,164
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,,1,7,8,1
"Profes., científicos e intelectuales (041)",289,,96,146,47,
"Técnicos de nivel medio y trab.asimilados (042)",84,,29,39,15,1
"Jefes y empleados de oficina (043)",80,,31,31,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",474,10,138,191,104,31
"Agricult.trabaj. calif. agrop. y pesqueros (045)",706,7,172,261,198,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",141,5,42,57,29,8
"Obreros construc., conf., papel, fab., instr. (047)",248,,95,100,50,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",755,60,271,235,152,37
"Otra (049)",43,,2,27,14,
"Ocupación no especificada (050)",101,,36,34,21,10
"Desocupado (051)",206,4,93,80,24,5
"Hombres (052)",2010,49,610,794,449,108
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,,,7,7,1
"Profes., científicos e intelectuales (054)",128,,29,69,30,
"Técnicos de nivel medio y trab.asimilados (055)",50,,16,20,13,1
"Jefes y empleados de oficina (056)",55,,18,23,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",154,5,45,69,24,11
"Agricult.trabaj. calif. agrop. y pesqueros (058)",598,5,148,223,169,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",118,4,39,47,21,7
"Obreros construc., conf., papel, fab., instr. (060)",241,,90,98,50,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",406,31,140,136,76,23
"Otra (062)",43,,2,27,14,
"Ocupación no especificada (063)",39,,16,9,9,5
"Desocupado (064)",163,4,67,66,22,4
"Mujeres (065)",1134,37,396,414,231,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,1,,1,
"Profes., científicos e intelectuales (067)",161,,67,77,17,
"Técnicos de nivel medio y trab.asimilados (068)",34,,13,19,2,
"Jefes y empleados de oficina (069)",25,,13,8,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",320,5,93,122,80,20
"Agricult.trabaj. calif. agrop. y pesqueros (071)",108,2,24,38,29,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",23,1,3,10,8,1
"Obreros construc., conf., papel, fab., instr. (073)",7,,5,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",349,29,131,99,76,14
"Ocupación no especificada (076)",62,,20,25,12,5
"Desocupado (077)",43,,26,14,2,1
,,,,,,
"RURAL (078)",12842,382,4494,4276,2893,797
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,,8,2,
"Profes., científicos e intelectuales (080)",98,,36,49,12,1
"Técnicos de nivel medio y trab.asimilados (081)",24,,9,9,5,1
"Jefes y empleados de oficina (082)",21,,8,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",196,6,73,75,34,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7078,26,1895,2641,1942,574
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",510,18,192,168,108,24
"Obreros construc., conf., papel, fab., instr. (086)",279,1,125,104,45,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4227,322,1954,1097,682,172
"Ocupación no especificada (089)",110,,43,33,26,8
"Desocupado (090)",289,9,159,84,32,5
"Hombres (091)",8810,215,3043,3004,2000,548
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,7,2,
"Profes., científicos e intelectuales (093)",54,,20,25,8,1
"Técnicos de nivel medio y trab.asimilados (094)",16,,6,5,5,
"Jefes y empleados de oficina (095)",15,,5,5,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",67,2,27,26,8,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6306,18,1709,2403,1692,484
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",124,3,58,36,23,4
"Obreros construc., conf., papel, fab., instr. (099)",268,1,121,100,42,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1684,188,973,304,173,46
"Ocupación no especificada (102)",42,,11,17,12,2
"Desocupado (103)",225,3,113,76,30,3
"Mujeres (104)",4032,167,1451,1272,893,249
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",44,,16,24,4,
"Técnicos de nivel medio y trab.asimilados (107)",8,,3,4,,1
"Jefes y empleados de oficina (108)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",129,4,46,49,26,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",772,8,186,238,250,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",386,15,134,132,85,20
"Obreros construc., conf., papel, fab., instr. (112)",11,,4,4,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2543,134,981,793,509,126
"Ocupación no especificada (115)",68,,32,16,14,6
"Desocupado (116)",64,6,46,8,2,2
