"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",262,244,60,77,66,31,8,2,,,18,348
"De 30 a 34 años (025)",248,240,29,44,68,51,38,7,2,1,8,575
"De 35 a 39 años (026)",266,260,15,35,68,64,53,18,5,2,6,772
"De 40 a 44 años (027)",252,246,14,26,38,52,72,29,10,5,6,898
"De 45 a 49 años (028)",199,196,10,18,30,37,45,29,19,8,3,817
"De 50 y más años (029)",609,603,27,38,38,70,123,140,87,80,6,3387
"Desocupada (030)",52,48,17,6,8,5,6,2,2,2,4,122
"De 12 a 14 años (031)",2,2,2,,,,,,,,,
"De 15 a 19 años (032)",7,7,6,,1,,,,,,,2
"De 20 a 24 años (033)",11,10,3,4,2,1,,,,,1,11
"De 25 a 29 años (034)",7,4,3,,,1,,,,,3,3
"De 30 a 34 años (035)",5,5,,1,2,,1,,1,,,18
"De 35 a 39 años (036)",4,4,2,,1,1,,,,,,5
"De 40 a 44 años (037)",7,7,,,2,1,2,2,,,,31
"De 45 a 49 años (038)",4,4,,1,,,2,,,1,,21
"De 50 y más años (039)",5,5,1,,,1,1,,1,1,,31
"No PEA (040)",4077,3985,1283,442,491,351,545,385,265,223,92,12113
"De 12 a 14 años (041)",582,574,571,3,,,,,,,8,3
"De 15 a 19 años (042)",558,551,494,48,7,1,1,,,,7,69
"De 20 a 24 años (043)",415,386,99,179,85,15,5,3,,,29,434
"De 25 a 29 años (044)",324,311,30,79,105,53,38,5,1,,13,647
"De 30 a 34 años (045)",291,280,15,42,81,58,66,14,4,,11,786
"De 35 a 39 años (046)",294,292,9,19,71,68,73,33,12,7,2,1068
"De 40 a 44 años (047)",251,250,5,17,49,47,74,39,13,6,1,1012
"De 45 a 49 años (048)",199,191,3,12,15,19,52,51,23,16,8,1027
"De 50 y más años (049)",1163,1150,57,43,78,90,236,240,212,194,13,7067
,,,,,,,,,,,,
"URBANA (060)",2909,2843,841,378,409,380,367,237,143,88,66,7649
"De 12 a 14 años (061)",295,290,287,3,,,,,,,5,3
"De 15 a 19 años (062)",357,355,326,26,3,,,,,,2,32
"De 20 a 24 años (063)",280,261,98,123,32,6,1,1,,,19,215
"De 25 a 29 años (064)",264,249,48,69,72,41,18,1,,,15,417
"De 30 a 34 años (065)",255,248,22,44,84,56,35,6,1,,7,578
"De 35 a 39 años (066)",296,289,12,34,80,77,61,18,5,2,7,862
"De 40 a 44 años (067)",252,248,9,25,52,64,64,25,5,4,4,846
"De 45 a 49 años (068)",198,195,8,19,30,38,51,29,14,6,3,781
"De 50 y más años (069)",712,708,31,35,56,98,137,157,118,76,4,3915
"PEA (070)",1147,1109,194,182,191,201,162,96,48,35,38,3273
"De 12 a 14 años (071)",12,12,12,,,,,,,,,
"De 15 a 19 años (072)",66,66,55,9,2,,,,,,,13
"De 20 a 24 años (073)",104,95,44,38,8,4,,1,,,9,72
"De 25 a 29 años (074)",127,116,31,37,27,17,4,,,,11,159
"De 30 a 34 años (075)",138,132,16,26,39,32,16,3,,,6,287
"De 35 a 39 años (076)",159,154,9,24,45,41,27,6,1,1,5,412
"De 40 a 44 años (077)",145,141,7,17,26,35,35,13,4,4,4,491
"De 45 a 49 años (078)",115,114,7,15,22,26,26,11,5,2,1,381
"De 50 y más años (079)",281,279,13,16,22,46,54,62,38,28,2,1458
"Ocupada (080)",1116,1080,186,177,185,197,159,95,47,34,36,3199
"De 12 a 14 años (081)",12,12,12,,,,,,,,,
"De 15 a 19 años (082)",63,63,53,9,1,,,,,,,11
"De 20 a 24 años (083)",98,90,42,35,8,4,,1,,,8,69
"De 25 a 29 años (084)",123,113,29,37,27,16,4,,,,10,156
"De 30 a 34 años (085)",135,129,16,25,37,32,16,3,,,6,282
"De 35 a 39 años (086)",156,151,8,24,44,40,27,6,1,1,5,407
"De 40 a 44 años (087)",140,136,7,17,24,34,34,12,4,4,4,472
"De 45 a 49 años (088)",113,112,7,14,22,26,25,11,5,2,1,375
"De 50 y más años (089)",276,274,12,16,22,45,53,62,37,27,2,1427
"Desocupada (090)",31,29,8,5,6,4,3,1,1,1,2,74
"De 15 a 19 años (092)",3,3,2,,1,,,,,,,2
"De 20 a 24 años (093)",6,5,2,3,,,,,,,1,3
"De 25 a 29 años (094)",4,3,2,,,1,,,,,1,3
"De 30 a 34 años (095)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (096)",3,3,1,,1,1,,,,,,5
"De 40 a 44 años (097)",5,5,,,2,1,1,1,,,,19
"De 45 a 49 años (098)",2,2,,1,,,1,,,,,6
"De 50 y más años (099)",5,5,1,,,1,1,,1,1,,31
"No PEA (100)",1762,1734,647,196,218,179,205,141,95,53,28,4376
"De 12 a 14 años (101)",283,278,275,3,,,,,,,5,3
"De 15 a 19 años (102)",291,289,271,17,1,,,,,,2,19
"De 20 a 24 años (103)",176,166,54,85,24,2,1,,,,10,143
"De 25 a 29 años (104)",137,133,17,32,45,24,14,1,,,4,258
"De 30 a 34 años (105)",117,116,6,18,45,24,19,3,1,,1,291
"De 35 a 39 años (106)",137,135,3,10,35,36,34,12,4,1,2,450
"De 40 a 44 años (107)",107,107,2,8,26,29,29,12,1,,,355
"De 45 a 49 años (108)",83,81,1,4,8,12,25,18,9,4,2,400
"De 50 y más años (109)",431,429,18,19,34,52,83,95,80,48,2,2457
,,,,,,,,,,,,
"RURAL (120)",3446,3350,827,418,433,291,525,376,247,233,96,11608
"De 12 a 14 años (121)",310,307,307,,,,,,,,3,
"De 15 a 19 años (122)",346,339,275,53,8,2,1,,,,7,79
"De 20 a 24 años (123)",377,349,95,139,87,19,6,3,,,28,415
"De 25 a 29 años (124)",329,310,45,87,99,44,28,6,1,,19,581
"De 30 a 34 años (125)",289,277,22,43,67,53,70,15,6,1,12,801
"De 35 a 39 años (126)",268,267,14,20,60,56,65,33,12,7,1,983
"De 40 a 44 años (127)",258,255,10,18,37,36,84,45,18,7,3,1095
"De 45 a 49 años (128)",204,196,5,12,15,18,48,51,28,19,8,1084
"De 50 y más años (129)",1065,1050,54,46,60,63,223,223,182,199,15,6570
"PEA (130)",1131,1099,191,172,160,119,185,132,77,63,32,3871
"De 12 a 14 años (131)",11,11,11,,,,,,,,,
"De 15 a 19 años (132)",79,77,52,22,2,1,,,,,2,29
"De 20 a 24 años (133)",138,129,50,45,26,6,2,,,,9,124
"De 25 a 29 años (134)",142,132,32,40,39,15,4,2,,,10,192
"De 30 a 34 años (135)",115,113,13,19,31,19,23,4,3,1,2,306
"De 35 a 39 años (136)",111,110,8,11,24,24,26,12,4,1,1,365
"De 40 a 44 años (137)",114,112,7,9,14,18,39,18,6,1,2,438
"De 45 a 49 años (138)",88,86,3,4,8,11,21,18,14,7,2,457
"De 50 y más años (139)",333,329,15,22,16,25,70,78,50,53,4,1960
"Ocupada (140)",1110,1080,182,171,158,118,182,131,76,62,30,3823
"De 12 a 14 años (141)",9,9,9,,,,,,,,,
"De 15 a 19 años (142)",75,73,48,22,2,1,,,,,2,29
"De 20 a 24 años (143)",133,124,49,44,24,5,2,,,,9,116
"De 25 a 29 años (144)",139,131,31,40,39,15,4,2,,,8,192
"De 30 a 34 años (145)",113,111,13,19,31,19,22,4,2,1,2,293
"De 35 a 39 años (146)",110,109,7,11,24,24,26,12,4,1,1,365
"De 40 a 44 años (147)",112,110,7,9,14,18,38,17,6,1,2,426
"De 45 a 49 años (148)",86,84,3,4,8,11,20,18,14,6,2,442
"De 50 y más años (149)",333,329,15,22,16,25,70,78,50,53,4,1960
"Desocupada (150)",21,19,9,1,2,1,3,1,1,1,2,48
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",4,4,4,,,,,,,,,
"De 20 a 24 años (153)",5,5,1,1,2,1,,,,,,8
"De 25 a 29 años (154)",3,1,1,,,,,,,,2,
"De 30 a 34 años (155)",2,2,,,,,1,,1,,,13
"De 35 a 39 años (156)",1,1,1,,,,,,,,,
"De 40 a 44 años (157)",2,2,,,,,1,1,,,,12
"De 45 a 49 años (158)",2,2,,,,,1,,,1,,15
"No PEA (160)",2315,2251,636,246,273,172,340,244,170,170,64,7737
"De 12 a 14 años (161)",299,296,296,,,,,,,,3,
"De 15 a 19 años (162)",267,262,223,31,6,1,1,,,,5,50
"De 20 a 24 años (163)",239,220,45,94,61,13,4,3,,,19,291
"De 25 a 29 años (164)",187,178,13,47,60,29,24,4,1,,9,389
"De 30 a 34 años (165)",174,164,9,24,36,34,47,11,3,,10,495
"De 35 a 39 años (166)",157,157,6,9,36,32,39,21,8,6,,618
"De 40 a 44 años (167)",144,143,3,9,23,18,45,27,12,6,1,657
"De 45 a 49 años (168)",116,110,2,8,7,7,27,33,14,12,6,627
"De 50 y más años (169)",732,721,39,24,44,38,153,145,132,146,11,4610
