"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",3,2,,1,
"Primaria (063)",877,735,50,17,75
"Secundaria (064)",1347,819,118,68,342
"Superior no univ. incompleta (065)",198,86,17,17,78
"Superior no univ. completa (066)",460,135,63,60,202
"Superior univ. incompleta (067)",119,46,8,18,47
"Superior univ. completa (068)",484,112,108,137,127
"De 06 a 14 años (070)",34,32,2,,
"Primaria (073)",25,24,1,,
"Secundaria (074)",9,8,1,,
"De 15 a 29 años (080)",983,534,133,72,244
"Sin nivel (081)",7,6,,,1
"Primaria (083)",107,79,18,2,8
"Secundaria (084)",490,325,63,24,78
"Superior no univ. incompleta (085)",76,36,10,3,27
"Superior no univ. completa (086)",161,50,17,12,82
"Superior univ. incompleta (087)",40,14,4,3,19
"Superior univ. completa (088)",102,24,21,28,29
"De 30 a 44 años (090)",1483,738,164,189,392
"Sin nivel (091)",41,36,2,1,2
"Educación inicial (092)",3,2,,1,
"Primaria (093)",296,242,14,9,31
"Secundaria (094)",487,277,35,31,144
"Superior no univ. incompleta (095)",93,35,6,14,38
"Superior no univ. completa (096)",238,66,39,38,95
"Superior univ. incompleta (097)",49,24,1,8,16
"Superior univ. completa (098)",276,56,67,87,66
"De 45 a 64 años (100)",986,624,68,60,234
"Sin nivel (101)",80,69,7,3,1
"Primaria (103)",347,293,15,6,33
"Secundaria (104)",343,194,17,13,119
"Superior no univ. incompleta (105)",28,14,1,,13
"Superior no univ. completa (106)",59,18,7,9,25
"Superior univ. incompleta (107)",28,7,2,7,12
"Superior univ. completa (108)",101,29,19,22,31
"De 65 y más años (110)",193,176,9,1,7
"Sin nivel (111)",63,58,3,,2
"Primaria (113)",102,97,2,,3
"Secundaria (114)",18,15,2,,1
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",2,1,,1,
"Superior univ. incompleta (117)",2,1,1,,
"Superior univ. completa (118)",5,3,1,,1
,,,,,
"RURAL (120)",9433,8554,684,133,62
"Sin nivel (121)",2031,1918,99,12,2
"Educación inicial (122)",17,15,1,1,
"Primaria (123)",4651,4286,291,64,10
"Secundaria (124)",2395,2113,214,46,22
"Superior no univ. incompleta (125)",53,44,3,3,3
"Superior no univ. completa (126)",123,78,30,2,13
"Superior univ. incompleta (127)",27,21,3,1,2
"Superior univ. completa (128)",136,79,43,4,10
"De 06 a 14 años (130)",102,85,14,2,1
"Sin nivel (131)",6,5,1,,
"Primaria (133)",69,59,8,2,
"Secundaria (134)",27,21,5,,1
"De 15 a 29 años (140)",2907,2598,230,54,25
"Sin nivel (141)",132,126,6,,
"Educación inicial (142)",9,8,,1,
"Primaria (143)",1243,1150,68,22,3
"Secundaria (144)",1416,1241,135,29,11
"Superior no univ. incompleta (145)",27,23,1,1,2
"Superior no univ. completa (146)",46,30,10,,6
"Superior univ. incompleta (147)",9,7,,1,1
"Superior univ. completa (148)",25,13,10,,2
"De 30 a 44 años (150)",3054,2751,236,42,25
"Sin nivel (151)",497,470,27,,
"Educación inicial (152)",8,7,1,,
"Primaria (153)",1717,1574,116,24,3
"Secundaria (154)",655,588,49,11,7
"Superior no univ. incompleta (155)",22,18,1,2,1
"Superior no univ. completa (156)",65,40,17,2,6
"Superior univ. incompleta (157)",11,9,1,,1
"Superior univ. completa (158)",79,45,24,3,7
"De 45 a 64 años (160)",2513,2312,161,29,11
"Sin nivel (161)",917,863,45,7,2
"Primaria (163)",1284,1187,78,15,4
"Secundaria (164)",259,227,23,6,3
"Superior no univ. incompleta (165)",4,3,1,,
"Superior no univ. completa (166)",11,7,3,,1
"Superior univ. incompleta (167)",7,5,2,,
"Superior univ. completa (168)",31,20,9,1,1
"De 65 y más años (170)",857,808,43,6,
"Sin nivel (171)",479,454,20,5,
"Primaria (173)",338,316,21,1,
"Secundaria (174)",38,36,2,,
"Superior no univ. completa (176)",1,1,,,
"Superior univ. completa (178)",1,1,,,
