"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1,,,,,,
"De 50 y más años (039)",9,50,45,,90,,
"No PEA (040)",9087,26562,24179,567,91,2.1,
"De 12 a 14 años (041)",1215,9,9,4,100,44.4,
"De 15 a 19 años (042)",1438,487,472,114,96.9,23.4,
"De 20 a 24 años (043)",1079,1433,1391,152,97.1,10.6,
"De 25 a 29 años (044)",1019,2204,2149,139,97.5,6.3,
"De 30 a 34 años (045)",795,2367,2274,80,96.1,3.4,
"De 35 a 39 años (046)",727,2839,2681,56,94.4,2,
"De 40 a 44 años (047)",648,3018,2789,15,92.4,0.5,
"De 45 a 49 años (048)",452,2400,2211,7,92.1,0.3,
"De 50 y más años (049)",1714,11805,10203,,86.4,,
,,,,,,,
"URBANA (060)",8358,23509,21545,381,91.6,1.6,
"De 12 a 14 años (061)",847,5,5,1,100,20,
"De 15 a 19 años (062)",1198,304,293,67,96.4,22,
"De 20 a 24 años (063)",911,980,960,101,98,10.3,
"De 25 a 29 años (064)",914,1690,1654,100,97.9,5.9,
"De 30 a 34 años (065)",832,2114,2040,54,96.5,2.6,
"De 35 a 39 años (066)",844,2775,2640,42,95.1,1.5,
"De 40 a 44 años (067)",724,2915,2726,13,93.5,0.4,
"De 45 a 49 años (068)",487,2216,2067,3,93.3,0.1,
"De 50 y más años (069)",1601,10510,9160,,87.2,,
"PEA (070)",2644,7780,7221,89,92.8,1.1,
"De 12 a 14 años (071)",51,1,1,,100,,
"De 15 a 19 años (072)",255,65,63,9,96.9,13.8,
"De 20 a 24 años (073)",290,243,241,17,99.2,7,
"De 25 a 29 años (074)",323,517,509,25,98.5,4.8,
"De 30 a 34 años (075)",337,778,755,17,97,2.2,
"De 35 a 39 años (076)",381,1170,1119,16,95.6,1.4,
"De 40 a 44 años (077)",335,1263,1185,4,93.8,0.3,
"De 45 a 49 años (078)",219,929,879,1,94.6,0.1,
"De 50 y más años (079)",453,2814,2469,,87.7,,
"Ocupada (080)",2576,7658,7108,89,92.8,1.2,
"De 12 a 14 años (081)",50,1,1,,100,,
"De 15 a 19 años (082)",235,63,61,9,96.8,14.3,
"De 20 a 24 años (083)",280,239,237,17,99.2,7.1,
"De 25 a 29 años (084)",313,504,500,25,99.2,5,
"De 30 a 34 años (085)",331,769,746,17,97,2.2,
"De 35 a 39 años (086)",374,1145,1094,16,95.5,1.4,
"De 40 a 44 años (087)",330,1241,1163,4,93.7,0.3,
"De 45 a 49 años (088)",218,929,879,1,94.6,0.1,
"De 50 y más años (089)",445,2767,2427,,87.7,,
"Desocupada (090)",68,122,113,,92.6,,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",20,2,2,,100,,
"De 20 a 24 años (093)",10,4,4,,100,,
"De 25 a 29 años (094)",10,13,9,,69.2,,
"De 30 a 34 años (095)",6,9,9,,100,,
"De 35 a 39 años (096)",7,25,25,,100,,
"De 40 a 44 años (097)",5,22,22,,100,,
"De 45 a 49 años (098)",1,,,,,,
"De 50 y más años (099)",8,47,42,,89.4,,
"No PEA (100)",5714,15729,14324,292,91.1,1.9,
"De 12 a 14 años (101)",796,4,4,1,100,25,
"De 15 a 19 años (102)",943,239,230,58,96.2,24.3,
"De 20 a 24 años (103)",621,737,719,84,97.6,11.4,
"De 25 a 29 años (104)",591,1173,1145,75,97.6,6.4,
"De 30 a 34 años (105)",495,1336,1285,37,96.2,2.8,
"De 35 a 39 años (106)",463,1605,1521,26,94.8,1.6,
"De 40 a 44 años (107)",389,1652,1541,9,93.3,0.5,
"De 45 a 49 años (108)",268,1287,1188,2,92.3,0.2,
"De 50 y más años (109)",1148,7696,6691,,86.9,,
,,,,,,,
"RURAL (120)",4224,13525,12379,331,91.5,2.4,
"De 12 a 14 años (121)",458,5,5,3,100,60,
"De 15 a 19 años (122)",617,303,296,69,97.7,22.8,
"De 20 a 24 años (123)",573,848,821,78,96.8,9.2,
"De 25 a 29 años (124)",546,1296,1261,79,97.3,6.1,
"De 30 a 34 años (125)",396,1315,1253,56,95.3,4.3,
"De 35 a 39 años (126)",348,1575,1485,36,94.3,2.3,
"De 40 a 44 años (127)",336,1741,1607,5,92.3,0.3,
"De 45 a 49 años (128)",250,1469,1368,5,93.1,0.3,
"De 50 y más años (129)",700,4973,4283,,86.1,,
"PEA (130)",851,2692,2524,57,93.8,2.1,
"De 12 a 14 años (131)",39,,,,,,
"De 15 a 19 años (132)",122,55,54,13,98.2,23.6,
"De 20 a 24 años (133)",115,152,149,10,98,6.6,
"De 25 a 29 años (134)",118,265,257,15,97,5.7,
"De 30 a 34 años (135)",96,284,264,13,93,4.6,
"De 35 a 39 años (136)",84,341,325,6,95.3,1.8,
"De 40 a 44 años (137)",77,375,359,,95.7,,
"De 45 a 49 años (138)",66,356,345,,96.9,,
"De 50 y más años (139)",134,864,771,,89.2,,
"Ocupada (140)",836,2673,2505,56,93.7,2.1,
"De 12 a 14 años (141)",37,,,,,,
"De 15 a 19 años (142)",117,55,54,13,98.2,23.6,
"De 20 a 24 años (143)",112,152,149,10,98,6.6,
"De 25 a 29 años (144)",116,259,251,14,96.9,5.4,
"De 30 a 34 años (145)",96,284,264,13,93,4.6,
"De 35 a 39 años (146)",84,341,325,6,95.3,1.8,
"De 40 a 44 años (147)",75,365,349,,95.6,,
"De 45 a 49 años (148)",66,356,345,,96.9,,
"De 50 y más años (149)",133,861,768,,89.2,,
"Desocupada (150)",15,19,19,1,100,5.3,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",5,,,,,,
"De 20 a 24 años (153)",3,,,,,,
"De 25 a 29 años (154)",2,6,6,1,100,16.7,
"De 40 a 44 años (157)",2,10,10,,100,,
"De 50 y más años (159)",1,3,3,,100,,
"No PEA (160)",3373,10833,9855,274,91,2.5,
"De 12 a 14 años (161)",419,5,5,3,100,60,
"De 15 a 19 años (162)",495,248,242,56,97.6,22.6,
"De 20 a 24 años (163)",458,696,672,68,96.6,9.8,
"De 25 a 29 años (164)",428,1031,1004,64,97.4,6.2,
"De 30 a 34 años (165)",300,1031,989,43,95.9,4.2,
"De 35 a 39 años (166)",264,1234,1160,30,94,2.4,
"De 40 a 44 años (167)",259,1366,1248,5,91.4,0.4,
"De 45 a 49 años (168)",184,1113,1023,5,91.9,0.4,
"De 50 y más años (169)",566,4109,3512,,85.5,,
