"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleado (049)",1415201,432450,183661,287698,511392
"Obrero (050)",502690,192632,82705,102565,124788
"Trabajador independiente (051)",1067973,1003464,64509,,
"Empleador o patrono (052)",71814,45633,11133,9438,5610
"Trabajador familiar no remunerado (053)",71062,62177,4525,2582,1778
"Trabajador del hogar (054)",153819,153819,,,
"De 06 a 14 años (056)",19339,16595,1734,730,280
"Empleado (057)",4127,3297,460,257,113
"Obrero (058)",2293,1517,415,229,132
"Trabajador independiente (059)",4063,3793,270,,
"Empleador o patrono (060)",49,33,7,6,3
"Trabajador familiar no remunerado (061)",6896,6044,582,238,32
"Trabajador del hogar (062)",1911,1911,,,
"De 15 a 29 años (064)",1140121,625149,152015,162064,200893
"Empleado (065)",530260,197922,82412,109861,140065
"Obrero (066)",229567,80766,40993,49111,58697
"Trabajador independiente (067)",268169,243837,24332,,
"Empleador o patrono (068)",14945,9087,2411,2013,1434
"Trabajador familiar no remunerado (069)",23945,20302,1867,1079,697
"Trabajador del hogar (070)",73235,73235,,,
"De 30 a 44 años (072)",1244731,686608,124368,158226,275529
"Empleado (073)",559118,146644,66997,117793,227684
"Obrero (074)",173644,64528,27723,36131,45262
"Trabajador independiente (075)",416964,392906,24058,,
"Empleador o patrono (076)",28785,18438,4535,3676,2136
"Trabajador familiar no remunerado (077)",19749,17621,1055,626,447
"Trabajador del hogar (078)",46471,46471,,,
"De 45 a 64 años (080)",781891,488073,61805,75066,156947
"Empleado (081)",298287,75956,30957,55729,135645
"Obrero (082)",87469,40034,12368,15786,19281
"Trabajador independiente (083)",326588,312444,14144,,
"Empleador o patrono (084)",23850,15312,3625,3173,1740
"Trabajador familiar no remunerado (085)",16246,14876,711,378,281
"Trabajador del hogar (086)",29451,29451,,,
"De 65 y más años (088)",96477,73750,6611,6197,9919
"Empleado (089)",23409,8631,2835,4058,7885
"Obrero (090)",9717,5787,1206,1308,1416
"Trabajador independiente (091)",52189,50484,1705,,
"Empleador o patrono (092)",4185,2763,555,570,297
"Trabajador familiar no remunerado (093)",4226,3334,310,261,321
"Trabajador del hogar (094)",2751,2751,,,
,,,,,
"RURAL (096)",4211,2956,655,406,194
"Empleado (097)",411,192,59,65,95
"Obrero (098)",1437,681,342,319,95
"Trabajador independiente (099)",1730,1558,172,,
"Empleador o patrono (100)",70,52,8,8,2
"Trabajador familiar no remunerado (101)",465,375,74,14,2
"Trabajador del hogar (102)",98,98,,,
"De 06 a 14 años (104)",55,39,11,5,
"Empleado (105)",2,2,,,
"Obrero (106)",8,3,4,1,
"Trabajador independiente (107)",4,4,,,
"Trabajador familiar no remunerado (109)",40,29,7,4,
"Trabajador del hogar (110)",1,1,,,
"De 15 a 29 años (112)",1551,964,301,199,87
"Empleado (113)",163,78,27,24,34
"Obrero (114)",678,294,165,167,52
"Trabajador independiente (115)",415,353,62,,
"Empleador o patrono (116)",13,10,2,1,
"Trabajador familiar no remunerado (117)",228,175,45,7,1
"Trabajador del hogar (118)",54,54,,,
"De 30 a 44 años (120)",1482,1023,236,146,77
"Empleado (121)",168,75,24,27,42
"Obrero (122)",493,219,126,115,33
"Trabajador independiente (123)",658,587,71,,
"Empleador o patrono (124)",19,15,1,2,1
"Trabajador familiar no remunerado (125)",117,100,14,2,1
"Trabajador del hogar (126)",27,27,,,
"De 45 a 64 años (128)",887,717,93,49,28
"Empleado (129)",69,33,7,12,17
"Obrero (130)",224,140,43,31,10
"Trabajador independiente (131)",488,454,34,,
"Empleador o patrono (132)",28,21,1,5,1
"Trabajador familiar no remunerado (133)",65,56,8,1,
"Trabajador del hogar (134)",13,13,,,
"De 65 y más años (136)",236,213,14,7,2
"Empleado (137)",9,4,1,2,2
"Obrero (138)",34,25,4,5,
"Trabajador independiente (139)",165,160,5,,
"Empleador o patrono (140)",10,6,4,,
"Trabajador familiar no remunerado (141)",15,15,,,
"Trabajador del hogar (142)",3,3,,,
